Date,Vanguard Emerging Markets Government Bond_Open_average,Vanguard Emerging Markets Government Bond_Open_max,Vanguard Emerging Markets Government Bond_Open_volatility,Vanguard Emerging Markets Government Bond_Open_change,Vanguard Emerging Markets Government Bond_High_average,Vanguard Emerging Markets Government Bond_High_max,Vanguard Emerging Markets Government Bond_High_volatility,Vanguard Emerging Markets Government Bond_High_change,Vanguard Emerging Markets Government Bond_Low_average,Vanguard Emerging Markets Government Bond_Low_max,Vanguard Emerging Markets Government Bond_Low_volatility,Vanguard Emerging Markets Government Bond_Low_change,Vanguard Emerging Markets Government Bond_Close_average,Vanguard Emerging Markets Government Bond_Close_max,Vanguard Emerging Markets Government Bond_Close_volatility,Vanguard Emerging Markets Government Bond_Close_change
2019-07-28,80.5,80.5,0.0,0.0,80.5,80.5,0.0,0.0,80.22,80.22,0.0,0.0,80.28,80.28,0.0,0.0
2019-08-04,80.57,80.57,0.0,0.0,80.58,80.58,0.0,0.0,80.27,80.27,0.0,0.0,80.42,80.42,0.0,0.0
2019-08-11,80.57,80.57,0.0,0.0,80.83,80.83,0.0,0.0,80.42,80.42,0.0,0.0,80.47,80.47,0.0,0.0
2019-08-18,80.68,80.68,0.0,0.0,80.87,80.87,0.0,0.0,80.65,80.65,0.0,0.0,80.65,80.65,0.0,0.0
2019-08-25,80.82,80.82,0.0,0.0,81.33,81.33,0.0,0.0,80.82,80.82,0.0,0.0,81.3,81.3,0.0,0.0
2019-09-01,81.39,81.39,0.0,0.0,81.42,81.42,0.0,0.0,80.91,80.91,0.0,0.0,80.97,80.97,0.0,0.0
2019-09-08,80.03,80.03,0.0,0.0,80.14,80.14,0.0,0.0,79.97,79.97,0.0,0.0,80.03,80.03,0.0,0.0
2019-09-15,81.08,81.08,0.0,0.0,81.22,81.22,0.0,0.0,80.87,80.87,0.0,0.0,81.03,81.03,0.0,0.0
2019-09-22,80.44,80.44,0.0,0.0,80.63,80.63,0.0,0.0,80.34,80.34,0.0,0.0,80.6,80.6,0.0,0.0
2019-09-29,80.72,80.72,0.0,0.0,80.76,80.76,0.0,0.0,80.33,80.33,0.0,0.0,80.35,80.35,0.0,0.0
2019-10-06,80.42,80.42,0.0,0.0,80.56,80.56,0.0,0.0,80.36,80.36,0.0,0.0,80.49,80.49,0.0,0.0
2019-10-13,80.35,80.35,0.0,0.0,80.48,80.48,0.0,0.0,80.26,80.26,0.0,0.0,80.26,80.26,0.0,0.0
2019-10-20,80.67,80.67,0.0,0.0,80.67,80.67,0.0,0.0,80.41,80.41,0.0,0.0,80.42,80.42,0.0,0.0
2019-10-27,80.59,80.59,0.0,0.0,80.66,80.66,0.0,0.0,80.31,80.31,0.0,0.0,80.35,80.35,0.0,0.0
2019-11-03,79.99,79.99,0.0,0.0,79.99,79.99,0.0,0.0,79.7,79.7,0.0,0.0,79.8,79.8,0.0,0.0
2019-11-10,79.99,79.99,0.0,0.0,79.99,79.99,0.0,0.0,79.71,79.71,0.0,0.0,79.8,79.8,0.0,0.0
2019-11-17,80.05,80.05,0.0,0.0,80.05,80.05,0.0,0.0,79.88,79.88,0.0,0.0,79.92,79.92,0.0,0.0
2019-11-24,79.6,79.6,0.0,0.0,79.6,79.6,0.0,0.0,79.22,79.22,0.0,0.0,79.28,79.28,0.0,0.0
2019-12-01,80.15,80.15,0.0,0.0,80.2,80.2,0.0,0.0,80.0,80.0,0.0,0.0,80.01,80.01,0.0,0.0
2019-12-08,81.08,81.08,0.0,0.0,81.08,81.08,0.0,0.0,80.89,80.89,0.0,0.0,80.99,80.99,0.0,0.0
2019-12-15,80.96,80.96,0.0,0.0,81.04,81.04,0.0,0.0,80.91,80.91,0.0,0.0,81.04,81.04,0.0,0.0
2019-12-22,81.39,81.39,0.0,0.0,81.49,81.49,0.0,0.0,81.28,81.28,0.0,0.0,81.33,81.33,0.0,0.0
2019-12-29,81.25,81.25,0.0,0.0,81.44,81.44,0.0,0.0,81.2,81.2,0.0,0.0,81.32,81.32,0.0,0.0
