Date,IDA_stock_Open_average,IDA_stock_Open_max,IDA_stock_Open_min,IDA_stock_Open_volatility,IDA_stock_Open_change,IDA_stock_High_average,IDA_stock_High_max,IDA_stock_High_min,IDA_stock_High_volatility,IDA_stock_High_change,IDA_stock_Low_average,IDA_stock_Low_max,IDA_stock_Low_min,IDA_stock_Low_volatility,IDA_stock_Low_change,IDA_stock_Close_average,IDA_stock_Close_max,IDA_stock_Close_min,IDA_stock_Close_volatility,IDA_stock_Close_change,IDA_stock_Volume_average,IDA_stock_Volume_max,IDA_stock_Volume_min,IDA_stock_Volume_volatility,IDA_stock_Volume_change
2019-03-31,99.038,100.0,98.0,2.0,-1.519999999999996,99.43599999999999,100.0,98.88,1.1200000000000045,-0.6000000000000085,97.93599999999999,98.33,97.52,0.8100000000000023,-0.6400000000000006,98.756,99.6,97.79,1.809999999999988,-0.35999999999999943,229969,285456,162157,123299,-123299
2019-04-07,98.438,99.18,97.92,1.2600000000000051,-0.22000000000001307,99.004,99.28,98.38,0.9000000000000057,0.01999999999999602,97.834,98.08,97.41,0.6700000000000017,-0.03999999999999204,98.37,99.12,97.79,1.3299999999999983,0.6299999999999955,202543,229701,178941,50760,37883
2019-04-14,98.24249999999999,99.1,97.47,1.6299999999999955,-1.6299999999999955,98.635,99.65,97.92,1.730000000000004,-1.5300000000000011,97.30000000000001,98.31,96.79,1.519999999999996,-1.3799999999999955,97.61,98.67,97.09,1.5799999999999983,-1.5799999999999983,218363,290600,185427,105173,-4364
2019-04-21,97.262,98.18,96.31,1.8700000000000045,1.210000000000008,97.92,98.72,97.15,1.5699999999999932,1.5699999999999932,96.792,97.64,95.93,1.7099999999999937,1.5,97.346,98.04,96.36,1.6800000000000068,1.3400000000000034,179767,247333,110742,136591,-34836
2019-04-28,98.22,98.9,97.47,1.4300000000000068,0.45000000000000284,99.324,100.45,97.86,2.5900000000000034,2.5900000000000034,97.538,97.89,97.11,0.7800000000000011,0.6700000000000017,98.866,100.4,97.72,2.680000000000007,2.680000000000007,239572,316158,187152,129006,78498
2019-05-05,100.136,100.61,99.43,1.1799999999999926,0.3400000000000034,100.898,101.64,100.03,1.6099999999999994,0.8100000000000023,99.33,99.88,98.77,1.1099999999999994,0.22999999999998977,100.366,101.64,99.38,2.260000000000005,1.3200000000000074,291403,379998,204684,175314,87643
2019-05-12,102.67,103.36,101.28,2.0799999999999983,1.0,103.786,104.37,103.36,1.0100000000000051,0.0,102.062,102.62,101.28,1.3400000000000034,0.21999999999999886,103.164,103.52,102.82,0.7000000000000028,-0.5499999999999972,308149,440542,199601,240941,-141030
2019-05-19,103.314,104.28,102.86,1.4200000000000017,1.3200000000000074,103.938,104.7,103.49,1.210000000000008,1.0600000000000023,102.622,103.41,101.91,1.5,0.8999999999999915,103.378,104.12,102.7,1.4200000000000017,0.7900000000000063,205049,254109,165740,88369,-5103
2019-05-26,101.525,104.12,99.21,4.910000000000011,-4.910000000000011,101.99000000000001,104.12,100.42,3.700000000000003,-3.700000000000003,99.975,101.96,98.77,3.1899999999999977,-3.1899999999999977,100.5375,102.11,99.19,2.9200000000000017,-1.8400000000000034,341848,405749,286772,118977,46436
2019-06-02,102.522,105.0,100.85,4.150000000000006,4.150000000000006,103.334,105.46,101.62,3.839999999999989,3.839999999999989,101.654,104.06,99.72,4.340000000000003,4.1299999999999955,102.984,104.45,101.39,3.0600000000000023,3.0600000000000023,358534,473750,272325,201425,117062
2019-06-09,103.866,104.31,102.96,1.3500000000000085,-1.0,104.33,104.55,104.09,0.45999999999999375,-0.45999999999999375,102.958,103.57,102.55,1.019999999999996,0.01999999999999602,103.626,104.23,103.04,1.1899999999999977,-0.6400000000000006,323688,483897,231314,252583,-107771
2019-06-16,103.542,104.52,102.64,1.8799999999999955,0.21999999999999886,104.468,106.13,103.24,2.8900000000000006,2.280000000000001,102.498,103.25,102.01,1.2399999999999949,1.2399999999999949,103.788,105.62,102.32,3.3000000000000114,3.3000000000000114,472764,804543,286913,517630,517630
2019-06-23,103.454,105.96,100.9,5.059999999999988,-5.059999999999988,103.77199999999999,105.96,101.74,4.219999999999999,-4.219999999999999,101.978,103.97,100.36,3.6099999999999994,-3.519999999999996,102.224,104.27,100.43,3.839999999999989,-3.7299999999999898,1597133,6347228,323260,6023968,5896639
2019-06-30,101.8175,102.77,100.47,2.299999999999997,2.200000000000003,102.9525,104.06,101.0,3.0600000000000023,3.0600000000000023,101.08749999999999,102.55,98.88,3.6700000000000017,2.9399999999999977,102.7275,104.02,100.93,3.089999999999989,3.089999999999989,568717,722636,452286,270350,-96226
2019-07-07,104.28999999999999,104.78,103.85,0.9300000000000068,0.4099999999999966,104.688,105.0,104.54,0.45999999999999375,0.1799999999999926,103.55,103.69,103.42,0.269999999999996,0.20999999999999375,104.158,104.42,103.69,0.730000000000004,-0.519999999999996,360257,558473,252402,306071,-75088
2019-07-14,104.008,104.84,103.17,1.6700000000000017,0.7199999999999989,104.644,105.25,104.09,1.1599999999999966,0.5,103.17399999999999,104.05,102.49,1.5600000000000023,-0.37000000000000455,103.84400000000001,104.59,102.5,2.0900000000000034,-1.0400000000000063,343171,553446,243435,310011,-26879
2019-07-21,102.482,103.0,101.64,1.3599999999999994,-1.3599999999999994,102.806,103.09,102.31,0.7800000000000011,-0.7800000000000011,101.642,102.03,101.16,0.8700000000000045,-0.5400000000000063,102.222,102.64,101.47,1.1700000000000017,-0.37000000000000455,251616,295512,193019,102493,18081
2019-07-28,102.858,103.47,102.3,1.1700000000000017,0.5700000000000074,103.454,104.35,102.9,1.4499999999999886,0.8299999999999983,101.98,102.49,101.66,0.8299999999999983,0.7299999999999898,102.684,103.66,102.06,1.5999999999999943,0.20000000000000284,294524,480592,170734,309858,80086
2019-08-04,103.54,105.82,101.98,3.839999999999989,2.6699999999999875,104.836,106.2,103.82,2.3800000000000097,2.3800000000000097,102.402,104.17,101.24,2.930000000000007,2.4200000000000017,103.832,105.7,102.18,3.519999999999996,2.1399999999999864,406458,558501,271713,286788,-182982
2019-08-11,105.036,106.66,104.0,2.6599999999999966,2.530000000000001,106.12,108.16,104.61,3.549999999999997,3.549999999999997,104.628,106.64,103.55,3.0900000000000034,2.8100000000000023,105.766,108.03,104.22,3.8100000000000023,3.8100000000000023,346335,476170,242847,233323,48120
2019-08-18,108.27,108.82,107.48,1.3399999999999892,0.8099999999999881,108.792,109.21,108.57,0.6400000000000006,0.5699999999999932,107.604,108.0,107.29,0.7099999999999937,0.39000000000000057,108.342,108.82,107.79,1.029999999999987,0.0899999999999892,272659,488449,162066,326383,289811
2019-08-25,109.488,109.91,108.66,1.25,1.0600000000000023,110.03399999999999,110.56,109.21,1.3500000000000085,1.3500000000000085,108.86200000000001,109.17,108.31,0.8599999999999994,0.8100000000000023,109.424,109.81,109.01,0.7999999999999972,0.7999999999999972,336776,452568,289599,162969,8004
2019-09-01,110.5075,111.74,109.83,1.9099999999999966,0.37000000000000455,111.16,111.83,110.35,1.480000000000004,-0.980000000000004,109.7175,110.57,108.95,1.6199999999999903,-0.8799999999999955,110.28,111.2,109.04,2.1599999999999966,-2.1599999999999966,307394,358623,222707,135916,-112741
2019-09-08,108.184,109.15,106.54,2.6099999999999994,0.10999999999999943,108.866,109.97,107.78,2.1899999999999977,0.8900000000000006,107.354,108.56,106.08,2.480000000000004,0.8100000000000023,108.468,109.61,107.28,2.3299999999999983,0.6800000000000068,344273,492005,235514,256491,90257
2019-09-15,109.77799999999999,110.96,108.39,2.569999999999993,1.3699999999999903,110.504,111.44,109.2,2.239999999999995,2.239999999999995,108.964,110.3,107.85,2.450000000000003,1.4500000000000028,109.914,111.19,108.12,3.069999999999993,3.069999999999993,358556,513081,140174,372907,116860
2019-09-22,112.214,113.34,110.98,2.3599999999999994,1.7800000000000011,113.046,114.01,111.57,2.440000000000012,1.7700000000000102,111.532,112.81,110.5,2.3100000000000023,1.3400000000000034,112.3,113.17,110.77,2.4000000000000057,1.730000000000004,297350,412359,211879,200480,-53639
2019-09-29,111.938,112.71,111.2,1.509999999999991,-1.4899999999999949,112.654,113.43,111.43,2.0,-0.18000000000000682,111.256,112.1,110.39,1.7099999999999937,-0.8799999999999955,112.098,113.25,110.95,2.299999999999997,0.5799999999999983,258165,451050,179803,271247,29057
2019-10-06,111.392,112.89,110.44,2.450000000000003,-2.049999999999997,111.762,113.08,111.17,1.9099999999999966,-1.5100000000000051,110.536,111.74,109.73,2.009999999999991,-1.2999999999999972,111.106,111.99,110.59,1.3999999999999915,-0.9399999999999977,223881,245853,182937,62916,-62916
2019-10-13,109.41,111.35,108.28,3.069999999999993,-2.3999999999999915,109.83,111.35,108.72,2.6299999999999955,-1.5699999999999932,108.468,109.58,107.9,1.6799999999999926,-1.039999999999992,109.048,109.72,108.36,1.3599999999999994,-0.12999999999999545,201265,263413,161201,102212,46023
2019-10-20,109.382,109.81,108.98,0.8299999999999983,-0.21999999999999886,109.798,110.14,109.25,0.8900000000000006,-0.6700000000000017,108.628,108.97,107.57,1.4000000000000057,-1.4000000000000057,108.904,109.35,107.92,1.4299999999999926,-1.4299999999999926,149956,189627,130727,58900,-47751
