Date,ELS_Open_average,ELS_Open_max,ELS_Open_min,ELS_Open_volatility,ELS_Open_change,ELS_High_average,ELS_High_max,ELS_High_min,ELS_High_volatility,ELS_High_change,ELS_Low_average,ELS_Low_max,ELS_Low_min,ELS_Low_volatility,ELS_Low_change,ELS_Close_average,ELS_Close_max,ELS_Close_min,ELS_Close_volatility,ELS_Close_change,ELS_Volume_average,ELS_Volume_max,ELS_Volume_min,ELS_Volume_volatility,ELS_Volume_change
2019-10-27,69.458,70.05,68.98,1.0699999999999932,1.0600000000000023,69.974,70.54,69.24,1.3000000000000114,0.35999999999999943,68.87,69.42,68.48,0.9399999999999977,-0.14000000000000057,69.472,70.37,68.83,1.5400000000000063,0.23999999999999488,632609,794938,499772,295166,-9226
2019-11-03,67.648,68.61,66.81,1.7999999999999972,-1.7999999999999972,68.116,68.67,67.7,0.9699999999999989,-0.75,66.732,67.22,66.14,1.0799999999999983,0.6700000000000017,67.47,67.76,66.82,0.9400000000000119,-0.010000000000005116,760578,1223042,524064,698978,-540128
2019-11-10,68.532,70.45,67.23,3.219999999999999,2.6099999999999994,69.314,70.88,68.58,2.299999999999997,2.219999999999999,68.208,70.07,67.11,2.9599999999999937,2.9599999999999937,68.844,70.6,67.27,3.3299999999999983,3.3299999999999983,617357,889328,498362,390966,-302562
2019-11-17,70.656,71.49,69.69,1.7999999999999972,-0.6700000000000017,71.092,71.81,70.05,1.7600000000000051,-0.35999999999999943,69.902,71.01,68.98,2.030000000000001,-0.480000000000004,70.518,71.23,69.62,1.6099999999999994,-0.46000000000000796,814364,1072016,501664,570352,-200234
2019-11-24,72.9325,73.94,70.96,2.980000000000004,2.980000000000004,73.985,74.55,73.31,1.2399999999999949,0.8900000000000006,72.425,73.64,70.94,2.700000000000003,1.9200000000000017,73.58,74.08,73.21,0.8700000000000045,-0.010000000000005116,1539314,2385086,667624,1717462,-489590
2019-12-01,72.97,73.36,72.25,1.1099999999999994,-1.1099999999999994,73.404,73.73,72.87,0.8599999999999994,-0.8599999999999994,72.504,73.1,71.79,1.309999999999988,-1.309999999999988,72.946,73.55,72.08,1.4699999999999989,-0.7999999999999972,1061314,1383892,894198,489694,-163546
2019-12-08,71.042,72.64,69.67,2.969999999999999,-2.6500000000000057,71.368,72.9,70.16,2.740000000000009,-2.3500000000000085,69.896,71.5,68.93,2.569999999999993,-2.25,70.456,71.78,69.58,2.200000000000003,-2.200000000000003,962764,1312922,542982,769940,478914
2019-12-15,69.156,69.79,68.62,1.1700000000000017,0.0,69.586,70.05,68.97,1.0799999999999983,0.09999999999999432,68.526,68.75,68.33,0.4200000000000017,-0.19000000000001194,68.904,69.53,68.65,0.8799999999999955,-0.23000000000000398,1265378,2314762,515072,1799690,-518122
2019-12-22,69.07249999999999,69.42,68.6,0.8200000000000074,0.7199999999999989,69.5175,69.78,69.27,0.5100000000000051,0.5100000000000051,68.92750000000001,69.31,68.51,0.7999999999999972,0.7999999999999972,69.4225,69.75,69.19,0.5600000000000023,0.5600000000000023,320766,491211,177976,313235,313235
2019-12-29,69.78666666666666,70.76,68.94,1.8200000000000074,-0.7199999999999989,70.51,70.82,70.28,0.539999999999992,-0.15000000000000568,69.04333333333334,69.51,68.73,0.7800000000000011,-0.6200000000000045,69.85666666666667,70.39,69.09,1.2999999999999972,-0.29999999999999716,926138,1200560,778789,421771,401495
