Date,Deutsche X-trackers MSCI Eurozone_etf_Open_average,Deutsche X-trackers MSCI Eurozone_etf_Open_max,Deutsche X-trackers MSCI Eurozone_etf_Open_min,Deutsche X-trackers MSCI Eurozone_etf_Open_volatility,Deutsche X-trackers MSCI Eurozone_etf_Open_change,Deutsche X-trackers MSCI Eurozone_etf_High_average,Deutsche X-trackers MSCI Eurozone_etf_High_max,Deutsche X-trackers MSCI Eurozone_etf_High_min,Deutsche X-trackers MSCI Eurozone_etf_High_volatility,Deutsche X-trackers MSCI Eurozone_etf_High_change,Deutsche X-trackers MSCI Eurozone_etf_Low_average,Deutsche X-trackers MSCI Eurozone_etf_Low_max,Deutsche X-trackers MSCI Eurozone_etf_Low_min,Deutsche X-trackers MSCI Eurozone_etf_Low_volatility,Deutsche X-trackers MSCI Eurozone_etf_Low_change,Deutsche X-trackers MSCI Eurozone_etf_Close_average,Deutsche X-trackers MSCI Eurozone_etf_Close_max,Deutsche X-trackers MSCI Eurozone_etf_Close_min,Deutsche X-trackers MSCI Eurozone_etf_Close_volatility,Deutsche X-trackers MSCI Eurozone_etf_Close_change
2019-02-10,28.98,28.98,28.98,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-02-17,29.18,29.18,29.18,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2019-02-24,29.69,29.69,29.69,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-03-03,29.22,29.22,29.22,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2019-03-10,30.03,30.03,30.03,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-03-17,29.73,29.73,29.73,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-03-24,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-03-31,30.77,30.77,30.77,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-04-07,30.9,30.9,30.9,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2019-04-14,31.33,31.33,31.33,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.34,31.34,31.34,0.0,0.0
2019-04-21,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2019-04-28,31.41,31.41,31.41,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.47,31.47,31.47,0.0,0.0
2019-05-05,30.42,30.42,30.42,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-05-12,30.67,30.67,30.67,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-05-19,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-05-26,29.62,29.62,29.62,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-06-02,30.45,30.45,30.45,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-06-09,30.59,30.59,30.59,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-06-16,31.23,31.23,31.23,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-06-23,30.5,30.5,30.5,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.55,30.55,30.55,0.0,0.0
2019-06-30,31.1,31.1,31.1,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-07-07,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-07-14,30.78,30.78,30.78,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-07-21,31.19,31.19,31.19,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-07-28,30.05,30.05,30.05,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2019-08-04,29.81,29.81,29.81,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-08-11,29.23,29.23,29.23,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-08-18,29.81,29.81,29.81,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-08-25,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-09-01,30.98,30.98,30.98,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2019-09-08,31.5,31.5,31.5,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2019-09-15,31.53,31.53,31.53,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-09-22,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-09-29,30.5,30.5,30.5,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-10-06,31.37,31.37,31.37,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.47,31.47,31.47,0.0,0.0
2019-10-13,31.66,31.66,31.66,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-10-20,31.98,31.98,31.98,0.0,0.0,32.08,32.08,32.08,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-10-27,32.29,32.29,32.29,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.29,32.29,32.29,0.0,0.0
2019-11-03,32.96,32.96,32.96,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2019-11-10,32.97,32.97,32.97,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.01,33.01,33.01,0.0,0.0
2019-11-17,32.89,32.89,32.89,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2019-11-24,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2019-12-01,32.88,32.88,32.88,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2019-12-08,33.2,33.2,33.2,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.29,33.29,33.29,0.0,0.0
2019-12-15,33.49,33.49,33.49,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.51,33.51,33.51,0.0,0.0
2019-12-22,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-12-29,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.46,33.46,33.46,0.0,0.0
