Date,PG_stock_Open_average,PG_stock_Open_max,PG_stock_Open_min,PG_stock_Open_volatility,PG_stock_Open_change,PG_stock_High_average,PG_stock_High_max,PG_stock_High_min,PG_stock_High_volatility,PG_stock_High_change,PG_stock_Low_average,PG_stock_Low_max,PG_stock_Low_min,PG_stock_Low_volatility,PG_stock_Low_change,PG_stock_Close_average,PG_stock_Close_max,PG_stock_Close_min,PG_stock_Close_volatility,PG_stock_Close_change,PG_stock_Volume_average,PG_stock_Volume_max,PG_stock_Volume_min,PG_stock_Volume_volatility,PG_stock_Volume_change
2018-10-21,87.364,88.69,86.01,2.6799999999999926,1.9599999999999937,88.748,90.7,87.24,3.460000000000008,1.9300000000000068,86.632,87.39,85.23,2.1599999999999966,2.1599999999999966,88.01599999999999,89.46,86.6,2.8599999999999994,1.2600000000000051,17216023,26703538,14124062,12579476,211883
2018-10-28,88.92,89.88,88.29,1.5899999999999892,1.5899999999999892,89.59,89.95,89.32,0.6300000000000097,0.5300000000000011,88.014,88.98,87.27,1.710000000000008,1.5400000000000063,89.102,89.81,88.24,1.5700000000000074,1.5700000000000074,12230760,13844080,9732424,4111656,-1542917
2018-11-04,90.928,91.59,89.89,1.7000000000000028,1.4599999999999937,91.758,92.67,91.44,1.230000000000004,1.230000000000004,90.54,91.17,89.81,1.3599999999999994,1.3599999999999994,91.554,92.41,91.2,1.2099999999999937,1.2099999999999937,9495262,12270358,6614767,5655591,-1556736
2018-11-11,92.95,93.82,91.97,1.8499999999999943,1.6099999999999994,93.926,94.81,93.45,1.3599999999999994,1.3599999999999994,92.542,93.67,91.59,2.0799999999999983,1.9200000000000017,93.462,93.83,92.7,1.1299999999999955,1.1199999999999903,12620665,13438750,11622993,1815757,491369
2018-11-18,92.4675,93.72,91.25,2.469999999999999,-2.469999999999999,93.0825,94.19,91.99,2.200000000000003,-2.200000000000003,91.66,92.91,90.63,2.280000000000001,-2.280000000000001,92.08500000000001,93.29,91.41,1.8800000000000097,-1.75,8711142,12074435,4399630,7674805,-5058699
2018-11-25,92.35000000000001,93.18,91.15,2.030000000000001,2.030000000000001,93.286,94.65,92.4,2.25,2.25,92.124,92.75,91.15,1.5999999999999943,1.5999999999999943,93.0,94.51,91.94,2.5700000000000074,2.5700000000000074,9541503,16291817,6126911,10164906,8120373
2018-12-02,93.61,94.67,92.7,1.9699999999999989,-1.0900000000000034,94.235,94.86,93.63,1.230000000000004,-0.8900000000000006,92.1625,93.17,91.08,2.0900000000000034,-0.12000000000000455,93.1575,93.55,92.45,1.0999999999999943,-0.8699999999999903,11812833,14199248,7996809,6202439,-5934913
2018-12-09,94.5,96.45,93.25,3.200000000000003,3.200000000000003,95.23,96.89,93.4,3.489999999999995,3.489999999999995,93.738,96.02,91.37,4.6499999999999915,4.6499999999999915,94.82,96.64,93.03,3.6099999999999994,3.6099999999999994,11778827,18541296,8743799,9797497,3349673
2018-12-16,92.76,96.0,90.61,5.390000000000001,-5.390000000000001,93.71,96.5,92.22,4.280000000000001,-3.3299999999999983,91.208,92.4,90.13,2.2700000000000102,-2.0400000000000063,91.794,92.77,90.97,1.7999999999999972,-1.7999999999999972,14794587,24029976,10825589,13204387,11602403
2018-12-23,90.01,92.56,87.42,5.140000000000001,2.1099999999999994,91.52,93.28,90.09,3.1899999999999977,2.6200000000000045,88.16499999999999,90.84,86.74,4.1000000000000085,3.960000000000008,90.1625,92.02,87.36,4.659999999999997,3.8200000000000074,9249762,11360085,7396254,3963831,2215507
2018-12-30,91.11,91.63,90.84,0.789999999999992,-0.789999999999992,92.14,92.5,91.39,1.1099999999999994,0.30999999999998806,90.45750000000001,91.15,89.93,1.2199999999999989,-0.7800000000000011,91.5825,92.49,90.64,1.8499999999999943,0.5699999999999932,9367433,10565749,7239670,3326079,3326079
2019-01-06,91.972,92.7,90.89,1.8100000000000023,-0.23999999999999488,92.412,93.09,91.53,1.5600000000000023,-0.519999999999996,91.15,91.82,90.61,1.2099999999999937,-0.29000000000000625,91.694,92.46,90.95,1.509999999999991,-0.3500000000000085,10369663,15015597,7166579,7849018,-1845961
2019-01-13,91.294,91.74,90.71,1.0300000000000011,-0.12999999999999545,92.014,92.61,91.56,1.0499999999999972,-0.06999999999999318,90.872,91.14,90.34,0.7999999999999972,0.19000000000001194,91.318,92.01,90.64,1.3700000000000045,0.269999999999996,8179372,9100592,7834918,1265674,1148548
2019-01-20,93.57000000000001,94.42,91.39,3.030000000000001,3.030000000000001,94.4025,96.41,91.75,4.659999999999997,3.1400000000000006,92.24,93.63,89.08,4.549999999999997,3.980000000000004,93.295,94.84,90.44,4.400000000000006,3.1599999999999966,14788111,22868970,10618588,12250382,-2899935
2019-01-27,94.3,96.35,93.32,3.030000000000001,3.030000000000001,95.434,97.61,93.97,3.6400000000000006,3.6400000000000006,93.942,95.99,92.97,3.019999999999996,3.019999999999996,95.104,97.47,93.52,3.950000000000003,3.950000000000003,11210195,16044408,7750402,8294006,2955217
2019-02-03,97.396,97.99,97.01,0.9799999999999898,-0.19999999999998863,97.974,98.31,97.6,0.710000000000008,-0.5,96.818,97.21,96.34,0.8699999999999903,-0.01999999999999602,97.648,98.03,97.14,0.8900000000000006,-0.3200000000000074,9313911,11887505,7483220,4404285,-4404285
2019-02-10,98.562,99.29,97.49,1.8000000000000114,1.460000000000008,99.09,99.7,98.39,1.3100000000000023,0.8100000000000023,98.102,99.01,97.43,1.5799999999999983,0.8199999999999932,98.742,99.26,98.27,0.9900000000000091,0.21000000000000796,10263884,12069080,7930092,4138988,3574773
2019-02-17,99.2825,99.78,98.56,1.2199999999999989,1.1299999999999955,100.12,100.4,99.86,0.5400000000000063,0.4000000000000057,98.85,99.4,98.47,0.9300000000000068,0.9300000000000068,99.825,100.25,99.28,0.9699999999999989,0.2600000000000051,8604078,10098532,7444792,2653740,-2172964
2019-02-24,99.412,100.36,98.61,1.75,-1.75,99.648,100.45,98.78,1.6700000000000017,-1.6700000000000017,98.738,99.63,97.83,1.7999999999999972,-1.5,99.06,99.83,98.44,1.3900000000000006,-1.1299999999999955,7774725,10575392,6013574,4561818,297153
2019-03-03,98.826,98.97,98.57,0.4000000000000057,0.25,99.288,99.68,98.88,0.8000000000000114,0.30000000000001137,98.238,98.91,97.75,1.1599999999999966,-0.12999999999999545,98.77,99.09,98.41,0.6800000000000068,-0.46000000000000796,6269066,8408598,4622256,3786342,-1750825
2019-03-10,100.252,101.76,98.79,2.969999999999999,2.969999999999999,101.292,102.89,99.68,3.2099999999999937,3.2099999999999937,100.13,101.73,98.51,3.219999999999999,3.219999999999999,100.914,102.44,99.58,2.8599999999999994,2.8599999999999994,12883689,30802712,7544634,23258078,23258078
2019-03-17,101.892,102.48,101.28,1.2000000000000028,0.4200000000000017,102.56,103.15,102.14,1.0100000000000051,0.8599999999999994,100.782,101.29,99.09,2.200000000000003,-2.1099999999999994,101.856,102.49,101.51,0.9799999999999898,0.14999999999999147,8509638,11036296,7334116,3702180,2593525
2019-03-24,102.806,103.86,101.66,2.200000000000003,2.200000000000003,103.334,104.15,102.34,1.8100000000000023,1.8100000000000023,102.384,103.11,101.26,1.8499999999999943,1.8499999999999943,103.096,104.05,101.96,2.0900000000000034,2.0900000000000034,6846265,7535489,6037090,1498399,579940
2019-03-31,103.702,104.23,103.48,0.75,-0.6200000000000045,103.9,104.23,103.67,0.5600000000000023,-0.5400000000000063,103.02,103.26,102.75,0.5100000000000051,0.030000000000001137,103.632,103.75,103.43,0.3199999999999932,0.010000000000005116,5401969,6626516,4281790,2344726,-2344726
2019-04-07,104.494,104.75,103.93,0.8199999999999932,0.8199999999999932,105.002,105.14,104.76,0.37999999999999545,-0.0799999999999983,104.084,104.37,103.5,0.8700000000000045,0.6700000000000017,104.818,105.06,104.65,0.4099999999999966,0.09000000000000341,6293903,8468598,5078440,3390158,-1760709
2019-04-14,105.8125,106.27,104.98,1.289999999999992,1.039999999999992,106.375,106.71,105.78,0.9299999999999926,0.9299999999999926,105.405,105.83,104.79,1.039999999999992,1.039999999999992,106.0125,106.42,105.73,0.6899999999999977,0.3199999999999932,6950697,8136106,5639476,2496630,1609557
2019-04-21,104.102,106.13,103.1,3.030000000000001,-2.1799999999999926,105.082,107.2,103.57,3.6300000000000097,-1.3200000000000074,103.432,105.74,102.13,3.6099999999999994,-1.8299999999999983,104.4,106.01,103.16,2.8500000000000085,-0.15000000000000568,9792972,15979844,6085314,9894530,-1309564
2019-04-28,105.554,106.15,104.86,1.2900000000000063,0.4200000000000017,106.186,106.62,105.75,0.8700000000000045,0.6599999999999966,104.964,105.58,104.66,0.9200000000000017,0.8599999999999994,105.566,106.48,104.78,1.7000000000000028,1.2999999999999972,6167346,8251321,4787561,3463760,5893
2019-05-05,104.758,105.12,103.98,1.1400000000000006,-1.1400000000000006,105.672,106.15,105.04,1.1099999999999994,0.3300000000000125,104.2,105.04,103.78,1.2600000000000051,-1.1200000000000045,105.14,106.01,104.24,1.7700000000000102,0.3299999999999983,5804507,6901721,4890716,2011005,925058
2019-05-12,106.106,107.27,105.14,2.1299999999999955,2.1299999999999955,107.354,108.68,106.5,2.180000000000007,1.4099999999999966,105.952,107.25,104.85,2.4000000000000057,2.4000000000000057,106.794,108.11,105.6,2.510000000000005,1.3400000000000034,7153896,9284175,5535601,3748574,-1205369
2019-05-19,106.96600000000001,107.47,106.09,1.3799999999999955,-0.28999999999999204,107.438,108.13,107.03,1.0999999999999943,-0.6899999999999977,106.36,107.14,105.89,1.25,-0.5999999999999943,106.774,107.33,106.37,0.9599999999999937,-0.6400000000000006,5445813,6565331,4372083,2193248,-2193248
2019-05-26,104.98,106.7,103.96,2.740000000000009,-1.8100000000000023,105.58250000000001,107.25,104.81,2.4399999999999977,-2.3499999999999943,103.725,104.42,102.41,2.010000000000005,-2.010000000000005,104.2225,105.33,102.91,2.4200000000000017,-1.5499999999999972,7441090,10282390,4729193,5553197,2666885
2019-06-02,105.398,107.74,103.15,4.589999999999989,4.589999999999989,106.572,109.38,103.96,5.420000000000002,5.420000000000002,105.042,107.74,102.4,5.339999999999989,5.339999999999989,106.272,108.77,103.8,4.969999999999999,4.969999999999999,7333281,8533213,6481709,2051504,-469749
2019-06-09,109.562,110.97,108.32,2.6500000000000057,2.6500000000000057,110.396,111.75,109.02,2.730000000000004,2.730000000000004,109.284,110.65,107.46,3.190000000000012,3.190000000000012,109.978,111.2,108.72,2.480000000000004,2.480000000000004,7115782,8611441,4766963,3844478,1671229
2019-06-16,110.902,111.62,109.5,2.1200000000000045,0.46000000000000796,111.596,112.47,110.72,1.75,1.2600000000000051,110.08800000000001,111.02,109.26,1.759999999999991,0.789999999999992,110.78999999999999,111.74,109.6,2.1400000000000006,0.21000000000000796,8324564,13799392,6020025,7779367,7779367
2019-06-23,111.42,112.11,109.92,2.1899999999999977,0.04000000000000625,111.75999999999999,112.63,110.27,2.3599999999999994,-0.5400000000000063,110.136,111.4,109.02,2.3800000000000097,-2.3800000000000097,110.642,112.33,109.65,2.6799999999999926,-2.6799999999999926,7451856,12152036,5518103,6633933,6633933
2019-06-30,111.365,112.97,109.92,3.049999999999997,3.049999999999997,112.48,114.27,110.7,3.569999999999993,2.75,110.9875,112.22,109.61,2.6099999999999994,2.6099999999999994,112.3,114.08,110.49,3.5900000000000034,2.660000000000011,7069249,8694810,6223327,2471483,1914512
2019-07-07,113.68599999999999,114.07,113.34,0.7299999999999898,0.7299999999999898,114.448,115.21,113.91,1.2999999999999972,0.9899999999999949,113.306,114.07,112.32,1.75,0.769999999999996,114.01599999999999,114.99,112.91,2.0799999999999983,0.9399999999999977,6028000,7537695,4625301,2912394,1740787
2019-07-14,115.39,115.73,114.93,0.7999999999999972,0.4300000000000068,116.082,116.52,115.77,0.75,0.07000000000000739,115.15400000000001,115.73,114.79,0.9399999999999977,0.21999999999999886,115.552,115.94,115.01,0.9299999999999926,-0.46999999999999886,6824719,7862148,5828782,2033366,306339
2019-07-21,113.858,115.71,111.48,4.22999999999999,-1.8300000000000125,114.64399999999999,116.05,112.97,3.0799999999999983,-0.5600000000000023,112.99,114.58,111.38,3.200000000000003,-1.7000000000000028,113.85,115.3,112.6,2.700000000000003,-0.5699999999999932,7043707,9636008,4018769,5617239,1540809
2019-07-28,117.856,119.82,114.73,5.089999999999989,1.7800000000000011,118.98,121.76,116.21,5.550000000000011,0.8700000000000045,116.58,118.8,114.62,4.179999999999993,1.0699999999999932,117.524,120.41,116.0,4.409999999999997,0.4399999999999977,12554806,18788812,7768672,11020140,4497440
2019-08-04,115.32600000000001,117.62,113.65,3.969999999999999,1.5300000000000011,116.614,118.04,115.0,3.0400000000000063,1.740000000000009,113.976,115.85,112.68,3.1699999999999875,3.019999999999996,115.42,117.44,113.08,4.359999999999999,3.700000000000003,9265821,12974788,6939535,6035253,-6035253
2019-08-11,116.922,118.06,116.46,1.6000000000000085,1.2800000000000011,118.26,119.54,117.67,1.8700000000000045,1.8700000000000045,116.326,117.6,115.59,2.009999999999991,2.009999999999991,117.128,119.18,115.79,3.3900000000000006,3.1500000000000057,7592505,10148261,4996161,5152100,3306207
2019-08-18,119.502,120.05,119.08,0.9699999999999989,-0.8299999999999983,120.052,120.45,119.65,0.7999999999999972,-0.3400000000000034,118.342,119.11,116.43,2.6799999999999926,-2.6799999999999926,119.016,120.24,117.32,2.9200000000000017,-2.9200000000000017,5708859,7336907,4037412,3299495,1469683
2019-08-25,120.39,121.96,117.75,4.209999999999994,4.209999999999994,121.216,122.0,119.6,2.4000000000000057,2.4000000000000057,119.292,120.32,117.22,3.0999999999999943,2.2900000000000063,120.536,121.4,119.32,2.0800000000000125,0.9100000000000108,5656678,6996550,4606400,2390150,345271
2019-09-01,121.97,123.24,119.79,3.4499999999999886,3.2099999999999937,122.9075,123.43,121.54,1.8900000000000006,1.8399999999999892,121.4525,122.54,119.63,2.910000000000011,2.910000000000011,122.55,123.21,121.36,1.8499999999999943,1.5100000000000051,5840195,7491860,4959617,2532243,347684
2019-09-08,121.614,122.71,119.86,2.8499999999999943,-0.8900000000000006,122.218,123.21,121.18,2.029999999999987,-0.20000000000000284,120.768,121.78,119.36,2.4200000000000017,-0.28000000000000114,121.642,122.77,119.88,2.8900000000000006,-0.04999999999999716,7556369,9582183,6194325,3387858,-885030
2019-09-15,121.246,122.13,119.63,2.5,0.3199999999999932,122.148,122.6,121.96,0.6400000000000006,0.6400000000000006,120.444,121.75,119.02,2.730000000000004,2.730000000000004,121.292,122.24,119.75,2.489999999999995,2.489999999999995,8401607,15437267,4752602,10684665,5810531
2019-09-22,123.502,124.41,122.2,2.2099999999999937,2.2099999999999937,124.442,125.0,123.77,1.230000000000004,1.1099999999999994,123.106,123.72,121.97,1.75,1.75,123.746,124.57,123.02,1.5499999999999972,1.3499999999999943,6511498,7810750,5590415,2220335,-665492
2019-09-29,123.198,124.57,121.67,2.8999999999999915,-2.3799999999999955,124.05,125.36,122.54,2.819999999999993,-1.2999999999999972,122.074,124.13,120.21,3.9200000000000017,-2.1400000000000006,123.00999999999999,124.38,121.08,3.299999999999997,-0.37999999999999545,5425020,6800669,4405651,2395018,-821662
2019-10-06,122.274,123.53,121.33,2.200000000000003,-1.4899999999999949,122.69200000000001,123.89,122.06,1.8299999999999983,-1.8299999999999983,121.322,122.68,120.8,1.8800000000000097,-1.8600000000000136,121.756,122.84,120.93,1.9099999999999966,-1.75,5038211,6301624,3793246,2508378,1517649
