Date,Direxion Daily S&P 500 Bull 3X Shares_Open_average,Direxion Daily S&P 500 Bull 3X Shares_Open_max,Direxion Daily S&P 500 Bull 3X Shares_Open_volatility,Direxion Daily S&P 500 Bull 3X Shares_Open_change,Direxion Daily S&P 500 Bull 3X Shares_High_average,Direxion Daily S&P 500 Bull 3X Shares_High_max,Direxion Daily S&P 500 Bull 3X Shares_High_volatility,Direxion Daily S&P 500 Bull 3X Shares_High_change,Direxion Daily S&P 500 Bull 3X Shares_Low_average,Direxion Daily S&P 500 Bull 3X Shares_Low_max,Direxion Daily S&P 500 Bull 3X Shares_Low_volatility,Direxion Daily S&P 500 Bull 3X Shares_Low_change,Direxion Daily S&P 500 Bull 3X Shares_Close_average,Direxion Daily S&P 500 Bull 3X Shares_Close_max,Direxion Daily S&P 500 Bull 3X Shares_Close_volatility,Direxion Daily S&P 500 Bull 3X Shares_Close_change
2019-07-14,53.44,53.44,0.0,0.0,53.9,53.9,0.0,0.0,53.13,53.13,0.0,0.0,53.58,53.58,0.0,0.0
2019-07-21,55.68,55.68,0.0,0.0,55.7,55.7,0.0,0.0,55.11,55.11,0.0,0.0,55.46,55.46,0.0,0.0
2019-07-28,48.28,48.28,0.0,0.0,48.33,48.33,0.0,0.0,45.0,45.0,0.0,0.0,46.13,46.13,0.0,0.0
2019-08-04,48.91,48.91,0.0,0.0,49.23,49.23,0.0,0.0,47.43,47.43,0.0,0.0,47.96,47.96,0.0,0.0
2019-08-11,49.8,49.8,0.0,0.0,50.22,50.22,0.0,0.0,49.4,49.4,0.0,0.0,49.81,49.81,0.0,0.0
2019-08-18,47.14,47.14,0.0,0.0,47.47,47.47,0.0,0.0,46.32,46.32,0.0,0.0,47.47,47.47,0.0,0.0
2019-08-25,50.51,50.51,0.0,0.0,50.53,50.53,0.0,0.0,49.1,49.1,0.0,0.0,49.64,49.64,0.0,0.0
2019-09-01,53.03,53.03,0.0,0.0,53.05,53.05,0.0,0.0,51.96,51.96,0.0,0.0,52.46,52.46,0.0,0.0
2019-09-08,53.29,53.29,0.0,0.0,53.74,53.74,0.0,0.0,53.09,53.09,0.0,0.0,53.5,53.5,0.0,0.0
2019-09-15,52.75,52.75,0.0,0.0,53.52,53.52,0.0,0.0,52.62,52.62,0.0,0.0,53.14,53.14,0.0,0.0
2019-09-22,51.84,51.84,0.0,0.0,52.67,52.67,0.0,0.0,51.82,51.82,0.0,0.0,52.31,52.31,0.0,0.0
2019-09-29,50.41,50.41,0.0,0.0,51.3,51.3,0.0,0.0,50.01,50.01,0.0,0.0,50.14,50.14,0.0,0.0
2019-10-06,51.51,51.51,0.0,0.0,51.9,51.9,0.0,0.0,51.34,51.34,0.0,0.0,51.59,51.59,0.0,0.0
2019-10-13,53.32,53.32,0.0,0.0,53.68,53.68,0.0,0.0,53.03,53.03,0.0,0.0,53.64,53.64,0.0,0.0
2019-10-20,55.1,55.1,0.0,0.0,55.59,55.59,0.0,0.0,55.1,55.1,0.0,0.0,55.33,55.33,0.0,0.0
2019-10-27,57.77,57.77,0.0,0.0,57.83,57.83,0.0,0.0,57.25,57.25,0.0,0.0,57.45,57.45,0.0,0.0
2019-11-03,57.46,57.46,0.0,0.0,58.09,58.09,0.0,0.0,57.36,57.36,0.0,0.0,57.96,57.96,0.0,0.0
2019-11-10,59.71,59.71,0.0,0.0,60.16,60.16,0.0,0.0,59.43,59.43,0.0,0.0,59.95,59.95,0.0,0.0
2019-11-17,59.9,59.9,0.0,0.0,60.71,60.71,0.0,0.0,59.9,59.9,0.0,0.0,60.69,60.69,0.0,0.0
2019-11-24,61.38,61.38,0.0,0.0,61.41,61.41,0.0,0.0,59.38,59.38,0.0,0.0,59.61,59.61,0.0,0.0
2019-12-01,61.18,61.18,0.0,0.0,61.62,61.62,0.0,0.0,60.81,60.81,0.0,0.0,60.88,60.88,0.0,0.0
2019-12-08,63.94,63.94,0.0,0.0,64.5,64.5,0.0,0.0,63.93,63.93,0.0,0.0,64.11,64.11,0.0,0.0
2019-12-15,65.99,65.99,0.0,0.0,66.03,66.03,0.0,0.0,65.68,65.68,0.0,0.0,65.76,65.76,0.0,0.0
2019-12-22,66.76,66.76,0.0,0.0,66.84,66.84,0.0,0.0,65.26,65.26,0.0,0.0,65.57,65.57,0.0,0.0
2019-12-29,65.57,65.57,0.0,0.0,67.12,67.12,0.0,0.0,65.51,65.51,0.0,0.0,66.28,66.28,0.0,0.0
