Date,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_change
2019-06-23,27.94,27.94,0.0,0.0,27.95,27.95,0.0,0.0,27.44,27.44,0.0,0.0,27.55,27.55,0.0,0.0
2019-06-30,28.48,28.48,0.0,0.0,28.6,28.6,0.0,0.0,28.44,28.44,0.0,0.0,28.57,28.57,0.0,0.0
2019-07-07,28.2,28.2,0.0,0.0,28.3,28.3,0.0,0.0,27.98,27.98,0.0,0.0,27.98,27.98,0.0,0.0
2019-07-14,26.96,26.96,0.0,0.0,26.96,26.96,0.0,0.0,26.56,26.56,0.0,0.0,26.71,26.71,0.0,0.0
2019-07-21,27.0,27.0,0.0,0.0,27.14,27.14,0.0,0.0,27.0,27.0,0.0,0.0,27.1,27.1,0.0,0.0
2019-07-28,26.74,26.74,0.0,0.0,26.75,26.75,0.0,0.0,24.79,24.79,0.0,0.0,25.33,25.33,0.0,0.0
2019-08-04,26.3,26.3,0.0,0.0,26.3,26.3,0.0,0.0,25.75,25.75,0.0,0.0,25.88,25.88,0.0,0.0
2019-08-11,26.55,26.55,0.0,0.0,26.55,26.55,0.0,0.0,26.42,26.42,0.0,0.0,26.42,26.42,0.0,0.0
2019-08-18,25.45,25.45,0.0,0.0,25.45,25.45,0.0,0.0,25.04,25.04,0.0,0.0,25.2,25.2,0.0,0.0
2019-08-25,25.54,25.54,0.0,0.0,25.57,25.57,0.0,0.0,25.46,25.46,0.0,0.0,25.57,25.57,0.0,0.0
2019-09-01,26.67,26.67,0.0,0.0,26.88,26.88,0.0,0.0,26.67,26.67,0.0,0.0,26.83,26.83,0.0,0.0
2019-09-08,26.94,26.94,0.0,0.0,27.06,27.06,0.0,0.0,26.84,26.84,0.0,0.0,27.06,27.06,0.0,0.0
2019-09-15,27.44,27.44,0.0,0.0,27.68,27.68,0.0,0.0,27.41,27.41,0.0,0.0,27.49,27.49,0.0,0.0
2019-09-22,28.0,28.0,0.0,0.0,28.18,28.18,0.0,0.0,28.0,28.0,0.0,0.0,28.05,28.05,0.0,0.0
2019-09-29,27.59,27.59,0.0,0.0,27.76,27.76,0.0,0.0,27.59,27.59,0.0,0.0,27.63,27.63,0.0,0.0
2019-10-06,27.34,27.34,0.0,0.0,27.34,27.34,0.0,0.0,27.02,27.02,0.0,0.0,27.21,27.21,0.0,0.0
2019-10-13,27.69,27.69,0.0,0.0,28.32,28.32,0.0,0.0,27.69,27.69,0.0,0.0,28.22,28.22,0.0,0.0
2019-10-20,28.72,28.72,0.0,0.0,28.89,28.89,0.0,0.0,28.28,28.28,0.0,0.0,28.35,28.35,0.0,0.0
2019-10-27,28.45,28.45,0.0,0.0,29.29,29.29,0.0,0.0,28.45,28.45,0.0,0.0,29.29,29.29,0.0,0.0
2019-11-03,28.29,28.29,0.0,0.0,28.53,28.53,0.0,0.0,28.29,28.29,0.0,0.0,28.39,28.39,0.0,0.0
2019-11-10,28.62,28.62,0.0,0.0,28.95,28.95,0.0,0.0,28.62,28.62,0.0,0.0,28.82,28.82,0.0,0.0
2019-11-17,28.49,28.49,0.0,0.0,28.7,28.7,0.0,0.0,28.45,28.45,0.0,0.0,28.51,28.51,0.0,0.0
2019-11-24,28.62,28.62,0.0,0.0,28.7,28.7,0.0,0.0,28.49,28.49,0.0,0.0,28.49,28.49,0.0,0.0
2019-12-01,29.65,29.65,0.0,0.0,29.65,29.65,0.0,0.0,29.29,29.29,0.0,0.0,29.37,29.37,0.0,0.0
2019-12-08,28.47,28.47,0.0,0.0,29.21,29.21,0.0,0.0,28.47,28.47,0.0,0.0,29.13,29.13,0.0,0.0
2019-12-15,30.02,30.02,0.0,0.0,30.02,30.02,0.0,0.0,29.86,29.86,0.0,0.0,29.93,29.93,0.0,0.0
2019-12-22,27.96,27.96,0.0,0.0,30.16,30.16,0.0,0.0,27.79,27.79,0.0,0.0,29.78,29.78,0.0,0.0
2019-12-29,29.62,29.62,0.0,0.0,29.9,29.9,0.0,0.0,29.62,29.62,0.0,0.0,29.83,29.83,0.0,0.0
