Date,John Hancock Multifactor Financials_etf_Open_average,John Hancock Multifactor Financials_etf_Open_max,John Hancock Multifactor Financials_etf_Open_min,John Hancock Multifactor Financials_etf_Open_volatility,John Hancock Multifactor Financials_etf_Open_change,John Hancock Multifactor Financials_etf_High_average,John Hancock Multifactor Financials_etf_High_max,John Hancock Multifactor Financials_etf_High_min,John Hancock Multifactor Financials_etf_High_volatility,John Hancock Multifactor Financials_etf_High_change,John Hancock Multifactor Financials_etf_Low_average,John Hancock Multifactor Financials_etf_Low_max,John Hancock Multifactor Financials_etf_Low_min,John Hancock Multifactor Financials_etf_Low_volatility,John Hancock Multifactor Financials_etf_Low_change,John Hancock Multifactor Financials_etf_Close_average,John Hancock Multifactor Financials_etf_Close_max,John Hancock Multifactor Financials_etf_Close_min,John Hancock Multifactor Financials_etf_Close_volatility,John Hancock Multifactor Financials_etf_Close_change
2019-03-03,34.52,34.52,34.52,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.52,34.52,34.52,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2019-03-10,36.02,36.02,36.02,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.94,35.94,35.94,0.0,0.0,36.1,36.1,36.1,0.0,0.0
2019-03-17,34.83,34.83,34.83,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2019-03-24,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2019-03-31,36.33,36.33,36.33,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.31,36.31,36.31,0.0,0.0
2019-04-07,36.85,36.85,36.85,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.99,36.99,36.99,0.0,0.0
2019-04-14,37.12,37.12,37.12,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-04-21,37.49,37.49,37.49,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2019-04-28,38.02,38.02,38.02,0.0,0.0,38.19,38.19,38.19,0.0,0.0,37.95,37.95,37.95,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2019-05-05,37.18,37.18,37.18,0.0,0.0,37.45,37.45,37.45,0.0,0.0,36.84,36.84,36.84,0.0,0.0,37.45,37.45,37.45,0.0,0.0
2019-05-12,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0,36.95,36.95,36.95,0.0,0.0,36.97,36.97,36.97,0.0,0.0
2019-05-19,37.05,37.05,37.05,0.0,0.0,37.05,37.05,37.05,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.93,36.93,36.93,0.0,0.0
2019-05-26,35.98,35.98,35.98,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2019-06-02,37.52,37.52,37.52,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0
2019-06-09,37.54,37.54,37.54,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.59,37.59,37.59,0.0,0.0
2019-06-16,37.93,37.93,37.93,0.0,0.0,38.02,38.02,38.02,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2019-06-23,37.56,37.56,37.56,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2019-06-30,38.44,38.44,38.44,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.61,38.61,38.61,0.0,0.0
2019-07-07,38.66,38.66,38.66,0.0,0.0,38.89,38.89,38.89,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2019-07-14,38.74,38.74,38.74,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.54,38.54,38.54,0.0,0.0
2019-07-21,39.29,39.29,39.29,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.51,39.51,39.51,0.0,0.0
2019-07-28,38.01,38.01,38.01,0.0,0.0,38.01,38.01,38.01,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.84,37.84,37.84,0.0,0.0
2019-08-04,37.51,37.51,37.51,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.51,37.51,37.51,0.0,0.0
2019-08-11,36.32,36.32,36.32,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2019-08-18,37.06,37.06,37.06,0.0,0.0,37.12,37.12,37.12,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-08-25,37.33,37.33,37.33,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2019-09-01,38.06,38.06,38.06,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0
2019-09-08,38.89,38.89,38.89,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2019-09-15,38.94,38.94,38.94,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2019-09-22,38.76,38.76,38.76,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-09-29,37.07,37.07,37.07,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.68,37.68,37.68,0.0,0.0
2019-10-06,38.29,38.29,38.29,0.0,0.0,38.29,38.29,38.29,0.0,0.0,37.96,37.96,37.96,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-10-13,39.0,39.0,39.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2019-10-20,38.75,38.75,38.75,0.0,0.0,39.31,39.31,39.31,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.93,38.93,38.93,0.0,0.0
2019-10-27,39.36,39.36,39.36,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.53,39.53,39.53,0.0,0.0
2019-11-03,40.17,40.17,40.17,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2019-11-10,40.35,40.35,40.35,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2019-11-17,40.4,40.4,40.4,0.0,0.0,40.51,40.51,40.51,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.51,40.51,40.51,0.0,0.0
2019-11-24,41.03,41.03,41.03,0.0,0.0,41.14,41.14,41.14,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2019-12-01,41.04,41.04,41.04,0.0,0.0,41.14,41.14,41.14,0.0,0.0,41.02,41.02,41.02,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2019-12-08,41.63,41.63,41.63,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.51,41.51,41.51,0.0,0.0
2019-12-15,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2019-12-22,41.28,41.28,41.28,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0
2019-12-29,41.16,41.16,41.16,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.09,41.09,41.09,0.0,0.0,41.19,41.19,41.19,0.0,0.0
