Date,FENG_stock_Open_average,FENG_stock_Open_max,FENG_stock_Open_min,FENG_stock_Open_volatility,FENG_stock_Open_change,FENG_stock_High_average,FENG_stock_High_max,FENG_stock_High_min,FENG_stock_High_volatility,FENG_stock_High_change,FENG_stock_Low_average,FENG_stock_Low_max,FENG_stock_Low_min,FENG_stock_Low_volatility,FENG_stock_Low_change,FENG_stock_Close_average,FENG_stock_Close_max,FENG_stock_Close_min,FENG_stock_Close_volatility,FENG_stock_Close_change,FENG_stock_Volume_average,FENG_stock_Volume_max,FENG_stock_Volume_min,FENG_stock_Volume_volatility,FENG_stock_Volume_change
2019-10-13,2.298,2.35,2.23,0.1200000000000001,-0.10000000000000009,2.326,2.36,2.29,0.06999999999999984,-0.06000000000000005,2.266,2.3,2.23,0.06999999999999984,-0.06999999999999984,2.288,2.35,2.25,0.10000000000000009,-0.10000000000000009,81411,214036,9223,204813,204813
2019-10-20,2.418,2.54,2.26,0.28000000000000025,0.14000000000000012,2.574,2.68,2.45,0.22999999999999998,0.22999999999999998,2.386,2.44,2.26,0.18000000000000016,0.14000000000000012,2.51,2.65,2.41,0.23999999999999977,0.23999999999999977,52938,72082,20501,51581,21094
2019-10-27,2.762,2.8,2.73,0.06999999999999984,0.010000000000000231,2.8009999999999997,2.84,2.75,0.08999999999999986,-0.06499999999999995,2.718,2.75,2.68,0.06999999999999984,-0.029999999999999805,2.756,2.8,2.71,0.08999999999999986,-0.08999999999999986,63488,91467,32494,58973,-37615
2019-11-03,2.706,2.73,2.68,0.04999999999999982,-0.020000000000000018,2.754,2.77,2.72,0.04999999999999982,0.0,2.6832000000000003,2.696,2.67,0.026000000000000245,0.016000000000000014,2.718,2.77,2.69,0.08000000000000007,0.04999999999999982,54692,79224,35305,43919,3707
2019-11-10,3.086,3.49,2.73,0.7600000000000002,0.7600000000000002,3.2162,3.59,2.8,0.79,0.6900000000000004,2.99,3.24,2.72,0.52,0.5,3.102,3.36,2.79,0.5699999999999998,0.5299999999999998,258981,454157,162107,292050,20328
2019-11-17,3.404,3.49,3.32,0.17000000000000037,0.17000000000000037,3.4634,3.49,3.43,0.06000000000000005,0.040000000000000036,3.308,3.4,3.2,0.19999999999999973,-0.04999999999999982,3.394,3.47,3.33,0.14000000000000012,-0.009999999999999787,172243,299042,103552,195490,103659
2019-11-24,3.251,3.34,3.16,0.17999999999999972,-0.17999999999999972,3.2875,3.38,3.18,0.19999999999999973,-0.19999999999999973,3.1574999999999998,3.28,3.02,0.2599999999999998,-0.2599999999999998,3.19,3.31,3.08,0.22999999999999998,-0.22999999999999998,180895,314620,120819,193801,34514
2019-12-01,2.1136,3.06,1.861,1.199,-1.152,2.1550000000000002,3.16,1.8730000000000002,1.287,-1.1690000000000003,2.0934,3.06,1.831,1.229,-1.152,2.1358,3.13,1.855,1.275,-1.1749999999999998,111346,187439,48775,138664,116800
2019-12-08,1.9292,1.9380000000000002,1.92,0.018000000000000238,-0.007000000000000117,1.9652,1.985,1.943,0.04200000000000004,0.006000000000000005,1.9158,1.923,1.902,0.02100000000000013,-0.012000000000000233,1.9386,1.973,1.92,0.05300000000000016,0.05300000000000016,112296,201840,70898,130942,125437
2019-12-15,2.14,2.22,2.03,0.1900000000000004,0.10000000000000009,2.18,2.24,2.11,0.13000000000000034,0.020000000000000018,2.07,2.15,2.0,0.1499999999999999,0.020000000000000018,2.108,2.17,2.03,0.14000000000000012,-0.040000000000000036,216171,304652,98087,206565,-96127
2019-12-22,2.0549999999999997,2.11,2.0,0.10999999999999988,0.029999999999999805,2.085,2.11,2.06,0.04999999999999982,0.009999999999999787,2.005,2.06,1.96,0.10000000000000009,0.04999999999999982,2.0475,2.1,2.0,0.10000000000000009,0.020000000000000018,80438,138248,36005,102243,-102243
2019-12-29,2.0,2.02,1.96,0.06000000000000005,0.0,2.01975,2.05,1.98,0.06999999999999984,-0.008999999999999897,1.9675,2.0,1.94,0.06000000000000005,0.050000000000000044,1.99,2.02,1.96,0.06000000000000005,0.039999999999999813,90957,158913,36501,122412,-122412
