Date,iPath Bloomberg Natural Gas Subindex Total Return_Open_average,iPath Bloomberg Natural Gas Subindex Total Return_Open_max,iPath Bloomberg Natural Gas Subindex Total Return_Open_volatility,iPath Bloomberg Natural Gas Subindex Total Return_Open_change,iPath Bloomberg Natural Gas Subindex Total Return_High_average,iPath Bloomberg Natural Gas Subindex Total Return_High_max,iPath Bloomberg Natural Gas Subindex Total Return_High_volatility,iPath Bloomberg Natural Gas Subindex Total Return_High_change,iPath Bloomberg Natural Gas Subindex Total Return_Low_average,iPath Bloomberg Natural Gas Subindex Total Return_Low_max,iPath Bloomberg Natural Gas Subindex Total Return_Low_volatility,iPath Bloomberg Natural Gas Subindex Total Return_Low_change,iPath Bloomberg Natural Gas Subindex Total Return_Close_average,iPath Bloomberg Natural Gas Subindex Total Return_Close_max,iPath Bloomberg Natural Gas Subindex Total Return_Close_volatility,iPath Bloomberg Natural Gas Subindex Total Return_Close_change
2019-05-05,0.16,0.16,0.0,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.0,0.0
2019-05-12,0.15,0.15,0.0,0.0,0.152,0.152,0.0,0.0,0.15,0.15,0.0,0.0,0.152,0.152,0.0,0.0
2019-05-19,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.052000000000000005,0.052000000000000005,0.0,0.0,0.055,0.055,0.0,0.0
2019-05-26,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-06-02,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-06-09,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0
2019-06-16,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0
2019-06-23,0.035,0.035,0.0,0.0,0.035,0.035,0.0,0.0,0.035,0.035,0.0,0.0,0.035,0.035,0.0,0.0
2019-06-30,0.027000000000000003,0.027000000000000003,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0
2019-07-07,0.055,0.055,0.0,0.0,0.055,0.055,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0
2019-07-14,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0
2019-07-21,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-07-28,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0
2019-08-04,0.005,0.005,0.0,0.0,0.035,0.035,0.0,0.0,0.005,0.005,0.0,0.0,0.035,0.035,0.0,0.0
2019-08-11,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.045,0.045,0.0,0.0,0.045,0.045,0.0,0.0
2019-08-18,0.047,0.047,0.0,0.0,0.047,0.047,0.0,0.0,0.047,0.047,0.0,0.0,0.047,0.047,0.0,0.0
2019-08-25,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0
2019-09-01,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0
2019-09-08,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0
2019-09-15,0.06,0.06,0.0,0.0,0.07,0.07,0.0,0.0,0.06,0.06,0.0,0.0,0.07,0.07,0.0,0.0
2019-09-22,0.013000000000000001,0.013000000000000001,0.0,0.0,0.1,0.1,0.0,0.0,0.013000000000000001,0.013000000000000001,0.0,0.0,0.1,0.1,0.0,0.0
2019-09-29,0.05,0.05,0.0,0.0,0.07,0.07,0.0,0.0,0.04,0.04,0.0,0.0,0.07,0.07,0.0,0.0
2019-10-06,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0
2019-10-13,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-10-20,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-10-27,0.061,0.061,0.0,0.0,0.061,0.061,0.0,0.0,0.061,0.061,0.0,0.0,0.061,0.061,0.0,0.0
2019-11-03,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-11-10,0.075,0.075,0.0,0.0,0.075,0.075,0.0,0.0,0.051,0.051,0.0,0.0,0.051,0.051,0.0,0.0
2019-11-17,0.05,0.05,0.0,0.0,0.061,0.061,0.0,0.0,0.05,0.05,0.0,0.0,0.061,0.061,0.0,0.0
2019-11-24,0.0555,0.0555,0.0,0.0,0.0555,0.0555,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0
2019-12-01,0.071,0.071,0.0,0.0,0.071,0.071,0.0,0.0,0.04,0.04,0.0,0.0,0.05,0.05,0.0,0.0
2019-12-08,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0
2019-12-15,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0
2019-12-22,0.03,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
2019-12-29,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.0,0.0
