Date,CGEN_stock_Open_average,CGEN_stock_Open_max,CGEN_stock_Open_min,CGEN_stock_Open_volatility,CGEN_stock_Open_change,CGEN_stock_High_average,CGEN_stock_High_max,CGEN_stock_High_min,CGEN_stock_High_volatility,CGEN_stock_High_change,CGEN_stock_Low_average,CGEN_stock_Low_max,CGEN_stock_Low_min,CGEN_stock_Low_volatility,CGEN_stock_Low_change,CGEN_stock_Close_average,CGEN_stock_Close_max,CGEN_stock_Close_min,CGEN_stock_Close_volatility,CGEN_stock_Close_change,CGEN_stock_Volume_average,CGEN_stock_Volume_max,CGEN_stock_Volume_min,CGEN_stock_Volume_volatility,CGEN_stock_Volume_change
2019-10-27,4.668,5.2,4.35,0.8500000000000005,0.7999999999999998,4.882,5.33,4.45,0.8799999999999999,0.8799999999999999,4.566,4.95,4.26,0.6900000000000004,0.6900000000000004,4.772,5.13,4.35,0.7800000000000002,0.6600000000000001,343535,560628,142914,417714,165459
2019-11-03,5.49,6.2,5.0,1.2000000000000002,0.17999999999999972,5.778,6.22,5.37,0.8499999999999996,0.16999999999999993,5.188,5.43,4.97,0.45999999999999996,0.1800000000000006,5.508,6.0,5.29,0.71,0.11000000000000032,437989,868688,220912,647776,-16149
2019-11-10,5.348,5.58,4.98,0.5999999999999996,0.5999999999999996,5.618,5.78,5.53,0.25,0.16999999999999993,5.204,5.49,4.76,0.7300000000000004,0.7300000000000004,5.51,5.64,5.42,0.21999999999999975,0.20999999999999996,224403,377199,128212,248987,-192078
2019-11-17,5.728,5.9,5.55,0.35000000000000053,0.15000000000000036,5.824,5.94,5.74,0.20000000000000018,-0.05999999999999961,5.572,5.71,5.45,0.2599999999999998,0.019999999999999574,5.702,5.8,5.53,0.2699999999999996,-0.1899999999999995,167892,208932,114258,94674,-74303
2019-11-24,5.7675,6.06,5.57,0.4899999999999993,0.4899999999999993,5.9675,6.12,5.7,0.41999999999999993,0.41999999999999993,5.7075,6.01,5.46,0.5499999999999998,0.5499999999999998,5.904999999999999,6.09,5.67,0.41999999999999993,0.41999999999999993,198979,309092,77445,231647,-69186
2019-12-01,5.612,6.13,5.4,0.7299999999999995,-0.7299999999999995,5.668,6.13,5.47,0.6600000000000001,-0.6299999999999999,5.398,5.82,5.2,0.6200000000000001,-0.5,5.49,5.86,5.35,0.5100000000000007,-0.4800000000000004,161297,249021,78023,170998,-87539
2019-12-08,5.548,5.82,5.32,0.5,0.27999999999999936,5.736,5.89,5.54,0.34999999999999964,0.15000000000000036,5.446,5.52,5.31,0.20999999999999996,0.20000000000000018,5.608,5.8,5.43,0.3700000000000001,0.22000000000000064,129938,172210,101066,71144,-29026
2019-12-15,5.738,5.91,5.55,0.3600000000000003,-0.0600000000000005,5.902,6.04,5.75,0.29000000000000004,-0.1200000000000001,5.596,5.83,5.44,0.3899999999999997,-0.09000000000000075,5.728,5.91,5.47,0.4400000000000004,-0.16000000000000014,385246,959425,166174,793251,793251
2019-12-22,5.8625,6.14,5.55,0.5899999999999999,0.5899999999999999,6.1125,6.32,5.94,0.3799999999999999,0.3100000000000005,5.7925,6.12,5.46,0.6600000000000001,0.6600000000000001,5.98,6.16,5.8,0.3600000000000003,0.3600000000000003,277347,478350,63133,415217,178083
2019-12-29,6.035,6.22,5.86,0.35999999999999943,-0.16999999999999993,6.1525,6.29,6.06,0.23000000000000043,-0.20999999999999996,5.7825,5.83,5.75,0.08000000000000007,-0.040000000000000036,5.945,6.12,5.82,0.2999999999999998,-0.05999999999999961,223287,287689,167321,120368,-58225
