Date,First Trust NASDAQ-100 Tech Sector_etf_Open_average,First Trust NASDAQ-100 Tech Sector_etf_Open_max,First Trust NASDAQ-100 Tech Sector_etf_Open_min,First Trust NASDAQ-100 Tech Sector_etf_Open_volatility,First Trust NASDAQ-100 Tech Sector_etf_Open_change,First Trust NASDAQ-100 Tech Sector_etf_High_average,First Trust NASDAQ-100 Tech Sector_etf_High_max,First Trust NASDAQ-100 Tech Sector_etf_High_min,First Trust NASDAQ-100 Tech Sector_etf_High_volatility,First Trust NASDAQ-100 Tech Sector_etf_High_change,First Trust NASDAQ-100 Tech Sector_etf_Low_average,First Trust NASDAQ-100 Tech Sector_etf_Low_max,First Trust NASDAQ-100 Tech Sector_etf_Low_min,First Trust NASDAQ-100 Tech Sector_etf_Low_volatility,First Trust NASDAQ-100 Tech Sector_etf_Low_change,First Trust NASDAQ-100 Tech Sector_etf_Close_average,First Trust NASDAQ-100 Tech Sector_etf_Close_max,First Trust NASDAQ-100 Tech Sector_etf_Close_min,First Trust NASDAQ-100 Tech Sector_etf_Close_volatility,First Trust NASDAQ-100 Tech Sector_etf_Close_change
2019-06-02,80.82,80.82,80.82,0.0,0.0,81.75,81.75,81.75,0.0,0.0,80.78,80.78,80.78,0.0,0.0,81.52,81.52,81.52,0.0,0.0
2019-06-09,80.85,80.85,80.85,0.0,0.0,81.17,81.17,81.17,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.87,80.87,80.87,0.0,0.0
2019-06-16,84.23,84.23,84.23,0.0,0.0,84.76,84.76,84.76,0.0,0.0,84.03,84.03,84.03,0.0,0.0,84.07,84.07,84.07,0.0,0.0
2019-06-23,85.58,85.58,85.58,0.0,0.0,85.75,85.75,85.75,0.0,0.0,85.14,85.14,85.14,0.0,0.0,85.49,85.49,85.49,0.0,0.0
2019-06-30,86.75,86.75,86.75,0.0,0.0,87.44,87.44,87.44,0.0,0.0,86.36,86.36,86.36,0.0,0.0,87.36,87.36,87.36,0.0,0.0
2019-07-07,88.75,88.75,88.75,0.0,0.0,89.61,89.61,89.61,0.0,0.0,88.75,88.75,88.75,0.0,0.0,89.55,89.55,89.55,0.0,0.0
2019-07-14,89.81,89.81,89.81,0.0,0.0,89.81,89.81,89.81,0.0,0.0,88.76,88.76,88.76,0.0,0.0,88.84,88.84,88.84,0.0,0.0
2019-07-21,91.63,91.63,91.63,0.0,0.0,91.76,91.76,91.76,0.0,0.0,91.28,91.28,91.28,0.0,0.0,91.3,91.3,91.3,0.0,0.0
2019-07-28,86.14,86.14,86.14,0.0,0.0,86.56,86.56,86.56,0.0,0.0,84.98,84.98,84.98,0.0,0.0,85.44,85.44,85.44,0.0,0.0
2019-08-04,85.57,85.57,85.57,0.0,0.0,86.02,86.02,86.02,0.0,0.0,84.49,84.49,84.49,0.0,0.0,85.03,85.03,85.03,0.0,0.0
2019-08-11,83.9,83.9,83.9,0.0,0.0,85.05,85.05,85.05,0.0,0.0,83.9,83.9,83.9,0.0,0.0,84.84,84.84,84.84,0.0,0.0
2019-08-18,85.71,85.71,85.71,0.0,0.0,86.62,86.62,86.62,0.0,0.0,83.27,83.27,83.27,0.0,0.0,83.56,83.56,83.56,0.0,0.0
2019-08-25,86.55,86.55,86.55,0.0,0.0,86.78,86.78,86.78,0.0,0.0,85.71,85.71,85.71,0.0,0.0,86.17,86.17,86.17,0.0,0.0
2019-09-01,89.26,89.26,89.26,0.0,0.0,89.68,89.68,89.68,0.0,0.0,88.84,88.84,88.84,0.0,0.0,89.25,89.25,89.25,0.0,0.0
2019-09-08,90.63,90.63,90.63,0.0,0.0,90.63,90.63,90.63,0.0,0.0,90.03,90.03,90.03,0.0,0.0,90.07,90.07,90.07,0.0,0.0
2019-09-15,89.92,89.92,89.92,0.0,0.0,89.92,89.92,89.92,0.0,0.0,88.16,88.16,88.16,0.0,0.0,88.44,88.44,88.44,0.0,0.0
2019-09-22,88.44,88.44,88.44,0.0,0.0,88.46,88.46,88.46,0.0,0.0,86.13,86.13,86.13,0.0,0.0,86.74,86.74,86.74,0.0,0.0
2019-09-29,86.89,86.89,86.89,0.0,0.0,87.86,87.86,87.86,0.0,0.0,86.81,86.81,86.81,0.0,0.0,87.85,87.85,87.85,0.0,0.0
2019-10-06,88.43,88.43,88.43,0.0,0.0,89.7,89.7,89.7,0.0,0.0,88.43,88.43,88.43,0.0,0.0,88.84,88.84,88.84,0.0,0.0
2019-10-13,89.06,89.06,89.06,0.0,0.0,89.19,89.19,89.19,0.0,0.0,87.6,87.6,87.6,0.0,0.0,88.19,88.19,88.19,0.0,0.0
2019-10-20,89.5,89.5,89.5,0.0,0.0,90.49,90.49,90.49,0.0,0.0,89.5,89.5,89.5,0.0,0.0,90.35,90.35,90.35,0.0,0.0
2019-10-27,91.28,91.28,91.28,0.0,0.0,92.09,92.09,92.09,0.0,0.0,91.04,91.04,91.04,0.0,0.0,92.09,92.09,92.09,0.0,0.0
2019-11-03,93.36,93.36,93.36,0.0,0.0,94.08,94.08,94.08,0.0,0.0,92.94,92.94,92.94,0.0,0.0,94.08,94.08,94.08,0.0,0.0
2019-11-10,94.75,94.75,94.75,0.0,0.0,95.01,95.01,95.01,0.0,0.0,94.53,94.53,94.53,0.0,0.0,94.78,94.78,94.78,0.0,0.0
2019-11-17,93.62,93.62,93.62,0.0,0.0,93.87,93.87,93.87,0.0,0.0,93.06,93.06,93.06,0.0,0.0,93.57,93.57,93.57,0.0,0.0
2019-11-24,95.63,95.63,95.63,0.0,0.0,95.67,95.67,95.67,0.0,0.0,95.23,95.23,95.23,0.0,0.0,95.28,95.28,95.28,0.0,0.0
2019-12-01,94.54,94.54,94.54,0.0,0.0,95.09,95.09,95.09,0.0,0.0,94.54,94.54,94.54,0.0,0.0,94.95,94.95,94.95,0.0,0.0
2019-12-08,97.08,97.08,97.08,0.0,0.0,98.14,98.14,98.14,0.0,0.0,96.98,96.98,96.98,0.0,0.0,97.32,97.32,97.32,0.0,0.0
2019-12-15,99.86,99.86,99.86,0.0,0.0,100.27,100.27,100.27,0.0,0.0,99.62,99.62,99.62,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2019-12-22,101.13,101.13,101.13,0.0,0.0,101.13,101.13,101.13,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.43,100.43,100.43,0.0,0.0
2019-12-29,100.91,100.91,100.91,0.0,0.0,101.68,101.68,101.68,0.0,0.0,100.73,100.73,100.73,0.0,0.0,101.08,101.08,101.08,0.0,0.0
