Date,CYAN_stock_Open_average,CYAN_stock_Open_max,CYAN_stock_Open_min,CYAN_stock_Open_volatility,CYAN_stock_Open_change,CYAN_stock_High_average,CYAN_stock_High_max,CYAN_stock_High_min,CYAN_stock_High_volatility,CYAN_stock_High_change,CYAN_stock_Low_average,CYAN_stock_Low_max,CYAN_stock_Low_min,CYAN_stock_Low_volatility,CYAN_stock_Low_change,CYAN_stock_Close_average,CYAN_stock_Close_max,CYAN_stock_Close_min,CYAN_stock_Close_volatility,CYAN_stock_Close_change,CYAN_stock_Volume_average,CYAN_stock_Volume_max,CYAN_stock_Volume_min,CYAN_stock_Volume_volatility,CYAN_stock_Volume_change
2019-10-27,2.3966666666666665,2.46,2.33,0.1299999999999999,-0.1299999999999999,2.3966666666666665,2.46,2.33,0.1299999999999999,-0.1299999999999999,2.3766666666666665,2.46,2.33,0.1299999999999999,-0.1299999999999999,2.3766666666666665,2.46,2.33,0.1299999999999999,-0.1299999999999999,407,539,188,351,-351
2019-11-03,2.44,2.59,2.34,0.25,-0.04999999999999982,2.495,2.59,2.39,0.19999999999999973,-0.11999999999999966,2.3925,2.48,2.3,0.18000000000000016,-0.009999999999999787,2.44,2.49,2.39,0.10000000000000009,-0.009999999999999787,752,1512,179,1333,-813
2019-11-10,2.542,2.78,2.4,0.3799999999999999,-0.3799999999999999,2.562,2.78,2.4,0.3799999999999999,-0.3799999999999999,2.416,2.5,2.38,0.1200000000000001,0.020000000000000018,2.4339999999999997,2.53,2.38,0.1499999999999999,0.020000000000000018,5662,12938,307,12631,-4154
2019-11-17,2.5,2.6,2.45,0.1499999999999999,-0.1499999999999999,2.52,2.6,2.45,0.1499999999999999,-0.1499999999999999,2.4850000000000003,2.54,2.45,0.08999999999999986,-0.08999999999999986,2.52,2.6,2.45,0.1499999999999999,-0.1499999999999999,1174,2005,338,1667,-1667
2019-11-24,2.3825000000000003,2.45,2.31,0.14000000000000012,-0.06000000000000005,2.4050000000000002,2.45,2.38,0.07000000000000028,-0.06000000000000005,2.315,2.35,2.3,0.050000000000000266,-0.040000000000000036,2.3375,2.39,2.3,0.0900000000000003,0.040000000000000036,3154,4766,299,4467,2644
2019-12-01,2.3775,2.43,2.3,0.13000000000000034,-0.13000000000000034,2.395,2.43,2.35,0.08000000000000007,-0.08000000000000007,2.29,2.31,2.26,0.050000000000000266,-0.03000000000000025,2.3575,2.4,2.31,0.08999999999999986,-0.020000000000000018,5305,13357,2099,11258,11258
2019-12-08,2.294,2.33,2.25,0.08000000000000007,-0.06999999999999984,2.312,2.33,2.28,0.050000000000000266,0.010000000000000231,2.276,2.33,2.25,0.08000000000000007,-0.009999999999999787,2.276,2.33,2.25,0.08000000000000007,-0.009999999999999787,2408,5775,211,5564,4223
2019-12-15,2.2479999999999998,2.29,2.17,0.1200000000000001,0.010000000000000231,2.284,2.31,2.27,0.040000000000000036,0.0,2.206,2.25,2.17,0.08000000000000007,-0.06000000000000005,2.23,2.27,2.21,0.06000000000000005,-0.06000000000000005,6721,9463,2825,6638,2980
2019-12-22,2.3125,2.38,2.2,0.17999999999999972,0.13999999999999968,2.375,2.39,2.36,0.03000000000000025,0.010000000000000231,2.29,2.34,2.18,0.1599999999999997,0.1599999999999997,2.355,2.38,2.33,0.04999999999999982,0.03000000000000025,7705,25009,1216,23793,-22510
2019-12-29,2.3466666666666667,2.38,2.3,0.08000000000000007,0.020000000000000018,2.3666666666666667,2.4,2.34,0.06000000000000005,0.040000000000000036,2.316666666666667,2.35,2.29,0.06000000000000005,0.040000000000000036,2.316666666666667,2.35,2.29,0.06000000000000005,0.040000000000000036,1795,2394,1095,1299,-498
