Date,CCUR_Open_average,CCUR_Open_max,CCUR_Open_min,CCUR_Open_volatility,CCUR_Open_change,CCUR_High_average,CCUR_High_max,CCUR_High_min,CCUR_High_volatility,CCUR_High_change,CCUR_Low_average,CCUR_Low_max,CCUR_Low_min,CCUR_Low_volatility,CCUR_Low_change,CCUR_Close_average,CCUR_Close_max,CCUR_Close_min,CCUR_Close_volatility,CCUR_Close_change,CCUR_Volume_average,CCUR_Volume_max,CCUR_Volume_min,CCUR_Volume_volatility,CCUR_Volume_change
2019-10-20,3.48,3.5,3.46,0.040000000000000036,-0.040000000000000036,3.526666666666667,3.58,3.5,0.08000000000000007,0.0,3.4766666666666666,3.5,3.45,0.04999999999999982,-0.04999999999999982,3.5,3.5,3.5,0.0,0.0,1734,3203,0,3203,2000
2019-10-27,3.678,4.0,3.5,0.5,0.5,3.862,4.4,3.57,0.8300000000000005,0.43999999999999995,3.634,4.0,3.5,0.5,0.5,3.762,4.02,3.55,0.46999999999999975,0.37999999999999945,14160,39233,1663,37570,22025
2019-11-03,4.016,4.05,4.0,0.04999999999999982,0.040000000000000036,4.062,4.11,4.02,0.09000000000000075,0.03000000000000025,4.01,4.05,3.98,0.06999999999999984,0.04999999999999982,4.038,4.1,3.98,0.11999999999999966,0.05999999999999961,11054,28020,0,28020,-15218
2019-11-10,4.094,4.34,4.0,0.33999999999999986,-0.0699999999999994,4.1704,4.34,4.05,0.29000000000000004,0.012000000000000455,3.986,4.03,3.93,0.10000000000000009,0.040000000000000036,4.06,4.15,4.0,0.15000000000000036,0.09999999999999964,11682,19469,2002,17467,-9517
2019-11-17,4.045999999999999,4.1,4.01,0.08999999999999986,-0.08000000000000007,4.053999999999999,4.1,4.01,0.08999999999999986,-0.08000000000000007,4.008,4.02,4.0,0.019999999999999574,0.0,4.026,4.05,4.0,0.04999999999999982,-0.04999999999999982,5704,9765,1405,8360,554
2019-11-24,4.016666666666667,4.03,4.0,0.03000000000000025,-0.019999999999999574,4.026666666666666,4.05,4.0,0.04999999999999982,-0.04999999999999982,4.006666666666667,4.02,4.0,0.019999999999999574,-0.019999999999999574,4.015,4.03,4.0,0.03000000000000025,-0.03000000000000025,3093,4663,0,4663,-4616
2019-12-01,3.964,4.03,3.83,0.20000000000000018,0.10000000000000009,4.024,4.05,4.0,0.04999999999999982,0.03000000000000025,3.928,4.03,3.83,0.20000000000000018,-0.020000000000000018,4.0192,4.05,3.9960000000000004,0.05399999999999938,0.013999999999999346,5744,9668,508,9160,1904
2019-12-08,4.186,4.3,4.03,0.2699999999999996,0.2699999999999996,4.288,4.35,4.24,0.10999999999999943,-0.04999999999999982,4.134,4.21,4.03,0.17999999999999972,0.08000000000000007,4.25,4.31,4.15,0.15999999999999925,-0.15999999999999925,8382,16536,2002,14534,-13442
2019-12-15,4.198,4.3,4.12,0.17999999999999972,0.14999999999999947,4.232,4.35,4.15,0.1999999999999993,0.1999999999999993,4.148,4.2,4.1,0.10000000000000053,-0.020000000000000462,4.222,4.35,4.12,0.22999999999999954,0.22999999999999954,19418,74400,1100,73300,14475
2019-12-22,4.34375,4.4,4.3,0.10000000000000053,-0.025000000000000355,4.475,4.5,4.4,0.09999999999999964,-0.09999999999999964,4.29625,4.35,4.25,0.09999999999999964,-0.06500000000000039,4.38,4.5,4.27,0.23000000000000043,-0.23000000000000043,5493,7785,3905,3880,3880
2019-12-29,4.24,4.26,4.21,0.04999999999999982,-0.009999999999999787,4.3966666666666665,4.49,4.35,0.14000000000000057,-0.14000000000000057,4.17,4.25,4.05,0.20000000000000018,0.20000000000000018,4.333333333333333,4.35,4.3,0.04999999999999982,-0.04999999999999982,3140,5871,813,5058,-3135
