Date,PB_Open_average,PB_Open_max,PB_Open_min,PB_Open_volatility,PB_Open_change,PB_High_average,PB_High_max,PB_High_min,PB_High_volatility,PB_High_change,PB_Low_average,PB_Low_max,PB_Low_min,PB_Low_volatility,PB_Low_change,PB_Close_average,PB_Close_max,PB_Close_min,PB_Close_volatility,PB_Close_change,PB_Volume_average,PB_Volume_max,PB_Volume_min,PB_Volume_volatility,PB_Volume_change
2019-03-24,68.81400000000001,69.79,67.65,2.1400000000000006,2.1400000000000006,69.61,71.03,68.68,2.3499999999999943,2.3499999999999943,68.25399999999999,69.1,67.33,1.769999999999996,1.769999999999996,69.22,70.78,68.56,2.219999999999999,2.180000000000007,355107,646461,244367,402094,20959
2019-03-31,70.684,71.11,70.25,0.8599999999999994,0.20000000000000284,71.146,71.5,70.95,0.5499999999999972,0.12999999999999545,70.176,70.55,69.87,0.6799999999999926,0.39000000000000057,70.6,71.06,70.11,0.9500000000000028,0.29999999999999716,306649,404603,251929,152674,39070
2019-04-07,70.77,71.77,69.69,2.0799999999999983,1.3100000000000023,71.232,72.37,70.14,2.230000000000004,1.8900000000000006,70.0,71.05,68.81,2.239999999999995,1.7099999999999937,70.642,71.9,69.53,2.3700000000000045,1.6899999999999977,348245,512974,164616,348358,-101682
2019-04-14,71.9175,72.95,71.34,1.6099999999999994,-0.09999999999999432,72.3325,72.95,71.55,1.4000000000000057,-1.0600000000000023,71.13,71.67,70.57,1.1000000000000085,-0.3500000000000085,71.81,72.5,71.09,1.4099999999999966,-1.4099999999999966,330210,448653,221494,227159,-134045
2019-04-21,71.776,72.94,70.96,1.980000000000004,1.980000000000004,73.016,74.21,72.23,1.9799999999999898,1.9799999999999898,71.5,72.28,70.89,1.3900000000000006,1.3900000000000006,72.596,73.84,71.99,1.8500000000000085,1.6700000000000017,338904,538739,238752,299987,-149249
2019-04-28,73.426,73.82,72.58,1.2399999999999949,-0.6899999999999977,74.108,74.5,73.78,0.7199999999999989,0.12999999999999545,72.904,73.49,72.32,1.1700000000000017,-0.0799999999999983,73.614,74.36,72.63,1.730000000000004,0.29999999999999716,253446,325792,193927,131865,93572
2019-05-05,71.878,73.07,70.74,2.3299999999999983,-2.3299999999999983,72.3,73.28,70.81,2.469999999999999,-2.469999999999999,71.104,72.16,69.36,2.799999999999997,-2.799999999999997,71.702,72.56,69.79,2.769999999999996,-2.769999999999996,210197,328386,151246,177140,154211
2019-05-12,69.646,69.94,69.14,0.7999999999999972,-0.7999999999999972,70.476,71.11,69.98,1.1299999999999955,-1.0,69.344,69.74,68.72,1.019999999999996,-0.5499999999999972,69.896,70.69,69.32,1.3700000000000045,-0.9099999999999966,181258,215917,149627,66290,-19273
2019-05-19,69.11,70.16,68.02,2.1400000000000006,-2.1400000000000006,69.4875,70.45,68.42,2.030000000000001,-1.6500000000000057,68.4375,69.85,66.99,2.8599999999999994,-1.9099999999999966,68.85,70.19,67.52,2.6700000000000017,-1.5999999999999943,188107,270753,116272,154481,88737
2019-05-26,66.59,68.4,64.75,3.6500000000000057,-3.6500000000000057,67.294,68.99,65.75,3.239999999999995,-2.7099999999999937,65.738,67.25,64.6,2.6500000000000057,-2.5,66.324,67.56,64.81,2.75,-1.7099999999999937,245079,296262,180576,115686,-28867
2019-06-02,67.326,67.74,66.49,1.25,1.25,67.884,68.24,67.3,0.9399999999999977,0.3499999999999943,66.838,67.5,66.41,1.0900000000000034,1.0900000000000034,67.522,67.75,67.17,0.5799999999999983,-0.15000000000000568,196839,282198,147508,134690,-41727
2019-06-09,66.864,68.01,64.5,3.510000000000005,-3.510000000000005,67.544,68.54,65.64,2.9000000000000057,-2.9000000000000057,65.948,67.39,62.45,4.939999999999998,-4.939999999999998,66.38799999999999,67.7,62.55,5.150000000000006,-5.049999999999997,689929,2627267,134327,2492940,2492940
2019-06-16,63.73,64.28,62.59,1.6899999999999977,1.6799999999999926,64.52,65.19,63.15,2.039999999999999,1.8900000000000077,63.112,63.93,61.85,2.0799999999999983,1.6999999999999957,63.836000000000006,64.29,62.99,1.3000000000000043,0.5599999999999952,1274345,2466500,667970,1798530,-1798530
2019-06-23,65.006,66.73,63.48,3.250000000000007,3.250000000000007,65.832,67.58,64.23,3.3499999999999943,3.3499999999999943,64.462,66.41,62.48,3.9299999999999997,3.9299999999999997,65.494,67.52,63.77,3.749999999999993,3.749999999999993,837470,860608,810358,50250,30342
2019-06-30,67.5975,68.17,67.04,1.1299999999999955,0.8199999999999932,67.9525,68.75,67.28,1.4699999999999989,0.7199999999999989,66.89,67.9,66.15,1.75,0.5300000000000011,67.4975,68.41,66.78,1.6299999999999955,0.269999999999996,630898,1175977,395454,780523,-780523
2019-07-07,67.30799999999999,68.18,66.69,1.490000000000009,1.490000000000009,67.852,68.25,67.21,1.0400000000000063,0.4000000000000057,66.552,66.91,66.23,0.6799999999999926,0.45999999999999375,67.276,68.0,66.64,1.3599999999999994,-0.7399999999999949,492382,664726,367048,297678,-50791
2019-07-14,67.168,67.72,66.39,1.3299999999999983,0.5999999999999943,67.768,68.29,67.38,0.9100000000000108,0.06999999999999318,66.826,67.56,66.39,1.1700000000000017,0.480000000000004,67.356,67.82,66.73,1.0899999999999892,-0.12999999999999545,461170,617029,327777,289252,140475
2019-07-21,68.726,70.21,67.1,3.1099999999999994,2.1899999999999977,69.706,70.42,68.02,2.4000000000000057,1.6899999999999977,68.116,69.14,67.04,2.0999999999999943,1.3500000000000085,69.05199999999999,70.21,67.5,2.7099999999999937,1.1400000000000006,531727,950075,341733,608342,-61086
2019-07-28,67.73599999999999,69.46,64.74,4.719999999999999,-3.450000000000003,68.36,70.09,65.0,5.090000000000003,-4.590000000000003,66.614,68.95,63.63,5.32,-4.469999999999992,67.382,69.54,64.49,5.050000000000011,-5.050000000000011,668013,1143101,300702,842399,842399
2019-08-04,65.124,65.71,64.43,1.279999999999987,-0.03999999999999204,65.646,66.3,65.15,1.1499999999999915,-0.20999999999999375,64.35,65.04,63.24,1.8000000000000043,0.6099999999999994,65.33,66.02,64.68,1.3399999999999892,-0.5300000000000011,486966,617431,319289,298142,-210590
2019-08-11,64.588,65.89,63.93,1.9600000000000009,1.269999999999996,65.314,66.81,64.21,2.6000000000000085,-0.9200000000000017,64.056,65.18,63.26,1.9200000000000088,0.5600000000000023,64.65,65.73,63.49,2.240000000000002,-0.46999999999999886,590974,1006300,281430,724870,-138563
2019-08-18,64.542,65.1,63.54,1.5599999999999952,-1.259999999999998,64.926,65.66,63.78,1.8799999999999955,-1.3100000000000023,63.634,64.18,62.83,1.3500000000000085,-1.0799999999999983,64.096,64.99,63.1,1.8899999999999935,-0.5,361918,556586,210774,345812,23810
2019-08-25,63.8775,65.37,62.32,3.0500000000000043,1.3900000000000077,64.6125,65.56,63.68,1.8800000000000026,1.3799999999999955,63.2075,64.53,62.17,2.3599999999999994,2.3599999999999994,63.895,64.92,62.5,2.4200000000000017,2.4200000000000017,389107,584482,304972,279510,-270665
2019-09-01,64.966,66.08,63.89,2.1899999999999977,1.7399999999999949,65.64,67.27,64.22,3.049999999999997,2.9299999999999926,64.498,65.8,62.94,2.8599999999999994,2.8599999999999994,65.18,67.12,63.51,3.6100000000000065,3.6100000000000065,481050,924418,317217,607201,-448767
2019-09-08,69.336,70.68,67.51,3.1700000000000017,2.8699999999999903,70.432,71.86,68.55,3.3100000000000023,3.3100000000000023,68.83,70.66,67.3,3.3599999999999994,2.680000000000007,70.262,71.61,68.55,3.0600000000000023,3.0600000000000023,492184,637431,298239,339192,231687
2019-09-15,70.798,71.25,70.22,1.0300000000000011,-1.0300000000000011,71.216,71.52,70.63,0.8900000000000006,-0.6200000000000045,70.306,70.56,69.85,0.710000000000008,-0.6700000000000017,70.744,71.18,70.32,0.8600000000000136,-0.5200000000000102,605547,1271624,388659,882965,-11576
2019-09-22,70.62,71.31,69.59,1.7199999999999989,0.8500000000000085,71.252,71.86,70.59,1.269999999999996,0.769999999999996,70.084,70.62,69.5,1.1200000000000045,1.1200000000000045,70.544,71.1,69.65,1.4499999999999886,0.9799999999999898,511835,782027,336281,445746,-256506
2019-09-29,68.888,71.21,67.64,3.569999999999993,-2.009999999999991,69.406,71.56,68.17,3.3900000000000006,-2.019999999999996,67.758,68.68,66.6,2.0800000000000125,0.22000000000001307,68.646,69.28,68.1,1.1800000000000068,0.3100000000000023,397894,647201,279096,368105,-253617
2019-10-06,68.822,69.95,68.08,1.8700000000000045,1.4300000000000068,69.392,70.76,68.08,2.680000000000007,2.180000000000007,68.372,69.92,67.22,2.700000000000003,2.0600000000000023,68.848,70.07,67.35,2.719999999999999,2.719999999999999,342492,436258,185056,251202,-190417
2019-10-13,70.57000000000001,71.62,69.67,1.9500000000000028,1.1200000000000045,71.088,72.17,70.42,1.75,1.0700000000000074,70.02,71.14,69.61,1.5300000000000011,1.230000000000004,70.49,71.25,69.9,1.3499999999999943,0.7600000000000051,519168,693133,348944,344189,-47933
2019-10-20,72.984,74.35,71.29,3.059999999999988,2.269999999999996,73.816,74.35,72.63,1.7199999999999989,1.4500000000000028,72.26,73.0,70.55,2.450000000000003,2.450000000000003,73.05,73.95,71.57,2.3800000000000097,1.710000000000008,513666,970782,333560,637222,73988
2019-10-27,71.576,72.91,69.33,3.5799999999999983,-0.12999999999999545,72.252,73.45,71.33,2.1200000000000045,-1.230000000000004,70.222,72.03,68.27,3.760000000000005,-1.5600000000000023,71.218,73.06,69.02,4.040000000000006,-1.960000000000008,2305729,7105349,705714,6399635,660218
2019-11-03,71.842,72.48,71.5,0.980000000000004,-0.04999999999999716,72.476,72.92,71.77,1.1500000000000057,-0.28000000000000114,71.41,71.69,70.73,0.9599999999999937,0.030000000000001137,71.868,72.12,71.69,0.4300000000000068,0.030000000000001137,564436,804655,307322,497333,-412901
