Date,Oppenheimer Global ESG Revenue_Open_average,Oppenheimer Global ESG Revenue_Open_max,Oppenheimer Global ESG Revenue_Open_min,Oppenheimer Global ESG Revenue_Open_volatility,Oppenheimer Global ESG Revenue_Open_change,Oppenheimer Global ESG Revenue_High_average,Oppenheimer Global ESG Revenue_High_max,Oppenheimer Global ESG Revenue_High_min,Oppenheimer Global ESG Revenue_High_volatility,Oppenheimer Global ESG Revenue_High_change,Oppenheimer Global ESG Revenue_Low_average,Oppenheimer Global ESG Revenue_Low_max,Oppenheimer Global ESG Revenue_Low_min,Oppenheimer Global ESG Revenue_Low_volatility,Oppenheimer Global ESG Revenue_Low_change,Oppenheimer Global ESG Revenue_Close_average,Oppenheimer Global ESG Revenue_Close_max,Oppenheimer Global ESG Revenue_Close_min,Oppenheimer Global ESG Revenue_Close_volatility,Oppenheimer Global ESG Revenue_Close_change
2019-08-04,27.76,27.76,27.76,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-08-11,27.76,27.76,27.76,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-08-18,27.74,27.74,27.74,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2019-08-25,28.16,28.16,28.16,0.0,0.0,28.16,28.16,28.16,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2019-09-01,29.05,29.05,29.05,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-09-08,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-09-15,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2019-09-22,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2019-09-29,28.66,28.66,28.66,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-10-06,29.35,29.35,29.35,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2019-10-13,29.92,29.92,29.92,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2019-10-20,30.3,30.3,30.3,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2019-10-27,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-11-03,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2019-11-10,30.83,30.83,30.83,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2019-11-17,30.85,30.85,30.85,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-11-24,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-12-01,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-12-08,31.6,31.6,31.6,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2019-12-15,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2019-12-22,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2019-12-29,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0
