Date,Direxion Daily Aerospace & Defense Bull 3X Shares_Open_average,Direxion Daily Aerospace & Defense Bull 3X Shares_Open_max,Direxion Daily Aerospace & Defense Bull 3X Shares_Open_min,Direxion Daily Aerospace & Defense Bull 3X Shares_Open_volatility,Direxion Daily Aerospace & Defense Bull 3X Shares_Open_change,Direxion Daily Aerospace & Defense Bull 3X Shares_High_average,Direxion Daily Aerospace & Defense Bull 3X Shares_High_max,Direxion Daily Aerospace & Defense Bull 3X Shares_High_min,Direxion Daily Aerospace & Defense Bull 3X Shares_High_volatility,Direxion Daily Aerospace & Defense Bull 3X Shares_High_change,Direxion Daily Aerospace & Defense Bull 3X Shares_Low_average,Direxion Daily Aerospace & Defense Bull 3X Shares_Low_max,Direxion Daily Aerospace & Defense Bull 3X Shares_Low_min,Direxion Daily Aerospace & Defense Bull 3X Shares_Low_volatility,Direxion Daily Aerospace & Defense Bull 3X Shares_Low_change,Direxion Daily Aerospace & Defense Bull 3X Shares_Close_average,Direxion Daily Aerospace & Defense Bull 3X Shares_Close_max,Direxion Daily Aerospace & Defense Bull 3X Shares_Close_min,Direxion Daily Aerospace & Defense Bull 3X Shares_Close_volatility,Direxion Daily Aerospace & Defense Bull 3X Shares_Close_change
2019-02-17,52.26,52.26,52.26,0.0,0.0,52.65,52.65,52.65,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2019-02-24,51.83,51.83,51.83,0.0,0.0,52.23,52.23,52.23,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2019-03-03,42.51,42.51,42.51,0.0,0.0,44.91,44.91,44.91,0.0,0.0,41.55,41.55,41.55,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2019-03-10,42.86,42.86,42.86,0.0,0.0,44.13,44.13,44.13,0.0,0.0,42.5,42.5,42.5,0.0,0.0,44.07,44.07,44.07,0.0,0.0
2019-03-17,40.98,40.98,40.98,0.0,0.0,42.07,42.07,42.07,0.0,0.0,40.97,40.97,40.97,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2019-03-24,45.16,45.16,45.16,0.0,0.0,47.53,47.53,47.53,0.0,0.0,45.16,45.16,45.16,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2019-03-31,45.6,45.6,45.6,0.0,0.0,46.12,46.12,46.12,0.0,0.0,44.71,44.71,44.71,0.0,0.0,46.07,46.07,46.07,0.0,0.0
2019-04-07,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-04-14,47.41,47.41,47.41,0.0,0.0,48.15,48.15,48.15,0.0,0.0,46.94,46.94,46.94,0.0,0.0,47.61,47.61,47.61,0.0,0.0
2019-04-21,50.09,50.09,50.09,0.0,0.0,51.47,51.47,51.47,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2019-04-28,48.74,48.74,48.74,0.0,0.0,51.57,51.57,51.57,0.0,0.0,48.49,48.49,48.49,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2019-05-05,46.19,46.19,46.19,0.0,0.0,46.57,46.57,46.57,0.0,0.0,44.17,44.17,44.17,0.0,0.0,45.12,45.12,45.12,0.0,0.0
2019-05-12,47.13,47.13,47.13,0.0,0.0,48.08,48.08,48.08,0.0,0.0,46.74,46.74,46.74,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-05-19,47.29,47.29,47.29,0.0,0.0,48.12,48.12,48.12,0.0,0.0,46.83,46.83,46.83,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2019-05-26,44.58,44.58,44.58,0.0,0.0,45.91,45.91,45.91,0.0,0.0,44.11,44.11,44.11,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2019-06-02,53.07,53.07,53.07,0.0,0.0,53.53,53.53,53.53,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-06-09,48.53,48.53,48.53,0.0,0.0,48.75,48.75,48.75,0.0,0.0,47.83,47.83,47.83,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2019-06-16,53.9,53.9,53.9,0.0,0.0,55.05,55.05,55.05,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2019-06-23,54.85,54.85,54.85,0.0,0.0,55.54,55.54,55.54,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-06-30,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-07-07,55.61,55.61,55.61,0.0,0.0,55.61,55.61,55.61,0.0,0.0,54.23,54.23,54.23,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2019-07-14,55.0,55.0,55.0,0.0,0.0,55.8,55.8,55.8,0.0,0.0,54.43,54.43,54.43,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2019-07-21,55.13,55.13,55.13,0.0,0.0,55.27,55.27,55.27,0.0,0.0,54.22,54.22,54.22,0.0,0.0,54.48,54.48,54.48,0.0,0.0
2019-07-28,48.32,48.32,48.32,0.0,0.0,48.5,48.5,48.5,0.0,0.0,45.53,45.53,45.53,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2019-08-04,53.06,53.06,53.06,0.0,0.0,53.52,53.52,53.52,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2019-08-11,53.13,53.13,53.13,0.0,0.0,53.31,53.31,53.31,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2019-08-18,54.45,54.45,54.45,0.0,0.0,55.24,55.24,55.24,0.0,0.0,52.8,52.8,52.8,0.0,0.0,54.31,54.31,54.31,0.0,0.0
2019-08-25,58.26,58.26,58.26,0.0,0.0,58.41,58.41,58.41,0.0,0.0,57.24,57.24,57.24,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2019-09-01,59.33,59.33,59.33,0.0,0.0,59.33,59.33,59.33,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2019-09-08,62.88,62.88,62.88,0.0,0.0,64.45,64.45,64.45,0.0,0.0,62.21,62.21,62.21,0.0,0.0,63.87,63.87,63.87,0.0,0.0
2019-09-15,61.2,61.2,61.2,0.0,0.0,61.84,61.84,61.84,0.0,0.0,60.25,60.25,60.25,0.0,0.0,61.06,61.06,61.06,0.0,0.0
2019-09-22,60.14,60.14,60.14,0.0,0.0,60.64,60.64,60.64,0.0,0.0,59.76,59.76,59.76,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2019-09-29,55.89,55.89,55.89,0.0,0.0,56.95,56.95,56.95,0.0,0.0,55.3,55.3,55.3,0.0,0.0,55.83,55.83,55.83,0.0,0.0
2019-10-06,57.59,57.59,57.59,0.0,0.0,58.36,58.36,58.36,0.0,0.0,57.21,57.21,57.21,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2019-10-13,52.47,52.47,52.47,0.0,0.0,52.47,52.47,52.47,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-10-20,54.43,54.43,54.43,0.0,0.0,55.86,55.86,55.86,0.0,0.0,54.43,54.43,54.43,0.0,0.0,54.85,54.85,54.85,0.0,0.0
2019-10-27,59.02,59.02,59.02,0.0,0.0,59.08,59.08,59.08,0.0,0.0,57.2,57.2,57.2,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2019-11-03,59.99,59.99,59.99,0.0,0.0,63.0,63.0,63.0,0.0,0.0,59.45,59.45,59.45,0.0,0.0,62.59,62.59,62.59,0.0,0.0
2019-11-10,66.28,66.28,66.28,0.0,0.0,66.76,66.76,66.76,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.94,65.94,65.94,0.0,0.0
2019-11-17,64.59,64.59,64.59,0.0,0.0,65.02,65.02,65.02,0.0,0.0,64.15,64.15,64.15,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2019-11-24,64.52,64.52,64.52,0.0,0.0,64.52,64.52,64.52,0.0,0.0,60.08,60.08,60.08,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2019-12-01,61.63,61.63,61.63,0.0,0.0,61.63,61.63,61.63,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.38,60.38,60.38,0.0,0.0
2019-12-08,59.35,59.35,59.35,0.0,0.0,60.59,60.59,60.59,0.0,0.0,59.09,59.09,59.09,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2019-12-15,60.13,60.13,60.13,0.0,0.0,61.11,61.11,61.11,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.58,60.58,60.58,0.0,0.0
2019-12-22,58.89,58.89,58.89,0.0,0.0,58.89,58.89,58.89,0.0,0.0,57.73,57.73,57.73,0.0,0.0,58.18,58.18,58.18,0.0,0.0
2019-12-29,64.08,64.08,64.08,0.0,0.0,64.08,64.08,64.08,0.0,0.0,61.42,61.42,61.42,0.0,0.0,63.71,63.71,63.71,0.0,0.0
