Date,NSPR_Open_average,NSPR_Open_max,NSPR_Open_min,NSPR_Open_volatility,NSPR_Open_change,NSPR_High_average,NSPR_High_max,NSPR_High_min,NSPR_High_volatility,NSPR_High_change,NSPR_Low_average,NSPR_Low_max,NSPR_Low_min,NSPR_Low_volatility,NSPR_Low_change,NSPR_Close_average,NSPR_Close_max,NSPR_Close_min,NSPR_Close_volatility,NSPR_Close_change,NSPR_Volume_average,NSPR_Volume_max,NSPR_Volume_min,NSPR_Volume_volatility,NSPR_Volume_change
2018-07-22,11.142000000000001,11.55,10.4,1.1500000000000004,-1.1500000000000004,11.152000000000001,11.55,10.445,1.1050000000000004,-1.1050000000000004,10.603,11.255,10.005,1.25,-1.25,10.745000000000001,11.255,10.105,1.1500000000000004,-1.1500000000000004,1526,3075,617,2458,320
2018-07-29,10.591,10.85,10.105,0.7449999999999992,0.7449999999999992,11.058,11.51,10.85,0.6600000000000001,0.5099999999999998,10.35,10.5,10.0,0.5,0.5,10.7154,11.469000000000001,10.425,1.0440000000000005,1.0440000000000005,835,2011,253,1758,-1404
2018-08-05,11.003,12.0,10.25,1.75,-1.0,11.246,12.08,10.765,1.3149999999999995,-1.08,10.48,10.875,10.25,0.625,-0.375,10.7536,11.055,10.350999999999999,0.7040000000000006,-0.5129999999999999,1433,2641,645,1996,-1697
2018-08-12,10.318,10.7,9.765,0.9349999999999987,-0.34999999999999964,10.388,10.7,10.05,0.6499999999999986,-0.28500000000000014,9.673,10.075,9.1,0.9749999999999996,-0.9749999999999996,10.014,10.495,9.6,0.8949999999999996,-0.8949999999999996,1016,2316,588,1728,1466
2018-08-19,10.041,10.39,9.65,0.7400000000000002,0.22499999999999964,10.255,10.4,9.895,0.5050000000000008,-0.34500000000000064,9.56,9.905,9.405,0.5,0.02000000000000135,9.805,10.39,9.405,0.9850000000000012,-0.21000000000000085,909,2283,395,1888,408
2018-08-26,9.785,10.1,9.49,0.6099999999999994,0.34999999999999964,9.9125,10.1,9.6,0.5,0.34999999999999964,9.3325,9.505,9.2,0.3050000000000015,0.125,9.651250000000001,9.925,9.24,0.6850000000000005,0.41000000000000014,566,932,197,735,-578
2018-09-02,10.127,10.5,9.9,0.5999999999999996,-0.5,10.13,10.5,9.9,0.5999999999999996,-0.5,9.631,9.89,9.505,0.3849999999999998,-0.2350000000000012,9.703,9.935,9.6,0.33500000000000085,-0.28000000000000114,907,2831,223,2608,-405
2018-09-09,10.95,11.95,10.0,1.9499999999999993,1.0,11.511,13.15,10.55,2.5999999999999996,0.09500000000000064,9.658,10.25,8.545,1.705,-1.205,10.3452,12.751,9.135,3.6159999999999997,-0.8049999999999997,14488,44263,3570,40693,2112
2018-09-16,8.703,9.25,8.25,1.0,0.4499999999999993,9.275,10.24,8.54,1.700000000000001,1.2799999999999994,8.425,9.125,8.125,1.0,0.6050000000000004,8.754999999999999,9.755,8.2,1.5550000000000015,1.1300000000000008,3300,6523,1207,5316,3053
2018-09-23,11.207,12.25,10.21,2.039999999999999,0.7899999999999991,12.575,14.625,11.0,3.625,-3.625,10.304,11.0,9.9,1.0999999999999996,0.08999999999999986,11.529,14.445,9.99,4.455,-4.455,29449,91426,7882,83544,-83276
2018-09-30,12.856,14.5,10.0,4.5,3.3499999999999996,13.784,15.09,12.21,2.879999999999999,1.2899999999999991,11.703,12.5,9.755,2.744999999999999,2.254999999999999,13.064,13.5,12.2,1.3000000000000007,0.7250000000000014,11557,27698,3557,24141,-8423
2018-10-07,12.034,12.925,11.255,1.67,-0.9100000000000001,12.178,12.925,11.75,1.1750000000000007,-0.9100000000000001,11.231,12.1,10.75,1.3499999999999996,-1.3499999999999996,11.575,12.495,11.25,1.2449999999999992,-1.2449999999999992,2619,3452,1405,2047,6
2018-10-14,11.77,13.0,10.9,2.0999999999999996,0.5500000000000007,12.489,13.5,11.5,2.0,0.5700000000000003,10.904,11.575,10.25,1.3249999999999993,0.16999999999999993,12.134,13.175,11.05,2.125,0.5,6553,15252,1356,13896,2571
2018-10-21,12.125,13.55,11.0,2.5500000000000007,1.4250000000000007,12.807,13.6,11.935,1.6649999999999991,0.4900000000000002,11.558,12.27,11.0,1.2699999999999996,0.6199999999999992,12.306,13.075,11.685,1.3899999999999988,0.12899999999999956,3989,8125,882,7243,1981
2018-10-28,11.597999999999999,11.745,11.49,0.254999999999999,0.04499999999999993,12.100999999999999,13.145,11.7,1.4450000000000003,1.205,11.206,11.495,11.005,0.48999999999999844,0.29499999999999993,11.6276,11.985,11.275,0.7099999999999991,0.18499999999999872,5455,9361,2324,7037,1795
2018-11-04,11.245,11.7,11.0,0.6999999999999993,-0.6999999999999993,11.473,12.035,11.175,0.8599999999999994,-0.8599999999999994,10.839,11.05,10.75,0.3000000000000007,-0.3000000000000007,11.158,11.5,10.815,0.6850000000000005,-0.33500000000000085,4130,7126,2132,4994,-4994
2018-11-11,10.719,11.25,10.45,0.8000000000000007,0.04499999999999993,11.133,11.75,10.79,0.9600000000000009,0.125,10.155999999999999,10.42,9.805,0.6150000000000002,-0.27500000000000036,10.765,11.24,10.5,0.7400000000000002,-0.24499999999999922,3992,5309,2929,2380,-904
2018-11-18,10.504999999999999,11.0,10.07,0.9299999999999997,0.05000000000000071,10.83625,11.0,10.7,0.3000000000000007,-0.245000000000001,9.97625,10.085,9.7,0.38500000000000156,0.38500000000000156,10.49625,10.675,10.3,0.375,-0.375,2390,4208,1200,3008,-1467
2018-11-25,11.212,11.85,10.475,1.375,0.5250000000000004,11.375,11.85,10.475,1.375,0.5250000000000004,10.345,11.0,9.8,1.1999999999999993,-0.3999999999999986,10.5978,11.329,10.0,1.3290000000000006,-0.35999999999999943,5782,13170,1716,11454,2093
2018-12-02,9.8175,10.175,9.5,0.6750000000000007,-0.5800000000000001,9.92375,10.175,9.595,0.5800000000000001,-0.5800000000000001,9.11375,9.795,8.565,1.2300000000000004,-1.2300000000000004,9.40625,9.92,9.14,0.7799999999999994,-0.7799999999999994,1327,1786,709,1077,-276
2018-12-09,8.965,9.15,8.775,0.375,0.29499999999999993,9.047,9.15,8.975,0.1750000000000007,0.10999999999999943,8.559,8.775,8.27,0.5050000000000008,-0.29499999999999993,8.6896,8.91,8.27,0.6400000000000006,-0.4299999999999997,457,537,375,162,63
2018-12-16,8.041,8.87,6.975,1.8949999999999996,-1.75,8.046,8.87,6.975,1.8949999999999996,-1.7750000000000004,7.312,8.25,6.6,1.6500000000000004,-1.6500000000000004,7.518,8.45,6.78,1.669999999999999,-1.669999999999999,780,1926,250,1676,-40
2018-12-23,7.46875,8.0,6.775,1.2249999999999996,1.2249999999999996,7.87875,8.175,7.595,0.580000000000001,0.580000000000001,7.3025,7.765,6.775,0.9899999999999993,0.9899999999999993,7.640000000000001,7.945,7.42,0.5250000000000004,0.5,2260,3818,1631,2187,-2187
2018-12-30,8.235,8.5,7.945,0.5549999999999997,0.5549999999999997,8.4925,8.5,8.475,0.025000000000000355,0.025000000000000355,7.9675,8.125,7.845,0.28000000000000025,0.28000000000000025,8.4575,8.5,8.405,0.09500000000000064,0.025000000000000355,1391,1973,1074,899,-899
2019-01-06,8.98,9.5,8.5,1.0,0.40000000000000036,9.306000000000001,9.5,9.0,0.5,-0.13000000000000078,8.616,8.9,8.5,0.40000000000000036,0.05000000000000071,9.077,9.4,8.645,0.7550000000000008,-0.3800000000000008,1883,2295,1560,735,-663
2019-01-13,8.32875,8.75,8.14,0.6099999999999994,-0.5500000000000007,9.11375,11.125,8.225,2.9000000000000004,2.369999999999999,7.91875,8.125,7.765,0.3600000000000003,0.3600000000000003,8.57375,9.745,8.0,1.7449999999999992,1.4449999999999985,1855,4456,431,4025,3574
2019-01-20,10.01,10.5,9.75,0.75,-0.20500000000000007,10.116999999999999,10.5,9.75,0.75,-0.625,9.072,9.305,8.625,0.6799999999999997,-0.4299999999999997,9.577,9.75,9.495,0.2550000000000008,0.25,1922,3457,799,2658,-2658
2019-01-27,9.152000000000001,9.455,9.0,0.45500000000000007,0.3699999999999992,9.32,9.55,9.125,0.4250000000000007,0.27500000000000036,8.85,9.26,8.63,0.629999999999999,0.629999999999999,9.251,9.51,9.11,0.40000000000000036,0.2599999999999998,827,1642,480,1162,1012
2019-02-03,9.75,11.0,8.375,2.625,-1.1500000000000004,10.289,11.305,9.24,2.0649999999999995,-0.7599999999999998,9.224,9.85,8.125,1.7249999999999996,-1.3849999999999998,9.584999999999999,10.44,8.66,1.7799999999999994,-0.8650000000000002,1957,3427,755,2672,1471
2019-02-10,9.14,9.75,8.8,0.9499999999999993,0.9250000000000007,9.41625,10.0,8.98,1.0199999999999996,1.0199999999999996,8.7475,9.25,8.505,0.7449999999999992,0.7149999999999999,9.248750000000001,10.0,8.72,1.2799999999999994,1.2799999999999994,3112,5848,1935,3913,3913
2019-02-17,9.008000000000001,10.0,8.55,1.4499999999999993,-1.4000000000000004,9.128,10.0,8.75,1.25,-1.25,8.565,8.8,8.3,0.5,-0.42499999999999893,8.95,9.25,8.75,0.5,-0.5,2454,7512,764,6748,-6096
2019-02-24,8.291,8.5,8.0,0.5,0.04499999999999993,8.559,8.65,8.4,0.25,-0.15000000000000036,7.999,8.1,7.9,0.1999999999999993,-0.1999999999999993,8.559,8.65,8.4,0.25,-0.15000000000000036,1599,2128,934,1194,-254
2019-03-03,7.72,8.1,7.375,0.7249999999999996,-0.47500000000000053,7.833,8.25,7.425,0.8250000000000002,-0.6600000000000001,7.394,7.7,7.125,0.5750000000000002,-0.5750000000000002,7.696,8.25,7.425,0.8250000000000002,-0.75,1758,2541,807,1734,-360
2019-03-10,7.689,7.94,7.4,0.54,-0.34499999999999975,8.054,8.355,7.85,0.5050000000000008,0.5050000000000008,7.319,7.45,7.125,0.3250000000000002,0.3250000000000002,7.799,8.0,7.62,0.3799999999999999,0.15000000000000036,1870,3219,1076,2143,2143
2019-03-17,7.761,8.225,7.45,0.7749999999999995,-0.7749999999999995,7.979,8.225,7.675,0.5499999999999998,-0.5499999999999998,7.485,7.665,7.25,0.41500000000000004,-0.22999999999999954,7.866,8.0,7.625,0.375,-0.33499999999999996,1444,3887,575,3312,-3195
2019-03-24,6.975,7.25,6.75,0.5,-0.25,7.485,8.43,7.2,1.2299999999999995,1.1399999999999997,6.592,6.8,6.16,0.6399999999999997,-0.46999999999999975,6.8629999999999995,7.1,6.39,0.71,-0.5600000000000005,7356,24604,1175,23429,18986
2019-03-31,5.112,6.55,4.06,2.49,-1.67,5.6000000000000005,7.65,4.5,3.1500000000000004,-1.63,4.786,6.1,4.01,2.09,-1.6000000000000005,5.134,7.14,4.1,3.04,-1.1600000000000001,35168,59473,17758,41715,-1440
2019-04-07,4.6579999999999995,4.96,4.28,0.6799999999999997,0.33000000000000007,4.916,5.12,4.57,0.5499999999999998,0.5299999999999994,4.394,4.65,4.19,0.45999999999999996,0.34999999999999964,4.726,4.97,4.33,0.6399999999999997,0.4900000000000002,28591,48727,19854,28873,641
2019-04-14,4.8375,5.25,4.5,0.75,-0.29000000000000004,5.01,5.25,4.59,0.6600000000000001,-0.6600000000000001,4.535,4.78,4.27,0.5100000000000007,-0.33000000000000007,4.715,5.17,4.35,0.8200000000000003,-0.8200000000000003,30267,51973,19196,32777,-32777
2019-04-21,4.242,4.38,4.12,0.2599999999999998,-0.20000000000000018,4.5440000000000005,5.19,4.24,0.9500000000000002,0.7000000000000002,4.182,4.32,4.11,0.20999999999999996,-0.20000000000000018,4.366,4.81,4.19,0.6199999999999992,0.45999999999999996,22990,74288,6744,67544,63426
2019-04-28,5.304,6.4,4.56,1.8400000000000007,0.5499999999999998,5.784,7.51,4.93,2.58,0.40000000000000036,4.964,5.33,4.5,0.8300000000000001,0.5899999999999999,5.2,5.56,4.62,0.9399999999999995,0.6799999999999997,164173,679093,10916,668177,-3240
2019-05-05,4.76,5.18,4.39,0.79,-0.79,4.882,5.34,4.52,0.8200000000000003,-0.8200000000000003,4.59,5.05,4.26,0.79,-0.79,4.644,5.1,4.32,0.7799999999999994,-0.7799999999999994,13457,21040,8144,12896,-9709
2019-05-12,3.54,4.06,3.16,0.8999999999999995,-0.7099999999999995,3.606,4.06,3.27,0.7899999999999996,-0.5899999999999994,3.254,3.42,3.1,0.31999999999999984,-0.21999999999999975,3.39,3.63,3.22,0.4099999999999997,-0.2799999999999998,17006,31917,8086,23831,-16452
2019-05-19,3.2575000000000003,3.33,3.19,0.14000000000000012,-0.14000000000000012,3.3475,3.5,3.24,0.2599999999999998,-0.010000000000000231,3.185,3.27,3.12,0.1499999999999999,-0.08000000000000007,3.255,3.28,3.2,0.07999999999999963,0.0,5627,10939,1369,9570,5191
2019-05-26,3.558,3.89,3.28,0.6100000000000003,0.22999999999999998,3.7640000000000002,4.12,3.51,0.6100000000000003,-0.050000000000000266,3.43,3.72,3.21,0.5100000000000002,0.1499999999999999,3.594,3.84,3.36,0.48,-0.050000000000000266,12742,28236,3057,25179,-8080
2019-06-02,3.38,3.55,3.19,0.3599999999999999,-0.029999999999999805,3.532,3.78,3.35,0.4299999999999997,0.040000000000000036,3.2600000000000002,3.39,3.15,0.2400000000000002,-0.1299999999999999,3.332,3.51,3.16,0.34999999999999964,-0.2899999999999996,5252,9232,2867,6365,-404
2019-06-09,3.494,3.66,3.25,0.41000000000000014,0.33000000000000007,3.708,3.95,3.5,0.4500000000000002,0.4500000000000002,3.4259999999999997,3.61,3.23,0.3799999999999999,0.2799999999999998,3.6048,3.7,3.5,0.20000000000000018,0.1499999999999999,5660,7063,2829,4234,317
2019-06-16,3.616,3.81,3.43,0.3799999999999999,-0.2799999999999998,3.674,3.81,3.52,0.29000000000000004,-0.18999999999999995,3.46,3.56,3.36,0.20000000000000018,-0.14000000000000012,3.572,3.76,3.46,0.2999999999999998,-0.06000000000000005,3281,4703,483,4220,-2732
2019-06-23,3.536,3.64,3.46,0.18000000000000016,-0.010000000000000231,3.644,3.81,3.54,0.27,-0.10000000000000009,3.46,3.49,3.4,0.0900000000000003,-0.040000000000000036,3.52,3.64,3.41,0.22999999999999998,-0.18000000000000016,2497,5910,827,5083,529
2019-06-30,3.5300000000000002,3.61,3.48,0.1299999999999999,0.010000000000000231,3.54225,3.61,3.509,0.10099999999999998,0.0009999999999998899,3.5,3.54,3.45,0.08999999999999986,-0.029999999999999805,3.50725,3.54,3.45,0.08999999999999986,-0.05899999999999972,991,2362,283,2079,1967
2019-07-07,3.396,3.5,3.34,0.16000000000000014,-0.08000000000000007,3.432,3.5,3.37,0.1299999999999999,-0.10000000000000009,3.338,3.42,3.2,0.21999999999999975,-0.21999999999999975,3.3832,3.47,3.339,0.13100000000000023,-0.13100000000000023,1930,3231,413,2818,2500
2019-07-14,3.274,3.33,3.18,0.1499999999999999,-0.1499999999999999,3.294,3.33,3.22,0.10999999999999988,-0.10999999999999988,3.164,3.23,3.13,0.10000000000000009,-0.10000000000000009,3.234,3.33,3.15,0.18000000000000016,-0.040000000000000036,2015,2308,1134,1174,995
2019-07-21,3.12,3.2,3.06,0.14000000000000012,-0.06000000000000005,3.19,3.21,3.17,0.040000000000000036,-0.03000000000000025,3.078,3.12,3.05,0.07000000000000028,-0.07000000000000028,3.11,3.16,3.05,0.11000000000000032,-0.0900000000000003,1487,3114,999,2115,-28
2019-07-28,3.166,3.28,3.05,0.22999999999999998,0.07000000000000028,3.238,3.31,3.12,0.18999999999999995,-0.06000000000000005,3.036,3.17,2.71,0.45999999999999996,-0.33999999999999986,3.116,3.31,2.72,0.5899999999999999,-0.3599999999999999,1649,4104,724,3380,3380
2019-08-04,2.326,2.71,2.17,0.54,-0.48,2.39,2.71,2.27,0.43999999999999995,-0.41000000000000014,2.154,2.21,2.03,0.18000000000000016,0.009999999999999787,2.2359999999999998,2.32,2.15,0.16999999999999993,-0.020000000000000018,7512,12678,2511,10167,-2304
2019-08-11,2.182,2.33,1.99,0.3400000000000001,0.08999999999999986,2.362,3.0,2.11,0.8900000000000001,0.73,2.118,2.27,1.99,0.28,0.06999999999999984,2.156,2.27,2.02,0.25,0.06999999999999984,8412,17107,2302,14805,14805
2019-08-18,2.606,2.99,2.42,0.5700000000000003,-0.010000000000000231,3.254,4.99,2.54,2.45,-0.06000000000000005,2.492,2.8,2.34,0.45999999999999996,0.010000000000000231,2.664,2.93,2.38,0.5500000000000003,-0.20000000000000018,49397,202153,6238,195915,7117
2019-08-25,2.2824999999999998,2.36,2.19,0.16999999999999993,-0.16999999999999993,2.335,2.48,2.19,0.29000000000000004,-0.16999999999999993,2.1325000000000003,2.25,2.0,0.25,-0.10000000000000009,2.2275,2.32,2.13,0.18999999999999995,-0.18999999999999995,16863,33680,5541,28139,11919
2019-09-01,2.5020000000000002,3.09,2.11,0.98,0.98,2.64,3.09,2.45,0.6399999999999997,0.5699999999999998,2.37,2.7,2.11,0.5900000000000003,0.5900000000000003,2.54,2.89,2.36,0.5300000000000002,0.5300000000000002,8621,11885,4796,7089,-1359
2019-09-08,2.94,3.0,2.85,0.1499999999999999,0.10000000000000009,3.53,5.3,3.0,2.3,-2.3,2.784,2.92,2.53,0.3900000000000001,-0.19999999999999973,2.9792,3.1260000000000003,2.88,0.24600000000000044,-0.24600000000000044,60599,221313,10657,210656,-194622
2019-09-15,2.63,3.85,1.47,2.38,-1.36,3.042,4.5,1.5,3.0,-2.07,2.294,3.41,1.33,2.08,-1.4300000000000002,2.498,3.7,1.42,2.2800000000000002,-1.8599999999999999,143215,409292,35995,373297,29437
2019-09-22,1.324,1.41,1.27,0.1399999999999999,-0.1399999999999999,1.34,1.41,1.3,0.10999999999999988,-0.10999999999999988,1.248,1.32,1.19,0.13000000000000012,-0.08000000000000007,1.306,1.37,1.26,0.1100000000000001,-0.07000000000000006,28388,69115,12742,56373,-7943
2019-09-29,1.206,1.3,1.14,0.16000000000000014,-0.16000000000000014,1.234,1.31,1.21,0.10000000000000009,-0.10000000000000009,1.164,1.2,1.14,0.06000000000000005,-0.06000000000000005,1.19,1.21,1.15,0.06000000000000005,0.010000000000000009,13198,28838,4238,24600,3593
2019-10-06,1.158,1.19,1.14,0.050000000000000044,-0.020000000000000018,1.214,1.35,1.17,0.18000000000000016,0.16000000000000014,1.132,1.17,1.11,0.05999999999999983,0.05999999999999983,1.163,1.235,1.13,0.1050000000000002,0.08500000000000019,20838,44845,5856,38989,18175
2019-10-13,1.276,1.32,1.23,0.09000000000000008,-0.010000000000000009,1.28,1.32,1.23,0.09000000000000008,-0.030000000000000027,1.19,1.22,1.13,0.09000000000000008,-0.06000000000000005,1.2478,1.315,1.18,0.135,-0.052000000000000046,12156,26171,5166,21005,-6972
2019-10-20,1.188,1.23,1.14,0.09000000000000008,0.0,1.23,1.28,1.19,0.09000000000000008,0.050000000000000044,1.148,1.2,1.11,0.08999999999999986,0.08999999999999986,1.185,1.24,1.145,0.09499999999999997,0.05499999999999994,16076,24797,12303,12494,4980
2019-10-27,1.168,1.2,1.14,0.06000000000000005,-0.06000000000000005,1.204,1.24,1.17,0.07000000000000006,0.030000000000000027,1.138,1.18,1.11,0.06999999999999984,-0.040000000000000036,1.164,1.18,1.13,0.050000000000000044,0.0,7175,11865,2980,8885,7704
2019-11-03,1.242,1.28,1.19,0.09000000000000008,0.020000000000000018,1.332,1.39,1.26,0.1299999999999999,-0.029999999999999805,1.214,1.24,1.17,0.07000000000000006,0.040000000000000036,1.266,1.33,1.22,0.1100000000000001,0.050000000000000044,18433,36013,3385,32628,-4660
2019-11-10,1.0324,1.29,0.882,0.40800000000000003,-0.40800000000000003,1.044,1.29,0.93,0.36,-0.3500000000000001,0.916,1.01,0.87,0.14,-0.13,0.947,1.05,0.8759999999999999,0.17400000000000015,-0.17000000000000004,30086,70571,10076,60495,-60495
2019-11-17,0.8474,0.884,0.795,0.08899999999999997,-0.04200000000000004,0.88,0.91,0.85,0.06000000000000005,-0.050000000000000044,0.803,0.84,0.77,0.06999999999999995,-0.010000000000000009,0.8374,0.87,0.812,0.05799999999999994,-0.009000000000000008,12233,20156,2630,17526,-12470
2019-11-24,0.998,1.1,0.907,0.19300000000000006,-0.13500000000000012,1.0675,1.18,1.0,0.17999999999999994,-0.17999999999999994,0.91425,0.943,0.865,0.07799999999999996,0.02300000000000002,0.9805,1.01,0.951,0.05900000000000005,0.018000000000000127,313166,1022781,26350,996431,-996431
2019-12-01,0.9206,0.995,0.862,0.133,-0.07300000000000006,0.9378000000000001,0.995,0.9,0.09499999999999997,-0.07900000000000007,0.869,0.91,0.85,0.06000000000000005,-0.06000000000000005,0.8946,0.96,0.867,0.09299999999999997,-0.08400000000000007,11311,22461,5084,17377,-10963
2019-12-08,0.903,0.9590000000000001,0.863,0.09600000000000009,-0.05900000000000005,0.9138000000000001,0.9590000000000001,0.89,0.06900000000000006,-0.05900000000000005,0.8742,0.9,0.86,0.040000000000000036,-0.009000000000000119,0.887,0.91,0.8640000000000001,0.04599999999999993,-0.019999999999999907,19360,51649,1312,50337,29103
2019-12-15,0.9418,1.02,0.865,0.15500000000000003,0.10499999999999998,0.9914000000000001,1.07,0.892,0.17800000000000005,0.09299999999999997,0.9176,0.9520000000000001,0.86,0.09200000000000008,0.09200000000000008,0.9496,0.98,0.87,0.10999999999999999,0.08999999999999997,17052,32600,2332,30268,-23780
