Date,HAS_Open_average,HAS_Open_max,HAS_Open_min,HAS_Open_volatility,HAS_Open_change,HAS_High_average,HAS_High_max,HAS_High_min,HAS_High_volatility,HAS_High_change,HAS_Low_average,HAS_Low_max,HAS_Low_min,HAS_Low_volatility,HAS_Low_change,HAS_Close_average,HAS_Close_max,HAS_Close_min,HAS_Close_volatility,HAS_Close_change,HAS_Volume_average,HAS_Volume_max,HAS_Volume_min,HAS_Volume_volatility,HAS_Volume_change
2019-10-27,97.372,98.43,96.16,2.2700000000000102,1.5300000000000011,98.528,99.4,97.26,2.1400000000000006,0.7999999999999972,96.408,97.16,95.64,1.519999999999996,0.14000000000000057,97.664,99.29,96.44,2.8500000000000085,-0.20000000000000284,1540613,2562717,1098137,1464580,-427422
2019-11-03,95.438,96.58,93.34,3.239999999999995,-1.039999999999992,97.168,99.24,95.67,3.569999999999993,-2.260000000000005,94.76,96.3,92.59,3.7099999999999937,-1.9399999999999977,95.818,97.7,94.86,2.8400000000000034,-2.1700000000000017,3129627,8408657,901954,7506703,1087798
2019-11-10,94.958,95.73,94.0,1.730000000000004,0.46999999999999886,95.636,96.19,94.68,1.509999999999991,0.20000000000000284,94.236,95.03,93.51,1.519999999999996,0.21999999999999886,94.93,95.51,94.0,1.5100000000000051,-0.10000000000000853,1100647,1338261,728101,610160,544389
2019-11-17,95.338,95.9,94.96,0.9400000000000119,0.8800000000000097,96.156,96.92,95.55,1.3700000000000045,1.1599999999999966,94.726,95.56,94.0,1.5600000000000023,1.0100000000000051,95.412,96.12,94.91,1.210000000000008,0.7600000000000051,1431310,1736864,1168223,568641,-272187
2019-11-24,100.4075,102.17,98.5,3.6700000000000017,3.6700000000000017,101.555,102.7,99.94,2.760000000000005,2.680000000000007,99.645,101.19,98.21,2.980000000000004,2.980000000000004,100.815,101.93,99.19,2.740000000000009,2.510000000000005,1648787,2623607,652332,1971275,-1397462
2019-12-01,100.474,102.6,99.22,3.3799999999999955,-1.5499999999999972,100.968,102.72,99.96,2.760000000000005,-1.2199999999999989,99.48,100.43,98.07,2.3600000000000136,0.36000000000001364,100.098,101.0,99.23,1.769999999999996,0.5100000000000051,915629,1257919,698252,559667,-514308
2019-12-08,100.984,102.88,99.65,3.2299999999999898,1.6299999999999955,102.166,104.57,100.9,3.6699999999999875,3.1999999999999886,100.218,101.89,99.27,2.6200000000000045,1.4899999999999949,101.536,103.92,99.93,3.989999999999995,3.219999999999999,866826,1164907,500391,664516,282944
2019-12-15,103.736,104.71,102.73,1.9799999999999898,0.04999999999999716,104.39,105.55,103.2,2.3499999999999943,0.6299999999999955,102.522,103.47,101.75,1.7199999999999989,1.3499999999999943,103.328,104.38,102.26,2.1199999999999903,1.3299999999999983,1751691,4982538,753466,4229072,3670619
2019-12-22,104.98,105.69,104.16,1.5300000000000011,0.9000000000000057,105.58,106.0,105.27,0.730000000000004,0.6899999999999977,104.515,104.74,104.08,0.6599999999999966,0.6599999999999966,105.2575,105.76,104.96,0.8000000000000114,0.5500000000000114,488480,772490,190201,582289,-314286
2019-12-29,105.2625,106.17,103.92,2.25,-1.8499999999999943,106.05,106.27,105.5,0.769999999999996,-0.75,104.395,105.19,103.64,1.5499999999999972,-0.8100000000000023,105.2925,105.61,105.05,0.5600000000000023,-0.13000000000000966,685216,980144,521497,458647,186590
