Date,CREE_Open_average,CREE_Open_max,CREE_Open_min,CREE_Open_volatility,CREE_Open_change,CREE_High_average,CREE_High_max,CREE_High_min,CREE_High_volatility,CREE_High_change,CREE_Low_average,CREE_Low_max,CREE_Low_min,CREE_Low_volatility,CREE_Low_change,CREE_Close_average,CREE_Close_max,CREE_Close_min,CREE_Close_volatility,CREE_Close_change,CREE_Volume_average,CREE_Volume_max,CREE_Volume_min,CREE_Volume_volatility,CREE_Volume_change
2018-08-05,50.332,51.31,49.31,2.0,1.1899999999999977,51.104,51.78,50.2,1.5799999999999983,0.7999999999999972,49.846000000000004,50.81,49.28,1.5300000000000011,0.7199999999999989,50.592,51.25,49.73,1.5200000000000031,0.5500000000000043,1156198,1591227,794556,796671,-723640
2018-08-12,47.128,50.32,44.86,5.460000000000001,-4.880000000000003,48.29,51.63,45.64,5.990000000000002,-3.8999999999999986,45.742000000000004,49.56,44.34,5.219999999999999,-4.609999999999999,46.682,50.16,45.11,5.049999999999997,-3.729999999999997,2056933,4861323,804438,4056885,-1061729
2018-08-19,46.06,47.09,44.95,2.1400000000000006,2.1400000000000006,46.658,47.67,46.0,1.6700000000000017,1.5100000000000051,45.514,46.55,44.51,2.039999999999999,2.039999999999999,46.33,47.28,45.78,1.5,1.5,2004839,3976927,782628,3194299,-2805590
2018-08-26,46.307500000000005,47.07,45.57,1.5,-1.2299999999999969,47.525,48.23,46.81,1.4199999999999946,0.9599999999999937,45.615,46.52,44.95,1.5700000000000003,0.8900000000000006,46.8725,48.11,45.36,2.75,2.75,1321723,1591692,1047563,544129,-544129
2018-09-02,46.124,47.78,44.77,3.009999999999998,-2.3700000000000045,46.458,48.0,45.41,2.5900000000000034,-2.5900000000000034,44.832,46.9,42.85,4.049999999999997,-4.049999999999997,45.31,47.45,43.6,3.8500000000000014,-3.8500000000000014,1327696,1694888,809308,885580,58113
2018-09-09,43.346,45.2,42.14,3.0600000000000023,-3.0600000000000023,43.466,45.4,42.14,3.259999999999998,-3.259999999999998,41.626,42.78,39.91,2.8700000000000045,-2.8700000000000045,42.232,43.45,39.99,3.460000000000001,-3.460000000000001,1840555,2516708,1151060,1365648,-339274
2018-09-16,40.498,41.01,39.89,1.1199999999999974,0.1700000000000017,41.012,41.48,40.64,0.8399999999999963,0.10999999999999943,39.9,40.67,39.29,1.3800000000000026,-0.5600000000000023,40.59,41.24,40.29,0.9500000000000028,0.11999999999999744,2099840,3609076,1255536,2353540,-1011786
2018-09-23,38.672,40.1,37.45,2.6499999999999986,-2.1000000000000014,39.022,40.7,38.14,2.5600000000000023,-2.2900000000000063,37.87,39.39,37.31,2.0799999999999983,-2.0799999999999983,38.108,39.65,37.46,2.1899999999999977,-2.1400000000000006,2015848,2083535,1953226,130309,-36662
2018-09-30,36.682,37.48,35.43,2.049999999999997,-2.049999999999997,37.0,37.82,35.85,1.9699999999999989,-1.9699999999999989,36.012,36.99,34.85,2.1400000000000006,-2.1400000000000006,36.448,37.15,35.69,1.4600000000000009,-1.4600000000000009,1474311,1891041,1050508,840533,238292
2018-10-07,35.044,36.66,34.27,2.3899999999999935,-2.1599999999999966,35.536,36.8,34.79,2.009999999999998,-1.029999999999994,34.35,35.29,33.72,1.5700000000000003,-1.0899999999999963,34.696,35.54,33.72,1.8200000000000003,-0.519999999999996,1569177,1770190,1326413,443777,157307
2018-10-14,37.068,39.07,35.34,3.729999999999997,0.519999999999996,38.69,40.15,37.58,2.5700000000000003,-0.8599999999999994,35.954,37.25,35.05,2.200000000000003,0.6400000000000006,37.566,39.46,35.68,3.780000000000001,-0.04999999999999716,4155285,8270175,1972353,6297822,-5744354
2018-10-21,36.362,37.49,35.03,2.460000000000001,0.259999999999998,37.292,37.94,36.25,1.6899999999999977,-0.21999999999999886,35.236,35.91,34.52,1.3899999999999935,0.3499999999999943,36.226,37.74,34.55,3.190000000000005,-1.2700000000000031,1637255,2138964,1235418,903546,-731168
2018-10-28,38.96,40.59,36.52,4.07,3.6999999999999957,39.925999999999995,40.97,38.19,2.780000000000001,2.1400000000000006,38.382,39.68,36.52,3.1599999999999966,2.519999999999996,39.462,40.57,38.13,2.4399999999999977,1.4499999999999957,1356209,1891226,1138705,752521,-58880
2018-11-04,40.886,42.49,39.51,2.980000000000004,2.980000000000004,41.814,43.73,40.6,3.1299999999999955,2.3599999999999994,40.141999999999996,41.3,39.33,1.9699999999999989,1.7899999999999991,41.198,43.47,40.26,3.210000000000001,1.1100000000000065,1543383,3201405,833575,2367830,745315
2018-11-11,42.95,44.0,42.13,1.8699999999999974,0.6999999999999957,43.916,44.29,43.0,1.2899999999999991,-1.259999999999998,42.141999999999996,42.37,41.79,0.5799999999999983,0.240000000000002,43.138,43.94,42.31,1.6299999999999955,-1.3699999999999974,1587081,2056180,1206229,849951,-506941
2018-11-18,42.15,43.04,41.0,2.039999999999999,2.039999999999999,43.3425,44.12,42.97,1.1499999999999986,1.1499999999999986,41.8675,42.77,40.58,2.190000000000005,2.190000000000005,42.76,44.1,41.81,2.289999999999999,2.289999999999999,852279,1214908,272635,942273,-236468
2018-11-25,44.274,45.71,43.06,2.6499999999999986,1.2299999999999969,45.624,46.48,44.31,2.1699999999999946,1.6300000000000026,43.994,45.51,43.06,2.4499999999999957,1.0899999999999963,45.292,46.23,44.04,2.1899999999999977,2.1899999999999977,1425626,1696305,880358,815947,498464
2018-12-02,45.2225,46.0,44.03,1.9699999999999989,-1.9699999999999989,46.325,47.5,44.36,3.1400000000000006,-2.8800000000000026,44.2275,45.27,43.53,1.740000000000002,-1.740000000000002,44.8225,45.97,43.87,2.1000000000000014,-1.1899999999999977,2312648,4107434,690732,3416702,-2281006
2018-12-09,44.722,45.51,43.47,2.039999999999999,-1.5300000000000011,45.452,45.97,44.73,1.240000000000002,-1.1500000000000057,43.942,44.65,42.65,2.0,-1.75,44.36,45.01,43.47,1.5399999999999991,-1.4500000000000028,867269,1038131,715129,323002,-25526
2018-12-16,42.452,44.05,39.8,4.25,-4.25,43.1,45.19,40.33,4.859999999999999,-4.859999999999999,41.2,43.67,38.7,4.969999999999999,-4.969999999999999,41.492000000000004,43.85,38.7,5.149999999999999,-5.149999999999999,1277194,2315716,650813,1664903,-506216
2018-12-23,40.89,41.86,39.06,2.799999999999997,2.799999999999997,42.17,42.78,41.79,0.990000000000002,0.990000000000002,40.3225,41.47,38.66,2.8100000000000023,2.8100000000000023,41.917500000000004,42.77,41.39,1.3800000000000026,1.0300000000000011,890846,1033576,700302,333274,-264388
2018-12-30,41.225,41.98,40.42,1.5599999999999952,-0.7999999999999972,42.167500000000004,43.05,41.34,1.7099999999999937,-0.20999999999999375,40.555,41.74,39.63,2.1099999999999994,-0.8999999999999986,41.129999999999995,42.04,39.69,2.3500000000000014,-0.38000000000000256,1233773,1699696,924295,775401,192796
2019-01-06,44.962,46.64,42.37,4.270000000000003,4.270000000000003,46.136,47.33,44.4,2.9299999999999997,2.5600000000000023,44.566,45.88,42.37,3.510000000000005,3.1300000000000026,45.938,47.06,44.38,2.6799999999999997,2.1199999999999974,1215456,1707741,946497,761244,-657845
2019-01-13,47.605000000000004,48.64,46.67,1.9699999999999989,1.9699999999999989,48.4725,48.99,48.1,0.8900000000000006,0.8900000000000006,47.26,48.06,46.6,1.4600000000000009,1.4600000000000009,48.037499999999994,48.41,47.66,0.75,0.7199999999999989,1161449,1372488,951548,420940,-237604
2019-01-20,48.27,49.16,47.4,1.759999999999998,1.2099999999999937,49.102000000000004,50.81,47.95,2.8599999999999994,1.779999999999994,47.583999999999996,48.44,46.62,1.8200000000000003,1.6700000000000017,48.594,50.42,47.15,3.270000000000003,2.1700000000000017,1266809,1919274,914418,1004856,407959
2019-01-27,49.416,50.75,48.09,2.6599999999999966,2.569999999999993,50.758,52.76,48.48,4.280000000000001,2.6500000000000057,48.834,50.15,47.38,2.769999999999996,2.729999999999997,49.758,50.5,48.03,2.469999999999999,2.3799999999999955,2112685,4001757,997889,3003868,-426907
2019-02-03,51.019999999999996,51.66,50.34,1.3199999999999932,0.9600000000000009,51.79,52.33,51.17,1.1599999999999966,0.7800000000000011,50.582,51.18,50.14,1.0399999999999991,0.8399999999999963,51.362,52.2,50.6,1.6000000000000014,0.7900000000000063,1083514,1410365,730282,680083,-31389
2019-02-10,52.192499999999995,52.61,51.72,0.8900000000000006,0.5,52.71,52.88,52.46,0.4200000000000017,-0.10999999999999943,51.7125,52.05,51.41,0.6400000000000006,0.12999999999999545,52.15,52.23,52.04,0.18999999999999773,0.09999999999999432,1174640,1493767,821687,672080,-462512
2019-02-17,51.924,52.96,51.1,1.8599999999999994,1.1000000000000014,52.612,54.25,51.89,2.3599999999999994,2.1899999999999977,51.598,52.9,50.83,2.0700000000000003,2.0700000000000003,52.08,53.48,50.88,2.5999999999999943,2.5999999999999943,923233,1326625,592313,734312,-181690
2019-02-24,54.13,55.15,53.21,1.9399999999999977,1.9399999999999977,54.647999999999996,55.26,53.98,1.2800000000000011,1.2800000000000011,53.544,54.06,52.97,1.0900000000000034,0.7800000000000011,54.316,54.95,53.77,1.1799999999999997,0.7199999999999989,1040431,1241675,811887,429788,-285424
2019-03-03,53.256,54.6,52.08,2.520000000000003,-2.1499999999999986,53.68,54.6,52.56,2.039999999999999,-0.730000000000004,52.556,54.04,51.6,2.4399999999999977,-1.6300000000000026,53.144,54.4,52.07,2.3299999999999983,-0.6899999999999977,872271,1359629,463841,895788,535458
2019-03-10,54.604,55.83,53.78,2.049999999999997,1.6000000000000014,55.63,57.54,54.15,3.3900000000000006,3.289999999999999,53.944,55.25,53.24,2.009999999999998,2.009999999999998,55.048,56.93,53.57,3.3599999999999994,3.0899999999999963,1962963,4513764,512430,4001334,2530486
2019-03-17,57.821999999999996,59.11,56.51,2.6000000000000014,-0.8900000000000006,58.628,59.84,56.99,2.8500000000000014,-0.7299999999999969,56.696,57.76,55.38,2.3799999999999955,-1.4399999999999977,57.498,59.44,56.38,3.059999999999995,-0.8999999999999986,1726417,2629892,1290797,1339095,394245
2019-03-24,56.66,57.91,55.45,2.4599999999999937,0.9499999999999957,57.516,59.74,56.43,3.3100000000000023,2.5800000000000054,55.782,57.36,54.58,2.780000000000001,2.4200000000000017,56.964,59.65,55.64,4.009999999999998,3.8299999999999983,1379828,1660885,839166,821719,-88783
2019-03-31,61.262,62.65,59.45,3.1999999999999957,3.1999999999999957,62.046,62.98,60.45,2.529999999999994,2.5,60.818,62.15,58.81,3.3399999999999963,2.8900000000000006,61.758,62.75,60.38,2.3699999999999974,2.3299999999999983,1388740,1670891,1009832,661059,-436332
2019-04-07,63.58,65.2,62.5,2.700000000000003,2.700000000000003,64.35,66.0,62.89,3.1099999999999994,3.1099999999999994,63.076,65.11,61.73,3.3800000000000026,3.3800000000000026,64.016,65.49,62.58,2.9099999999999966,2.9099999999999966,1061358,1249309,807773,441536,431119
2019-04-14,66.62,66.99,65.58,1.4099999999999966,1.3700000000000045,67.66499999999999,68.1,67.2,0.8999999999999915,0.8999999999999915,66.16,66.54,65.58,0.960000000000008,0.960000000000008,67.045,67.41,66.4,1.009999999999991,1.009999999999991,1275984,1657971,853626,804345,-578892
2019-04-21,67.342,68.72,65.45,3.269999999999996,-1.9099999999999966,67.952,69.21,66.44,2.769999999999996,-2.299999999999997,66.382,68.25,64.67,3.5799999999999983,-2.019999999999996,67.122,68.5,65.49,3.010000000000005,-2.760000000000005,1607628,2468601,1106538,1362063,-259923
2019-04-28,64.496,66.6,57.6,8.999999999999993,0.9599999999999937,67.13,68.83,66.17,2.6599999999999966,1.4099999999999966,63.852,66.17,57.01,9.160000000000004,0.9200000000000017,66.482,68.21,64.78,3.4299999999999926,1.0499999999999972,2742678,6572702,1411386,5161316,-244146
2019-05-05,64.062,66.59,62.39,4.200000000000003,-4.200000000000003,65.036,66.61,63.04,3.5700000000000003,-3.5700000000000003,62.646,64.49,60.4,4.089999999999996,-3.3999999999999986,63.62,65.25,60.62,4.630000000000003,-4.630000000000003,1493542,1794218,1296264,497954,-263233
2019-05-12,62.596,64.47,61.16,3.3100000000000023,-0.29000000000000625,64.174,66.29,62.5,3.7900000000000063,-0.20000000000000284,61.452,64.03,57.34,6.689999999999998,-3.789999999999999,62.388,64.52,57.41,7.109999999999999,-5.200000000000003,1670910,2952824,1024517,1928307,1920921
2019-05-19,57.75,58.57,56.94,1.6300000000000026,-1.6300000000000026,58.96,59.89,57.62,2.270000000000003,-1.0700000000000003,57.185,58.24,55.83,2.4100000000000037,-0.8700000000000045,57.84,58.89,56.61,2.280000000000001,-1.3599999999999994,1282535,1843252,790898,1052354,-919342
2019-05-26,56.160000000000004,57.97,54.01,3.960000000000001,-3.960000000000001,57.216,58.37,55.99,2.3799999999999955,-2.3799999999999955,55.24,57.1,53.36,3.740000000000002,-3.740000000000002,55.89,57.14,53.94,3.200000000000003,-3.200000000000003,1286470,1702508,943984,758524,484258
2019-06-02,56.424,57.58,54.73,2.8500000000000014,2.8500000000000014,57.646,60.16,56.55,3.6099999999999994,3.6099999999999994,55.792,57.58,54.73,2.8500000000000014,2.8500000000000014,57.032000000000004,59.39,56.13,3.259999999999998,3.1199999999999974,1262983,1606394,1033992,572402,-158489
2019-06-09,57.148,58.25,55.6,2.6499999999999986,-2.6499999999999986,58.162,60.93,56.5,4.43,-4.43,56.12,57.88,54.5,3.3800000000000026,-3.3000000000000043,56.506,58.54,54.58,3.960000000000001,-3.8999999999999986,1601482,2435416,1063682,1371734,-1252404
2019-06-16,57.484,58.97,54.89,4.079999999999998,2.210000000000001,58.624,59.13,57.99,1.1400000000000006,-0.8099999999999952,56.602000000000004,57.31,54.89,2.4200000000000017,1.990000000000002,57.716,58.49,57.15,1.3400000000000034,-1.230000000000004,1140464,1691706,677348,1014358,-1014358
2019-06-23,57.992,59.89,56.01,3.8800000000000026,2.8299999999999983,58.92,60.57,57.39,3.1799999999999997,2.780000000000001,56.476,58.55,54.88,3.6699999999999946,3.6699999999999946,57.326,59.34,55.15,4.190000000000005,4.190000000000005,4119074,13802685,1254707,12547978,681712
2019-06-30,58.652499999999996,59.05,58.32,0.7299999999999969,0.25,59.4675,59.69,59.22,0.46999999999999886,0.4099999999999966,58.1225,58.79,57.7,1.0899999999999963,0.75,59.035,59.58,58.3,1.2800000000000011,0.970000000000006,1388087,1688182,930502,757680,-427661
2019-07-07,59.69,60.8,58.84,1.9599999999999937,1.0499999999999972,60.414,61.43,60.0,1.4299999999999997,0.07000000000000028,58.758,59.24,58.03,1.2100000000000009,0.5399999999999991,59.536,59.97,58.45,1.519999999999996,-0.19999999999999574,896073,1087901,661604,426297,-218055
2019-07-14,59.152,59.76,58.25,1.509999999999998,-1.1999999999999957,59.775999999999996,59.91,59.57,0.3399999999999963,0.10999999999999943,58.326,58.8,58.11,0.6899999999999977,-0.39000000000000057,58.916000000000004,59.65,58.14,1.509999999999998,0.4399999999999977,901234,1291265,714983,576282,576282
2019-07-21,61.898,63.24,60.04,3.200000000000003,3.200000000000003,62.632000000000005,63.34,61.47,1.8700000000000045,1.8700000000000045,61.406,62.11,60.04,2.0700000000000003,1.8200000000000003,62.206,63.02,61.39,1.6300000000000026,0.9799999999999969,753147,948689,489277,459412,-306370
2019-07-28,61.09,62.58,58.02,4.559999999999995,-3.529999999999994,61.942,64.95,58.16,6.790000000000006,-4.540000000000006,59.502,61.37,56.06,5.309999999999995,-4.849999999999994,60.582,62.68,56.48,6.200000000000003,-6.200000000000003,1155926,1525725,653193,872532,872532
2019-08-04,58.647999999999996,61.12,57.44,3.6799999999999997,-0.020000000000003126,59.972,61.75,58.28,3.469999999999999,-0.9499999999999957,57.766,59.4,57.07,2.3299999999999983,-0.10999999999999943,58.964,61.72,57.42,4.299999999999997,-1.3299999999999983,1171877,1470217,757814,712403,-576265
2019-08-11,57.762,60.17,56.64,3.530000000000001,3.0600000000000023,59.062,60.66,57.83,2.8299999999999983,0.769999999999996,57.078,58.19,56.31,1.8799999999999955,1.5,57.961999999999996,58.8,57.14,1.6599999999999966,-0.11999999999999744,885109,1250782,637673,613109,-513987
2019-08-18,51.198,58.25,46.05,12.200000000000003,-12.200000000000003,52.272,59.13,47.31,11.82,-11.82,48.286,57.14,43.07,14.07,-14.07,49.066,58.24,43.18,15.060000000000002,-15.060000000000002,5416619,12196692,1969027,10227665,3397545
2019-08-25,44.2,44.64,43.79,0.8500000000000014,0.6600000000000037,44.8175,45.06,44.52,0.5399999999999991,-0.10999999999999943,43.3575,44.17,42.88,1.2899999999999991,-0.28999999999999915,43.7525,44.29,42.93,1.3599999999999994,-0.9600000000000009,1780795,3357227,1201777,2155450,-2019884
2019-09-01,43.718,46.2,42.36,3.8400000000000034,3.5,44.858,47.46,42.94,4.520000000000003,4.520000000000003,43.330000000000005,46.13,41.31,4.82,4.82,44.18,47.02,41.78,5.240000000000002,5.240000000000002,2050900,2973724,1281747,1691977,385565
2019-09-08,49.204,51.1,46.82,4.280000000000001,4.280000000000001,50.64,52.79,47.93,4.859999999999999,4.859999999999999,48.818,50.9,46.36,4.539999999999999,4.350000000000001,50.236,52.15,47.53,4.619999999999997,4.619999999999997,1983038,2765146,1620461,1144685,-519982
2019-09-15,51.246,52.1,50.04,2.0600000000000023,-2.0600000000000023,51.73,52.35,51.05,1.3000000000000043,-0.4200000000000017,50.348,51.36,49.42,1.9399999999999977,-1.6599999999999966,50.978,51.6,49.76,1.8400000000000034,0.14999999999999858,1408529,1990670,1037468,953202,-744631
2019-09-22,49.866,51.54,48.64,2.8999999999999986,-2.8999999999999986,50.336,52.08,49.11,2.969999999999999,-2.969999999999999,48.708,49.79,47.8,1.990000000000002,-1.7199999999999989,49.314,50.27,48.18,2.0900000000000034,-1.0799999999999983,1091496,1310527,862521,448006,-73650
2019-09-29,48.876,50.75,47.48,3.270000000000003,-1.1700000000000017,50.018,52.09,48.36,3.730000000000004,-1.9100000000000037,48.016,49.06,46.01,3.0500000000000043,0.07000000000000028,48.892,49.69,47.47,2.219999999999999,0.23000000000000398,1229203,1954578,636355,1318223,-1231455
2019-10-06,47.47,48.59,46.19,2.4000000000000057,-1.3300000000000054,48.262,49.12,47.24,1.8799999999999955,-1.3599999999999994,46.136,47.5,45.42,2.0799999999999983,-0.1599999999999966,46.812,47.63,45.66,1.970000000000006,0.6100000000000065,1554312,2441306,788589,1652717,437573
2019-10-13,46.412,48.47,44.58,3.8900000000000006,-1.7800000000000011,47.47,49.2,45.53,3.6700000000000017,-3.6700000000000017,45.426,47.23,43.69,3.539999999999999,-2.520000000000003,46.294000000000004,48.7,44.35,4.350000000000001,-4.109999999999999,1551212,1974942,1347391,627551,344298
2019-10-20,45.21,46.76,44.24,2.519999999999996,2.1599999999999966,46.344,49.06,45.38,3.6799999999999997,3.6200000000000045,44.55,46.28,43.29,2.990000000000002,2.0700000000000003,45.716,48.01,44.52,3.489999999999995,3.1199999999999974,1282643,1844428,873988,970440,939447
