Date,NOG_stock_Open_average,NOG_stock_Open_max,NOG_stock_Open_min,NOG_stock_Open_volatility,NOG_stock_Open_change,NOG_stock_High_average,NOG_stock_High_max,NOG_stock_High_min,NOG_stock_High_volatility,NOG_stock_High_change,NOG_stock_Low_average,NOG_stock_Low_max,NOG_stock_Low_min,NOG_stock_Low_volatility,NOG_stock_Low_change,NOG_stock_Close_average,NOG_stock_Close_max,NOG_stock_Close_min,NOG_stock_Close_volatility,NOG_stock_Close_change,NOG_stock_Volume_average,NOG_stock_Volume_max,NOG_stock_Volume_min,NOG_stock_Volume_volatility,NOG_stock_Volume_change
2019-10-27,1.972,2.03,1.91,0.11999999999999988,-0.030000000000000027,2.028,2.08,1.96,0.1200000000000001,0.08000000000000007,1.938,1.97,1.86,0.10999999999999988,-0.010000000000000009,1.994,2.06,1.95,0.1100000000000001,0.08000000000000007,536170,673048,348534,324514,320629
2019-11-03,2.13,2.18,2.1,0.08000000000000007,0.009999999999999787,2.178,2.2,2.16,0.040000000000000036,-0.020000000000000018,2.092,2.14,2.06,0.08000000000000007,0.009999999999999787,2.128,2.2,2.06,0.14000000000000012,0.010000000000000231,581422,814690,293182,521508,-521508
2019-11-10,2.036,2.1,2.01,0.0900000000000003,-0.07000000000000028,2.112,2.22,2.03,0.1900000000000004,-0.0900000000000003,1.998,2.06,1.96,0.10000000000000009,-0.07000000000000006,2.038,2.11,1.98,0.1299999999999999,-0.06999999999999984,442270,556356,321570,234786,-77170
2019-11-17,1.924,2.01,1.81,0.19999999999999973,-0.06999999999999984,1.964,2.01,1.9,0.10999999999999988,-0.029999999999999805,1.8599999999999999,1.9,1.81,0.08999999999999986,0.0,1.91,1.96,1.83,0.1299999999999999,-0.020000000000000018,527849,606592,394763,211829,63166
2019-11-24,1.8475000000000001,1.91,1.81,0.09999999999999987,-0.09999999999999987,1.865,1.92,1.83,0.08999999999999986,-0.08999999999999986,1.8,1.84,1.77,0.07000000000000006,-0.07000000000000006,1.8225,1.85,1.78,0.07000000000000006,-0.07000000000000006,420889,740751,236995,503756,-202105
2019-12-01,1.846,1.92,1.8,0.11999999999999988,-0.020000000000000018,1.8900000000000001,1.94,1.85,0.08999999999999986,0.020000000000000018,1.795,1.86,1.77,0.09000000000000008,0.004999999999999893,1.848,1.94,1.8,0.1399999999999999,0.010000000000000009,589338,994405,401129,593276,356984
2019-12-08,1.842,1.91,1.81,0.09999999999999987,0.09999999999999987,1.894,1.93,1.84,0.08999999999999986,0.030000000000000027,1.82,1.88,1.78,0.09999999999999987,0.06999999999999984,1.86,1.9,1.81,0.08999999999999986,0.009999999999999787,509048,648251,383480,264771,150016
2019-12-15,2.032,2.21,1.91,0.30000000000000004,0.30000000000000004,2.1260000000000003,2.24,1.95,0.29000000000000026,0.29000000000000026,2.012,2.15,1.89,0.26,0.26,2.082,2.21,1.91,0.30000000000000004,0.30000000000000004,978373,2205574,489377,1716197,1567388
2019-12-22,2.3,2.41,2.2,0.20999999999999996,0.20999999999999996,2.3525,2.42,2.29,0.1299999999999999,0.1299999999999999,2.2725,2.34,2.17,0.16999999999999993,0.16999999999999993,2.33,2.39,2.28,0.11000000000000032,0.07000000000000028,389387,604382,270515,333867,197387
2019-12-29,2.3175,2.36,2.23,0.1299999999999999,0.0,2.3525,2.37,2.33,0.040000000000000036,-0.010000000000000231,2.245,2.28,2.21,0.06999999999999984,0.0,2.295,2.34,2.23,0.10999999999999988,0.010000000000000231,578534,622286,495263,127023,-24485
