Date,Direxion Daily Developed Markets Bear 3X_Open_average,Direxion Daily Developed Markets Bear 3X_Open_max,Direxion Daily Developed Markets Bear 3X_Open_min,Direxion Daily Developed Markets Bear 3X_Open_volatility,Direxion Daily Developed Markets Bear 3X_Open_change,Direxion Daily Developed Markets Bear 3X_High_average,Direxion Daily Developed Markets Bear 3X_High_max,Direxion Daily Developed Markets Bear 3X_High_min,Direxion Daily Developed Markets Bear 3X_High_volatility,Direxion Daily Developed Markets Bear 3X_High_change,Direxion Daily Developed Markets Bear 3X_Low_average,Direxion Daily Developed Markets Bear 3X_Low_max,Direxion Daily Developed Markets Bear 3X_Low_min,Direxion Daily Developed Markets Bear 3X_Low_volatility,Direxion Daily Developed Markets Bear 3X_Low_change,Direxion Daily Developed Markets Bear 3X_Close_average,Direxion Daily Developed Markets Bear 3X_Close_max,Direxion Daily Developed Markets Bear 3X_Close_min,Direxion Daily Developed Markets Bear 3X_Close_volatility,Direxion Daily Developed Markets Bear 3X_Close_change
2018-12-09,17.32,17.32,17.32,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2018-12-16,19.39,19.39,19.39,0.0,0.0,20.08,20.08,20.08,0.0,0.0,19.29,19.29,19.29,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2018-12-23,17.94,17.94,17.94,0.0,0.0,18.26,18.26,18.26,0.0,0.0,17.89,17.89,17.89,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2018-12-30,16.94,16.94,16.94,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.8,16.8,16.8,0.0,0.0
2019-01-06,16.51,16.51,16.51,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2019-01-13,15.45,15.45,15.45,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2019-01-20,15.62,15.62,15.62,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2019-01-27,14.94,14.94,14.94,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-02-03,15.32,15.32,15.32,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2019-02-10,14.45,14.45,14.45,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2019-02-17,13.62,13.62,13.62,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.62,13.62,13.62,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2019-02-24,13.54,13.54,13.54,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2019-03-03,14.28,14.28,14.28,0.0,0.0,14.29,14.29,14.29,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2019-03-10,13.2,13.2,13.2,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-03-17,13.8,13.8,13.8,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2019-03-24,13.02,13.02,13.02,0.0,0.0,13.09,13.09,13.09,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2019-03-31,12.61,12.61,12.61,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2019-04-07,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.51,12.51,12.51,0.0,0.0
2019-04-14,12.6,12.6,12.6,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.46,12.46,12.46,0.0,0.0
2019-04-21,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0
2019-04-28,13.01,13.01,13.01,0.0,0.0,13.06,13.06,13.06,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2019-05-05,13.97,13.97,13.97,0.0,0.0,14.15,14.15,14.15,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.11,14.11,14.11,0.0,0.0
2019-05-12,13.67,13.67,13.67,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2019-05-19,13.56,13.56,13.56,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.53,13.53,13.53,0.0,0.0
2019-05-26,14.24,14.24,14.24,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2019-06-02,12.95,12.95,12.95,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2019-06-09,13.24,13.24,13.24,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.27,13.27,13.27,0.0,0.0
2019-06-16,12.25,12.25,12.25,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.24,12.24,12.24,0.0,0.0
2019-06-23,11.71,11.71,11.71,0.0,0.0,11.98,11.98,11.98,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.87,11.87,11.87,0.0,0.0
2019-06-30,12.03,12.03,12.03,0.0,0.0,12.03,12.03,12.03,0.0,0.0,11.99,11.99,11.99,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2019-07-07,12.03,12.03,12.03,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.03,12.03,12.03,0.0,0.0
2019-07-14,12.2,12.2,12.2,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.18,12.18,12.18,0.0,0.0
2019-07-21,12.22,12.22,12.22,0.0,0.0,12.22,12.22,12.22,0.0,0.0,12.12,12.12,12.12,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2019-07-28,13.85,13.85,13.85,0.0,0.0,14.28,14.28,14.28,0.0,0.0,13.85,13.85,13.85,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2019-08-04,13.94,13.94,13.94,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.78,13.78,13.78,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2019-08-11,13.77,13.77,13.77,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.86,13.86,13.86,0.0,0.0
2019-08-18,13.86,13.86,13.86,0.0,0.0,14.07,14.07,14.07,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-08-25,13.35,13.35,13.35,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.49,13.49,13.49,0.0,0.0
2019-09-01,12.59,12.59,12.59,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2019-09-08,12.17,12.17,12.17,0.0,0.0,12.27,12.27,12.27,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.24,12.24,12.24,0.0,0.0
2019-09-15,12.26,12.26,12.26,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.23,12.23,12.23,0.0,0.0
2019-09-22,12.46,12.46,12.46,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2019-09-29,12.87,12.87,12.87,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2019-10-06,12.15,12.15,12.15,0.0,0.0,12.2,12.2,12.2,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.2,12.2,12.2,0.0,0.0
2019-10-13,11.45,11.45,11.45,0.0,0.0,11.47,11.47,11.47,0.0,0.0,11.42,11.42,11.42,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2019-10-20,11.21,11.21,11.21,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.12,11.12,11.12,0.0,0.0,11.14,11.14,11.14,0.0,0.0
2019-10-27,10.64,10.64,10.64,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.59,10.59,10.59,0.0,0.0,10.67,10.67,10.67,0.0,0.0
2019-11-03,10.89,10.89,10.89,0.0,0.0,10.89,10.89,10.89,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.69,10.69,10.69,0.0,0.0
2019-11-10,10.74,10.74,10.74,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.62,10.62,10.62,0.0,0.0,10.68,10.68,10.68,0.0,0.0
2019-11-17,10.68,10.68,10.68,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.61,10.61,10.61,0.0,0.0
2019-11-24,10.82,10.82,10.82,0.0,0.0,11.02,11.02,11.02,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.94,10.94,10.94,0.0,0.0
2019-12-01,10.63,10.63,10.63,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.54,10.54,10.54,0.0,0.0,10.69,10.69,10.69,0.0,0.0
2019-12-08,9.86,9.86,9.86,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.8,9.8,9.8,0.0,0.0
2019-12-15,9.91,9.91,9.91,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.88,9.88,9.88,0.0,0.0
2019-12-22,9.68,9.68,9.68,0.0,0.0,9.97,9.97,9.97,0.0,0.0,9.68,9.68,9.68,0.0,0.0,9.97,9.97,9.97,0.0,0.0
2019-12-29,10.01,10.01,10.01,0.0,0.0,10.01,10.01,10.01,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.9,9.9,9.9,0.0,0.0
