Date,AMOT_stock_Open_average,AMOT_stock_Open_max,AMOT_stock_Open_min,AMOT_stock_Open_volatility,AMOT_stock_Open_change,AMOT_stock_High_average,AMOT_stock_High_max,AMOT_stock_High_min,AMOT_stock_High_volatility,AMOT_stock_High_change,AMOT_stock_Low_average,AMOT_stock_Low_max,AMOT_stock_Low_min,AMOT_stock_Low_volatility,AMOT_stock_Low_change,AMOT_stock_Close_average,AMOT_stock_Close_max,AMOT_stock_Close_min,AMOT_stock_Close_volatility,AMOT_stock_Close_change,AMOT_stock_Volume_average,AMOT_stock_Volume_max,AMOT_stock_Volume_min,AMOT_stock_Volume_volatility,AMOT_stock_Volume_change
2019-10-27,38.132,39.33,36.85,2.479999999999997,2.479999999999997,40.019999999999996,46.0,37.94,8.060000000000002,8.060000000000002,37.546,38.51,36.7,1.8099999999999952,1.8099999999999952,39.554,45.27,37.84,7.43,7.43,44800,122297,14989,107308,98462
2019-11-03,45.626,46.1,45.29,0.8100000000000023,0.030000000000001137,46.376,46.62,45.61,1.009999999999998,-0.9200000000000017,44.704,45.05,44.31,0.7399999999999949,-0.23999999999999488,45.376,46.18,44.72,1.4600000000000009,0.060000000000002274,35912,52780,23697,29083,-29083
2019-11-10,44.04,44.45,43.5,0.9500000000000028,-0.6600000000000037,44.562,45.23,44.0,1.2299999999999969,-0.4100000000000037,43.48,44.08,43.21,0.8699999999999974,-0.3999999999999986,43.79,44.75,43.21,1.5399999999999991,-0.8200000000000003,32308,46064,18469,27595,-5419
2019-11-17,43.199999999999996,43.69,42.61,1.0799999999999983,0.6400000000000006,43.864000000000004,44.63,43.22,1.4100000000000037,1.4100000000000037,42.458,42.7,42.11,0.5900000000000034,0.3999999999999986,43.506,44.39,42.45,1.9399999999999977,1.9399999999999977,45733,62521,29156,33365,20955
2019-11-24,44.765,45.14,44.53,0.6099999999999994,0.3100000000000023,45.5525,45.75,45.35,0.3999999999999986,-0.3999999999999986,44.4125,44.82,43.99,0.8299999999999983,0.5899999999999963,44.965,45.24,44.7,0.5399999999999991,0.09999999999999432,31863,43657,21037,22620,-6527
2019-12-01,44.72,45.08,44.26,0.8200000000000003,-0.23999999999999488,45.278000000000006,45.38,45.09,0.28999999999999915,0.25,44.042,44.22,43.88,0.3399999999999963,0.25,44.44,44.75,44.25,0.5,-0.5,34190,41518,21427,20091,8266
2019-12-08,45.318,46.83,44.12,2.710000000000001,2.710000000000001,46.168,47.33,44.44,2.8900000000000006,2.8400000000000034,45.052,46.62,43.73,2.8900000000000006,2.8900000000000006,45.955999999999996,47.25,44.12,3.1300000000000026,3.1300000000000026,33610,48870,26025,22845,-20383
2019-12-15,47.118,47.39,46.73,0.6600000000000037,-0.259999999999998,47.488,48.37,46.91,1.4600000000000009,-1.3699999999999974,46.546,46.9,46.23,0.6700000000000017,-0.6700000000000017,47.046,47.38,46.74,0.6400000000000006,-0.6400000000000006,41846,52581,32653,19928,-19928
2019-12-22,46.8175,47.06,46.53,0.5300000000000011,-0.14999999999999858,47.35,47.5,47.21,0.28999999999999915,0.28999999999999915,46.4725,46.79,46.04,0.75,0.480000000000004,47.18,47.21,47.16,0.05000000000000426,0.00999999999999801,24332,32235,12204,20031,-7231
2019-12-29,47.480000000000004,48.57,46.92,1.6499999999999986,-0.30999999999999517,48.28,48.99,47.55,1.4400000000000048,-0.46000000000000085,46.7825,47.02,46.57,0.45000000000000284,-0.30000000000000426,47.614999999999995,48.5,47.08,1.4200000000000017,0.28999999999999915,43136,47539,31504,16035,-15854
