Date,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Open_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Open_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Open_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Open_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Open_change,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_High_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_High_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_High_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_High_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_High_change,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Low_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Low_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Low_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Low_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Low_change,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Close_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Close_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Close_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Close_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra B_Close_change
2019-01-27,27.9,27.9,27.9,0.0,0.0,28.83,28.83,28.83,0.0,0.0,27.9,27.9,27.9,0.0,0.0,28.73,28.73,28.73,0.0,0.0
2019-02-03,26.35,26.35,26.35,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-02-10,29.26,29.26,29.26,0.0,0.0,29.35,29.35,29.35,0.0,0.0,28.82,28.82,28.82,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-02-17,28.93,28.93,28.93,0.0,0.0,29.27,29.27,29.27,0.0,0.0,28.49,28.49,28.49,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2019-02-24,28.34,28.34,28.34,0.0,0.0,28.53,28.53,28.53,0.0,0.0,27.87,27.87,27.87,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2019-03-03,28.36,28.36,28.36,0.0,0.0,29.35,29.35,29.35,0.0,0.0,28.36,28.36,28.36,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2019-03-10,29.0,29.0,29.0,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-03-17,29.65,29.65,29.65,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.4,29.4,29.4,0.0,0.0
2019-03-24,30.01,30.01,30.01,0.0,0.0,30.73,30.73,30.73,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-03-31,30.56,30.56,30.56,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.37,30.37,30.37,0.0,0.0
2019-04-07,29.11,29.11,29.11,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2019-04-14,28.16,28.16,28.16,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-04-21,28.27,28.27,28.27,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2019-04-28,27.5,27.5,27.5,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-05-05,28.92,28.92,28.92,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2019-05-12,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2019-05-19,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2019-05-26,28.18,28.18,28.18,0.0,0.0,28.18,28.18,28.18,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2019-06-02,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0,27.79,27.79,27.79,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2019-06-09,27.95,27.95,27.95,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-06-16,28.09,28.09,28.09,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-06-23,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2019-06-30,29.65,29.65,29.65,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-07-07,29.1,29.1,29.1,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2019-07-14,28.48,28.48,28.48,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.48,28.48,28.48,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2019-07-21,27.98,27.98,27.98,0.0,0.0,28.15,28.15,28.15,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2019-07-28,26.35,26.35,26.35,0.0,0.0,26.89,26.89,26.89,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-08-04,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2019-08-11,24.11,24.11,24.11,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2019-08-18,23.22,23.22,23.22,0.0,0.0,23.4,23.4,23.4,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-08-25,24.45,24.45,24.45,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2019-09-01,23.99,23.99,23.99,0.0,0.0,24.71,24.71,24.71,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2019-09-08,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2019-09-15,26.05,26.05,26.05,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-09-22,24.34,24.34,24.34,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-09-29,23.99,23.99,23.99,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-10-06,21.26,21.26,21.26,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2019-10-13,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-10-20,21.46,21.46,21.46,0.0,0.0,21.48,21.48,21.48,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-10-27,21.26,21.26,21.26,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2019-11-03,19.4,19.4,19.4,0.0,0.0,19.4,19.4,19.4,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2019-11-10,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2019-11-17,18.61,18.61,18.61,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.77,18.77,18.77,0.0,0.0
2019-11-24,18.07,18.07,18.07,0.0,0.0,18.13,18.13,18.13,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.56,17.56,17.56,0.0,0.0
2019-12-01,17.62,17.62,17.62,0.0,0.0,18.54,18.54,18.54,0.0,0.0,17.62,17.62,17.62,0.0,0.0,18.46,18.46,18.46,0.0,0.0
2019-12-08,19.41,19.41,19.41,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.41,19.41,19.41,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-12-15,20.76,20.76,20.76,0.0,0.0,21.19,21.19,21.19,0.0,0.0,20.75,20.75,20.75,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-12-22,21.19,21.19,21.19,0.0,0.0,21.31,21.31,21.31,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-12-29,21.36,21.36,21.36,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.63,21.63,21.63,0.0,0.0
