Date,GLBS_Open_average,GLBS_Open_max,GLBS_Open_min,GLBS_Open_volatility,GLBS_Open_change,GLBS_High_average,GLBS_High_max,GLBS_High_min,GLBS_High_volatility,GLBS_High_change,GLBS_Low_average,GLBS_Low_max,GLBS_Low_min,GLBS_Low_volatility,GLBS_Low_change,GLBS_Close_average,GLBS_Close_max,GLBS_Close_min,GLBS_Close_volatility,GLBS_Close_change,GLBS_Volume_average,GLBS_Volume_max,GLBS_Volume_min,GLBS_Volume_volatility,GLBS_Volume_change
2019-10-13,2.486,2.55,2.45,0.09999999999999964,-0.07999999999999963,2.52872,2.55,2.5,0.04999999999999982,-0.04999999999999982,2.3753,2.43,2.24,0.18999999999999995,0.026499999999999968,2.46182,2.53,2.43,0.09999999999999964,-0.010900000000000354,116359,242663,70138,172525,-22076
2019-10-20,2.296,2.43,2.2,0.22999999999999998,-0.13000000000000034,2.40928,2.6264,2.29,0.3363999999999998,0.19639999999999969,2.196,2.25,2.1,0.1499999999999999,0.029999999999999805,2.33746,2.56,2.25,0.31000000000000005,0.26270000000000016,162335,470465,41640,428825,370489
2019-10-27,2.75436,2.82,2.6918,0.12819999999999965,0.04999999999999982,2.892,3.01,2.78,0.22999999999999998,-0.11000000000000032,2.586,2.66,2.53,0.13000000000000034,0.08000000000000007,2.772,2.8,2.73,0.06999999999999984,-0.020000000000000018,650587,1426376,283529,1142847,-1051512
2019-11-03,2.2279999999999998,2.61,1.93,0.6799999999999999,-0.6499999999999999,2.27198,2.66,1.9899,0.6701000000000001,-0.6701000000000001,2.024,2.37,1.76,0.6100000000000001,-0.56,2.102,2.48,1.86,0.6199999999999999,-0.6199999999999999,347015,654053,122293,531760,-316692
2019-11-10,1.77064,1.81,1.74,0.07000000000000006,-0.040000000000000036,1.834,1.88,1.77,0.10999999999999988,-0.10999999999999988,1.668,1.7,1.62,0.07999999999999985,-0.07000000000000006,1.738,1.78,1.66,0.1200000000000001,-0.07000000000000006,235238,314765,167133,147632,66678
2019-11-17,1.504,1.66,1.28,0.3799999999999999,-0.3799999999999999,1.5527600000000001,1.7188,1.35,0.3688,-0.3688,1.3760000000000001,1.62,1.13,0.4900000000000002,-0.3600000000000001,1.436,1.67,1.25,0.41999999999999993,-0.3999999999999999,271777,587833,101349,486484,-103568
2019-11-24,1.315,1.41,1.22,0.18999999999999995,0.18999999999999995,1.395,1.42,1.37,0.04999999999999982,0.039999999999999813,1.2837749999999999,1.33,1.22,0.1100000000000001,0.09000000000000008,1.343525,1.3941,1.28,0.11409999999999987,0.07000000000000006,76988,110419,44410,66009,-66009
2019-12-01,1.292,1.37,1.22,0.15000000000000013,-0.09000000000000008,1.35298,1.455,1.2899,0.16510000000000002,0.08499999999999996,1.248,1.28,1.22,0.06000000000000005,-0.030000000000000027,1.304,1.4,1.245,0.1549999999999998,0.08499999999999996,150718,455867,44443,411424,411424
2019-12-08,1.232,1.28,1.17,0.1100000000000001,-0.1100000000000001,1.29206,1.3803,1.2,0.18030000000000013,-0.18030000000000013,1.17214,1.252,1.145,0.10699999999999998,-0.10699999999999998,1.21564,1.28,1.15,0.13000000000000012,-0.13000000000000012,250300,651094,77339,573755,-71628
2019-12-15,1.04956,1.14,0.9923,0.14769999999999994,-0.14769999999999994,1.068,1.14,1.01,0.1299999999999999,-0.1299999999999999,0.97602,1.01,0.93,0.07999999999999996,-0.06999999999999995,1.01764,1.05,0.9598,0.09020000000000006,-0.09020000000000006,202776,296327,112134,184193,-64858
2019-12-22,1.003775,1.05,0.96,0.09000000000000008,0.050000000000000044,1.0325,1.06,1.0,0.06000000000000005,0.020000000000000018,0.968675,0.995,0.9452,0.049799999999999955,0.014799999999999924,0.99925,1.02,0.98,0.040000000000000036,-0.007000000000000006,144241,215896,102551,113345,113345
2019-12-29,0.9966666666666667,1.01,0.98,0.030000000000000027,0.020000000000000018,1.0633333333333332,1.14,1.02,0.11999999999999988,0.11999999999999988,0.9703333333333333,1.0,0.95,0.050000000000000044,0.050000000000000044,1.0245,1.09,0.9879,0.10210000000000008,0.10210000000000008,264297,464230,105861,358369,241430
