Date,FSM_stock_Open_average,FSM_stock_Open_max,FSM_stock_Open_min,FSM_stock_Open_volatility,FSM_stock_Open_change,FSM_stock_High_average,FSM_stock_High_max,FSM_stock_High_min,FSM_stock_High_volatility,FSM_stock_High_change,FSM_stock_Low_average,FSM_stock_Low_max,FSM_stock_Low_min,FSM_stock_Low_volatility,FSM_stock_Low_change,FSM_stock_Close_average,FSM_stock_Close_max,FSM_stock_Close_min,FSM_stock_Close_volatility,FSM_stock_Close_change,FSM_stock_Volume_average,FSM_stock_Volume_max,FSM_stock_Volume_min,FSM_stock_Volume_volatility,FSM_stock_Volume_change
2018-03-25,5.202500000000001,5.28,5.15,0.1299999999999999,-0.04999999999999982,5.275,5.3,5.23,0.0699999999999994,-0.05999999999999961,5.12,5.15,5.06,0.09000000000000075,-0.09000000000000075,5.22,5.3,5.15,0.14999999999999947,-0.009999999999999787,1115283,1252166,880784,371382,-122551
2018-04-01,5.242,5.28,5.2,0.08000000000000007,0.010000000000000675,5.2940000000000005,5.33,5.26,0.07000000000000028,-0.009999999999999787,5.178,5.21,5.13,0.08000000000000007,-0.040000000000000036,5.22,5.26,5.17,0.08999999999999986,-0.02999999999999936,804127,982580,576558,406022,-149087
2018-04-08,5.442,5.59,5.2,0.3899999999999997,0.3899999999999997,5.55,5.66,5.43,0.23000000000000043,0.23000000000000043,5.366,5.52,5.14,0.3799999999999999,0.3799999999999999,5.508,5.61,5.43,0.1800000000000006,0.1800000000000006,1236931,1883550,843093,1040457,-371815
2018-04-15,5.78,5.92,5.61,0.3099999999999996,0.3099999999999996,5.91,6.08,5.75,0.33000000000000007,0.23000000000000043,5.74,5.85,5.59,0.2599999999999998,0.2599999999999998,5.832,5.94,5.63,0.3100000000000005,0.2999999999999998,952746,1469992,758456,711536,-76990
2018-04-22,5.74,5.85,5.64,0.20999999999999996,-0.10999999999999943,5.774,5.85,5.74,0.10999999999999943,-0.09999999999999964,5.648,5.68,5.56,0.1200000000000001,-0.009999999999999787,5.712000000000001,5.74,5.66,0.08000000000000007,0.04999999999999982,790919,1063086,451919,611167,-611167
2018-04-29,5.722,5.81,5.62,0.1899999999999995,0.08000000000000007,5.806,5.88,5.69,0.1899999999999995,0.009999999999999787,5.656,5.76,5.54,0.21999999999999975,0.08000000000000007,5.714,5.78,5.65,0.1299999999999999,0.040000000000000036,946158,1680005,598590,1081415,-228135
2018-05-06,5.662,5.7,5.61,0.08999999999999986,-0.04999999999999982,5.766,5.82,5.71,0.11000000000000032,-0.040000000000000036,5.6240000000000006,5.67,5.57,0.09999999999999964,-0.040000000000000036,5.684,5.71,5.66,0.04999999999999982,0.040000000000000036,719825,1091383,527115,564268,154162
2018-05-13,5.552,5.71,5.48,0.22999999999999954,-0.20999999999999996,5.598,5.74,5.54,0.20000000000000018,-0.20000000000000018,5.5,5.62,5.43,0.1900000000000004,-0.13999999999999968,5.554,5.66,5.5,0.16000000000000014,-0.16000000000000014,653879,1002824,533470,469354,-76516
2018-05-20,5.548,5.61,5.49,0.1200000000000001,0.1200000000000001,5.6,5.68,5.51,0.16999999999999993,0.1200000000000001,5.502,5.56,5.41,0.14999999999999947,0.10999999999999943,5.556,5.62,5.47,0.15000000000000036,0.08000000000000007,717937,780620,528156,252464,242256
2018-05-27,5.53,5.61,5.43,0.1800000000000006,0.10000000000000053,5.59,5.61,5.57,0.040000000000000036,-0.009999999999999787,5.4675,5.51,5.4,0.10999999999999943,0.05999999999999961,5.5475,5.59,5.53,0.05999999999999961,0.009999999999999787,658544,752574,550327,202247,-114456
2018-06-03,5.568,5.59,5.51,0.08000000000000007,0.009999999999999787,5.604,5.68,5.55,0.1299999999999999,0.03000000000000025,5.518,5.56,5.49,0.0699999999999994,0.019999999999999574,5.544,5.58,5.51,0.07000000000000028,-0.009999999999999787,553765,781093,397850,383243,-330894
2018-06-10,5.552,5.67,5.45,0.21999999999999975,0.13999999999999968,5.628,5.74,5.56,0.1800000000000006,0.08999999999999986,5.5,5.59,5.44,0.14999999999999947,0.03999999999999915,5.568,5.71,5.49,0.21999999999999975,0.10999999999999943,1450504,1863409,964607,898802,898802
2018-06-17,5.561999999999999,5.6,5.52,0.08000000000000007,0.009999999999999787,5.636,5.73,5.59,0.14000000000000057,0.0600000000000005,5.514,5.57,5.41,0.16000000000000014,-0.020000000000000462,5.602,5.71,5.55,0.16000000000000014,0.08999999999999986,565229,705533,437138,268395,268395
2018-06-24,5.662,5.7,5.62,0.08000000000000007,-0.08000000000000007,5.74,5.78,5.7,0.08000000000000007,-0.08000000000000007,5.6259999999999994,5.67,5.6,0.07000000000000028,-0.07000000000000028,5.67,5.72,5.6,0.1200000000000001,-0.040000000000000036,660828,1221674,412445,809229,-809229
2018-07-01,5.7524999999999995,5.87,5.6,0.27000000000000046,0.23000000000000043,5.87,5.91,5.77,0.14000000000000057,0.14000000000000057,5.7025,5.8,5.55,0.25,0.25,5.8125,5.86,5.74,0.1200000000000001,0.1200000000000001,659881,757981,503553,254428,118587
2018-07-08,5.676,5.92,5.45,0.46999999999999975,-0.46999999999999975,5.714,5.94,5.54,0.40000000000000036,-0.40000000000000036,5.578,5.85,5.4,0.4499999999999993,-0.4499999999999993,5.614,5.9,5.47,0.4300000000000006,-0.3700000000000001,717821,1139801,482721,657080,-210256
2018-07-15,5.438,5.56,5.36,0.1999999999999993,-0.08999999999999986,5.53,5.58,5.49,0.08999999999999986,0.020000000000000462,5.4,5.47,5.31,0.16000000000000014,0.04999999999999982,5.45,5.5,5.42,0.08000000000000007,0.07000000000000028,609022,703985,492037,211948,165602
2018-07-22,5.522,5.59,5.44,0.14999999999999947,0.09999999999999964,5.598,5.67,5.56,0.11000000000000032,0.0,5.474,5.55,5.43,0.1200000000000001,0.0,5.5200000000000005,5.66,5.45,0.20999999999999996,0.0,564484,766079,485716,280363,28953
2018-07-29,5.408,5.45,5.36,0.08999999999999986,-0.040000000000000036,5.4879999999999995,5.55,5.43,0.1200000000000001,-0.0600000000000005,5.37,5.43,5.28,0.14999999999999947,-0.08000000000000007,5.396,5.47,5.34,0.1299999999999999,-0.08999999999999986,610681,1061470,405490,655980,75843
2018-08-05,5.042,5.35,4.68,0.6699999999999999,-0.6299999999999999,5.098,5.4,4.77,0.6300000000000008,-0.6300000000000008,4.914,5.31,4.68,0.6299999999999999,-0.6299999999999999,4.9559999999999995,5.34,4.72,0.6200000000000001,-0.5700000000000003,812152,1060839,336678,724161,385551
2018-08-12,4.54,4.73,4.38,0.35000000000000053,-0.3200000000000003,4.62,4.74,4.49,0.25,-0.16999999999999993,4.444,4.55,4.36,0.1899999999999995,-0.1299999999999999,4.5,4.65,4.37,0.28000000000000025,-0.040000000000000036,1138740,1263502,938145,325357,-69794
2018-08-19,4.604,4.68,4.53,0.14999999999999947,0.040000000000000036,4.676,4.74,4.62,0.1200000000000001,0.1200000000000001,4.542,4.62,4.49,0.1299999999999999,0.07000000000000028,4.606,4.68,4.52,0.16000000000000014,0.13999999999999968,598061,714683,500656,214027,-83423
2018-08-26,4.632,4.71,4.58,0.1299999999999999,-0.07000000000000028,4.68,4.74,4.63,0.11000000000000032,-0.10000000000000053,4.558,4.66,4.51,0.15000000000000036,-0.11000000000000032,4.602,4.66,4.56,0.10000000000000053,-0.08000000000000007,473845,553933,331487,222446,-132100
2018-09-02,4.390000000000001,4.49,4.31,0.1800000000000006,-0.1800000000000006,4.455,4.49,4.41,0.08000000000000007,-0.08000000000000007,4.3175,4.36,4.26,0.10000000000000053,-0.10000000000000053,4.3425,4.4,4.28,0.1200000000000001,-0.1200000000000001,722240,825654,620684,204970,-166587
2018-09-09,4.288,4.48,4.15,0.33000000000000007,0.02999999999999936,4.359999999999999,4.5,4.22,0.28000000000000025,0.0,4.192,4.26,4.09,0.16999999999999993,0.0,4.258,4.39,4.2,0.1899999999999995,0.009999999999999787,833258,933111,701216,231895,-231895
2018-09-16,4.418,4.55,4.26,0.29000000000000004,0.16999999999999993,4.5040000000000004,4.57,4.44,0.1299999999999999,0.05999999999999961,4.336,4.43,4.2,0.22999999999999954,0.13999999999999968,4.416,4.51,4.32,0.1899999999999995,-0.03000000000000025,967899,1470527,699776,770751,770751
2018-09-23,4.3500000000000005,4.41,4.24,0.16999999999999993,-0.0600000000000005,4.432,4.5,4.36,0.13999999999999968,-0.040000000000000036,4.292,4.38,4.18,0.20000000000000018,-0.03000000000000025,4.338,4.39,4.26,0.1299999999999999,0.0,772349,987387,630184,357203,-152812
2018-09-30,4.34,4.39,4.27,0.1200000000000001,-0.0600000000000005,4.408,4.49,4.38,0.11000000000000032,0.0,4.282,4.34,4.24,0.09999999999999964,-0.03000000000000025,4.304,4.36,4.26,0.10000000000000053,-0.019999999999999574,636425,969520,507005,462515,15719
2018-10-07,4.236000000000001,4.37,4.15,0.21999999999999975,-0.08000000000000007,4.298,4.45,4.15,0.2999999999999998,-0.2999999999999998,4.018,4.22,3.53,0.69,-0.22999999999999954,4.234,4.43,4.11,0.3199999999999994,-0.3199999999999994,1120621,2598963,681280,1917683,-39340
2018-10-14,4.124,4.18,4.05,0.1299999999999999,0.009999999999999787,4.188,4.27,4.1,0.16999999999999993,-0.03999999999999915,4.04,4.12,3.98,0.14000000000000012,-0.040000000000000036,4.1,4.15,4.06,0.09000000000000075,-0.040000000000000036,768000,1081071,446607,634464,-607635
2018-10-21,4.034,4.23,3.78,0.4500000000000006,-0.31999999999999984,4.11,4.24,3.99,0.25,-0.17999999999999972,3.928,4.04,3.78,0.26000000000000023,-0.26000000000000023,3.96,4.13,3.79,0.33999999999999986,-0.29000000000000004,746950,1119811,407232,712579,601979
2018-10-28,3.836,3.9,3.75,0.1499999999999999,0.06000000000000005,3.89,3.95,3.84,0.11000000000000032,0.06999999999999984,3.774,3.84,3.72,0.11999999999999966,0.11999999999999966,3.834,3.91,3.76,0.15000000000000036,0.15000000000000036,912135,1127405,647220,480185,-395950
2018-11-04,3.776,3.9,3.65,0.25,-0.25,3.824,4.02,3.69,0.3299999999999996,-0.3299999999999996,3.68,3.83,3.46,0.3700000000000001,-0.3700000000000001,3.716,3.83,3.56,0.27,-0.27,947422,1159329,691023,468306,264074
2018-11-11,3.4179999999999997,3.53,3.26,0.27,-0.029999999999999805,3.4939999999999998,3.56,3.38,0.18000000000000016,-0.040000000000000036,3.328,3.43,3.24,0.18999999999999995,0.11000000000000032,3.38,3.44,3.26,0.18000000000000016,0.08999999999999986,1123067,1342540,786106,556434,-521381
2018-11-18,3.45,3.49,3.42,0.07000000000000028,0.040000000000000036,3.5125,3.58,3.48,0.10000000000000009,-0.009999999999999787,3.36,3.41,3.31,0.10000000000000009,-0.0900000000000003,3.4375,3.52,3.39,0.1299999999999999,-0.029999999999999805,637690,722930,482708,240222,-192087
2018-11-25,3.278,3.4,3.2,0.19999999999999973,-0.16999999999999993,3.338,3.48,3.24,0.23999999999999977,-0.23999999999999977,3.198,3.25,3.16,0.08999999999999986,-0.08000000000000007,3.238,3.28,3.19,0.08999999999999986,-0.06999999999999984,751366,1002193,497719,504474,-388745
2018-12-02,3.2775,3.32,3.25,0.06999999999999984,-0.040000000000000036,3.335,3.4,3.25,0.1499999999999999,-0.029999999999999805,3.205,3.25,3.16,0.08999999999999986,0.009999999999999787,3.26,3.31,3.2,0.10999999999999988,0.040000000000000036,809161,981102,548908,432194,19890
2018-12-09,3.29,3.33,3.25,0.08000000000000007,0.020000000000000018,3.342,3.39,3.3,0.0900000000000003,0.029999999999999805,3.246,3.28,3.2,0.07999999999999963,0.06999999999999984,3.29,3.37,3.23,0.14000000000000012,0.08000000000000007,707066,1124014,495493,628521,-219292
2018-12-16,3.434,3.62,3.31,0.31000000000000005,0.31000000000000005,3.596,3.69,3.4,0.29000000000000004,0.25,3.342,3.49,3.26,0.23000000000000043,0.1900000000000004,3.448,3.62,3.26,0.3600000000000003,0.21999999999999975,2075041,3116858,1391407,1725451,1725451
2018-12-23,3.6550000000000002,3.7,3.59,0.11000000000000032,0.040000000000000036,3.7275,3.75,3.7,0.04999999999999982,0.009999999999999787,3.575,3.62,3.52,0.10000000000000009,-0.06000000000000005,3.635,3.67,3.58,0.08999999999999986,-0.06000000000000005,894119,1106448,614290,492158,318361
2018-12-30,3.6875,3.77,3.6,0.16999999999999993,0.16999999999999993,3.7725,3.84,3.66,0.17999999999999972,0.17999999999999972,3.645,3.73,3.55,0.18000000000000016,0.18000000000000016,3.7225,3.79,3.64,0.1499999999999999,0.13999999999999968,794571,969417,590166,379251,180204
2019-01-06,3.804,3.9,3.69,0.20999999999999996,-0.04999999999999982,3.872,3.95,3.76,0.1900000000000004,-0.08000000000000007,3.726,3.87,3.67,0.20000000000000018,0.020000000000000018,3.7840000000000003,3.92,3.7,0.21999999999999975,0.009999999999999787,674501,934828,437497,497331,-196257
2019-01-13,3.576,3.71,3.48,0.22999999999999998,-0.22999999999999998,3.61,3.73,3.48,0.25,-0.25,3.482,3.65,3.32,0.33000000000000007,-0.33000000000000007,3.514,3.67,3.34,0.33000000000000007,-0.33000000000000007,847395,1404418,470091,934327,636056
2019-01-20,3.45,3.54,3.36,0.18000000000000016,0.18000000000000016,3.525,3.64,3.48,0.16000000000000014,0.16000000000000014,3.445,3.54,3.36,0.18000000000000016,0.18000000000000016,3.4925,3.6,3.45,0.1499999999999999,0.1499999999999999,759341,1336046,364894,971152,-559372
2019-01-27,3.83,4.01,3.6,0.4099999999999997,0.4099999999999997,3.894,4.05,3.66,0.3899999999999997,0.3899999999999997,3.776,3.94,3.59,0.3500000000000001,0.3500000000000001,3.85,4.03,3.6,0.43000000000000016,0.3700000000000001,956611,1522870,524782,998088,215118
2019-02-03,3.922,3.95,3.86,0.0900000000000003,-0.050000000000000266,3.972,4.04,3.92,0.1200000000000001,-0.040000000000000036,3.86,3.92,3.82,0.10000000000000009,-0.03000000000000025,3.916,3.97,3.83,0.14000000000000012,-0.040000000000000036,771320,1179357,450856,728501,-235101
2019-02-10,3.846,3.96,3.77,0.18999999999999995,0.1200000000000001,3.922,4.03,3.87,0.16000000000000014,0.14000000000000012,3.806,3.91,3.75,0.16000000000000014,0.08000000000000007,3.868,4.01,3.77,0.23999999999999977,0.17999999999999972,540226,913601,246584,667017,667017
2019-02-17,3.9275,4.15,3.72,0.43000000000000016,-0.3599999999999999,4.0075,4.18,3.8,0.3799999999999999,-0.2799999999999998,3.8125,4.07,3.67,0.40000000000000036,-0.3500000000000001,3.865,4.12,3.7,0.41999999999999993,-0.29000000000000004,1765742,3479203,1099317,2379886,74220
2019-02-24,3.796,3.85,3.7,0.1499999999999999,-0.1299999999999999,3.866,3.94,3.79,0.1499999999999999,-0.1299999999999999,3.7479999999999998,3.83,3.67,0.16000000000000014,-0.16000000000000014,3.778,3.86,3.68,0.17999999999999972,-0.17999999999999972,711068,943307,484703,458604,-40789
2019-03-03,3.55,3.65,3.38,0.27,-0.06000000000000005,3.578,3.66,3.46,0.20000000000000018,-0.06000000000000005,3.418,3.57,3.31,0.2599999999999998,-0.20999999999999996,3.488,3.65,3.35,0.2999999999999998,-0.1299999999999999,1241036,1521448,565714,955734,792874
2019-03-10,3.58,3.66,3.5,0.16000000000000014,0.15000000000000036,3.652,3.8,3.53,0.27,0.27,3.5140000000000002,3.66,3.38,0.28000000000000025,0.28000000000000025,3.616,3.8,3.45,0.34999999999999964,0.34999999999999964,1313912,1873652,786698,1086954,1086954
2019-03-17,3.726,3.8,3.67,0.1299999999999999,-0.1299999999999999,3.776,3.84,3.72,0.11999999999999966,-0.06000000000000005,3.616,3.68,3.52,0.16000000000000014,-0.040000000000000036,3.69,3.71,3.66,0.04999999999999982,-0.04999999999999982,1142420,1398606,611883,786723,337978
2019-03-24,3.588,3.68,3.46,0.2200000000000002,-0.2200000000000002,3.63,3.71,3.49,0.21999999999999975,-0.20999999999999996,3.502,3.61,3.34,0.27,-0.27,3.528,3.65,3.35,0.2999999999999998,-0.2799999999999998,1165239,1359293,906459,452834,-305638
2019-03-31,3.288,3.44,3.18,0.2599999999999998,0.08999999999999986,3.354,3.45,3.24,0.20999999999999996,0.06000000000000005,3.214,3.33,3.15,0.18000000000000016,0.08000000000000007,3.296,3.44,3.2,0.23999999999999977,0.11000000000000032,2105023,4697587,1113759,3583828,-160810
2019-04-07,3.446,3.49,3.39,0.10000000000000009,-0.020000000000000018,3.506,3.56,3.46,0.10000000000000009,-0.06000000000000005,3.406,3.46,3.35,0.10999999999999988,-0.029999999999999805,3.444,3.5,3.36,0.14000000000000012,-0.11000000000000032,663565,811571,483265,328306,-328306
2019-04-14,3.2575000000000003,3.34,3.2,0.13999999999999968,-0.13999999999999968,3.3075,3.41,3.21,0.20000000000000018,-0.20000000000000018,3.1725,3.29,3.04,0.25,-0.25,3.1875,3.31,3.05,0.26000000000000023,-0.26000000000000023,1921287,2251690,1522957,728733,398347
2019-04-21,3.08,3.12,3.02,0.10000000000000009,0.050000000000000266,3.148,3.19,3.1,0.08999999999999986,0.08999999999999986,3.058,3.11,3.01,0.10000000000000009,0.08999999999999986,3.1,3.17,3.04,0.1299999999999999,0.1299999999999999,854805,990404,679719,310685,-310685
2019-04-28,3.052,3.17,2.97,0.19999999999999973,-0.17999999999999972,3.096,3.17,3.0,0.16999999999999993,-0.06999999999999984,2.9859999999999998,3.03,2.91,0.11999999999999966,-0.04999999999999982,3.012,3.07,2.95,0.11999999999999966,-0.03000000000000025,892086,1036962,668848,368114,-368114
2019-05-05,2.984,3.06,2.9,0.16000000000000014,-0.08999999999999986,3.0140000000000002,3.06,2.93,0.1299999999999999,-0.11999999999999966,2.906,2.99,2.82,0.17000000000000037,-0.16000000000000014,2.944,3.05,2.85,0.19999999999999973,-0.18999999999999995,1129780,1492295,607860,884435,884435
2019-05-12,2.7760000000000002,2.93,2.58,0.3500000000000001,-0.2999999999999998,2.814,2.95,2.64,0.31000000000000005,-0.28000000000000025,2.676,2.88,2.53,0.3500000000000001,-0.33999999999999986,2.732,2.93,2.6,0.33000000000000007,-0.29000000000000004,1628749,2564356,647889,1916467,1005616
2019-05-19,2.568,2.65,2.5,0.1499999999999999,-0.10999999999999988,2.628,2.77,2.54,0.22999999999999998,-0.22999999999999998,2.508,2.6,2.46,0.14000000000000012,-0.1299999999999999,2.548,2.65,2.49,0.1599999999999997,-0.1299999999999999,1334620,1786897,956422,830475,10237
2019-05-26,2.45,2.5,2.4,0.10000000000000009,-0.040000000000000036,2.505,2.59,2.45,0.13999999999999968,0.06999999999999984,2.4050000000000002,2.42,2.39,0.029999999999999805,0.0,2.465,2.59,2.4,0.18999999999999995,0.1499999999999999,1876852,2401175,1299510,1101665,341727
2019-06-02,2.684,2.77,2.65,0.1200000000000001,0.0,2.712,2.79,2.66,0.1299999999999999,-0.06000000000000005,2.578,2.62,2.56,0.06000000000000005,0.020000000000000018,2.638,2.7,2.59,0.11000000000000032,-0.11000000000000032,1604569,2507267,1075337,1431930,-1394003
2019-06-09,2.5,2.58,2.45,0.1299999999999999,0.07000000000000028,2.542,2.62,2.49,0.1299999999999999,0.0900000000000003,2.45,2.47,2.43,0.040000000000000036,0.010000000000000231,2.478,2.53,2.44,0.08999999999999986,0.04999999999999982,1815579,2436159,1159623,1276536,1276536
2019-06-16,2.692,2.93,2.49,0.43999999999999995,0.43999999999999995,2.78,3.02,2.53,0.4900000000000002,0.4200000000000004,2.63,2.82,2.4,0.41999999999999993,0.3999999999999999,2.7439999999999998,2.94,2.51,0.43000000000000016,0.43000000000000016,3428868,4670288,2667745,2002543,949723
2019-06-23,2.95,3.02,2.89,0.1299999999999999,-0.08999999999999986,2.996,3.06,2.93,0.1299999999999999,-0.11999999999999966,2.874,2.91,2.83,0.08000000000000007,-0.04999999999999982,2.928,2.99,2.85,0.14000000000000012,-0.14000000000000012,2495327,3902996,1360564,2542432,-1472618
2019-06-30,2.8525,2.94,2.81,0.1299999999999999,-0.009999999999999787,2.91,2.96,2.87,0.08999999999999986,-0.009999999999999787,2.8099999999999996,2.88,2.78,0.10000000000000009,0.0,2.865,2.93,2.79,0.14000000000000012,0.06000000000000005,1316726,1808225,682482,1125743,-126924
2019-07-07,2.852,2.9,2.8,0.10000000000000009,-0.06000000000000005,2.884,2.94,2.84,0.10000000000000009,-0.040000000000000036,2.778,2.84,2.72,0.11999999999999966,-0.06999999999999984,2.824,2.89,2.77,0.1200000000000001,-0.020000000000000018,1423813,2013783,896289,1117494,1117494
2019-07-14,3.266,3.76,2.81,0.9499999999999997,0.9199999999999999,3.476,3.87,2.85,1.02,1.02,3.16,3.6,2.68,0.9199999999999999,0.9199999999999999,3.416,3.76,2.78,0.98,0.9600000000000004,5195099,8343587,2031655,6311932,2638839
2019-07-21,3.898,4.0,3.77,0.22999999999999998,0.14000000000000012,4.062,4.24,3.98,0.26000000000000023,-0.050000000000000266,3.816,3.87,3.75,0.1200000000000001,0.06999999999999984,3.908,4.02,3.83,0.1899999999999995,0.040000000000000036,4064103,5935778,2110425,3825353,-3825353
2019-07-28,3.888,3.99,3.65,0.3400000000000003,0.06000000000000005,4.038,4.1,3.95,0.14999999999999947,0.1200000000000001,3.774,3.88,3.62,0.2599999999999998,0.06999999999999984,3.936,4.04,3.76,0.28000000000000025,0.0,3256310,4511291,1909826,2601465,1057916
2019-08-04,4.2940000000000005,4.49,4.09,0.40000000000000036,0.28000000000000025,4.398,4.59,4.23,0.35999999999999943,0.09999999999999964,4.148,4.28,4.01,0.27000000000000046,0.1299999999999999,4.264,4.31,4.19,0.11999999999999922,0.09999999999999964,3502984,4772675,2955461,1817214,-341766
2019-08-11,3.952,4.2,3.75,0.4500000000000002,-0.38000000000000034,4.026,4.26,3.82,0.43999999999999995,-0.43999999999999995,3.782,3.98,3.65,0.33000000000000007,-0.33000000000000007,3.854,4.04,3.67,0.3700000000000001,-0.3700000000000001,3596567,5413324,2088582,3324742,-2270497
2019-08-18,3.71,3.8,3.59,0.20999999999999996,0.18999999999999995,3.854,3.99,3.71,0.28000000000000025,0.28000000000000025,3.652,3.74,3.49,0.25,0.25,3.7640000000000002,3.92,3.62,0.2999999999999998,0.2999999999999998,2407412,3128053,1721818,1406235,410483
2019-08-25,4.156,4.3,4.0,0.2999999999999998,0.08999999999999986,4.266,4.37,4.1,0.27000000000000046,0.1200000000000001,4.0200000000000005,4.16,3.9,0.26000000000000023,0.14000000000000012,4.1419999999999995,4.27,3.98,0.2899999999999996,0.1599999999999997,3007535,4523759,2081780,2441979,-672898
2019-09-01,4.1075,4.35,3.77,0.5799999999999996,-0.43999999999999995,4.1925,4.39,3.89,0.49999999999999956,-0.48999999999999977,3.955,4.19,3.69,0.5000000000000004,-0.5000000000000004,4.0125,4.33,3.69,0.6400000000000001,-0.6400000000000001,3476945,4758075,2561872,2196203,-1063152
2019-09-08,3.656,3.79,3.52,0.27,-0.27,3.704,3.79,3.57,0.2200000000000002,-0.2200000000000002,3.486,3.62,3.39,0.22999999999999998,-0.13999999999999968,3.538,3.69,3.4,0.29000000000000004,-0.2400000000000002,3443893,6099293,2382292,3717001,-661954
2019-09-15,3.492,3.59,3.44,0.1499999999999999,-0.1499999999999999,3.542,3.59,3.49,0.09999999999999964,-0.08000000000000007,3.386,3.42,3.32,0.10000000000000009,0.03000000000000025,3.462,3.54,3.39,0.1499999999999999,0.050000000000000266,2225213,2643756,1681515,962241,-275954
2019-09-22,3.52,3.65,3.25,0.3999999999999999,-0.3500000000000001,3.586,3.7,3.34,0.3600000000000003,-0.3500000000000001,3.39,3.56,3.18,0.3799999999999999,-0.3799999999999999,3.476,3.67,3.27,0.3999999999999999,-0.3900000000000001,3434589,4575081,2638768,1936313,-1936313
2019-09-29,3.15,3.19,3.11,0.08000000000000007,-0.020000000000000018,3.216,3.25,3.19,0.06000000000000005,0.040000000000000036,3.07,3.13,3.01,0.1200000000000001,0.1200000000000001,3.144,3.23,3.09,0.14000000000000012,0.14000000000000012,2712662,4240980,1305222,2935758,-2935758
2019-10-06,3.2239999999999998,3.3,3.19,0.10999999999999988,0.0,3.2560000000000002,3.32,3.2,0.11999999999999966,-0.040000000000000036,3.14,3.21,3.08,0.1299999999999999,-0.06999999999999984,3.19,3.3,3.08,0.21999999999999975,-0.10000000000000009,1396965,1631035,1220652,410383,206464
