Date,OGZPYStock_Open_average,OGZPYStock_Open_max,OGZPYStock_Open_min,OGZPYStock_Open_volatility,OGZPYStock_Open_change,OGZPYStock_High_average,OGZPYStock_High_max,OGZPYStock_High_min,OGZPYStock_High_volatility,OGZPYStock_High_change,OGZPYStock_Low_average,OGZPYStock_Low_max,OGZPYStock_Low_min,OGZPYStock_Low_volatility,OGZPYStock_Low_change,OGZPYStock_Close_average,OGZPYStock_Close_max,OGZPYStock_Close_min,OGZPYStock_Close_volatility,OGZPYStock_Close_change,OGZPYStock_Volume_average,OGZPYStock_Volume_max,OGZPYStock_Volume_min,OGZPYStock_Volume_volatility,OGZPYStock_Volume_change
2019-10-06,6.876,7.01,6.78,0.22999999999999954,0.10999999999999943,6.92,7.06,6.82,0.23999999999999932,0.10999999999999943,6.86,7.0,6.75,0.25,0.11000000000000032,6.8864,7.04,6.782,0.258,0.1299999999999999,269530,468244,110000,358244,-83375
2019-10-13,7.008,7.06,6.94,0.11999999999999922,0.05999999999999961,7.046,7.09,7.0,0.08999999999999986,0.08999999999999986,6.978,7.03,6.9,0.1299999999999999,0.08999999999999986,7.014,7.07,6.95,0.1200000000000001,0.1200000000000001,347581,434138,272093,162045,103130
2019-10-20,7.342,7.595,7.09,0.5049999999999999,0.5049999999999999,7.432,7.71,7.13,0.5800000000000001,0.5800000000000001,7.334,7.59,7.08,0.5099999999999998,0.5099999999999998,7.4155999999999995,7.71,7.127999999999999,0.5820000000000007,0.5820000000000007,761153,1493698,241694,1252004,1252004
2019-10-27,8.0102,8.19,7.68,0.5099999999999998,0.5099999999999998,8.0412,8.27,7.705,0.5649999999999995,0.5649999999999995,7.904,8.17,7.55,0.6200000000000001,0.6200000000000001,7.9594000000000005,8.25,7.58,0.6699999999999999,0.6699999999999999,3093815,4721248,1431237,3290011,1566761
2019-11-03,8.293,8.44,8.25,0.1899999999999995,-0.025000000000000355,8.338000000000001,8.5,8.28,0.22000000000000064,0.0,8.234,8.34,8.17,0.16999999999999993,-0.009999999999999787,8.296,8.43,8.23,0.1999999999999993,0.019999999999999574,942651,2581412,209758,2371654,-489681
2019-11-10,7.854,8.12,7.6,0.5199999999999996,-0.3699999999999992,7.928,8.17,7.8,0.3700000000000001,-0.3700000000000001,7.822,8.1,7.59,0.5099999999999998,-0.3699999999999992,7.8642,8.139,7.69,0.44899999999999896,-0.3689999999999998,233044,344273,143132,201141,-151132
2019-11-17,7.8149999999999995,8.01,7.695,0.3149999999999995,0.23499999999999943,7.87,8.1,7.73,0.3699999999999992,0.1999999999999993,7.7552,7.95,7.65,0.2999999999999998,0.1639999999999997,7.8366,8.08,7.7,0.3799999999999999,0.17299999999999915,331941,680874,90975,589899,130631
2019-11-24,7.9175,7.95,7.88,0.07000000000000028,0.020000000000000462,7.965,8.0,7.93,0.07000000000000028,0.009999999999999787,7.8825,7.92,7.83,0.08999999999999986,0.009999999999999787,7.9075,7.95,7.83,0.1200000000000001,-0.020000000000000462,266746,628991,115974,513017,-29819
2019-12-01,7.756,7.99,7.65,0.33999999999999986,-0.3100000000000005,7.783,7.99,7.68,0.3100000000000005,-0.25,7.6848,7.78,7.614,0.16600000000000037,-0.11000000000000032,7.724,7.81,7.67,0.13999999999999968,-0.07999999999999918,1086666,4278386,163567,4114819,-4002255
2019-12-08,7.796,7.9,7.71,0.1900000000000004,0.13999999999999968,7.8382,7.99,7.74,0.25,0.18100000000000005,7.748,7.87,7.66,0.20999999999999996,0.1200000000000001,7.792,7.89,7.7,0.1899999999999995,0.13999999999999968,545001,1136943,182207,954736,-59665
2019-12-15,8.0216,8.18,7.95,0.22999999999999954,0.20999999999999996,8.056,8.22,8.0,0.22000000000000064,0.22000000000000064,7.99,8.15,7.92,0.23000000000000043,0.1900000000000004,8.04,8.21,7.96,0.2500000000000009,0.23000000000000043,326058,685405,137326,548079,76848
2019-12-22,8.19125,8.26,8.11,0.15000000000000036,0.15000000000000036,8.21625,8.28,8.185,0.09499999999999886,0.08999999999999986,8.155000000000001,8.23,8.1,0.13000000000000078,0.13000000000000078,8.19,8.23,8.17,0.0600000000000005,0.05000000000000071,265696,485560,58680,426880,-120484
2019-12-29,8.2875,8.38,8.2,0.1800000000000015,0.009999999999999787,8.3325,8.46,8.24,0.22000000000000064,0.05000000000000071,8.225,8.36,8.12,0.2400000000000002,0.14000000000000057,8.275,8.46,8.16,0.3000000000000007,0.09999999999999964,266879,438776,88046,350730,-63381
