Date,Guggenheim Invest BRIC_etf_Open_average,Guggenheim Invest BRIC_etf_Open_max,Guggenheim Invest BRIC_etf_Open_min,Guggenheim Invest BRIC_etf_Open_volatility,Guggenheim Invest BRIC_etf_Open_change,Guggenheim Invest BRIC_etf_High_average,Guggenheim Invest BRIC_etf_High_max,Guggenheim Invest BRIC_etf_High_min,Guggenheim Invest BRIC_etf_High_volatility,Guggenheim Invest BRIC_etf_High_change,Guggenheim Invest BRIC_etf_Low_average,Guggenheim Invest BRIC_etf_Low_max,Guggenheim Invest BRIC_etf_Low_min,Guggenheim Invest BRIC_etf_Low_volatility,Guggenheim Invest BRIC_etf_Low_change,Guggenheim Invest BRIC_etf_Close_average,Guggenheim Invest BRIC_etf_Close_max,Guggenheim Invest BRIC_etf_Close_min,Guggenheim Invest BRIC_etf_Close_volatility,Guggenheim Invest BRIC_etf_Close_change
2018-08-26,35.1,35.1,35.1,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2018-09-02,34.26,34.26,34.26,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2018-09-09,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2018-09-16,35.4,35.4,35.4,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2018-09-23,35.37,35.37,35.37,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2018-09-30,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2018-10-07,34.36,34.36,34.36,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2018-10-14,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2018-10-21,32.94,32.94,32.94,0.0,0.0,33.52,33.52,33.52,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2018-10-28,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.85,34.85,34.85,0.0,0.0
2018-11-04,33.98,33.98,33.98,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2018-11-11,34.61,34.61,34.61,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.83,34.83,34.83,0.0,0.0
2018-11-18,33.9,33.9,33.9,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2018-11-25,34.84,34.84,34.84,0.0,0.0,35.09,35.09,35.09,0.0,0.0,34.8,34.8,34.8,0.0,0.0,35.09,35.09,35.09,0.0,0.0
2018-12-02,34.59,34.59,34.59,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2018-12-09,33.96,33.96,33.96,0.0,0.0,34.09,34.09,34.09,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2018-12-16,32.75,32.75,32.75,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2018-12-23,31.95,31.95,31.95,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2018-12-30,32.7,32.7,32.7,0.0,0.0,33.22,33.22,33.22,0.0,0.0,32.7,32.7,32.7,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2019-01-06,34.11,34.11,34.11,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.11,34.11,34.11,0.0,0.0,34.28,34.28,34.28,0.0,0.0
2019-01-13,34.93,34.93,34.93,0.0,0.0,35.1,35.1,35.1,0.0,0.0,34.91,34.91,34.91,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-01-20,35.27,35.27,35.27,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2019-01-27,35.76,35.76,35.76,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.89,35.89,35.89,0.0,0.0
2019-02-03,35.16,35.16,35.16,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.29,35.29,35.29,0.0,0.0
2019-02-10,35.56,35.56,35.56,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.42,35.42,35.42,0.0,0.0
2019-02-17,35.95,35.95,35.95,0.0,0.0,36.22,36.22,36.22,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2019-02-24,36.27,36.27,36.27,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.08,36.08,36.08,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2019-03-03,35.2,35.2,35.2,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.49,35.49,35.49,0.0,0.0
2019-03-10,36.79,36.79,36.79,0.0,0.0,37.13,37.13,37.13,0.0,0.0,36.79,36.79,36.79,0.0,0.0,37.05,37.05,37.05,0.0,0.0
2019-03-17,36.63,36.63,36.63,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.08,36.08,36.08,0.0,0.0,36.12,36.12,36.12,0.0,0.0
2019-03-24,36.69,36.69,36.69,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.77,36.77,36.77,0.0,0.0
2019-03-31,37.46,37.46,37.46,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2019-04-07,37.4,37.4,37.4,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.16,37.16,37.16,0.0,0.0
2019-04-14,37.04,37.04,37.04,0.0,0.0,37.2,37.2,37.2,0.0,0.0,36.92,36.92,36.92,0.0,0.0,37.2,37.2,37.2,0.0,0.0
2019-04-21,37.04,37.04,37.04,0.0,0.0,37.07,37.07,37.07,0.0,0.0,36.91,36.91,36.91,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2019-04-28,37.35,37.35,37.35,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2019-05-05,35.61,35.61,35.61,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2019-05-12,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-05-19,34.96,34.96,34.96,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2019-05-26,34.88,34.88,34.88,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-06-02,35.68,35.68,35.68,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2019-06-09,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-06-16,37.16,37.16,37.16,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-06-23,37.21,37.21,37.21,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2019-06-30,37.56,37.56,37.56,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2019-07-07,37.77,37.77,37.77,0.0,0.0,37.83,37.83,37.83,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2019-07-14,37.66,37.66,37.66,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.36,37.36,37.36,0.0,0.0
2019-07-21,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2019-07-28,35.47,35.47,35.47,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2019-08-04,35.0,35.0,35.0,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2019-08-11,34.49,34.49,34.49,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2019-08-18,34.43,34.43,34.43,0.0,0.0,34.56,34.56,34.56,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2019-08-25,34.96,34.96,34.96,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-09-01,35.79,35.79,35.79,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2019-09-08,36.65,36.65,36.65,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2019-09-15,36.25,36.25,36.25,0.0,0.0,36.25,36.25,36.25,0.0,0.0,35.94,35.94,35.94,0.0,0.0,36.09,36.09,36.09,0.0,0.0
2019-09-22,35.69,35.69,35.69,0.0,0.0,35.81,35.81,35.81,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2019-09-29,34.84,34.84,34.84,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.84,34.84,34.84,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2019-10-06,35.72,35.72,35.72,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.6,35.6,35.6,0.0,0.0
2019-10-13,35.95,35.95,35.95,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.6,35.6,35.6,0.0,0.0
2019-10-20,36.89,36.89,36.89,0.0,0.0,37.15,37.15,37.15,0.0,0.0,36.88,36.88,36.88,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-10-27,37.85,37.85,37.85,0.0,0.0,37.96,37.96,37.96,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.83,37.83,37.83,0.0,0.0
2019-11-03,38.18,38.18,38.18,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.18,38.18,38.18,0.0,0.0
2019-11-10,37.41,37.41,37.41,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-11-17,37.15,37.15,37.15,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.31,37.31,37.31,0.0,0.0
2019-11-24,37.44,37.44,37.44,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2019-12-01,37.98,37.98,37.98,0.0,0.0,38.03,38.03,38.03,0.0,0.0,37.95,37.95,37.95,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2019-12-08,38.98,38.98,38.98,0.0,0.0,39.25,39.25,39.25,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2019-12-15,39.75,39.75,39.75,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2019-12-22,39.63,39.63,39.63,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.59,39.59,39.59,0.0,0.0
2019-12-29,40.02,40.02,40.02,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.02,40.02,40.02,0.0,0.0,40.16,40.16,40.16,0.0,0.0
