Date,First Trust NASDAQ Clean Edge Green EnergyEtf_Open_average,First Trust NASDAQ Clean Edge Green EnergyEtf_Open_max,First Trust NASDAQ Clean Edge Green EnergyEtf_Open_min,First Trust NASDAQ Clean Edge Green EnergyEtf_Open_volatility,First Trust NASDAQ Clean Edge Green EnergyEtf_Open_change,First Trust NASDAQ Clean Edge Green EnergyEtf_High_average,First Trust NASDAQ Clean Edge Green EnergyEtf_High_max,First Trust NASDAQ Clean Edge Green EnergyEtf_High_min,First Trust NASDAQ Clean Edge Green EnergyEtf_High_volatility,First Trust NASDAQ Clean Edge Green EnergyEtf_High_change,First Trust NASDAQ Clean Edge Green EnergyEtf_Low_average,First Trust NASDAQ Clean Edge Green EnergyEtf_Low_max,First Trust NASDAQ Clean Edge Green EnergyEtf_Low_min,First Trust NASDAQ Clean Edge Green EnergyEtf_Low_volatility,First Trust NASDAQ Clean Edge Green EnergyEtf_Low_change,First Trust NASDAQ Clean Edge Green EnergyEtf_Close_average,First Trust NASDAQ Clean Edge Green EnergyEtf_Close_max,First Trust NASDAQ Clean Edge Green EnergyEtf_Close_min,First Trust NASDAQ Clean Edge Green EnergyEtf_Close_volatility,First Trust NASDAQ Clean Edge Green EnergyEtf_Close_change
2018-12-30,17.2,17.2,17.2,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-01-06,18.6,18.6,18.6,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.82,18.82,18.82,0.0,0.0
2019-01-13,18.9,18.9,18.9,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2019-01-20,18.75,18.75,18.75,0.0,0.0,19.28,19.28,19.28,0.0,0.0,18.75,18.75,18.75,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2019-01-27,19.45,19.45,19.45,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-02-03,19.69,19.69,19.69,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-02-10,20.17,20.17,20.17,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2019-02-17,20.42,20.42,20.42,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.85,20.85,20.85,0.0,0.0
2019-02-24,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2019-03-03,20.0,20.0,20.0,0.0,0.0,20.11,20.11,20.11,0.0,0.0,19.85,19.85,19.85,0.0,0.0,20.03,20.03,20.03,0.0,0.0
2019-03-10,20.65,20.65,20.65,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-03-17,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2019-03-24,20.02,20.02,20.02,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2019-03-31,20.97,20.97,20.97,0.0,0.0,21.17,21.17,21.17,0.0,0.0,20.92,20.92,20.92,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-04-07,21.21,21.21,21.21,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-04-14,21.21,21.21,21.21,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2019-04-21,21.02,21.02,21.02,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.83,20.83,20.83,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2019-04-28,21.12,21.12,21.12,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-05-05,20.21,20.21,20.21,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-05-12,20.23,20.23,20.23,0.0,0.0,20.23,20.23,20.23,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.86,19.86,19.86,0.0,0.0
2019-05-19,19.49,19.49,19.49,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.44,19.44,19.44,0.0,0.0
2019-05-26,19.01,19.01,19.01,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-06-02,19.81,19.81,19.81,0.0,0.0,20.11,20.11,20.11,0.0,0.0,19.81,19.81,19.81,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2019-06-09,20.42,20.42,20.42,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.11,20.11,20.11,0.0,0.0
2019-06-16,20.82,20.82,20.82,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-06-23,21.12,21.12,21.12,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-06-30,21.42,21.42,21.42,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-07-07,21.42,21.42,21.42,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2019-07-14,21.86,21.86,21.86,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2019-07-21,22.1,22.1,22.1,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.12,22.12,22.12,0.0,0.0
2019-07-28,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-08-04,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2019-08-11,20.85,20.85,20.85,0.0,0.0,21.34,21.34,21.34,0.0,0.0,20.85,20.85,20.85,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2019-08-18,21.31,21.31,21.31,0.0,0.0,21.35,21.35,21.35,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2019-08-25,21.39,21.39,21.39,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-09-01,21.57,21.57,21.57,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-09-08,22.01,22.01,22.01,0.0,0.0,22.06,22.06,22.06,0.0,0.0,21.89,21.89,21.89,0.0,0.0,22.04,22.04,22.04,0.0,0.0
2019-09-15,22.47,22.47,22.47,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2019-09-22,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-09-29,20.89,20.89,20.89,0.0,0.0,21.03,21.03,21.03,0.0,0.0,20.81,20.81,20.81,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-10-06,21.26,21.26,21.26,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.28,21.28,21.28,0.0,0.0
2019-10-13,21.39,21.39,21.39,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-10-20,21.76,21.76,21.76,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.58,21.58,21.58,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-10-27,22.0,22.0,22.0,0.0,0.0,22.12,22.12,22.12,0.0,0.0,21.97,21.97,21.97,0.0,0.0,22.09,22.09,22.09,0.0,0.0
2019-11-03,22.51,22.51,22.51,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2019-11-10,22.67,22.67,22.67,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-11-17,22.37,22.37,22.37,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2019-11-24,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2019-12-01,23.11,23.11,23.11,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2019-12-08,23.68,23.68,23.68,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2019-12-15,24.52,24.52,24.52,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2019-12-22,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-12-29,25.19,25.19,25.19,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.34,25.34,25.34,0.0,0.0
