Date,BRKa_Open_average,BRKa_Open_max,BRKa_Open_min,BRKa_Open_volatility,BRKa_Open_change,BRKa_High_average,BRKa_High_max,BRKa_High_min,BRKa_High_volatility,BRKa_High_change,BRKa_Low_average,BRKa_Low_max,BRKa_Low_min,BRKa_Low_volatility,BRKa_Low_change,BRKa_Close_average,BRKa_Close_max,BRKa_Close_min,BRKa_Close_volatility,BRKa_Close_change,BRKa_Volume_average,BRKa_Volume_max,BRKa_Volume_min,BRKa_Volume_volatility,BRKa_Volume_change
2019-03-17,306033.4,311100.0,301227.0,9873.0,-9873.0,307138.2,311299.0,303410.0,7889.0,-7889.0,302791.6,307100.0,297900.0,9200.0,-9200.0,304226.0,307900.0,299380.0,8520.0,-8520.0,250,320,169,151,83
2019-03-24,301525.2,302800.0,300050.0,2750.0,1375.0,303051.6,307930.0,301250.0,6680.0,5912.0,299550.4,302800.0,297900.0,4900.0,4300.0,302198.0,307800.0,299764.0,8036.0,6839.0,298,460,203,257,151
2019-03-31,306683.8,308000.0,305250.0,2750.0,674.0,308099.6,308598.0,307385.0,1213.0,698.0,305359.4,306185.0,304600.0,1585.0,768.0,306689.6,307776.0,305750.0,2026.0,1461.0,238,347,128,219,-120
2019-04-07,309718.8,315000.0,306820.0,8180.0,8180.0,311630.2,317226.0,307380.0,9846.0,7965.0,308133.8,311570.0,305600.0,5970.0,5970.0,310601.0,314500.0,307000.0,7500.0,7120.0,176,214,123,91,59
2019-04-14,315855.0,318000.0,313800.0,4200.0,-1200.0,317083.0,318519.0,315310.0,3209.0,-2190.0,314441.0,315000.0,313460.0,1540.0,-1540.0,315742.5,317500.0,314100.0,3400.0,-3400.0,115,140,91,49,-37
2019-04-21,317259.0,322000.0,313865.0,8135.0,8135.0,320357.4,325845.0,317703.0,8142.0,8115.0,316806.2,322000.0,313756.0,8244.0,8244.0,319621.0,324921.0,316000.0,8921.0,7237.0,285,396,153,243,243
2019-04-28,324760.0,326000.0,322100.0,3900.0,-2900.0,326198.0,328555.0,322250.0,6305.0,-3365.0,322571.2,325385.0,317390.0,7995.0,-4904.0,324592.0,327766.0,320000.0,7766.0,-5080.0,306,609,200,409,405
2019-05-05,313080.0,316400.0,309750.0,6650.0,-6650.0,316711.0,324000.0,311000.0,13000.0,-6755.0,309957.2,312500.0,308325.0,4175.0,-3640.0,313626.0,315500.0,308360.0,7140.0,-6760.0,477,657,408,249,-163
2019-05-12,306930.0,310100.0,305100.0,5000.0,-5000.0,309134.8,312081.0,305975.0,6106.0,-6106.0,305423.8,307690.0,303475.0,4215.0,-2528.0,306416.6,307936.0,305362.0,2574.0,-1488.0,189,308,112,196,-196
2019-05-19,304693.5,306000.0,303000.0,3000.0,-1460.0,305759.0,307481.0,304200.0,3281.0,-2481.0,303257.75,305400.0,300593.0,4807.0,-2550.0,304410.0,306225.0,303000.0,3225.0,-3225.0,209,420,122,298,-33
2019-05-26,299895.0,304350.0,297000.0,7350.0,-7350.0,301217.2,304500.0,299339.0,5161.0,-4725.0,298503.6,301000.0,296623.0,4377.0,-4377.0,299717.8,301050.0,297060.0,3990.0,-1308.0,274,393,188,205,6
2019-06-02,306670.0,310460.0,301790.0,8670.0,8670.0,308421.8,312500.0,304000.0,8500.0,8500.0,305864.0,310280.0,301500.0,8780.0,8780.0,307817.8,311524.0,304000.0,7524.0,7524.0,245,406,162,244,-6
2019-06-09,308868.2,313190.0,306695.0,6495.0,-4984.0,309848.4,313600.0,308206.0,5394.0,-5394.0,306779.0,309315.0,305000.0,4315.0,-4315.0,307713.0,310238.0,305480.0,4758.0,-4758.0,149,197,100,97,-30
2019-06-16,309926.6,312600.0,306915.0,5685.0,2085.0,311930.0,313100.0,309800.0,3300.0,1500.0,308616.0,309550.0,306410.0,3140.0,2590.0,310480.2,312900.0,308885.0,4015.0,1765.0,258,305,154,151,-124
2019-06-23,315303.4,321032.0,310500.0,10532.0,10532.0,317822.0,322700.0,312700.0,10000.0,10000.0,314422.6,319943.0,309513.0,10430.0,10430.0,316786.2,321891.0,312700.0,9191.0,9191.0,327,433,223,210,96
2019-06-30,321603.75,322600.0,320600.0,2000.0,800.0,323339.75,323642.0,322900.0,742.0,317.0,320356.25,320974.0,319120.0,1854.0,561.0,322503.75,323149.0,321515.0,1634.0,936.0,165,190,129,61,-59
2019-07-07,321131.0,322500.0,319750.0,2750.0,500.0,322306.8,324711.0,321093.0,3618.0,-847.0,319566.2,320591.0,318832.0,1759.0,-45.0,320804.2,322200.0,319837.0,2363.0,-1900.0,199,396,120,276,15
2019-07-14,314247.0,321040.0,308500.0,12540.0,-12540.0,315354.0,322300.0,309500.0,12800.0,-12800.0,311391.6,319250.0,306623.0,12627.0,-12627.0,311845.8,319273.0,307135.0,12138.0,-12138.0,367,554,205,349,143
2019-07-21,311150.4,314833.0,308750.0,6083.0,5641.0,312794.6,315000.0,309850.0,5150.0,4983.0,309901.2,312977.0,307600.0,5377.0,5377.0,312123.8,315000.0,309340.0,5660.0,4189.0,225,330,182,148,-148
2019-07-28,307644.0,312000.0,300150.0,11850.0,-11500.0,309532.4,314390.0,302490.0,11900.0,-10332.0,304060.6,310805.0,297500.0,13305.0,-13305.0,305708.2,312430.0,297785.0,14645.0,-14645.0,278,509,174,335,307
2019-08-04,299370.0,301000.0,297850.0,3150.0,-2150.0,304237.6,316000.0,300196.0,15804.0,-15327.0,297315.2,298700.0,294511.0,4189.0,-1255.0,300272.4,302325.0,297515.0,4810.0,-4810.0,238,299,110,189,-179
2019-08-11,299151.8,305000.0,296100.0,8900.0,7201.0,301184.2,305000.0,296850.0,8150.0,2172.0,297613.6,301055.0,295000.0,6055.0,3805.0,298909.2,301414.0,295000.0,6414.0,1904.0,195,237,145,92,-28
2019-08-18,299540.0,300700.0,298100.0,2600.0,-2600.0,301209.0,302802.0,300100.0,2702.0,-145.0,297803.4,300000.0,295405.0,4595.0,35.0,299378.2,302260.0,296922.0,5338.0,3394.0,287,512,144,368,86
2019-08-25,302231.5,306750.0,297955.0,8795.0,5929.0,304026.0,306829.0,301300.0,5529.0,4829.0,300391.25,303100.0,297387.0,5713.0,5078.0,301882.0,305040.0,298420.0,6620.0,4658.0,205,251,166,85,72
2019-09-01,305689.8,308799.0,302200.0,6599.0,6599.0,307188.0,311626.0,302920.0,8706.0,8706.0,304806.0,308799.0,300731.0,8068.0,8068.0,305536.6,309701.0,301356.0,8345.0,8345.0,191,241,100,141,30
2019-09-08,315484.2,319000.0,311100.0,7900.0,7001.0,317586.8,321833.0,312300.0,9533.0,5801.0,314279.0,318400.0,309400.0,9000.0,5945.0,316403.8,320850.0,311950.0,8900.0,3857.0,342,485,142,343,-123
2019-09-15,314461.4,316400.0,311150.0,5250.0,-4657.0,315806.2,317100.0,313235.0,3865.0,-3431.0,312428.2,313950.0,309971.0,3979.0,-3249.0,314939.8,317030.0,313225.0,3805.0,-2519.0,210,394,120,274,45
2019-09-22,311397.2,312000.0,309750.0,2250.0,-550.0,312590.8,313423.0,311906.0,1517.0,-453.0,309940.2,311390.0,308885.0,2505.0,2505.0,311158.8,311906.0,310250.0,1656.0,1476.0,207,332,141,191,-74
2019-09-29,309034.4,313100.0,304585.0,8515.0,-2100.0,311137.8,314605.0,307600.0,7005.0,-2245.0,306639.4,309830.0,302260.0,7570.0,-275.0,309117.8,312524.0,305090.0,7434.0,715.0,347,711,143,568,-19
2019-10-06,310346.0,313270.0,307660.0,5610.0,2300.0,311861.0,315000.0,309400.0,5600.0,2570.0,309066.6,312120.0,306040.0,6080.0,4460.0,310130.6,312500.0,306539.0,5961.0,5101.0,265,444,106,338,-262
2019-10-13,313206.0,315275.0,311583.0,3692.0,3692.0,315329.0,317133.0,314400.0,2733.0,1846.0,313026.4,315275.0,311567.0,3708.0,3708.0,314322.0,317040.0,313200.0,3840.0,2790.0,227,343,151,192,-89
2019-10-20,316160.0,318000.0,315250.0,2750.0,1700.0,317924.8,319923.0,316560.0,3363.0,2056.0,315631.0,318000.0,314398.0,3602.0,2112.0,316953.0,319055.0,315475.0,3580.0,2875.0,321,440,117,323,323
2019-10-27,320770.8,326850.0,318200.0,8650.0,8650.0,322600.8,327867.0,319772.0,8095.0,8095.0,319664.6,325523.0,317310.0,8213.0,7523.0,321712.4,326800.0,318939.0,7861.0,7377.0,452,541,325,216,-141
2019-11-03,331265.0,333720.0,328000.0,5720.0,2380.0,333076.8,335000.0,331650.0,3350.0,-850.0,330191.0,332600.0,327500.0,5100.0,2880.0,332145.4,333860.0,330986.0,2874.0,-514.0,391,783,119,664,-664
2019-11-10,329980.0,331850.0,329150.0,2700.0,-1850.0,330771.4,333171.0,329892.0,3279.0,-2671.0,328513.0,330950.0,327120.0,3830.0,-3150.0,329688.0,331106.0,329225.0,1881.0,-1881.0,210,318,135,183,113
2019-11-17,327431.0,329860.0,325695.0,4165.0,-1860.0,328049.6,329900.0,326703.0,3197.0,-1000.0,325984.4,328315.0,324200.0,4115.0,-794.0,327135.6,328601.0,325102.0,3499.0,-300.0,218,291,144,147,-63
2019-11-24,329600.5,330802.0,328301.0,2501.0,2501.0,330648.0,332008.0,328794.0,3214.0,3214.0,328644.75,330374.0,326780.0,3594.0,3594.0,330047.75,330685.0,328402.0,2283.0,2207.0,276,345,186,159,99
2019-12-01,329818.4,333640.0,326782.0,6858.0,6040.0,331071.4,334998.0,328000.0,6998.0,6998.0,328710.0,332600.0,324900.0,7700.0,6870.0,330076.6,333640.0,327501.0,6139.0,4365.0,215,363,153,210,-11
2019-12-08,335052.4,339850.0,331424.0,8426.0,7946.0,337632.8,341785.0,333005.0,8780.0,8780.0,334347.4,339313.0,330670.0,8643.0,8643.0,336596.0,340380.0,332120.0,8260.0,8260.0,380,628,209,419,-138
2019-12-15,339519.2,340807.0,337320.0,3487.0,-1807.0,340600.0,342250.0,338499.0,3751.0,-2400.0,337732.8,339000.0,336065.0,2935.0,-1368.0,338377.2,339850.0,337491.0,2359.0,-955.0,300,459,215,244,-59
2019-12-22,339061.25,339725.0,337920.0,1805.0,1080.0,339656.25,340550.0,338390.0,2160.0,1570.0,337863.25,338439.0,337025.0,1414.0,-624.0,338927.5,339650.0,338390.0,1260.0,360.0,179,333,77,256,256
2019-12-29,339369.0,341150.0,338207.0,2943.0,-543.0,341100.3333333333,342261.0,340000.0,2261.0,1040.0,338580.0,340065.0,337755.0,2310.0,-165.0,340335.3333333333,342261.0,339155.0,3106.0,-435.0,257,408,142,266,80
