Date,MOSY_Open_average,MOSY_Open_max,MOSY_Open_min,MOSY_Open_volatility,MOSY_Open_change,MOSY_High_average,MOSY_High_max,MOSY_High_min,MOSY_High_volatility,MOSY_High_change,MOSY_Low_average,MOSY_Low_max,MOSY_Low_min,MOSY_Low_volatility,MOSY_Low_change,MOSY_Close_average,MOSY_Close_max,MOSY_Close_min,MOSY_Close_volatility,MOSY_Close_change,MOSY_Volume_average,MOSY_Volume_max,MOSY_Volume_min,MOSY_Volume_volatility,MOSY_Volume_change
2019-10-20,2.2932,2.365,2.18,0.18500000000000005,-0.16999999999999993,2.3594,2.447,2.25,0.19700000000000006,-0.08000000000000007,2.233,2.335,2.15,0.18500000000000005,-0.18500000000000005,2.283,2.375,2.18,0.19499999999999984,-0.08499999999999996,17391,24154,11877,12277,6902
2019-10-27,2.262,2.3,2.22,0.07999999999999963,0.040000000000000036,2.352,2.4,2.28,0.1200000000000001,0.10999999999999988,2.2052,2.24,2.18,0.06000000000000005,0.06000000000000005,2.2560000000000002,2.31,2.2,0.10999999999999988,0.05999999999999961,39248,73357,15010,58347,24565
2019-11-03,2.032,2.25,1.71,0.54,-0.45999999999999996,2.0986000000000002,2.322,1.84,0.482,-0.482,1.9100000000000001,2.22,1.62,0.6000000000000001,-0.43000000000000016,2.0100000000000002,2.28,1.82,0.45999999999999974,-0.4399999999999997,44940,121080,15718,105362,10526
2019-11-10,1.752,1.81,1.66,0.15000000000000013,-0.040000000000000036,1.7978,1.879,1.74,0.139,-0.10899999999999999,1.6346,1.8,1.483,0.31699999999999995,-0.26,1.704,1.8,1.54,0.26,-0.26,34286,68373,16811,51562,10448
2019-11-17,1.562,1.59,1.53,0.06000000000000005,0.030000000000000027,1.664,1.73,1.61,0.11999999999999988,0.039999999999999813,1.5354,1.56,1.52,0.040000000000000036,0.040000000000000036,1.588,1.65,1.54,0.10999999999999988,0.039999999999999813,27778,62445,12241,50204,-2184
2019-11-24,1.7175,1.8,1.67,0.13000000000000012,0.06000000000000005,1.80125,1.87,1.74,0.13000000000000012,0.13000000000000012,1.67,1.74,1.6,0.1399999999999999,0.06999999999999984,1.7625,1.8,1.72,0.08000000000000007,0.08000000000000007,27613,43883,11836,32047,-5013
2019-12-01,1.902,2.0,1.8,0.19999999999999996,-0.1299999999999999,2.008,2.36,1.85,0.5099999999999998,-0.5099999999999998,1.7886,1.893,1.71,0.18300000000000005,-0.06000000000000005,1.896,2.04,1.79,0.25,-0.22999999999999998,166720,679379,30169,649210,-649210
2019-12-08,1.8196,1.87,1.77,0.10000000000000009,-0.07199999999999984,1.857,1.92,1.815,0.10499999999999998,-0.10499999999999998,1.764,1.78,1.75,0.030000000000000027,-0.020000000000000018,1.796,1.85,1.78,0.07000000000000006,-0.010000000000000009,20328,26836,9205,17631,15685
2019-12-15,1.7848,1.8,1.764,0.03600000000000003,-0.03600000000000003,1.826,1.9,1.79,0.10999999999999988,-0.030000000000000027,1.762,1.78,1.75,0.030000000000000027,0.0,1.7806,1.8,1.751,0.049000000000000155,0.00800000000000023,16326,25863,12013,13850,2220
2019-12-22,1.73,1.83,1.66,0.17000000000000015,-0.17000000000000015,1.7725,1.83,1.72,0.1100000000000001,-0.1100000000000001,1.67125,1.73,1.63,0.10000000000000009,-0.10000000000000009,1.7275,1.79,1.68,0.1100000000000001,-0.07000000000000006,52177,98567,24494,74073,20168
2019-12-29,1.7533333333333334,1.8,1.67,0.13000000000000012,0.1200000000000001,1.8800000000000001,1.98,1.8,0.17999999999999994,0.06000000000000005,1.7266666666666666,1.76,1.66,0.10000000000000009,0.10000000000000009,1.7723333333333333,1.7919999999999998,1.76,0.031999999999999806,-0.004999999999999893,63986,99883,10833,89050,-70411
