Date,NFG_Open_average,NFG_Open_max,NFG_Open_min,NFG_Open_volatility,NFG_Open_change,NFG_High_average,NFG_High_max,NFG_High_min,NFG_High_volatility,NFG_High_change,NFG_Low_average,NFG_Low_max,NFG_Low_min,NFG_Low_volatility,NFG_Low_change,NFG_Close_average,NFG_Close_max,NFG_Close_min,NFG_Close_volatility,NFG_Close_change,NFG_Volume_average,NFG_Volume_max,NFG_Volume_min,NFG_Volume_volatility,NFG_Volume_change
2019-10-27,45.554,45.99,45.3,0.6900000000000048,0.07000000000000028,46.072,46.54,45.57,0.9699999999999989,0.28999999999999915,44.958,45.34,44.01,1.3300000000000054,0.0,45.676,46.29,45.31,0.9799999999999969,0.29999999999999716,1020854,1977578,656140,1321438,-26644
2019-11-03,46.246,46.53,46.05,0.480000000000004,0.28000000000000114,46.734,47.05,46.58,0.46999999999999886,-0.46999999999999886,45.832,46.02,45.7,0.3200000000000003,-0.14999999999999858,46.242,46.66,45.78,0.8799999999999955,-0.37999999999999545,725858,1019630,587229,432401,-432401
2019-11-10,45.804,46.17,45.22,0.9500000000000028,0.0799999999999983,46.26,46.69,45.95,0.7399999999999949,0.020000000000003126,45.42,45.93,44.95,0.9799999999999969,0.45999999999999375,45.832,46.14,45.11,1.0300000000000011,-0.10000000000000142,646994,875173,451611,423562,220355
2019-11-17,45.468,45.99,45.22,0.7700000000000031,-0.5800000000000054,45.897999999999996,46.54,45.52,1.019999999999996,-0.3500000000000014,45.102000000000004,45.53,44.72,0.8100000000000023,-0.39000000000000057,45.414,45.74,45.08,0.6600000000000037,0.17999999999999972,549577,829656,376506,453150,-154504
2019-11-24,45.44,45.77,45.08,0.6900000000000048,-0.6900000000000048,45.685,45.89,45.41,0.480000000000004,-0.480000000000004,45.0325,45.21,44.77,0.4399999999999977,-0.37999999999999545,45.2325,45.73,44.94,0.7899999999999991,-0.30000000000000426,361210,455184,187240,267944,38721
2019-12-01,44.994,45.27,44.43,0.8400000000000034,0.1700000000000017,45.372,45.8,45.03,0.769999999999996,0.3299999999999983,44.714,45.1,44.37,0.730000000000004,0.3999999999999986,44.962,45.13,44.57,0.5600000000000023,0.509999999999998,535626,728041,374212,353829,45937
2019-12-08,45.888,46.43,45.05,1.3800000000000026,1.3800000000000026,46.382,46.74,45.86,0.8800000000000026,0.8800000000000026,45.722,46.27,44.82,1.4500000000000028,1.4500000000000028,46.178,46.66,45.83,0.8299999999999983,0.8299999999999983,571667,759767,441522,318245,318245
2019-12-15,47.056,47.56,46.44,1.1200000000000045,0.740000000000002,47.438,47.7,46.92,0.7800000000000011,0.519999999999996,46.776,47.24,46.33,0.9100000000000037,0.6699999999999946,47.176,47.42,46.52,0.8999999999999986,0.8999999999999986,847559,2465916,265440,2200476,-175606
2019-12-22,46.9625,47.43,46.44,0.990000000000002,-0.990000000000002,47.13,47.63,46.56,1.0700000000000003,-1.0700000000000003,46.53,46.83,45.87,0.9600000000000009,-0.8200000000000003,46.625,46.96,45.96,1.0,-0.75,313933,431417,223402,208015,208015
2019-12-29,45.763333333333335,46.6,44.8,1.8000000000000043,-1.0900000000000034,46.21666666666667,46.67,45.4,1.2700000000000031,-1.1799999999999997,45.06666666666667,45.82,44.67,1.1499999999999986,-1.1499999999999986,45.53666666666667,46.54,44.85,1.6899999999999977,-1.3200000000000003,581065,701111,433694,267417,-174698
