Date,SPDR SP 500 Buyback_Open_average,SPDR SP 500 Buyback_Open_max,SPDR SP 500 Buyback_Open_min,SPDR SP 500 Buyback_Open_volatility,SPDR SP 500 Buyback_Open_change,SPDR SP 500 Buyback_High_average,SPDR SP 500 Buyback_High_max,SPDR SP 500 Buyback_High_min,SPDR SP 500 Buyback_High_volatility,SPDR SP 500 Buyback_High_change,SPDR SP 500 Buyback_Low_average,SPDR SP 500 Buyback_Low_max,SPDR SP 500 Buyback_Low_min,SPDR SP 500 Buyback_Low_volatility,SPDR SP 500 Buyback_Low_change,SPDR SP 500 Buyback_Close_average,SPDR SP 500 Buyback_Close_max,SPDR SP 500 Buyback_Close_min,SPDR SP 500 Buyback_Close_volatility,SPDR SP 500 Buyback_Close_change
2018-10-28,63.15,63.15,63.15,0.0,0.0,63.25,63.25,63.25,0.0,0.0,62.53,62.53,62.53,0.0,0.0,63.03,63.03,63.03,0.0,0.0
2018-11-04,64.14,64.14,64.14,0.0,0.0,64.34,64.34,64.34,0.0,0.0,63.91,63.91,63.91,0.0,0.0,63.91,63.91,63.91,0.0,0.0
2018-11-11,62.77,62.77,62.77,0.0,0.0,63.32,63.32,63.32,0.0,0.0,62.77,62.77,62.77,0.0,0.0,62.99,62.99,62.99,0.0,0.0
2018-11-18,61.11,61.11,61.11,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.11,61.11,61.11,0.0,0.0,61.65,61.65,61.65,0.0,0.0
2018-11-25,63.36,63.36,63.36,0.0,0.0,63.36,63.36,63.36,0.0,0.0,63.23,63.23,63.23,0.0,0.0,63.23,63.23,63.23,0.0,0.0
2018-12-02,61.86,61.86,61.86,0.0,0.0,62.0,62.0,62.0,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.29,60.29,60.29,0.0,0.0
2018-12-09,59.7,59.7,59.7,0.0,0.0,59.72,59.72,59.72,0.0,0.0,58.84,58.84,58.84,0.0,0.0,58.84,58.84,58.84,0.0,0.0
2018-12-16,55.43,55.43,55.43,0.0,0.0,55.43,55.43,55.43,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2018-12-23,56.73,56.73,56.73,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.27,56.27,56.27,0.0,0.0
2018-12-30,57.24,57.24,57.24,0.0,0.0,58.03,58.03,58.03,0.0,0.0,57.05,57.05,57.05,0.0,0.0,57.89,57.89,57.89,0.0,0.0
2019-01-06,59.34,59.34,59.34,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.24,59.24,59.24,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2019-01-13,61.22,61.22,61.22,0.0,0.0,61.63,61.63,61.63,0.0,0.0,61.22,61.22,61.22,0.0,0.0,61.63,61.63,61.63,0.0,0.0
2019-01-20,62.01,62.01,62.01,0.0,0.0,62.15,62.15,62.15,0.0,0.0,62.0,62.0,62.0,0.0,0.0,62.01,62.01,62.01,0.0,0.0
2019-01-27,62.64,62.64,62.64,0.0,0.0,62.91,62.91,62.91,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.83,62.83,62.83,0.0,0.0
2019-02-03,63.1,63.1,63.1,0.0,0.0,63.1,63.1,63.1,0.0,0.0,62.85,62.85,62.85,0.0,0.0,62.99,62.99,62.99,0.0,0.0
2019-02-10,65.32,65.32,65.32,0.0,0.0,65.36,65.36,65.36,0.0,0.0,65.28,65.28,65.28,0.0,0.0,65.36,65.36,65.36,0.0,0.0
2019-02-17,65.8,65.8,65.8,0.0,0.0,65.8,65.8,65.8,0.0,0.0,65.64,65.64,65.64,0.0,0.0,65.73,65.73,65.73,0.0,0.0
2019-02-24,65.69,65.69,65.69,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.33,65.33,65.33,0.0,0.0,65.51,65.51,65.51,0.0,0.0
2019-03-03,62.84,62.84,62.84,0.0,0.0,63.16,63.16,63.16,0.0,0.0,62.84,62.84,62.84,0.0,0.0,63.16,63.16,63.16,0.0,0.0
2019-03-10,64.81,64.81,64.81,0.0,0.0,64.99,64.99,64.99,0.0,0.0,64.59,64.59,64.59,0.0,0.0,64.78,64.78,64.78,0.0,0.0
2019-03-17,63.32,63.32,63.32,0.0,0.0,63.37,63.37,63.37,0.0,0.0,63.3,63.3,63.3,0.0,0.0,63.3,63.3,63.3,0.0,0.0
2019-03-24,64.13,64.13,64.13,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.13,64.13,64.13,0.0,0.0,64.4,64.4,64.4,0.0,0.0
2019-03-31,66.36,66.36,66.36,0.0,0.0,66.4,66.4,66.4,0.0,0.0,66.29,66.29,66.29,0.0,0.0,66.33,66.33,66.33,0.0,0.0
2019-04-07,66.76,66.76,66.76,0.0,0.0,67.29,67.29,67.29,0.0,0.0,66.76,66.76,66.76,0.0,0.0,67.18,67.18,67.18,0.0,0.0
2019-04-14,67.49,67.49,67.49,0.0,0.0,67.53,67.53,67.53,0.0,0.0,67.39,67.39,67.39,0.0,0.0,67.53,67.53,67.53,0.0,0.0
2019-04-21,67.35,67.35,67.35,0.0,0.0,67.79,67.79,67.79,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.79,67.79,67.79,0.0,0.0
2019-04-28,67.85,67.85,67.85,0.0,0.0,68.21,68.21,68.21,0.0,0.0,67.84,67.84,67.84,0.0,0.0,68.21,68.21,68.21,0.0,0.0
2019-05-05,66.28,66.28,66.28,0.0,0.0,66.28,66.28,66.28,0.0,0.0,66.28,66.28,66.28,0.0,0.0,66.28,66.28,66.28,0.0,0.0
2019-05-12,65.72,65.72,65.72,0.0,0.0,65.72,65.72,65.72,0.0,0.0,65.39,65.39,65.39,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2019-05-19,64.38,64.38,64.38,0.0,0.0,64.38,64.38,64.38,0.0,0.0,64.2,64.2,64.2,0.0,0.0,64.2,64.2,64.2,0.0,0.0
2019-05-26,62.47,62.47,62.47,0.0,0.0,62.47,62.47,62.47,0.0,0.0,62.16,62.16,62.16,0.0,0.0,62.17,62.17,62.17,0.0,0.0
2019-06-02,65.12,65.12,65.12,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.12,65.12,65.12,0.0,0.0,65.26,65.26,65.26,0.0,0.0
2019-06-09,65.67,65.67,65.67,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.67,65.67,65.67,0.0,0.0
2019-06-16,66.61,66.61,66.61,0.0,0.0,66.9,66.9,66.9,0.0,0.0,66.61,66.61,66.61,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2019-06-23,66.93,66.93,66.93,0.0,0.0,67.17,67.17,67.17,0.0,0.0,66.93,66.93,66.93,0.0,0.0,67.17,67.17,67.17,0.0,0.0
2019-06-30,67.86,67.86,67.86,0.0,0.0,68.11,68.11,68.11,0.0,0.0,67.8,67.8,67.8,0.0,0.0,68.11,68.11,68.11,0.0,0.0
2019-07-07,68.2,68.2,68.2,0.0,0.0,68.38,68.38,68.38,0.0,0.0,68.2,68.2,68.2,0.0,0.0,68.38,68.38,68.38,0.0,0.0
2019-07-14,67.89,67.89,67.89,0.0,0.0,67.93,67.93,67.93,0.0,0.0,67.54,67.54,67.54,0.0,0.0,67.54,67.54,67.54,0.0,0.0
2019-07-21,68.45,68.45,68.45,0.0,0.0,68.73,68.73,68.73,0.0,0.0,68.45,68.45,68.45,0.0,0.0,68.73,68.73,68.73,0.0,0.0
2019-07-28,65.63,65.63,65.63,0.0,0.0,66.14,66.14,66.14,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.85,65.85,65.85,0.0,0.0
2019-08-04,65.1,65.1,65.1,0.0,0.0,65.1,65.1,65.1,0.0,0.0,64.68,64.68,64.68,0.0,0.0,65.03,65.03,65.03,0.0,0.0
2019-08-11,63.42,63.42,63.42,0.0,0.0,63.72,63.72,63.72,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.72,63.72,63.72,0.0,0.0
2019-08-18,64.08,64.08,64.08,0.0,0.0,64.42,64.42,64.42,0.0,0.0,62.4,62.4,62.4,0.0,0.0,62.46,62.46,62.46,0.0,0.0
2019-08-25,64.79,64.79,64.79,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.54,64.54,64.54,0.0,0.0,64.57,64.57,64.57,0.0,0.0
2019-09-01,66.37,66.37,66.37,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.23,66.23,66.23,0.0,0.0,66.23,66.23,66.23,0.0,0.0
2019-09-08,68.65,68.65,68.65,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.52,68.52,68.52,0.0,0.0
2019-09-15,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2019-09-22,67.44,67.44,67.44,0.0,0.0,67.44,67.44,67.44,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.95,66.95,66.95,0.0,0.0
2019-09-29,65.4,65.4,65.4,0.0,0.0,65.78,65.78,65.78,0.0,0.0,65.4,65.4,65.4,0.0,0.0,65.78,65.78,65.78,0.0,0.0
2019-10-06,66.86,66.86,66.86,0.0,0.0,67.0,67.0,67.0,0.0,0.0,66.72,66.72,66.72,0.0,0.0,66.72,66.72,66.72,0.0,0.0
2019-10-13,67.64,67.64,67.64,0.0,0.0,67.64,67.64,67.64,0.0,0.0,67.41,67.41,67.41,0.0,0.0,67.51,67.51,67.51,0.0,0.0
2019-10-20,68.52,68.52,68.52,0.0,0.0,69.25,69.25,69.25,0.0,0.0,68.52,68.52,68.52,0.0,0.0,69.25,69.25,69.25,0.0,0.0
2019-10-27,69.19,69.19,69.19,0.0,0.0,70.25,70.25,70.25,0.0,0.0,69.19,69.19,69.19,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2019-11-03,71.36,71.36,71.36,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.36,71.36,71.36,0.0,0.0,71.83,71.83,71.83,0.0,0.0
2019-11-10,72.43,72.43,72.43,0.0,0.0,72.44,72.44,72.44,0.0,0.0,72.34,72.34,72.34,0.0,0.0,72.35,72.35,72.35,0.0,0.0
2019-11-17,71.78,71.78,71.78,0.0,0.0,71.79,71.79,71.79,0.0,0.0,71.76,71.76,71.76,0.0,0.0,71.78,71.78,71.78,0.0,0.0
2019-11-24,72.65,72.65,72.65,0.0,0.0,72.65,72.65,72.65,0.0,0.0,72.18,72.18,72.18,0.0,0.0,72.18,72.18,72.18,0.0,0.0
2019-12-01,72.65,72.65,72.65,0.0,0.0,72.65,72.65,72.65,0.0,0.0,72.3,72.3,72.3,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2019-12-08,73.41,73.41,73.41,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.04,73.04,73.04,0.0,0.0,73.09,73.09,73.09,0.0,0.0
2019-12-15,73.88,73.88,73.88,0.0,0.0,73.93,73.93,73.93,0.0,0.0,73.85,73.85,73.85,0.0,0.0,73.91,73.91,73.91,0.0,0.0
2019-12-22,74.12,74.12,74.12,0.0,0.0,74.14,74.14,74.14,0.0,0.0,73.83,73.83,73.83,0.0,0.0,73.83,73.83,73.83,0.0,0.0
2019-12-29,73.52,73.52,73.52,0.0,0.0,73.61,73.61,73.61,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.44,73.44,73.44,0.0,0.0
