Date,OBCI_Open_average,OBCI_Open_max,OBCI_Open_min,OBCI_Open_volatility,OBCI_Open_change,OBCI_High_average,OBCI_High_max,OBCI_High_min,OBCI_High_volatility,OBCI_High_change,OBCI_Low_average,OBCI_Low_max,OBCI_Low_min,OBCI_Low_volatility,OBCI_Low_change,OBCI_Close_average,OBCI_Close_max,OBCI_Close_min,OBCI_Close_volatility,OBCI_Close_change,OBCI_Volume_average,OBCI_Volume_max,OBCI_Volume_min,OBCI_Volume_volatility,OBCI_Volume_change
2019-10-27,3.448,3.49,3.42,0.07000000000000028,-0.03000000000000025,3.468,3.5,3.45,0.04999999999999982,0.040000000000000036,3.398,3.45,3.33,0.1200000000000001,0.020000000000000018,3.43,3.46,3.39,0.06999999999999984,0.06999999999999984,6851,11644,4170,7474,5463
2019-11-03,3.52,3.6,3.48,0.1200000000000001,0.0,3.5475,3.6,3.5,0.10000000000000009,0.06999999999999984,3.4975,3.55,3.46,0.08999999999999986,0.040000000000000036,3.5225,3.56,3.47,0.08999999999999986,0.08999999999999986,2891,4285,1138,3147,522
2019-11-10,3.448,3.57,3.32,0.25,-0.25,3.5380000000000003,3.68,3.36,0.3200000000000003,-0.2200000000000002,3.378,3.49,3.31,0.18000000000000016,-0.18000000000000016,3.444,3.6,3.31,0.29000000000000004,-0.16000000000000014,24687,88432,1489,86943,-3897
2019-11-17,3.4425,3.6,3.35,0.25,-0.20000000000000018,3.4699999999999998,3.6,3.35,0.25,-0.18000000000000016,3.35,3.39,3.31,0.08000000000000007,0.040000000000000036,3.39,3.48,3.34,0.14000000000000012,-0.08999999999999986,3093,6372,1002,5370,-906
2019-11-24,3.3566666666666665,3.42,3.31,0.10999999999999988,-0.08000000000000007,3.38,3.42,3.34,0.08000000000000007,-0.08000000000000007,3.3366666666666664,3.38,3.31,0.06999999999999984,-0.06000000000000005,3.36,3.38,3.32,0.06000000000000005,-0.06000000000000005,1355,1460,1248,212,109
2019-12-01,3.355,3.4,3.32,0.08000000000000007,0.040000000000000036,3.3975,3.45,3.34,0.11000000000000032,-0.050000000000000266,3.32,3.34,3.31,0.029999999999999805,-0.020000000000000018,3.3525,3.42,3.31,0.10999999999999988,-0.10000000000000009,4093,9402,674,8728,-7334
2019-12-08,3.418,3.51,3.36,0.1499999999999999,0.1499999999999999,3.438,3.51,3.41,0.09999999999999964,0.09999999999999964,3.376,3.44,3.36,0.08000000000000007,0.08000000000000007,3.406,3.45,3.36,0.0900000000000003,0.040000000000000036,4735,5721,3817,1904,-926
2019-12-15,3.4033333333333333,3.44,3.36,0.08000000000000007,0.08000000000000007,3.4966666666666666,3.51,3.49,0.019999999999999574,0.0,3.39,3.43,3.36,0.07000000000000028,0.07000000000000028,3.466666666666667,3.51,3.43,0.07999999999999963,0.029999999999999805,2076,2838,1262,1576,1576
2019-12-22,3.4275,3.54,3.31,0.22999999999999998,-0.22999999999999998,3.4525,3.54,3.34,0.20000000000000018,-0.20000000000000018,3.4075,3.54,3.31,0.22999999999999998,-0.22999999999999998,3.415,3.54,3.34,0.20000000000000018,-0.20000000000000018,4500,7045,155,6890,3908
2019-12-29,3.33,3.36,3.31,0.04999999999999982,0.040000000000000036,3.4033333333333333,3.48,3.34,0.14000000000000012,0.050000000000000266,3.31,3.31,3.31,0.0,0.0,3.3666666666666667,3.48,3.31,0.16999999999999993,0.0,3808,6088,2432,3656,-3183
