Date,Premise Capital Frontier Advantage Diversified Tac_etf_Open_average,Premise Capital Frontier Advantage Diversified Tac_etf_Open_max,Premise Capital Frontier Advantage Diversified Tac_etf_Open_min,Premise Capital Frontier Advantage Diversified Tac_etf_Open_volatility,Premise Capital Frontier Advantage Diversified Tac_etf_Open_change,Premise Capital Frontier Advantage Diversified Tac_etf_High_average,Premise Capital Frontier Advantage Diversified Tac_etf_High_max,Premise Capital Frontier Advantage Diversified Tac_etf_High_min,Premise Capital Frontier Advantage Diversified Tac_etf_High_volatility,Premise Capital Frontier Advantage Diversified Tac_etf_High_change,Premise Capital Frontier Advantage Diversified Tac_etf_Low_average,Premise Capital Frontier Advantage Diversified Tac_etf_Low_max,Premise Capital Frontier Advantage Diversified Tac_etf_Low_min,Premise Capital Frontier Advantage Diversified Tac_etf_Low_volatility,Premise Capital Frontier Advantage Diversified Tac_etf_Low_change,Premise Capital Frontier Advantage Diversified Tac_etf_Close_average,Premise Capital Frontier Advantage Diversified Tac_etf_Close_max,Premise Capital Frontier Advantage Diversified Tac_etf_Close_min,Premise Capital Frontier Advantage Diversified Tac_etf_Close_volatility,Premise Capital Frontier Advantage Diversified Tac_etf_Close_change
2018-11-11,29.26,29.26,29.26,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2018-11-18,28.73,28.73,28.73,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-11-25,28.85,28.85,28.85,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2018-12-02,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2018-12-09,28.82,28.82,28.82,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2018-12-16,28.71,28.71,28.71,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-12-23,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2018-12-30,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2019-01-06,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-01-13,28.97,28.97,28.97,0.0,0.0,28.97,28.97,28.97,0.0,0.0,28.97,28.97,28.97,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2019-01-20,29.0,29.0,29.0,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2019-01-27,29.26,29.26,29.26,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-02-03,29.18,29.18,29.18,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2019-02-10,29.33,29.33,29.33,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2019-02-17,29.42,29.42,29.42,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2019-02-24,29.38,29.38,29.38,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2019-03-03,28.96,28.96,28.96,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-03-10,29.7,29.7,29.7,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2019-03-17,29.96,29.96,29.96,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-03-24,29.89,29.89,29.89,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-03-31,30.44,30.44,30.44,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-04-07,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-04-14,30.49,30.49,30.49,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-04-21,30.62,30.62,30.62,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-04-28,30.84,30.84,30.84,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-05-05,29.81,29.81,29.81,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.76,29.76,29.76,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-05-12,29.88,29.88,29.88,0.0,0.0,30.06,30.06,30.06,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2019-05-19,29.63,29.63,29.63,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2019-05-26,29.21,29.21,29.21,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2019-06-02,30.15,30.15,30.15,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-06-09,30.18,30.18,30.18,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.21,30.21,30.21,0.0,0.0
2019-06-16,30.84,30.84,30.84,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-06-23,30.69,30.69,30.69,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-06-30,31.04,31.04,31.04,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-07-07,31.11,31.11,31.11,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2019-07-14,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2019-07-21,31.13,31.13,31.13,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-07-28,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.51,30.51,30.51,0.0,0.0
2019-08-04,30.47,30.47,30.47,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-08-11,30.06,30.06,30.06,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2019-08-18,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2019-08-25,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-09-01,31.05,31.05,31.05,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2019-09-08,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-09-15,31.2,31.2,31.2,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2019-09-22,31.03,31.03,31.03,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2019-09-29,30.61,30.61,30.61,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-10-06,31.16,31.16,31.16,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-10-13,31.29,31.29,31.29,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-10-20,31.51,31.51,31.51,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2019-10-27,31.84,31.84,31.84,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2019-11-03,31.89,31.89,31.89,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-11-10,32.04,32.04,32.04,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-11-17,31.89,31.89,31.89,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2019-11-24,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-12-01,32.34,32.34,32.34,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2019-12-08,32.49,32.49,32.49,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2019-12-15,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2019-12-22,33.15,33.15,33.15,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2019-12-29,32.41,32.41,32.41,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.43,32.43,32.43,0.0,0.0
