Date,Global X SuperDividend_Open_average,Global X SuperDividend_Open_max,Global X SuperDividend_Open_min,Global X SuperDividend_Open_volatility,Global X SuperDividend_Open_change,Global X SuperDividend_High_average,Global X SuperDividend_High_max,Global X SuperDividend_High_min,Global X SuperDividend_High_volatility,Global X SuperDividend_High_change,Global X SuperDividend_Low_average,Global X SuperDividend_Low_max,Global X SuperDividend_Low_min,Global X SuperDividend_Low_volatility,Global X SuperDividend_Low_change,Global X SuperDividend_Close_average,Global X SuperDividend_Close_max,Global X SuperDividend_Close_min,Global X SuperDividend_Close_volatility,Global X SuperDividend_Close_change
2019-09-29,16.58,16.58,16.58,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2019-10-06,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.81,16.81,16.81,0.0,0.0
2019-10-13,17.13,17.13,17.13,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2019-10-20,17.24,17.24,17.24,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2019-10-27,17.4,17.4,17.4,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2019-11-03,17.27,17.27,17.27,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.27,17.27,17.27,0.0,0.0
2019-11-10,17.15,17.15,17.15,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.11,17.11,17.11,0.0,0.0,17.16,17.16,17.16,0.0,0.0
2019-11-17,17.01,17.01,17.01,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2019-11-24,17.19,17.19,17.19,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.16,17.16,17.16,0.0,0.0
2019-12-01,17.16,17.16,17.16,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2019-12-08,17.47,17.47,17.47,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2019-12-15,17.65,17.65,17.65,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2019-12-22,17.8,17.8,17.8,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2019-12-29,17.66,17.66,17.66,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.71,17.71,17.71,0.0,0.0
