Date,Vanguard Short-Term Corporate Bond_Open_average,Vanguard Short-Term Corporate Bond_Open_max,Vanguard Short-Term Corporate Bond_Open_min,Vanguard Short-Term Corporate Bond_Open_volatility,Vanguard Short-Term Corporate Bond_Open_change,Vanguard Short-Term Corporate Bond_High_average,Vanguard Short-Term Corporate Bond_High_max,Vanguard Short-Term Corporate Bond_High_min,Vanguard Short-Term Corporate Bond_High_volatility,Vanguard Short-Term Corporate Bond_High_change,Vanguard Short-Term Corporate Bond_Low_average,Vanguard Short-Term Corporate Bond_Low_max,Vanguard Short-Term Corporate Bond_Low_min,Vanguard Short-Term Corporate Bond_Low_volatility,Vanguard Short-Term Corporate Bond_Low_change,Vanguard Short-Term Corporate Bond_Close_average,Vanguard Short-Term Corporate Bond_Close_max,Vanguard Short-Term Corporate Bond_Close_min,Vanguard Short-Term Corporate Bond_Close_volatility,Vanguard Short-Term Corporate Bond_Close_change
2019-05-12,79.69,79.69,79.69,0.0,0.0,79.71,79.71,79.71,0.0,0.0,79.63,79.63,79.63,0.0,0.0,79.65,79.65,79.65,0.0,0.0
2019-05-19,79.75,79.75,79.75,0.0,0.0,79.8,79.8,79.8,0.0,0.0,79.72,79.72,79.72,0.0,0.0,79.75,79.75,79.75,0.0,0.0
2019-05-26,80.02,80.02,80.02,0.0,0.0,80.12,80.12,80.12,0.0,0.0,79.94,79.94,79.94,0.0,0.0,80.12,80.12,80.12,0.0,0.0
2019-06-02,80.12,80.12,80.12,0.0,0.0,80.14,80.14,80.14,0.0,0.0,80.11,80.11,80.11,0.0,0.0,80.14,80.14,80.14,0.0,0.0
2019-06-09,80.23,80.23,80.23,0.0,0.0,80.27,80.27,80.27,0.0,0.0,80.21,80.21,80.21,0.0,0.0,80.24,80.24,80.24,0.0,0.0
2019-06-16,80.64,80.64,80.64,0.0,0.0,80.68,80.68,80.68,0.0,0.0,80.61,80.61,80.61,0.0,0.0,80.68,80.68,80.68,0.0,0.0
2019-06-23,80.55,80.55,80.55,0.0,0.0,80.58,80.58,80.58,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.53,80.53,80.53,0.0,0.0
2019-06-30,80.42,80.42,80.42,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.33,80.33,80.33,0.0,0.0,80.36,80.36,80.36,0.0,0.0
2019-07-07,80.43,80.43,80.43,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.43,80.43,80.43,0.0,0.0,80.5,80.5,80.5,0.0,0.0
2019-07-14,80.62,80.62,80.62,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.61,80.61,80.61,0.0,0.0,80.62,80.62,80.62,0.0,0.0
2019-07-21,80.64,80.64,80.64,0.0,0.0,80.65,80.65,80.65,0.0,0.0,80.62,80.62,80.62,0.0,0.0,80.63,80.63,80.63,0.0,0.0
2019-07-28,80.77,80.77,80.77,0.0,0.0,80.85,80.85,80.85,0.0,0.0,80.72,80.72,80.72,0.0,0.0,80.84,80.84,80.84,0.0,0.0
2019-08-04,80.86,80.86,80.86,0.0,0.0,80.94,80.94,80.94,0.0,0.0,80.85,80.85,80.85,0.0,0.0,80.93,80.93,80.93,0.0,0.0
2019-08-11,81.03,81.03,81.03,0.0,0.0,81.04,81.04,81.04,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.0,81.0,81.0,0.0,0.0
2019-08-18,81.18,81.18,81.18,0.0,0.0,81.22,81.22,81.22,0.0,0.0,81.12,81.12,81.12,0.0,0.0,81.18,81.18,81.18,0.0,0.0
2019-08-25,81.24,81.24,81.24,0.0,0.0,81.3,81.3,81.3,0.0,0.0,81.2,81.2,81.2,0.0,0.0,81.28,81.28,81.28,0.0,0.0
2019-09-01,80.96,80.96,80.96,0.0,0.0,80.98,80.98,80.98,0.0,0.0,80.92,80.92,80.92,0.0,0.0,80.94,80.94,80.94,0.0,0.0
2019-09-08,80.6,80.6,80.6,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.56,80.56,80.56,0.0,0.0,80.63,80.63,80.63,0.0,0.0
2019-09-15,80.94,80.94,80.94,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.91,80.91,80.91,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2019-09-22,80.97,80.97,80.97,0.0,0.0,81.07,81.07,81.07,0.0,0.0,80.96,80.96,80.96,0.0,0.0,81.05,81.05,81.05,0.0,0.0
2019-09-29,81.25,81.25,81.25,0.0,0.0,81.26,81.26,81.26,0.0,0.0,81.19,81.19,81.19,0.0,0.0,81.2,81.2,81.2,0.0,0.0
2019-10-06,81.01,81.01,81.01,0.0,0.0,81.04,81.04,81.04,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.01,81.01,81.01,0.0,0.0
2019-10-13,81.06,81.06,81.06,0.0,0.0,81.09,81.09,81.09,0.0,0.0,81.03,81.03,81.03,0.0,0.0,81.05,81.05,81.05,0.0,0.0
2019-10-20,81.04,81.04,81.04,0.0,0.0,81.04,81.04,81.04,0.0,0.0,80.97,80.97,80.97,0.0,0.0,81.04,81.04,81.04,0.0,0.0
2019-10-27,81.01,81.01,81.01,0.0,0.0,81.01,81.01,81.01,0.0,0.0,80.96,80.96,80.96,0.0,0.0,80.99,80.99,80.99,0.0,0.0
2019-11-03,80.81,80.81,80.81,0.0,0.0,80.85,80.85,80.85,0.0,0.0,80.76,80.76,80.76,0.0,0.0,80.76,80.76,80.76,0.0,0.0
2019-11-10,81.04,81.04,81.04,0.0,0.0,81.05,81.05,81.05,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.01,81.01,81.01,0.0,0.0
2019-11-17,81.03,81.03,81.03,0.0,0.0,81.06,81.06,81.06,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.05,81.05,81.05,0.0,0.0
2019-11-24,80.89,80.89,80.89,0.0,0.0,80.89,80.89,80.89,0.0,0.0,80.81,80.81,80.81,0.0,0.0,80.87,80.87,80.87,0.0,0.0
2019-12-01,80.94,80.94,80.94,0.0,0.0,80.95,80.95,80.95,0.0,0.0,80.92,80.92,80.92,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2019-12-08,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.94,80.94,80.94,0.0,0.0,80.94,80.94,80.94,0.0,0.0
2019-12-15,80.85,80.85,80.85,0.0,0.0,80.85,80.85,80.85,0.0,0.0,80.77,80.77,80.77,0.0,0.0,80.77,80.77,80.77,0.0,0.0
2019-12-22,80.98,80.98,80.98,0.0,0.0,81.04,81.04,81.04,0.0,0.0,80.94,80.94,80.94,0.0,0.0,81.04,81.04,81.04,0.0,0.0
2019-12-29,81.09,81.09,81.09,0.0,0.0,81.16,81.16,81.16,0.0,0.0,81.06,81.06,81.06,0.0,0.0,81.14,81.14,81.14,0.0,0.0
