Date,ABM_stock_Open_average,ABM_stock_Open_max,ABM_stock_Open_min,ABM_stock_Open_volatility,ABM_stock_Open_change,ABM_stock_High_average,ABM_stock_High_max,ABM_stock_High_min,ABM_stock_High_volatility,ABM_stock_High_change,ABM_stock_Low_average,ABM_stock_Low_max,ABM_stock_Low_min,ABM_stock_Low_volatility,ABM_stock_Low_change,ABM_stock_Close_average,ABM_stock_Close_max,ABM_stock_Close_min,ABM_stock_Close_volatility,ABM_stock_Close_change,ABM_stock_Volume_average,ABM_stock_Volume_max,ABM_stock_Volume_min,ABM_stock_Volume_volatility,ABM_stock_Volume_change
2019-10-27,37.176,37.56,36.73,0.8300000000000054,-0.730000000000004,37.438,38.16,36.85,1.3099999999999952,-1.0700000000000003,36.668,37.46,35.77,1.6899999999999977,-1.6899999999999977,37.01,37.71,36.46,1.25,-1.25,447703,1047002,260146,786856,10938
2019-11-03,37.188,37.53,36.82,0.7100000000000009,0.5799999999999983,37.526,37.93,37.12,0.8100000000000023,0.7700000000000031,36.726,37.19,36.3,0.8900000000000006,0.6799999999999997,37.298,37.81,36.78,1.0300000000000011,1.0300000000000011,247364,274280,217925,56355,-49583
2019-11-10,37.954,38.58,37.57,1.009999999999998,1.009999999999998,38.346,38.71,37.86,0.8500000000000014,0.7199999999999989,37.598,37.75,37.25,0.5,0.5,38.036,38.31,37.68,0.6300000000000026,0.21000000000000085,183161,225494,138933,86561,37480
2019-11-17,38.298,38.77,37.82,0.9500000000000028,0.10000000000000142,38.68,39.18,38.0,1.1799999999999997,-0.5,37.952,38.48,37.43,1.0499999999999972,-0.259999999999998,38.262,38.76,37.64,1.1199999999999974,-0.75,201308,251662,162438,89224,45886
2019-11-24,38.4825,38.96,37.93,1.0300000000000011,0.7899999999999991,38.807500000000005,39.13,38.49,0.6400000000000006,0.22999999999999687,38.1525,38.72,37.64,1.0799999999999983,0.3299999999999983,38.472500000000004,38.84,37.99,0.8500000000000014,-0.3299999999999983,195181,327189,117787,209402,-209402
2019-12-01,37.808,38.12,37.38,0.7399999999999949,-0.04999999999999716,38.168,38.62,37.62,1.0,0.35999999999999943,37.536,38.03,37.04,0.990000000000002,0.3999999999999986,37.74,38.14,37.56,0.5799999999999983,0.4200000000000017,235678,281670,160156,121514,24434
2019-12-08,38.088,38.23,37.88,0.3499999999999943,-0.1599999999999966,38.318,38.52,37.97,0.5500000000000043,-0.37000000000000455,37.716,38.01,36.87,1.1400000000000006,-1.0900000000000034,37.88,38.16,37.09,1.0699999999999932,-1.0699999999999932,266271,355037,185874,169163,25472
2019-12-15,37.384,39.05,35.54,3.509999999999998,1.529999999999994,38.436,39.74,37.65,2.0900000000000034,1.8100000000000023,36.82,38.58,35.04,3.539999999999999,1.1999999999999957,37.966,38.96,37.08,1.8800000000000026,1.220000000000006,833119,1423851,443653,980198,980198
2019-12-22,38.325,38.76,37.69,1.0700000000000003,0.11999999999999744,38.5925,38.78,38.28,0.5,0.13000000000000256,37.7975,38.39,37.4,0.990000000000002,0.9399999999999977,38.265,38.62,37.74,0.8799999999999955,0.759999999999998,321456,519962,166650,353312,-278229
2019-12-29,38.1,38.5,37.89,0.6099999999999994,-0.6099999999999994,38.442499999999995,38.58,38.32,0.259999999999998,-0.18999999999999773,37.8675,38.2,37.54,0.6600000000000037,-0.3100000000000023,38.205,38.42,37.71,0.7100000000000009,-0.04999999999999716,292415,358587,226209,132378,73302
