Date,ProShares UltraPro Short 20+ Year Treasury_Open_average,ProShares UltraPro Short 20+ Year Treasury_Open_max,ProShares UltraPro Short 20+ Year Treasury_Open_min,ProShares UltraPro Short 20+ Year Treasury_Open_volatility,ProShares UltraPro Short 20+ Year Treasury_Open_change,ProShares UltraPro Short 20+ Year Treasury_High_average,ProShares UltraPro Short 20+ Year Treasury_High_max,ProShares UltraPro Short 20+ Year Treasury_High_min,ProShares UltraPro Short 20+ Year Treasury_High_volatility,ProShares UltraPro Short 20+ Year Treasury_High_change,ProShares UltraPro Short 20+ Year Treasury_Low_average,ProShares UltraPro Short 20+ Year Treasury_Low_max,ProShares UltraPro Short 20+ Year Treasury_Low_min,ProShares UltraPro Short 20+ Year Treasury_Low_volatility,ProShares UltraPro Short 20+ Year Treasury_Low_change,ProShares UltraPro Short 20+ Year Treasury_Close_average,ProShares UltraPro Short 20+ Year Treasury_Close_max,ProShares UltraPro Short 20+ Year Treasury_Close_min,ProShares UltraPro Short 20+ Year Treasury_Close_volatility,ProShares UltraPro Short 20+ Year Treasury_Close_change
2019-03-31,23.71,23.71,23.71,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2019-04-07,24.36,24.36,24.36,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-04-14,24.58,24.58,24.58,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.68,24.68,24.68,0.0,0.0
2019-04-21,24.12,24.12,24.12,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2019-04-28,23.41,23.41,23.41,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-05-05,22.82,22.82,22.82,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2019-05-12,22.45,22.45,22.45,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2019-05-19,21.67,21.67,21.67,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2019-05-26,19.48,19.48,19.48,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-06-02,20.03,20.03,20.03,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2019-06-09,19.7,19.7,19.7,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-06-16,19.36,19.36,19.36,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2019-06-23,18.96,18.96,18.96,0.0,0.0,19.36,19.36,19.36,0.0,0.0,18.9,18.9,18.9,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2019-06-30,18.74,18.74,18.74,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2019-07-07,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-07-14,19.07,19.07,19.07,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-07-21,19.34,19.34,19.34,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-07-28,16.62,16.62,16.62,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.36,16.36,16.36,0.0,0.0
2019-08-04,15.4,15.4,15.4,0.0,0.0,15.45,15.45,15.45,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-08-11,14.7,14.7,14.7,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-08-18,14.02,14.02,14.02,0.0,0.0,14.18,14.18,14.18,0.0,0.0,13.91,13.91,13.91,0.0,0.0,14.16,14.16,14.16,0.0,0.0
2019-08-25,13.78,13.78,13.78,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.61,13.61,13.61,0.0,0.0
2019-09-01,14.5,14.5,14.5,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-09-08,16.39,16.39,16.39,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-09-15,14.94,14.94,14.94,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.65,14.65,14.65,0.0,0.0,15.05,15.05,15.05,0.0,0.0
2019-09-22,14.92,14.92,14.92,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2019-09-29,13.89,13.89,13.89,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.78,13.78,13.78,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2019-10-06,14.96,14.96,14.96,0.0,0.0,15.07,15.07,15.07,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.98,14.98,14.98,0.0,0.0
2019-10-13,15.95,15.95,15.95,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2019-10-20,16.34,16.34,16.34,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2019-10-27,15.7,15.7,15.7,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.77,15.77,15.77,0.0,0.0
2019-11-03,16.92,16.92,16.92,0.0,0.0,17.19,17.19,17.19,0.0,0.0,16.87,16.87,16.87,0.0,0.0,17.06,17.06,17.06,0.0,0.0
2019-11-10,15.9,15.9,15.9,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2019-11-17,15.2,15.2,15.2,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2019-11-24,15.35,15.35,15.35,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-12-01,15.46,15.46,15.46,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2019-12-08,15.63,15.63,15.63,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.84,15.84,15.84,0.0,0.0
2019-12-15,16.08,16.08,16.08,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-12-22,16.37,16.37,16.37,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2019-12-29,15.52,15.52,15.52,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.24,15.24,15.24,0.0,0.0
