Date,TDC_stock_Open_average,TDC_stock_Open_max,TDC_stock_Open_min,TDC_stock_Open_volatility,TDC_stock_Open_change,TDC_stock_High_average,TDC_stock_High_max,TDC_stock_High_min,TDC_stock_High_volatility,TDC_stock_High_change,TDC_stock_Low_average,TDC_stock_Low_max,TDC_stock_Low_min,TDC_stock_Low_volatility,TDC_stock_Low_change,TDC_stock_Close_average,TDC_stock_Close_max,TDC_stock_Close_min,TDC_stock_Close_volatility,TDC_stock_Close_change,TDC_stock_Volume_average,TDC_stock_Volume_max,TDC_stock_Volume_min,TDC_stock_Volume_volatility,TDC_stock_Volume_change
2018-10-28,35.998,37.11,34.64,2.469999999999999,1.3999999999999986,36.52,37.34,35.67,1.6700000000000017,1.3100000000000023,35.096,35.98,34.06,1.9199999999999946,1.019999999999996,35.758,36.62,34.59,2.029999999999994,1.1799999999999997,1869322,2942909,1026655,1916254,1916254
2018-11-04,37.046,38.2,35.71,2.490000000000002,2.1300000000000026,37.614,38.51,36.52,1.9899999999999949,1.4799999999999969,36.568000000000005,37.95,34.88,3.0700000000000003,2.3900000000000006,37.394,38.5,36.22,2.280000000000001,1.4399999999999977,1022340,1394885,595899,798986,-798986
2018-11-11,37.636,38.13,37.21,0.9200000000000017,0.21000000000000085,38.102,38.34,37.94,0.4000000000000057,0.03999999999999915,37.306,37.56,37.12,0.44000000000000483,0.44000000000000483,37.672,37.84,37.4,0.44000000000000483,0.0899999999999963,1088667,1413089,647968,765121,73143
2018-11-18,36.1025,37.42,35.22,2.200000000000003,-1.6900000000000048,36.730000000000004,37.53,36.28,1.25,-0.9299999999999997,35.4075,35.74,34.67,1.0700000000000003,0.17999999999999972,35.995000000000005,36.34,35.75,0.5900000000000034,0.47000000000000597,1078128,1833598,217586,1616012,-1389708
2018-11-25,37.168,37.8,36.55,1.25,0.9699999999999989,37.722,38.27,37.06,1.2100000000000009,0.7800000000000011,36.952,37.41,36.52,0.8899999999999935,0.7700000000000031,37.382,37.91,36.76,1.1499999999999986,0.8200000000000003,942372,1296979,557648,739331,383368
2018-12-02,37.705,38.26,36.84,1.4199999999999946,-0.5399999999999991,38.1325,38.47,37.74,0.7299999999999969,-0.5599999999999952,36.9925,37.57,36.52,1.0499999999999972,-1.0499999999999972,37.58,38.26,36.78,1.4799999999999969,-1.4799999999999969,1004658,1185797,928921,256876,-242430
2018-12-09,37.442,38.2,36.68,1.5200000000000031,0.46999999999999886,37.85,38.44,37.37,1.0700000000000003,0.3100000000000023,36.95,37.56,36.3,1.2600000000000051,0.5400000000000063,37.388,38.0,36.69,1.3100000000000023,0.730000000000004,1407394,1718257,1220481,497776,-59510
2018-12-16,36.766,37.21,36.43,0.7800000000000011,-0.6000000000000014,37.162,37.66,36.74,0.9199999999999946,-0.9199999999999946,36.074,36.56,35.61,0.9500000000000028,-0.9500000000000028,36.434,36.68,35.89,0.7899999999999991,-0.7899999999999991,1581528,3032227,1013233,2018994,1703033
2018-12-23,36.2675,37.47,35.66,1.8100000000000023,1.8100000000000023,36.995,37.73,36.13,1.5999999999999943,1.5999999999999943,35.9625,36.83,35.44,1.3900000000000006,1.3900000000000006,36.7375,37.44,35.44,2.0,2.0,828835,1089644,594362,495282,326129
2018-12-30,37.55,37.66,37.3,0.35999999999999943,-0.06999999999999318,38.144999999999996,38.47,37.51,0.9600000000000009,0.0899999999999963,37.1725,37.47,36.48,0.990000000000002,0.11999999999999744,37.8775,38.41,36.99,1.4199999999999946,0.04999999999999716,1252104,1369195,1101732,267463,52373
2019-01-06,39.532,39.96,38.5,1.4600000000000009,1.2999999999999972,39.928,40.25,39.28,0.9699999999999989,0.9699999999999989,39.374,39.77,38.44,1.3300000000000054,1.3300000000000054,39.846000000000004,40.11,39.17,0.9399999999999977,0.9399999999999977,909459,1267826,675635,592191,369365
2019-01-13,41.838,43.75,39.81,3.9399999999999977,3.9399999999999977,42.638,44.31,40.19,4.1200000000000045,4.1200000000000045,41.548,43.57,39.36,4.210000000000001,4.210000000000001,42.394,43.98,40.09,3.8899999999999935,3.8899999999999935,1583298,2289567,1248513,1041054,325288
2019-01-20,43.8125,44.25,43.53,0.7199999999999989,0.4399999999999977,44.09,44.58,43.65,0.9299999999999997,0.6999999999999957,43.4125,44.13,42.95,1.1799999999999997,1.1799999999999997,43.825,44.33,43.36,0.9699999999999989,0.9699999999999989,1067345,1252270,889863,362407,157569
2019-01-27,44.141999999999996,44.43,43.91,0.5200000000000031,0.5200000000000031,44.524,45.26,44.21,1.0499999999999972,0.9299999999999997,43.958,44.43,43.71,0.7199999999999989,0.7199999999999989,44.35,45.0,43.96,1.0399999999999991,0.8500000000000014,1137512,1816527,726737,1089790,270599
2019-02-03,45.716,46.31,44.99,1.3200000000000003,-0.21000000000000085,46.524,47.22,45.94,1.2800000000000011,1.2800000000000011,45.432,45.83,44.78,1.0499999999999972,-0.21999999999999886,46.136,46.74,45.86,0.8800000000000026,0.0,1781551,2922971,1132788,1790183,1790183
2019-02-10,46.19,46.58,45.74,0.8399999999999963,0.4199999999999946,46.558,46.63,46.46,0.1700000000000017,-0.1700000000000017,45.856,45.99,45.72,0.2700000000000031,0.1599999999999966,46.292,46.45,46.07,0.38000000000000256,0.1700000000000017,1365539,1830879,955410,875469,-875469
2019-02-17,46.42,46.69,46.27,0.4199999999999946,0.3499999999999943,46.825,47.03,46.66,0.37000000000000455,0.20000000000000284,46.275000000000006,46.59,46.02,0.5700000000000003,0.3400000000000034,46.5225,46.89,46.26,0.6300000000000026,0.6300000000000026,903354,1062370,778799,283571,-109411
2019-02-24,47.664,48.84,46.94,1.9000000000000057,1.6800000000000068,48.275999999999996,49.41,47.29,2.1199999999999974,2.1199999999999974,47.446,48.33,46.81,1.519999999999996,1.519999999999996,48.044,49.28,46.97,2.3100000000000023,2.3100000000000023,1107172,1430572,897346,533226,273513
2019-03-03,48.118,49.42,47.21,2.210000000000001,-2.210000000000001,48.338,49.42,47.58,1.8400000000000034,-1.8400000000000034,47.466,47.91,46.91,1.0,-0.75,47.862,48.3,47.46,0.8399999999999963,-0.769999999999996,1087215,1395130,800276,594854,-413368
2019-03-10,47.918,48.25,47.63,0.6199999999999974,0.1599999999999966,48.284,48.43,48.02,0.4099999999999966,0.4099999999999966,47.775999999999996,47.95,47.62,0.3300000000000054,0.1700000000000017,47.98,48.09,47.9,0.19000000000000483,0.03999999999999915,739199,900630,470964,429666,1466
2019-03-17,46.448,47.87,44.76,3.1099999999999994,-2.0999999999999943,47.008,48.39,45.82,2.5700000000000003,-2.469999999999999,45.734,47.57,43.83,3.740000000000002,-3.6799999999999997,46.242,48.32,43.89,4.43,-3.8599999999999994,1059267,1865571,577257,1288314,421261
2019-03-24,43.992,44.27,43.69,0.5800000000000054,0.45000000000000284,44.318,44.76,43.97,0.7899999999999991,0.28000000000000114,43.538000000000004,44.09,43.18,0.9100000000000037,0.3299999999999983,43.854,44.36,43.65,0.7100000000000009,-0.10999999999999943,1221430,1893788,824262,1069526,741427
2019-03-31,43.832,44.08,43.44,0.6400000000000006,-0.6400000000000006,44.218,44.44,44.0,0.4399999999999977,-0.3200000000000003,43.37,43.79,42.87,0.9200000000000017,-0.269999999999996,43.682,44.0,43.23,0.7700000000000031,0.1699999999999946,1807412,3133606,954534,2179072,-13391
2019-04-07,43.754,44.07,43.54,0.5300000000000011,0.35999999999999943,44.038000000000004,44.18,43.92,0.259999999999998,0.0799999999999983,43.538,43.79,43.18,0.6099999999999994,0.5300000000000011,43.832,44.02,43.49,0.5300000000000011,0.1600000000000037,649808,965794,435857,529937,-139619
2019-04-14,44.31,44.52,44.08,0.44000000000000483,0.35999999999999943,44.75,45.22,44.54,0.6799999999999997,0.6700000000000017,44.035,44.23,43.8,0.4299999999999997,0.4299999999999997,44.4275,44.99,43.99,1.0,1.0,761323,910136,576150,333986,333986
2019-04-21,45.228,45.55,44.81,0.7399999999999949,0.28999999999999915,45.711999999999996,45.99,45.22,0.7700000000000031,0.7700000000000031,45.054,45.45,44.71,0.740000000000002,0.39000000000000057,45.412,45.75,45.11,0.6400000000000006,0.6400000000000006,539517,647097,387619,259478,-116751
2019-04-28,44.326,46.04,40.0,6.039999999999999,-5.710000000000001,44.74,46.16,41.44,4.719999999999999,-4.690000000000005,43.538,45.6,39.0,6.600000000000001,-6.600000000000001,43.766,46.02,39.33,6.690000000000005,-6.690000000000005,2126552,6209398,683010,5526388,5526388
2019-05-05,38.388,39.61,37.47,2.1400000000000006,-1.009999999999998,39.132,40.09,38.3,1.7900000000000063,-1.7900000000000063,37.574,38.01,36.78,1.2299999999999969,-1.2299999999999969,38.412,39.79,37.71,2.0799999999999983,-1.6899999999999977,1825119,3052738,1121716,1931022,-1519653
2019-05-12,36.72,37.1,36.49,0.6099999999999994,-0.6099999999999994,37.108000000000004,37.38,36.77,0.6099999999999994,-0.44999999999999574,36.35,36.73,35.99,0.7399999999999949,-0.23999999999999488,36.594,36.94,36.05,0.8900000000000006,-0.28000000000000114,871248,1083857,714688,369169,-173616
2019-05-19,35.274,35.88,34.6,1.2800000000000011,-0.7100000000000009,35.54,36.05,34.85,1.1999999999999957,-1.009999999999998,34.988,35.67,34.2,1.4699999999999989,-0.9399999999999977,35.118,35.74,34.41,1.3300000000000054,-1.0,1079953,1357631,745363,612268,-331977
2019-05-26,34.3375,34.51,34.14,0.36999999999999744,0.030000000000001137,34.807500000000005,35.07,34.45,0.6199999999999974,-0.4299999999999997,34.115,34.41,33.83,0.5799999999999983,-0.27999999999999403,34.5175,35.05,34.27,0.779999999999994,-0.06999999999999318,1183002,1390868,1027252,363616,133201
2019-06-02,35.396,36.4,34.3,2.1000000000000014,2.1000000000000014,35.778,36.57,34.82,1.75,1.75,35.016,35.76,34.16,1.6000000000000014,1.6000000000000014,35.61,36.21,34.62,1.5900000000000034,1.3700000000000045,1210967,1453200,952832,500368,-196431
2019-06-09,36.102000000000004,36.34,35.46,0.8800000000000026,-0.20000000000000284,36.4,36.45,36.27,0.17999999999999972,-0.12999999999999545,35.512,35.92,35.19,0.730000000000004,-0.5499999999999972,35.848,36.34,35.32,1.0200000000000031,-0.6499999999999986,1101355,1433037,819791,613246,-55292
2019-06-16,34.964,35.66,34.55,1.1099999999999994,-0.5900000000000034,35.202,35.66,34.8,0.8599999999999994,-0.3400000000000034,34.36,34.68,34.15,0.5300000000000011,0.020000000000003126,34.652,34.99,34.3,0.6900000000000048,0.240000000000002,2323887,5662934,1094284,4568650,3564114
2019-06-23,34.986,35.69,34.65,1.0399999999999991,0.9699999999999989,35.461999999999996,36.08,34.9,1.1799999999999997,0.6799999999999997,34.784,35.45,34.27,1.1799999999999997,0.9299999999999997,35.094,35.85,34.46,1.3900000000000006,1.1799999999999997,1068957,1501090,826023,675067,481958
2019-06-30,36.885,37.19,36.41,0.7800000000000011,0.7100000000000009,37.0875,37.36,36.87,0.490000000000002,0.38000000000000256,36.5475,36.96,36.06,0.8999999999999986,0.5899999999999963,37.035,37.32,36.73,0.5900000000000034,0.5200000000000031,964058,1773911,397317,1376594,-1376594
2019-07-07,36.594,36.98,36.16,0.8200000000000003,-0.8200000000000003,36.828,37.04,36.65,0.39000000000000057,-0.3399999999999963,36.248,36.48,36.04,0.4399999999999977,-0.28999999999999915,36.522,36.65,36.24,0.4099999999999966,0.11999999999999744,749535,1230147,506496,723651,-723651
2019-07-14,36.07,36.81,35.54,1.2700000000000031,-1.1500000000000057,36.176,36.81,35.67,1.1400000000000006,-0.9600000000000009,35.583999999999996,35.93,35.12,0.8100000000000023,-0.8100000000000023,35.73,36.25,35.15,1.1000000000000014,-1.1000000000000014,639842,773917,423629,350288,-1182
2019-07-21,35.75,36.8,34.73,2.0700000000000003,1.529999999999994,36.22,36.96,35.27,1.6899999999999977,1.6899999999999977,35.346,36.51,34.45,2.059999999999995,2.059999999999995,35.903999999999996,36.66,34.51,2.1499999999999986,2.039999999999999,1159171,1906018,420809,1485209,-1044709
2019-07-28,36.47,37.3,35.34,1.9599999999999937,-1.25,36.948,37.62,35.52,2.0999999999999943,-1.4499999999999957,35.434,36.45,32.83,3.6200000000000045,-3.210000000000001,35.83,37.25,32.99,4.259999999999998,-3.6099999999999994,1343549,2221780,604115,1617665,1617665
2019-08-04,33.626,35.26,31.87,3.389999999999997,3.389999999999997,34.536,35.86,33.2,2.6599999999999966,2.6599999999999966,33.342,35.08,31.87,3.2099999999999973,3.2099999999999973,34.318,35.56,33.1,2.460000000000001,2.460000000000001,1664022,2015382,1499215,516167,-503605
2019-08-11,33.632,35.26,32.64,2.6199999999999974,-2.1699999999999946,33.989999999999995,35.37,33.0,2.3699999999999974,-1.9299999999999997,32.902,33.52,32.41,1.1100000000000065,-0.20000000000000284,33.258,33.85,32.69,1.1600000000000037,-0.4099999999999966,974108,1363083,496824,866259,-734672
2019-08-18,32.584,33.76,31.82,1.9399999999999977,-1.6899999999999977,32.854,33.76,32.32,1.4399999999999977,-1.4399999999999977,31.95,33.14,31.22,1.9200000000000017,-1.9200000000000017,32.076,33.22,31.28,1.9399999999999977,-1.9399999999999977,783397,1046018,571810,474208,-89613
2019-08-25,30.792,31.69,30.0,1.6900000000000013,-0.8800000000000026,31.024,31.69,30.15,1.5400000000000027,-0.5500000000000007,30.242,30.73,29.72,1.0100000000000016,-0.05000000000000071,30.494,31.06,29.81,1.25,-0.18999999999999773,985617,1220604,624696,595908,-577719
2019-09-01,30.905,31.69,30.47,1.2200000000000024,1.0500000000000007,31.3675,32.52,30.47,2.0500000000000043,1.8100000000000023,30.49,31.56,29.61,1.9499999999999993,1.9499999999999993,31.01,32.22,29.92,2.299999999999997,2.299999999999997,1102126,1580909,657949,922960,746523
2019-09-08,33.478,34.34,32.41,1.9300000000000068,1.0700000000000003,34.056,34.6,33.48,1.1200000000000045,0.10000000000000142,32.757999999999996,33.54,32.08,1.4600000000000009,0.4299999999999997,33.550000000000004,34.31,32.76,1.5500000000000043,-0.5600000000000023,1186806,1711816,844776,867040,-824161
2019-09-15,32.284,32.99,31.95,1.0400000000000027,-0.360000000000003,32.583999999999996,33.26,32.14,1.1199999999999974,-1.1199999999999974,31.608,31.96,31.22,0.740000000000002,-0.38000000000000256,32.17,33.15,31.63,1.5199999999999996,-1.5199999999999996,1002314,1988434,550848,1437586,1437586
2019-09-22,31.522000000000002,31.84,30.89,0.9499999999999993,0.3299999999999983,31.93,32.09,31.81,0.2800000000000047,-0.12000000000000455,30.924,31.33,30.62,0.7099999999999973,-0.4799999999999969,31.368000000000002,31.77,30.87,0.8999999999999986,-0.879999999999999,777008,917976,632104,285872,-155219
2019-09-29,30.258,31.24,29.68,1.5599999999999987,-1.1000000000000014,30.606,31.28,29.77,1.5100000000000016,-1.1400000000000006,29.788,30.84,29.0,1.8399999999999999,-1.1600000000000001,30.04,31.0,29.61,1.3900000000000006,-1.129999999999999,1006975,1440976,606125,834851,190534
2019-10-06,29.208,29.74,28.91,0.8299999999999983,-0.7199999999999989,29.624,30.22,29.1,1.1199999999999974,0.16999999999999815,28.938,29.59,28.63,0.9600000000000009,-0.5700000000000003,29.13,29.64,28.69,0.9499999999999993,0.019999999999999574,717372,949139,555764,393375,-114078
