Date,MIND_stock_Open_average,MIND_stock_Open_max,MIND_stock_Open_min,MIND_stock_Open_volatility,MIND_stock_Open_change,MIND_stock_High_average,MIND_stock_High_max,MIND_stock_High_min,MIND_stock_High_volatility,MIND_stock_High_change,MIND_stock_Low_average,MIND_stock_Low_max,MIND_stock_Low_min,MIND_stock_Low_volatility,MIND_stock_Low_change,MIND_stock_Close_average,MIND_stock_Close_max,MIND_stock_Close_min,MIND_stock_Close_volatility,MIND_stock_Close_change,MIND_stock_Volume_average,MIND_stock_Volume_max,MIND_stock_Volume_min,MIND_stock_Volume_volatility,MIND_stock_Volume_change
2019-10-13,2.732,2.85,2.52,0.33000000000000007,-0.27,2.782,2.87,2.67,0.20000000000000018,-0.20000000000000018,2.592,2.7,2.46,0.2400000000000002,-0.18000000000000016,2.648,2.85,2.47,0.3799999999999999,-0.3799999999999999,40509,47624,35473,12151,7763
2019-10-20,2.4172,2.51,2.265,0.24499999999999966,-0.24499999999999966,2.4566,2.657,2.265,0.3919999999999999,-0.3919999999999999,2.242,2.42,2.11,0.31000000000000005,-0.2799999999999998,2.322,2.5,2.2,0.2999999999999998,-0.2799999999999998,40965,63145,18418,44727,35473
2019-10-27,2.21,2.32,2.15,0.16999999999999993,0.10999999999999988,2.319,2.55,2.2,0.34999999999999964,0.23999999999999977,2.176,2.24,2.14,0.10000000000000009,0.08000000000000007,2.2199999999999998,2.32,2.15,0.16999999999999993,0.1599999999999997,38533,72862,3182,69680,39605
2019-11-03,2.3708,2.43,2.32,0.11000000000000032,0.11000000000000032,2.4216,2.46,2.3680000000000003,0.09199999999999964,0.04999999999999982,2.336,2.4,2.3,0.10000000000000009,0.08000000000000007,2.364,2.41,2.32,0.0900000000000003,0.0900000000000003,18517,31987,4917,27070,-6149
2019-11-10,2.367,2.39,2.33,0.06000000000000005,-0.040000000000000036,2.4050000000000002,2.45,2.35,0.10000000000000009,-0.10000000000000009,2.3028,2.37,2.235,0.13500000000000023,-0.13500000000000023,2.356,2.42,2.28,0.14000000000000012,-0.0900000000000003,15185,21047,9494,11553,7103
2019-11-17,2.2472,2.29,2.146,0.14400000000000013,-0.040000000000000036,2.288,2.32,2.27,0.04999999999999982,-0.010000000000000231,2.1932,2.22,2.146,0.07400000000000029,-0.020000000000000018,2.23,2.28,2.2,0.07999999999999963,-0.029999999999999805,13529,33359,2687,30672,30672
2019-11-24,2.1675,2.25,2.1,0.1499999999999999,-0.10000000000000009,2.2075,2.25,2.17,0.08000000000000007,-0.08000000000000007,2.11,2.15,2.04,0.10999999999999988,0.04999999999999982,2.165,2.19,2.13,0.06000000000000005,0.040000000000000036,15370,27358,6212,21146,-10761
2019-12-01,2.184,2.36,2.08,0.2799999999999998,0.21999999999999975,2.3052,2.4859999999999998,2.18,0.3059999999999996,0.2959999999999998,2.154,2.36,2.08,0.2799999999999998,0.2599999999999998,2.224,2.37,2.1,0.27,0.25,94589,187588,27188,160400,38670
2019-12-08,2.59,2.75,2.36,0.3900000000000001,0.3900000000000001,2.7192000000000003,2.75,2.67,0.08000000000000007,0.08000000000000007,2.548,2.61,2.36,0.25,0.22999999999999998,2.645,2.75,2.6,0.1499999999999999,0.0349999999999997,23485,36286,11574,24712,-24712
2019-12-15,2.626,2.65,2.57,0.08000000000000007,0.0,2.7,2.77,2.63,0.14000000000000012,0.06999999999999984,2.5382000000000002,2.6,2.5,0.10000000000000009,0.009999999999999787,2.652,2.77,2.6,0.16999999999999993,0.16999999999999993,46874,141339,3904,137435,-99155
2019-12-22,2.6942500000000003,2.7460000000000004,2.65,0.09600000000000053,-0.001000000000000334,2.7925,2.85,2.77,0.08000000000000007,0.07000000000000028,2.65375,2.73,2.6,0.1299999999999999,-0.015000000000000124,2.74,2.77,2.67,0.10000000000000009,-0.020000000000000018,20725,34244,4001,30243,-13929
2019-12-29,2.828,2.89,2.76,0.13000000000000034,0.13000000000000034,2.9074999999999998,2.96,2.86,0.10000000000000009,0.10000000000000009,2.796,2.87,2.71,0.16000000000000014,0.1499999999999999,2.8625,2.88,2.83,0.04999999999999982,0.04999999999999982,15329,24164,3374,20790,-11614
