Date,KEG_Open_average,KEG_Open_max,KEG_Open_min,KEG_Open_volatility,KEG_Open_change,KEG_High_average,KEG_High_max,KEG_High_min,KEG_High_volatility,KEG_High_change,KEG_Low_average,KEG_Low_max,KEG_Low_min,KEG_Low_volatility,KEG_Low_change,KEG_Close_average,KEG_Close_max,KEG_Close_min,KEG_Close_volatility,KEG_Close_change,KEG_Volume_average,KEG_Volume_max,KEG_Volume_min,KEG_Volume_volatility,KEG_Volume_change
2018-11-11,8.132,8.25,8.04,0.21000000000000085,0.0,8.328,8.42,8.27,0.15000000000000036,0.0600000000000005,8.0466,8.14,7.94,0.20000000000000018,0.08999999999999897,8.23,8.29,8.15,0.1399999999999988,0.129999999999999,48301,106421,25659,80762,-75215
2018-11-18,7.3725000000000005,7.95,6.88,1.0700000000000003,-1.0700000000000003,7.585000000000001,8.3,7.11,1.1900000000000004,-1.1900000000000004,6.8774999999999995,7.21,6.59,0.6200000000000001,-0.6200000000000001,7.154999999999999,7.43,6.86,0.5699999999999994,-0.20999999999999996,49280,125555,18886,106669,-99176
2018-11-25,6.59,7.02,5.88,1.1399999999999997,-1.1399999999999997,6.689,7.14,6.06,1.08,-1.08,6.298,6.76,5.81,0.9500000000000002,-0.8899999999999997,6.36,6.82,5.83,0.9900000000000002,-0.9000000000000004,51688,97510,13203,84307,65746
2018-12-02,5.16,5.9,4.54,1.3600000000000003,-1.3600000000000003,5.29,5.91,4.69,1.2199999999999998,-1.2199999999999998,4.6875,5.35,4.01,1.3399999999999999,-1.3399999999999999,4.715,5.4,4.02,1.3800000000000008,-1.3800000000000008,108903,179484,66168,113316,25932
2018-12-09,3.7640000000000002,4.08,3.4,0.6800000000000002,-0.6300000000000003,3.877,4.28,3.545,0.7350000000000003,-0.7350000000000003,3.608,3.99,3.26,0.7300000000000004,-0.7300000000000004,3.626,4.0,3.27,0.73,-0.73,194973,389886,111525,278361,102650
2018-12-16,2.76,3.26,2.5,0.7599999999999998,-0.75,2.84798,3.34,2.53,0.81,-0.81,2.488,2.91,2.17,0.7400000000000002,-0.7400000000000002,2.554,2.98,2.17,0.81,-0.81,289034,461613,128496,333117,-91717
2018-12-23,1.9300000000000002,2.2,1.72,0.4800000000000002,-0.40000000000000013,2.0725,2.29,1.85,0.43999999999999995,-0.20000000000000018,1.7725,2.04,1.59,0.44999999999999996,-0.24,1.8875,2.07,1.7,0.3699999999999999,0.029999999999999805,435414,624202,231339,392863,-138653
2018-12-30,2.17,2.45,1.95,0.5000000000000002,0.3900000000000001,2.384075,2.5278,2.2295,0.29830000000000023,0.17879999999999985,1.9753,2.11,1.87,0.23999999999999977,0.09879999999999978,2.2275,2.44,1.87,0.5699999999999998,0.25,282170,330640,209322,121318,-2570
2019-01-06,2.466,2.66,2.27,0.3900000000000001,-0.28000000000000025,2.64128,3.05,2.29,0.7599999999999998,-0.5999999999999996,2.26806,2.5125,2.09,0.4225000000000003,-0.37250000000000005,2.388,2.63,2.24,0.3899999999999997,-0.3899999999999997,255762,350691,143472,207219,-197191
2019-01-13,2.21,2.24,2.16,0.08000000000000007,0.0,2.345,2.45,2.25,0.20000000000000018,0.14000000000000012,2.115,2.14,2.1,0.040000000000000036,-0.040000000000000036,2.2725,2.39,2.17,0.2200000000000002,0.0900000000000003,141416,214824,62530,152294,16536
2019-01-20,2.16,2.35,2.02,0.33000000000000007,-0.31000000000000005,2.224,2.43,2.07,0.3600000000000003,-0.33000000000000007,2.01656,2.2577,1.785,0.4726999999999999,-0.4726999999999999,2.068,2.34,1.83,0.5099999999999998,-0.5099999999999998,156997,254096,99406,154690,154690
2019-01-27,1.764,1.91,1.62,0.2899999999999998,0.09999999999999987,1.916,2.21,1.8,0.4099999999999999,0.3799999999999999,1.66,1.82,1.59,0.22999999999999998,0.22999999999999998,1.826,2.19,1.6,0.5899999999999999,0.5899999999999999,284913,406066,139019,267047,-11438
2019-02-03,2.0620000000000003,2.2,1.91,0.29000000000000026,-0.28000000000000025,2.0852399999999998,2.25,1.91,0.3400000000000001,-0.31000000000000005,1.908,2.12,1.78,0.3400000000000001,-0.3400000000000001,2.0,2.17,1.86,0.30999999999999983,-0.26,156225,228597,81041,147556,-142446
2019-02-10,1.97,1.98,1.94,0.040000000000000036,0.040000000000000036,2.0524999999999998,2.15,1.99,0.15999999999999992,0.07000000000000006,1.927325,1.95,1.9,0.050000000000000044,0.02069999999999994,1.9575,1.97,1.94,0.030000000000000027,-0.020000000000000018,139374,223022,72055,150967,42695
2019-02-17,1.904,1.98,1.84,0.1399999999999999,-0.050000000000000044,2.042,2.28,1.9,0.3799999999999999,0.2849999999999997,1.82212,1.84,1.81,0.030000000000000027,0.029400000000000093,1.946,2.25,1.83,0.41999999999999993,0.4099999999999999,217010,670896,56500,614396,593834
2019-02-24,2.63,2.92,2.24,0.6799999999999997,0.48,3.0853800000000002,3.9285,2.75,1.1785,0.9584999999999999,2.461,2.72,2.2,0.52,0.52,2.886,3.76,2.56,1.1999999999999997,1.0099999999999998,601179,1249535,162683,1086852,285201
2019-03-03,3.4819999999999998,3.83,3.33,0.5,-0.4900000000000002,3.75198,4.3299,3.43,0.8999000000000001,-0.8999000000000001,3.15402,3.2101,3.02,0.19010000000000016,0.040000000000000036,3.382,3.54,3.29,0.25,-0.15000000000000036,513989,1059161,163735,895426,-895426
2019-03-10,4.604,6.19,3.3,2.8900000000000006,2.8900000000000006,5.316,6.42,4.24,2.1799999999999997,1.96,4.374,5.14,3.3,1.8399999999999999,1.8399999999999999,5.056,6.15,3.99,2.16,1.79,790686,1017619,565761,451858,-98265
2019-03-17,5.526,5.98,4.75,1.2300000000000004,-0.8499999999999996,5.72598,6.04,4.75,1.29,-1.25,5.0040000000000004,5.53,3.87,1.6600000000000001,-1.6600000000000001,5.194,5.9,3.88,2.0200000000000005,-1.7199999999999998,368004,604184,194556,409628,363971
2019-03-24,4.18,4.42,4.03,0.3899999999999997,0.019999999999999574,4.46002,4.6499,4.3202,0.3296999999999999,-0.3296999999999999,3.92402,3.98,3.8,0.18000000000000016,-0.029900000000000038,4.208,4.37,4.06,0.3100000000000005,-0.23000000000000043,306565,525552,196546,329006,-329006
2019-03-31,4.362,4.68,4.11,0.5699999999999994,0.39999999999999947,4.718,5.18,4.42,0.7599999999999998,0.23000000000000043,4.23208,4.33,4.0804,0.24960000000000004,0.24960000000000004,4.4639999999999995,4.68,4.22,0.45999999999999996,0.3600000000000003,252612,475837,138119,337718,-28976
2019-04-07,4.0,4.53,3.7,0.8300000000000001,-0.8300000000000001,4.07754,4.53,3.7013,0.8287000000000004,-0.8287000000000004,3.56706,3.89,3.14,0.75,-0.75,3.744,3.97,3.41,0.56,-0.56,288698,433847,117904,315943,-196171
2019-04-14,3.755,4.18,3.4,0.7799999999999998,0.7799999999999998,4.31,5.64,3.83,1.8099999999999996,1.8099999999999996,3.537575,4.12,3.24,0.8799999999999999,0.8799999999999999,4.17,5.37,3.64,1.73,1.56,681388,2123250,161133,1962117,1962117
2019-04-21,4.77,5.35,4.24,1.1099999999999994,-0.9199999999999999,4.9559999999999995,5.35,4.56,0.79,-0.6799999999999997,4.40002,4.75,4.05,0.7000000000000002,-0.4800000000000004,4.608,5.03,4.35,0.6800000000000006,-0.39999999999999947,356614,763704,123466,640238,-640238
2019-04-28,3.924,4.45,3.57,0.8800000000000003,-0.8000000000000003,3.9849,4.4945,3.69,0.8045000000000004,-0.8045000000000004,3.63,4.07,3.31,0.7600000000000002,-0.6200000000000001,3.79,4.18,3.62,0.5599999999999996,-0.5399999999999996,217836,313908,131096,182812,-71039
2019-05-05,3.362,3.57,3.04,0.5299999999999998,-0.5299999999999998,3.434,3.68,3.04,0.6400000000000001,-0.6400000000000001,3.114,3.49,2.62,0.8700000000000001,-0.8399999999999999,3.2079999999999997,3.65,2.67,0.98,-0.8700000000000001,268890,509870,114438,395432,226803
2019-05-12,2.996,3.33,2.72,0.6099999999999999,-0.020000000000000018,3.146,3.4,2.73,0.6699999999999999,-0.6499999999999999,2.78866,3.05,2.49,0.5599999999999996,-0.25,2.97,3.34,2.54,0.7999999999999998,-0.7999999999999998,277150,499693,150167,349526,-295518
2019-05-19,2.3625,2.59,2.23,0.3599999999999999,-0.3599999999999999,2.5025,2.93,2.24,0.69,-0.69,2.190775,2.26,2.1,0.1599999999999997,-0.09690000000000021,2.29,2.44,2.18,0.2599999999999998,-0.1599999999999997,524589,1442082,157332,1284750,-1284750
2019-05-26,1.858,2.18,1.69,0.4900000000000002,-0.4700000000000002,1.914,2.18,1.76,0.42000000000000015,-0.3800000000000001,1.729,1.96,1.61,0.34999999999999987,-0.32000000000000006,1.81,1.97,1.7,0.27,-0.16999999999999993,310193,458813,212615,246198,-32910
2019-06-02,1.98,2.08,1.89,0.19000000000000017,0.1100000000000001,2.11058,2.2,1.99,0.2100000000000002,-0.020000000000000018,1.89,1.97,1.76,0.20999999999999996,0.09999999999999987,1.998,2.06,1.96,0.10000000000000009,-0.040000000000000036,363627,635541,216111,419430,-362135
2019-06-09,1.858,2.06,1.71,0.3500000000000001,-0.3500000000000001,1.91408,2.0704,1.85,0.2203999999999997,-0.2203999999999997,1.7223,1.88,1.615,0.2649999999999999,-0.2134999999999998,1.796,1.9,1.7,0.19999999999999996,-0.11999999999999988,223235,338685,135299,203386,-46674
2019-06-16,1.84,1.98,1.74,0.24,0.10999999999999988,1.9458799999999998,2.05,1.8194,0.23059999999999992,0.050000000000000044,1.754,1.83,1.68,0.15000000000000013,0.10000000000000009,1.834,1.97,1.72,0.25,0.1100000000000001,262630,423660,146359,277301,-186110
2019-06-23,2.074,2.4,1.86,0.5399999999999998,0.5399999999999998,2.28364,2.55,2.0,0.5499999999999998,0.5499999999999998,1.982,2.33,1.8,0.53,0.53,2.178,2.55,1.94,0.6099999999999999,0.6099999999999999,589249,1375971,198304,1177667,291049
2019-06-30,2.79,3.14,2.53,0.6100000000000003,0.2200000000000002,2.99,3.14,2.89,0.25,-0.13999999999999968,2.5625,2.71,2.34,0.3700000000000001,0.20999999999999996,2.8674999999999997,3.02,2.75,0.27,-0.2200000000000002,421446,803468,157766,645702,-461737
2019-07-07,2.712,2.87,2.65,0.2200000000000002,0.16999999999999993,2.86,2.97,2.77,0.20000000000000018,0.18000000000000016,2.631,2.715,2.55,0.16500000000000004,0.125,2.766,2.95,2.61,0.3400000000000003,0.3400000000000003,138560,184971,84858,100113,-12407
2019-07-14,2.956,3.01,2.88,0.1299999999999999,-0.06000000000000005,3.08108,3.21,3.0,0.20999999999999996,0.14300000000000024,2.804,2.9,2.62,0.2799999999999998,0.06999999999999984,2.9939999999999998,3.11,2.84,0.27,0.08999999999999986,199747,258660,129899,128761,67632
2019-07-21,3.222,3.45,3.1,0.3500000000000001,0.06999999999999984,3.35116,3.55,3.18,0.36999999999999966,-0.24499999999999966,3.032,3.17,2.9,0.27,-0.20000000000000018,3.2,3.4,2.93,0.46999999999999975,-0.46999999999999975,221426,344376,152169,192207,-59137
2019-07-28,2.752,2.94,2.38,0.56,-0.45999999999999996,2.8394,3.18,2.38,0.8000000000000003,-0.52,2.548,2.9,2.16,0.7399999999999998,-0.5499999999999998,2.666,3.05,2.22,0.8299999999999996,-0.6599999999999997,218576,450843,79505,371338,-13603
2019-08-04,2.008,2.4,1.81,0.5899999999999999,-0.5899999999999999,2.0822599999999998,2.49,1.8114,0.6786000000000003,-0.6786000000000003,1.81,2.08,1.63,0.4500000000000002,-0.4500000000000002,1.8479999999999999,2.11,1.65,0.45999999999999996,-0.45999999999999996,208655,274624,122067,152557,67310
2019-08-11,1.5,1.74,1.34,0.3999999999999999,-0.24,1.56538,1.7969,1.44,0.3569,-0.21689999999999987,1.35928,1.5901,1.275,0.31510000000000016,-0.31510000000000016,1.43,1.6,1.3,0.30000000000000004,-0.2200000000000002,464012,1193157,179024,1014133,902317
2019-08-18,1.31,1.37,1.24,0.13000000000000012,-0.06000000000000005,1.36264,1.42,1.32,0.09999999999999987,-0.09999999999999987,1.223,1.3,1.035,0.2650000000000001,-0.2650000000000001,1.26,1.31,1.13,0.18000000000000016,-0.17000000000000015,362787,869368,140028,729340,283902
2019-08-25,1.1675,1.21,1.13,0.08000000000000007,-0.010000000000000009,1.24,1.34,1.16,0.18000000000000016,-0.020000000000000018,1.05,1.12,0.98,0.14000000000000012,-0.050000000000000044,1.1175,1.18,1.03,0.1499999999999999,-0.07000000000000006,399238,462624,367751,94873,-10610
2019-09-01,1.04,1.1,1.01,0.09000000000000008,0.07000000000000006,1.1380000000000001,1.45,1.03,0.41999999999999993,0.41999999999999993,0.99874,1.0837,0.96,0.12370000000000014,0.08370000000000011,1.08998,1.38,0.9899,0.3900999999999999,0.3699999999999999,468354,1276215,155950,1120265,1120265
2019-09-08,1.4720199999999999,1.8601,1.35,0.5101,0.4801000000000002,1.60914,1.8601,1.39,0.4701000000000002,0.16010000000000013,1.3719999999999999,1.65,1.22,0.42999999999999994,0.42999999999999994,1.472,1.76,1.32,0.43999999999999995,0.43999999999999995,517657,1181031,165474,1015557,-601468
2019-09-15,1.6099999999999999,1.72,1.51,0.20999999999999996,-0.09000000000000008,1.6658,1.729,1.58,0.14900000000000002,-0.019000000000000128,1.52602,1.6201,1.43,0.19010000000000016,0.19010000000000016,1.6099999999999999,1.69,1.53,0.15999999999999992,0.1499999999999999,161871,310453,78117,232336,-232336
2019-09-22,1.484,1.68,1.36,0.31999999999999984,-0.31999999999999984,1.54028,1.6814,1.46,0.22140000000000004,-0.19140000000000001,1.3980000000000001,1.48,1.32,0.15999999999999992,-0.10999999999999988,1.47,1.59,1.36,0.22999999999999998,-0.10000000000000009,95502,149394,48243,101151,-33765
2019-09-29,1.34,1.49,1.23,0.26,-0.26,1.41256,1.55,1.3428,0.20720000000000005,-0.17000000000000015,1.26604,1.36,1.18,0.18000000000000016,-0.18000000000000016,1.314,1.37,1.27,0.10000000000000009,-0.10000000000000009,108317,124542,82196,42346,42346
2019-10-06,1.262,1.35,1.21,0.14000000000000012,0.09000000000000008,1.31864,1.44,1.25,0.18999999999999995,0.1068,1.204,1.28,1.13,0.15000000000000013,0.08000000000000007,1.282,1.37,1.2,0.17000000000000015,0.1200000000000001,77772,180944,24683,156261,-8270
2019-10-13,1.418,1.53,1.26,0.27,-0.1100000000000001,1.50584,1.61,1.385,0.2250000000000001,-0.16500000000000004,1.319,1.41,1.26,0.1499999999999999,-0.040000000000000036,1.4238,1.53,1.29,0.24,-0.15999999999999992,127200,218315,38616,179699,-179699
2019-10-20,1.418,1.46,1.36,0.09999999999999987,0.039999999999999813,1.446,1.5,1.4,0.10000000000000009,-0.10000000000000009,1.336,1.36,1.29,0.07000000000000006,-0.07000000000000006,1.388,1.45,1.31,0.1399999999999999,-0.1399999999999999,92347,126282,71637,54645,15104
