Date,GFN_stock_Open_average,GFN_stock_Open_max,GFN_stock_Open_min,GFN_stock_Open_volatility,GFN_stock_Open_change,GFN_stock_High_average,GFN_stock_High_max,GFN_stock_High_min,GFN_stock_High_volatility,GFN_stock_High_change,GFN_stock_Low_average,GFN_stock_Low_max,GFN_stock_Low_min,GFN_stock_Low_volatility,GFN_stock_Low_change,GFN_stock_Close_average,GFN_stock_Close_max,GFN_stock_Close_min,GFN_stock_Close_volatility,GFN_stock_Close_change,GFN_stock_Volume_average,GFN_stock_Volume_max,GFN_stock_Volume_min,GFN_stock_Volume_volatility,GFN_stock_Volume_change
2019-10-27,9.618,9.95,8.91,1.0399999999999991,0.13000000000000078,10.091999999999999,10.45,9.95,0.5,-0.019999999999999574,9.46,9.68,8.91,0.7699999999999996,-0.11999999999999922,9.868,10.0,9.78,0.22000000000000064,0.10999999999999943,16832,26747,6436,20311,5453
2019-11-03,10.112,10.5,9.61,0.8900000000000006,0.3800000000000008,10.442,10.64,10.1,0.5400000000000009,0.3000000000000007,9.85,10.09,9.61,0.4800000000000004,0.23000000000000043,10.31,10.46,10.02,0.4400000000000013,0.370000000000001,20391,48071,9489,38582,-8947
2019-11-10,9.944,10.23,9.68,0.5500000000000007,0.2699999999999996,10.256,10.43,10.09,0.33999999999999986,-0.13000000000000078,9.826,9.95,9.68,0.2699999999999996,0.2699999999999996,10.072,10.36,9.91,0.4499999999999993,-0.06999999999999851,15531,20552,10407,10145,647
2019-11-17,10.142,10.28,10.01,0.2699999999999996,-0.07000000000000028,10.286,10.5,10.13,0.3699999999999992,-0.08999999999999986,9.942,10.09,9.89,0.1999999999999993,-0.02999999999999936,10.104,10.26,10.01,0.25,-0.08999999999999986,21241,34461,10701,23760,22225
2019-11-24,10.075,10.2,9.98,0.21999999999999886,0.17999999999999972,10.315,10.89,10.02,0.870000000000001,0.870000000000001,9.8325,9.96,9.71,0.25,0.22999999999999865,10.2225,10.81,9.91,0.9000000000000004,0.9000000000000004,56216,82622,36372,46250,-16361
2019-12-01,10.442,11.0,9.78,1.2200000000000006,-0.34999999999999964,10.792,11.14,10.53,0.6100000000000012,-0.40000000000000036,10.14,10.49,9.61,0.8800000000000008,-0.13000000000000078,10.459999999999999,10.72,10.09,0.6300000000000008,-0.21000000000000085,49078,99816,33932,65884,-65447
2019-12-08,10.47,10.86,10.3,0.5599999999999987,0.4900000000000002,10.738,11.19,10.47,0.7199999999999989,0.5899999999999999,10.374,10.84,10.19,0.6500000000000004,0.5800000000000001,10.612,11.02,10.34,0.6799999999999997,0.5199999999999996,21783,33704,9980,23724,12385
2019-12-15,10.578,11.0,10.4,0.5999999999999996,-0.4399999999999995,10.704,11.0,10.58,0.41999999999999993,-0.3800000000000008,10.354000000000001,10.49,10.23,0.2599999999999998,0.08000000000000007,10.412,10.57,10.34,0.23000000000000043,0.15000000000000036,41412,57103,26594,30509,14356
2019-12-22,10.7275,10.91,10.57,0.33999999999999986,0.33999999999999986,10.934999999999999,11.0,10.86,0.14000000000000057,0.14000000000000057,10.415,10.68,9.92,0.7599999999999998,-0.5800000000000001,10.9,10.97,10.84,0.13000000000000078,0.13000000000000078,16536,21473,8332,13141,-3403
2019-12-29,10.8975,11.03,10.56,0.46999999999999886,0.03999999999999915,11.1575,11.22,11.06,0.16000000000000014,0.16000000000000014,10.8375,10.99,10.56,0.4299999999999997,0.019999999999999574,11.030000000000001,11.1,10.96,0.1399999999999988,-0.02999999999999936,12622,18777,6602,12175,-1736
