Date,UNFI_Open_average,UNFI_Open_max,UNFI_Open_min,UNFI_Open_volatility,UNFI_Open_change,UNFI_High_average,UNFI_High_max,UNFI_High_min,UNFI_High_volatility,UNFI_High_change,UNFI_Low_average,UNFI_Low_max,UNFI_Low_min,UNFI_Low_volatility,UNFI_Low_change,UNFI_Close_average,UNFI_Close_max,UNFI_Close_min,UNFI_Close_volatility,UNFI_Close_change,UNFI_Volume_average,UNFI_Volume_max,UNFI_Volume_min,UNFI_Volume_volatility,UNFI_Volume_change
2019-10-27,7.77,7.95,7.64,0.3100000000000005,0.08000000000000007,7.982,8.24,7.82,0.41999999999999993,0.2599999999999998,7.576,7.7,7.35,0.35000000000000053,0.11000000000000032,7.804,8.15,7.5,0.6500000000000004,0.2600000000000007,1359130,1629532,1131302,498230,-216874
2019-11-03,8.374,8.49,8.22,0.2699999999999996,0.1399999999999988,8.548,8.66,8.43,0.23000000000000043,-0.23000000000000043,8.209999999999999,8.34,8.02,0.3200000000000003,-0.16999999999999993,8.364,8.52,8.04,0.4800000000000004,-0.4800000000000004,1017222,1216538,865618,350920,-214140
2019-11-10,7.992,8.06,7.92,0.14000000000000057,0.009999999999999787,8.082,8.16,7.99,0.16999999999999993,0.08000000000000007,7.796,7.9,7.7,0.20000000000000018,-0.0699999999999994,7.9719999999999995,8.02,7.93,0.08999999999999986,0.0600000000000005,863389,1032164,642603,389561,-32106
2019-11-17,8.154,8.71,7.85,0.8600000000000012,0.6800000000000015,8.42,9.11,8.02,1.0899999999999999,1.0199999999999996,8.0,8.63,7.7,0.9300000000000006,0.9200000000000008,8.342,8.97,7.94,1.0300000000000002,1.0300000000000002,830166,1090367,497104,593263,407970
2019-11-24,8.9425,9.06,8.8,0.2599999999999998,0.11000000000000121,9.105,9.23,8.95,0.28000000000000114,0.19000000000000128,8.835,8.95,8.71,0.23999999999999844,0.16999999999999993,8.975,9.12,8.73,0.3899999999999988,0.3699999999999992,630649,793007,483871,309136,-82022
2019-12-01,9.516,9.86,9.04,0.8200000000000003,0.5300000000000011,9.814,10.09,9.41,0.6799999999999997,0.34999999999999964,9.344,9.58,8.8,0.7799999999999994,0.6999999999999993,9.596,9.81,9.35,0.46000000000000085,0.33999999999999986,980419,1287373,831880,455493,115175
2019-12-08,7.962,9.78,6.94,2.839999999999999,-2.839999999999999,8.192,9.89,7.28,2.6100000000000003,-2.4000000000000004,7.4639999999999995,9.61,6.8,2.8099999999999996,-2.669999999999999,7.632,9.87,6.84,3.0299999999999994,-2.719999999999999,3046331,6209277,813893,5395384,1675704
2019-12-15,7.75,8.17,7.18,0.9900000000000002,0.9900000000000002,7.958,8.24,7.49,0.75,0.75,7.54,7.88,7.01,0.8700000000000001,0.8700000000000001,7.906,8.19,7.47,0.7199999999999998,0.7199999999999998,1572552,2754842,1150249,1604593,-293352
2019-12-22,8.395,8.65,8.15,0.5,0.16999999999999993,8.665,8.8,8.49,0.3100000000000005,-0.09999999999999964,8.280000000000001,8.46,8.14,0.3200000000000003,0.08000000000000007,8.445,8.63,8.33,0.3000000000000007,-0.10999999999999943,857495,1019996,718052,301944,-32276
2019-12-29,8.626666666666667,8.84,8.25,0.5899999999999999,0.5399999999999991,9.02,9.29,8.8,0.48999999999999844,0.48999999999999844,8.453333333333333,8.62,8.25,0.3699999999999992,0.3699999999999992,9.0,9.29,8.76,0.5299999999999994,0.5299999999999994,1294274,1489896,1046827,443069,443069
