Date,CB_Open_average,CB_Open_max,CB_Open_min,CB_Open_volatility,CB_Open_change,CB_High_average,CB_High_max,CB_High_min,CB_High_volatility,CB_High_change,CB_Low_average,CB_Low_max,CB_Low_min,CB_Low_volatility,CB_Low_change,CB_Close_average,CB_Close_max,CB_Close_min,CB_Close_volatility,CB_Close_change,CB_Volume_average,CB_Volume_max,CB_Volume_min,CB_Volume_volatility,CB_Volume_change
2019-10-27,150.874,152.96,147.74,5.219999999999999,3.780000000000001,152.282,154.08,149.25,4.8300000000000125,2.2700000000000102,148.87199999999999,150.72,147.34,3.3799999999999955,-0.03999999999999204,150.516,153.37,147.72,5.650000000000006,-0.9099999999999966,2103871,2710826,1634140,1076686,-644151
2019-11-03,150.588,152.64,148.08,4.559999999999974,2.559999999999974,152.2,154.14,149.74,4.399999999999977,1.9899999999999807,150.01,152.28,147.48,4.800000000000011,2.8500000000000227,151.352,152.92,148.83,4.089999999999975,2.4899999999999807,2085024,3638150,940746,2697404,-2697404
2019-11-10,151.426,152.02,150.89,1.1300000000000239,0.3599999999999852,152.55,153.15,151.89,1.2600000000000193,0.8100000000000023,150.81,151.08,150.45,0.6300000000000239,0.3900000000000148,151.834,152.82,151.29,1.5300000000000011,1.4199999999999875,1311283,1710672,1015502,695170,126537
2019-11-17,151.88,153.14,150.05,3.089999999999975,-1.1099999999999852,152.798,153.64,151.75,1.8899999999999864,-1.3199999999999932,150.422,151.83,149.47,2.3600000000000136,-2.3600000000000136,151.282,152.83,149.97,2.8600000000000136,-2.8600000000000136,1320294,1631314,1142064,489250,295509
2019-11-24,151.58249999999998,152.29,150.38,1.9099999999999966,1.4699999999999989,152.35,152.67,151.95,0.7199999999999989,0.30000000000001137,150.52249999999998,151.41,149.69,1.7199999999999989,-0.22999999999998977,151.2775,152.08,149.78,2.3000000000000114,-1.990000000000009,1010420,1426334,678419,747915,-335153
2019-12-01,150.588,152.26,148.88,3.3799999999999955,3.3799999999999955,151.89000000000001,153.53,150.74,2.789999999999992,2.789999999999992,149.66,151.66,147.92,3.740000000000009,3.740000000000009,151.186,153.0,149.38,3.6200000000000045,3.6200000000000045,1441831,1798437,1200846,597591,294013
2019-12-08,153.118,155.24,151.83,3.4099999999999966,2.2600000000000193,154.22,155.84,153.09,2.75,2.5600000000000023,152.67,154.98,151.23,3.75,2.579999999999984,153.756,155.53,151.97,3.5600000000000023,2.569999999999993,1248226,1530983,1107939,423044,260727
2019-12-15,155.264,156.0,153.69,2.3100000000000023,0.17000000000001592,156.03,156.98,154.55,2.4299999999999784,-0.7099999999999795,154.048,155.3,153.08,2.219999999999999,-1.9300000000000068,155.01,156.2,154.2,2.0,-2.0,2053004,2717412,1367442,1349970,-336398
2019-12-22,154.85750000000002,156.0,154.18,1.8199999999999932,1.8199999999999932,155.37,156.0,154.48,1.5200000000000102,1.5200000000000102,154.3925,154.84,153.77,1.0699999999999932,1.0699999999999932,154.95499999999998,155.82,153.94,1.8799999999999955,1.3700000000000045,798302,1044768,567721,477047,109599
2019-12-29,155.24666666666667,155.85,154.76,1.0900000000000034,-0.37000000000000455,155.96333333333334,156.02,155.87,0.15000000000000568,0.12999999999999545,154.46333333333334,154.9,154.13,0.7700000000000102,-0.7700000000000102,155.82,156.02,155.66,0.36000000000001364,0.12000000000000455,1391648,1883122,1115869,767253,60085
