Date,Vanguard Tax-Exempt Bond_Open_average,Vanguard Tax-Exempt Bond_Open_max,Vanguard Tax-Exempt Bond_Open_volatility,Vanguard Tax-Exempt Bond_Open_change,Vanguard Tax-Exempt Bond_High_average,Vanguard Tax-Exempt Bond_High_max,Vanguard Tax-Exempt Bond_High_volatility,Vanguard Tax-Exempt Bond_High_change,Vanguard Tax-Exempt Bond_Low_average,Vanguard Tax-Exempt Bond_Low_max,Vanguard Tax-Exempt Bond_Low_volatility,Vanguard Tax-Exempt Bond_Low_change,Vanguard Tax-Exempt Bond_Close_average,Vanguard Tax-Exempt Bond_Close_max,Vanguard Tax-Exempt Bond_Close_volatility,Vanguard Tax-Exempt Bond_Close_change
2019-08-04,53.91,53.91,0.0,0.0,53.97,53.97,0.0,0.0,53.88,53.88,0.0,0.0,53.96,53.96,0.0,0.0
2019-08-11,54.01,54.01,0.0,0.0,54.06,54.06,0.0,0.0,53.96,53.96,0.0,0.0,54.03,54.03,0.0,0.0
2019-08-18,54.07,54.07,0.0,0.0,54.07,54.07,0.0,0.0,53.98,53.98,0.0,0.0,54.02,54.02,0.0,0.0
2019-08-25,54.11,54.11,0.0,0.0,54.13,54.13,0.0,0.0,54.08,54.08,0.0,0.0,54.13,54.13,0.0,0.0
2019-09-01,53.76,53.76,0.0,0.0,53.76,53.76,0.0,0.0,53.7,53.7,0.0,0.0,53.72,53.72,0.0,0.0
2019-09-08,53.28,53.28,0.0,0.0,53.3,53.3,0.0,0.0,53.2,53.2,0.0,0.0,53.24,53.24,0.0,0.0
2019-09-15,53.59,53.59,0.0,0.0,53.62,53.62,0.0,0.0,53.56,53.56,0.0,0.0,53.59,53.59,0.0,0.0
2019-09-22,53.59,53.59,0.0,0.0,53.62,53.62,0.0,0.0,53.54,53.54,0.0,0.0,53.62,53.62,0.0,0.0
2019-09-29,53.72,53.72,0.0,0.0,53.76,53.76,0.0,0.0,53.7,53.7,0.0,0.0,53.71,53.71,0.0,0.0
2019-10-06,53.72,53.72,0.0,0.0,53.76,53.76,0.0,0.0,53.65,53.65,0.0,0.0,53.73,53.73,0.0,0.0
2019-10-13,53.49,53.49,0.0,0.0,53.49,53.49,0.0,0.0,53.44,53.44,0.0,0.0,53.48,53.48,0.0,0.0
2019-10-20,53.45,53.45,0.0,0.0,53.45,53.45,0.0,0.0,53.38,53.38,0.0,0.0,53.42,53.42,0.0,0.0
2019-10-27,53.5,53.5,0.0,0.0,53.5,53.5,0.0,0.0,53.44,53.44,0.0,0.0,53.44,53.44,0.0,0.0
2019-11-03,53.23,53.23,0.0,0.0,53.23,53.23,0.0,0.0,53.18,53.18,0.0,0.0,53.22,53.22,0.0,0.0
2019-11-10,53.39,53.39,0.0,0.0,53.39,53.39,0.0,0.0,53.32,53.32,0.0,0.0,53.36,53.36,0.0,0.0
2019-11-17,53.51,53.51,0.0,0.0,53.55,53.55,0.0,0.0,53.5,53.5,0.0,0.0,53.54,53.54,0.0,0.0
2019-11-24,53.5,53.5,0.0,0.0,53.5,53.5,0.0,0.0,53.36,53.36,0.0,0.0,53.4,53.4,0.0,0.0
2019-12-01,53.55,53.55,0.0,0.0,53.55,53.55,0.0,0.0,53.46,53.46,0.0,0.0,53.52,53.52,0.0,0.0
2019-12-08,53.59,53.59,0.0,0.0,53.59,53.59,0.0,0.0,53.54,53.54,0.0,0.0,53.59,53.59,0.0,0.0
2019-12-15,53.51,53.51,0.0,0.0,53.53,53.53,0.0,0.0,53.49,53.49,0.0,0.0,53.52,53.52,0.0,0.0
2019-12-22,53.57,53.57,0.0,0.0,53.61,53.61,0.0,0.0,53.54,53.54,0.0,0.0,53.58,53.58,0.0,0.0
2019-12-29,53.72,53.72,0.0,0.0,53.79,53.79,0.0,0.0,53.7,53.7,0.0,0.0,53.79,53.79,0.0,0.0
