Date,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_change,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_change,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_change,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_change
2019-06-30,101.6,101.6,0.0,0.0,101.6,101.6,0.0,0.0,101.59,101.59,0.0,0.0,101.6,101.6,0.0,0.0
2019-07-07,101.64,101.64,0.0,0.0,101.65,101.65,0.0,0.0,101.63,101.63,0.0,0.0,101.65,101.65,0.0,0.0
2019-07-14,101.7,101.7,0.0,0.0,101.71,101.71,0.0,0.0,101.7,101.7,0.0,0.0,101.71,101.71,0.0,0.0
2019-07-21,101.75,101.75,0.0,0.0,101.76,101.76,0.0,0.0,101.74,101.74,0.0,0.0,101.75,101.75,0.0,0.0
2019-07-28,101.6,101.6,0.0,0.0,101.62,101.62,0.0,0.0,101.59,101.59,0.0,0.0,101.62,101.62,0.0,0.0
2019-08-04,101.62,101.62,0.0,0.0,101.64,101.64,0.0,0.0,101.62,101.62,0.0,0.0,101.62,101.62,0.0,0.0
2019-08-11,101.66,101.66,0.0,0.0,101.67,101.67,0.0,0.0,101.65,101.65,0.0,0.0,101.67,101.67,0.0,0.0
2019-08-18,101.73,101.73,0.0,0.0,101.73,101.73,0.0,0.0,101.71,101.71,0.0,0.0,101.73,101.73,0.0,0.0
2019-08-25,101.76,101.76,0.0,0.0,101.77,101.77,0.0,0.0,101.75,101.75,0.0,0.0,101.76,101.76,0.0,0.0
2019-09-01,101.6,101.6,0.0,0.0,101.61,101.61,0.0,0.0,101.59,101.59,0.0,0.0,101.6,101.6,0.0,0.0
2019-09-08,101.63,101.63,0.0,0.0,101.64,101.64,0.0,0.0,101.62,101.62,0.0,0.0,101.64,101.64,0.0,0.0
2019-09-15,101.68,101.68,0.0,0.0,101.7,101.7,0.0,0.0,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0
2019-09-22,101.74,101.74,0.0,0.0,101.75,101.75,0.0,0.0,101.73,101.73,0.0,0.0,101.73,101.73,0.0,0.0
2019-09-29,101.59,101.59,0.0,0.0,101.6,101.6,0.0,0.0,101.58,101.58,0.0,0.0,101.6,101.6,0.0,0.0
2019-10-06,101.63,101.63,0.0,0.0,101.63,101.63,0.0,0.0,101.62,101.62,0.0,0.0,101.63,101.63,0.0,0.0
2019-10-13,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0,101.67,101.67,0.0,0.0,101.69,101.69,0.0,0.0
2019-10-20,101.74,101.74,0.0,0.0,101.74,101.74,0.0,0.0,101.73,101.73,0.0,0.0,101.73,101.73,0.0,0.0
2019-10-27,101.61,101.61,0.0,0.0,101.61,101.61,0.0,0.0,101.57,101.57,0.0,0.0,101.59,101.59,0.0,0.0
2019-11-03,101.59,101.59,0.0,0.0,101.6,101.6,0.0,0.0,101.58,101.58,0.0,0.0,101.59,101.59,0.0,0.0
2019-11-10,101.66,101.66,0.0,0.0,101.69,101.69,0.0,0.0,101.66,101.66,0.0,0.0,101.68,101.68,0.0,0.0
2019-11-17,101.74,101.74,0.0,0.0,101.74,101.74,0.0,0.0,101.72,101.72,0.0,0.0,101.73,101.73,0.0,0.0
2019-11-24,101.58,101.58,0.0,0.0,101.58,101.58,0.0,0.0,101.55,101.55,0.0,0.0,101.57,101.57,0.0,0.0
2019-12-01,101.64,101.64,0.0,0.0,101.64,101.64,0.0,0.0,101.63,101.63,0.0,0.0,101.63,101.63,0.0,0.0
2019-12-08,101.68,101.68,0.0,0.0,101.68,101.68,0.0,0.0,101.66,101.66,0.0,0.0,101.66,101.66,0.0,0.0
2019-12-15,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0,101.68,101.68,0.0,0.0,101.68,101.68,0.0,0.0
2019-12-22,101.58,101.58,0.0,0.0,101.58,101.58,0.0,0.0,101.56,101.56,0.0,0.0,101.57,101.57,0.0,0.0
2019-12-29,101.61,101.61,0.0,0.0,101.64,101.64,0.0,0.0,101.61,101.61,0.0,0.0,101.63,101.63,0.0,0.0
