Date,Global X Conscious Companies_Open_average,Global X Conscious Companies_Open_max,Global X Conscious Companies_Open_min,Global X Conscious Companies_Open_volatility,Global X Conscious Companies_Open_change,Global X Conscious Companies_High_average,Global X Conscious Companies_High_max,Global X Conscious Companies_High_min,Global X Conscious Companies_High_volatility,Global X Conscious Companies_High_change,Global X Conscious Companies_Low_average,Global X Conscious Companies_Low_max,Global X Conscious Companies_Low_min,Global X Conscious Companies_Low_volatility,Global X Conscious Companies_Low_change,Global X Conscious Companies_Close_average,Global X Conscious Companies_Close_max,Global X Conscious Companies_Close_min,Global X Conscious Companies_Close_volatility,Global X Conscious Companies_Close_change
2019-06-09,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2019-06-16,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0
2019-06-23,21.9,21.9,21.9,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-06-30,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-07-07,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-07-14,22.03,22.03,22.03,0.0,0.0,22.08,22.08,22.08,0.0,0.0,21.99,21.99,21.99,0.0,0.0,22.03,22.03,22.03,0.0,0.0
2019-07-21,22.78,22.78,22.78,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2019-07-28,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.13,21.13,21.13,0.0,0.0
2019-08-04,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.37,21.37,21.37,0.0,0.0
2019-08-11,21.46,21.46,21.46,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-08-18,21.0,21.0,21.0,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-08-25,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2019-09-01,22.25,22.25,22.25,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.07,22.07,22.07,0.0,0.0
2019-09-08,22.14,22.14,22.14,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2019-09-15,22.2,22.2,22.2,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-09-22,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-09-29,22.05,22.05,22.05,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2019-10-06,22.0,22.0,22.0,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2019-10-13,22.17,22.17,22.17,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2019-10-20,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-10-27,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2019-11-03,22.79,22.79,22.79,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2019-11-10,23.0,23.0,23.0,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2019-11-17,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2019-11-24,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.89,22.89,22.89,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2019-12-01,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2019-12-08,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-12-15,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-12-22,23.81,23.81,23.81,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-12-29,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.59,23.59,23.59,0.0,0.0
