Date,INFN_Open_average,INFN_Open_max,INFN_Open_min,INFN_Open_volatility,INFN_Open_change,INFN_High_average,INFN_High_max,INFN_High_min,INFN_High_volatility,INFN_High_change,INFN_Low_average,INFN_Low_max,INFN_Low_min,INFN_Low_volatility,INFN_Low_change,INFN_Close_average,INFN_Close_max,INFN_Close_min,INFN_Close_volatility,INFN_Close_change,INFN_Volume_average,INFN_Volume_max,INFN_Volume_min,INFN_Volume_volatility,INFN_Volume_change
2019-10-13,5.454,5.6,5.32,0.27999999999999936,0.27999999999999936,5.58,5.69,5.46,0.23000000000000043,0.23000000000000043,5.41,5.54,5.31,0.23000000000000043,0.23000000000000043,5.506,5.64,5.43,0.20999999999999996,0.17999999999999972,1463197,1720725,1220272,500453,-121332
2019-10-20,5.484,5.59,5.4,0.1899999999999995,-0.1200000000000001,5.5600000000000005,5.65,5.49,0.16000000000000014,-0.11000000000000032,5.418,5.45,5.38,0.07000000000000028,-0.010000000000000675,5.466,5.5,5.43,0.07000000000000028,-0.040000000000000036,1243243,1615617,1052847,562770,-41855
2019-10-27,5.524,5.74,5.42,0.3200000000000003,0.29000000000000004,5.63,5.87,5.44,0.4299999999999997,0.3899999999999997,5.45,5.67,5.32,0.34999999999999964,0.34999999999999964,5.586,5.83,5.42,0.41000000000000014,0.41000000000000014,2147900,3662499,1006540,2655959,2655959
2019-11-03,5.5200000000000005,5.95,5.15,0.7999999999999998,-0.6399999999999997,5.75,6.5,5.29,1.21,-1.0599999999999996,5.288,5.83,4.92,0.9100000000000001,-0.7800000000000002,5.45,5.93,5.21,0.7199999999999998,-0.6699999999999999,4259489,6530642,2782710,3747932,-3173518
2019-11-10,6.122,6.8,5.53,1.2699999999999996,0.8999999999999995,6.386,6.84,5.95,0.8899999999999997,0.8899999999999997,5.894,6.62,5.04,1.58,1.58,6.252,6.8,5.39,1.4100000000000001,1.4100000000000001,4978292,5738212,3029137,2709075,-2709075
2019-11-17,6.6,6.76,6.46,0.2999999999999998,-0.2999999999999998,6.668,6.8,6.55,0.25,-0.2400000000000002,6.426,6.5,6.33,0.16999999999999993,-0.04999999999999982,6.548,6.65,6.41,0.2400000000000002,-0.13000000000000078,2062848,2840488,1461131,1379357,-1379357
2019-11-24,6.455,6.47,6.44,0.02999999999999936,-0.019999999999999574,6.505000000000001,6.57,6.48,0.08999999999999986,-0.08999999999999986,6.31,6.38,6.14,0.2400000000000002,-0.2400000000000002,6.355,6.47,6.15,0.3199999999999994,-0.2699999999999996,980899,1380372,541561,838811,217934
2019-12-01,6.044,6.12,5.89,0.23000000000000043,0.04999999999999982,6.144,6.18,6.12,0.05999999999999961,0.040000000000000036,5.946,5.99,5.88,0.11000000000000032,-0.009999999999999787,6.062,6.12,5.99,0.1299999999999999,0.020000000000000462,1381414,1667708,1041931,625777,304343
2019-12-08,6.534,7.15,6.1,1.0500000000000007,1.0500000000000007,6.768,7.39,6.32,1.0699999999999994,1.0699999999999994,6.508,7.08,6.08,1.0,1.0,6.706,7.21,6.29,0.9199999999999999,0.9199999999999999,2217996,3579148,1192595,2386553,2386553
2019-12-15,7.44,7.59,7.19,0.39999999999999947,0.33999999999999986,7.668,7.74,7.57,0.16999999999999993,0.08000000000000007,7.35,7.46,7.16,0.2999999999999998,0.29000000000000004,7.585999999999999,7.68,7.53,0.14999999999999947,0.08000000000000007,4323610,7183328,1574936,5608392,-2328332
2019-12-22,7.76,7.81,7.69,0.11999999999999922,0.11999999999999922,7.8525,7.86,7.83,0.03000000000000025,0.0,7.66,7.68,7.63,0.04999999999999982,0.04999999999999982,7.745,7.78,7.7,0.08000000000000007,0.040000000000000036,1839694,2323443,1200584,1122859,1122859
2019-12-29,7.966666666666667,8.13,7.69,0.4400000000000004,0.3899999999999997,8.193333333333333,8.25,8.08,0.16999999999999993,0.16999999999999993,7.8966666666666665,8.02,7.69,0.3299999999999992,0.3299999999999992,8.09,8.22,7.94,0.28000000000000025,0.16999999999999904,3260114,4039930,2189703,1850227,-1850227
