Date,BVSNStock_Open_average,BVSNStock_Open_max,BVSNStock_Open_min,BVSNStock_Open_volatility,BVSNStock_Open_change,BVSNStock_High_average,BVSNStock_High_max,BVSNStock_High_min,BVSNStock_High_volatility,BVSNStock_High_change,BVSNStock_Low_average,BVSNStock_Low_max,BVSNStock_Low_min,BVSNStock_Low_volatility,BVSNStock_Low_change,BVSNStock_Close_average,BVSNStock_Close_max,BVSNStock_Close_min,BVSNStock_Close_volatility,BVSNStock_Close_change,BVSNStock_Volume_average,BVSNStock_Volume_max,BVSNStock_Volume_min,BVSNStock_Volume_volatility,BVSNStock_Volume_change
2018-07-01,1.95,2.05,1.9,0.1499999999999999,-0.1499999999999999,2.005,2.05,1.95,0.09999999999999987,-0.029999999999999805,1.9124999999999999,1.95,1.9,0.050000000000000044,0.0,1.9525,2.01,1.9,0.10999999999999988,0.10999999999999988,9162,16655,305,16350,1420
2018-07-08,1.992,2.09,1.9,0.18999999999999995,0.06999999999999984,2.17,2.35,2.0,0.3500000000000001,0.25,1.938,2.09,1.9,0.18999999999999995,0.18999999999999995,2.036,2.27,1.9,0.3700000000000001,0.27,62290,196926,7741,189185,49967
2018-07-15,2.182,2.45,2.05,0.40000000000000036,-0.3400000000000003,2.2479999999999998,2.6,2.15,0.4500000000000002,-0.41000000000000014,2.032,2.1,1.95,0.15000000000000013,0.15000000000000013,2.1,2.15,2.0,0.1499999999999999,-0.04999999999999982,24188,99737,2912,96825,-96142
2018-07-22,2.09,2.19,2.0,0.18999999999999995,0.0900000000000003,2.14,2.19,2.08,0.10999999999999988,0.0,2.022,2.05,2.0,0.04999999999999982,-0.04999999999999982,2.062,2.15,2.01,0.14000000000000012,-0.040000000000000036,4976,9870,880,8990,-1227
2018-07-29,2.094,2.1,2.07,0.03000000000000025,-0.03000000000000025,2.132,2.19,2.1,0.08999999999999986,0.08999999999999986,2.022,2.06,2.0,0.06000000000000005,0.06000000000000005,2.042,2.1,2.0,0.10000000000000009,0.10000000000000009,6128,13124,1656,11468,11468
2018-08-05,2.132,2.23,2.05,0.18000000000000016,0.1200000000000001,2.234,2.34,2.12,0.21999999999999975,0.21999999999999975,2.086,2.17,2.04,0.1299999999999999,0.050000000000000266,2.124,2.2,2.05,0.15000000000000036,0.15000000000000036,10882,38234,1609,36625,-6182
2018-08-12,1.982,2.25,1.8,0.44999999999999996,-0.3899999999999999,2.0,2.25,1.85,0.3999999999999999,-0.3500000000000001,1.87,2.15,1.75,0.3999999999999999,-0.2899999999999998,1.902,2.15,1.8,0.34999999999999987,-0.26,12059,33182,1982,31200,3080
2018-08-19,1.8025,1.85,1.75,0.10000000000000009,-0.09000000000000008,1.82,1.86,1.77,0.09000000000000008,-0.09000000000000008,1.7775,1.8,1.75,0.050000000000000044,-0.040000000000000036,1.7925,1.8,1.77,0.030000000000000027,-0.030000000000000027,2398,3802,637,3165,-3165
2018-08-26,1.768,1.83,1.75,0.08000000000000007,0.0,1.858,2.05,1.76,0.2899999999999998,0.19999999999999973,1.752,1.76,1.75,0.010000000000000009,0.0,1.812,2.05,1.75,0.2999999999999998,0.2999999999999998,7506,29830,290,29540,28593
2018-09-02,1.825,2.05,1.7,0.34999999999999987,-0.34999999999999987,1.915,2.05,1.75,0.2999999999999998,-0.23999999999999977,1.725,1.8,1.65,0.15000000000000013,-0.15000000000000013,1.7775,1.85,1.71,0.14000000000000012,-0.050000000000000044,21878,48918,7930,40988,13660
2018-09-09,1.716,1.8,1.6,0.19999999999999996,0.050000000000000044,1.74,1.8,1.69,0.1100000000000001,0.050000000000000044,1.686,1.75,1.6,0.1499999999999999,0.0,1.708,1.75,1.69,0.06000000000000005,0.0,1458,3332,0,3332,1474
2018-09-16,1.71,1.8,1.6,0.19999999999999996,0.15000000000000013,1.79,1.8,1.75,0.050000000000000044,0.050000000000000044,1.6280000000000001,1.7,1.59,0.10999999999999988,-0.05999999999999983,1.66,1.7,1.6,0.09999999999999987,-0.09999999999999987,4735,12728,1992,10736,10635
2018-09-23,1.73,1.8,1.65,0.15000000000000013,-0.050000000000000044,1.79,1.85,1.7,0.15000000000000013,0.15000000000000013,1.632,1.65,1.6,0.04999999999999982,0.0,1.72,1.85,1.6,0.25,0.20000000000000018,9146,15409,4690,10719,10719
2018-09-30,1.826,1.87,1.75,0.1200000000000001,0.040000000000000036,1.894,1.95,1.84,0.10999999999999988,-0.050000000000000044,1.762,1.87,1.7,0.17000000000000015,0.09000000000000008,1.862,1.89,1.84,0.04999999999999982,0.039999999999999813,9070,19793,4612,15181,2324
2018-10-07,1.92,2.04,1.87,0.16999999999999993,-0.019999999999999796,1.972,2.1,1.9,0.20000000000000018,-0.20000000000000018,1.88,1.9,1.86,0.039999999999999813,-0.019999999999999796,1.912,2.0,1.86,0.1399999999999999,-0.10000000000000009,7012,27837,829,27008,-26603
2018-10-14,1.808,1.85,1.75,0.10000000000000009,-0.08000000000000007,1.828,1.86,1.8,0.06000000000000005,-0.050000000000000044,1.772,1.79,1.75,0.040000000000000036,-0.010000000000000009,1.79,1.81,1.77,0.040000000000000036,0.030000000000000027,5134,15354,537,14817,-12012
2018-10-21,1.786,1.82,1.7,0.1200000000000001,-0.1200000000000001,1.796,1.82,1.7,0.1200000000000001,-0.1200000000000001,1.73,1.82,1.62,0.19999999999999996,-0.19999999999999996,1.748,1.82,1.63,0.19000000000000017,-0.19000000000000017,3218,6987,0,6987,2384
2018-10-28,1.824,1.85,1.75,0.10000000000000009,0.10000000000000009,1.842,1.85,1.84,0.010000000000000009,0.010000000000000009,1.784,1.85,1.68,0.17000000000000015,0.17000000000000015,1.804,1.85,1.74,0.1100000000000001,0.1100000000000001,1581,3578,205,3373,-2933
2018-11-04,1.778,1.84,1.61,0.22999999999999998,-0.06000000000000005,1.828,1.85,1.78,0.07000000000000006,-0.06000000000000005,1.744,1.84,1.61,0.22999999999999998,-0.13000000000000012,1.778,1.84,1.71,0.13000000000000012,-0.13000000000000012,2900,9403,599,8804,172
2018-11-11,1.716,1.95,1.61,0.33999999999999986,-0.08999999999999986,1.81,2.1,1.62,0.48,-0.3700000000000001,1.66,1.77,1.6,0.16999999999999993,-0.04999999999999982,1.668,1.77,1.6,0.16999999999999993,-0.04999999999999982,5438,9985,416,9569,-8272
2018-11-18,1.705,1.8,1.65,0.15000000000000013,0.020000000000000018,1.765,1.9,1.66,0.24,0.010000000000000009,1.705,1.8,1.65,0.15000000000000013,0.020000000000000018,1.7175,1.81,1.66,0.15000000000000013,0.010000000000000009,5165,6031,4474,1557,987
2018-11-25,1.718,1.77,1.65,0.1200000000000001,-0.10000000000000009,1.882,1.99,1.71,0.28,0.16999999999999993,1.694,1.75,1.65,0.10000000000000009,-0.10000000000000009,1.764,1.9,1.66,0.24,0.08999999999999986,4345,8537,1471,7066,3959
2018-12-02,1.7775,1.82,1.68,0.14000000000000012,-0.030000000000000027,1.8425,1.94,1.7,0.24,-0.030000000000000027,1.73,1.82,1.64,0.18000000000000016,-0.18000000000000016,1.7349999999999999,1.82,1.64,0.18000000000000016,-0.18000000000000016,3664,10801,1149,9652,9518
2018-12-09,1.726,1.81,1.65,0.16000000000000014,-0.020000000000000018,1.798,1.99,1.72,0.27,0.0,1.6,1.7,1.5,0.19999999999999996,-0.1299999999999999,1.686,1.73,1.6,0.1299999999999999,0.0,10970,31613,2014,29599,2765
2018-12-16,1.424,1.7,1.3,0.3999999999999999,-0.29000000000000004,1.492,1.7,1.41,0.29000000000000004,-0.29000000000000004,1.196,1.3,1.05,0.25,-0.09000000000000008,1.324,1.43,1.14,0.29000000000000004,-0.27,9019,16802,3391,13411,-7112
2018-12-23,1.165,1.2,1.1,0.09999999999999987,-0.05999999999999983,1.3175,1.46,1.22,0.24,-0.21999999999999997,1.0474999999999999,1.16,1.0,0.15999999999999992,-0.15999999999999992,1.19,1.35,1.06,0.29000000000000004,-0.29000000000000004,8978,14688,4078,10610,8039
2018-12-30,1.08,1.2,0.9,0.29999999999999993,-0.29999999999999993,1.1875,1.28,1.12,0.15999999999999992,0.08000000000000007,0.96,1.1,0.74,0.3600000000000001,-0.25,1.07,1.14,1.01,0.1299999999999999,-0.11999999999999988,34168,51080,11064,40016,8770
2019-01-06,1.306,1.5,1.15,0.3500000000000001,0.25,1.408,1.57,1.22,0.3500000000000001,0.26,1.204,1.47,1.01,0.45999999999999996,0.3699999999999999,1.316,1.5,1.1,0.3999999999999999,0.3899999999999999,10720,17097,2936,14161,-5851
2019-01-13,1.44,1.55,1.36,0.18999999999999995,0.08000000000000007,1.51,1.7,1.4,0.30000000000000004,0.06000000000000005,1.334,1.4,1.3,0.09999999999999987,-0.010000000000000009,1.42,1.55,1.3,0.25,-0.17999999999999994,4769,6757,725,6032,1017
2019-01-20,1.38,1.4,1.36,0.039999999999999813,0.039999999999999813,1.5075,1.51,1.5,0.010000000000000009,0.010000000000000009,1.3775,1.4,1.36,0.039999999999999813,0.039999999999999813,1.455,1.51,1.38,0.13000000000000012,0.030000000000000027,6286,14533,2317,12216,-10072
2019-01-27,1.576,1.73,1.43,0.30000000000000004,0.22999999999999998,1.654,1.78,1.49,0.29000000000000004,0.25,1.484,1.57,1.41,0.16000000000000014,0.09000000000000008,1.596,1.75,1.41,0.3400000000000001,0.1200000000000001,7096,12529,561,11968,7229
2019-02-03,1.708,1.9,1.61,0.2899999999999998,-0.010000000000000009,1.742,1.91,1.62,0.2899999999999998,-0.08999999999999986,1.618,1.66,1.56,0.09999999999999987,0.050000000000000044,1.676,1.75,1.62,0.1299999999999999,-0.07999999999999985,10820,23758,1026,22732,-4328
2019-02-10,1.636,1.67,1.61,0.05999999999999983,0.009999999999999787,1.68,1.74,1.62,0.11999999999999988,-0.040000000000000036,1.55,1.61,1.32,0.29000000000000004,-0.29000000000000004,1.576,1.63,1.42,0.20999999999999996,-0.20999999999999996,8990,22296,364,21932,18161
2019-02-17,1.475,1.53,1.44,0.09000000000000008,-0.040000000000000036,1.525,1.57,1.47,0.10000000000000009,-0.10000000000000009,1.4025,1.48,1.32,0.15999999999999992,-0.15999999999999992,1.46,1.57,1.32,0.25,-0.25,9785,28186,2570,25616,24858
2019-02-24,1.42,1.74,1.24,0.5,0.20999999999999996,1.6179999999999999,1.94,1.37,0.5699999999999998,0.24,1.33,1.48,1.2,0.28,0.21999999999999997,1.48,1.7,1.21,0.49,0.25,63833,144803,5668,139135,-672
2019-03-03,1.622,1.8,1.55,0.25,-0.08999999999999986,1.736,1.8,1.69,0.1100000000000001,0.10000000000000009,1.526,1.56,1.48,0.08000000000000007,0.050000000000000044,1.576,1.65,1.53,0.11999999999999988,-0.06000000000000005,47860,120358,10716,109642,-61843
2019-03-10,1.716,1.75,1.64,0.1100000000000001,-0.06000000000000005,1.8880000000000001,2.16,1.7,0.4600000000000002,0.32000000000000006,1.6420000000000001,1.7,1.6,0.09999999999999987,0.0,1.68,1.7,1.6,0.09999999999999987,-0.09999999999999987,33294,102536,5323,97213,31906
2019-03-17,1.652,1.76,1.56,0.19999999999999996,0.08000000000000007,1.748,1.8,1.71,0.09000000000000008,-0.050000000000000044,1.6,1.7,1.55,0.1499999999999999,0.09999999999999987,1.64,1.71,1.55,0.15999999999999992,0.040000000000000036,7316,14121,889,13232,-5680
2019-03-24,1.686,1.73,1.65,0.08000000000000007,0.050000000000000044,1.782,1.87,1.65,0.2200000000000002,0.15000000000000013,1.622,1.63,1.62,0.009999999999999787,0.009999999999999787,1.65,1.75,1.62,0.1299999999999999,0.0,12973,25472,3903,21569,17856
2019-03-31,1.486,1.63,1.44,0.18999999999999995,-0.15999999999999992,1.522,1.66,1.47,0.18999999999999995,-0.1499999999999999,1.422,1.5,1.38,0.1200000000000001,-0.08000000000000007,1.444,1.5,1.42,0.08000000000000007,-0.07000000000000006,23226,44502,4057,40445,-25608
2019-04-07,1.414,1.48,1.35,0.1299999999999999,-0.11999999999999988,1.432,1.49,1.38,0.1100000000000001,-0.09000000000000008,1.37,1.45,1.32,0.1299999999999999,-0.1299999999999999,1.384,1.45,1.33,0.11999999999999988,-0.11999999999999988,22108,50098,7584,42514,35332
2019-04-14,1.29,1.36,1.14,0.2200000000000002,-0.2200000000000002,1.3125,1.37,1.21,0.16000000000000014,-0.16000000000000014,1.2075,1.34,1.05,0.29000000000000004,-0.20000000000000018,1.235,1.34,1.12,0.21999999999999997,-0.16000000000000014,19795,30106,8733,21373,1769
2019-04-21,1.196,1.22,1.18,0.040000000000000036,0.040000000000000036,1.236,1.27,1.21,0.06000000000000005,0.010000000000000009,1.178,1.19,1.15,0.040000000000000036,0.010000000000000009,1.212,1.24,1.18,0.06000000000000005,0.010000000000000009,8594,20057,1145,18912,-6466
2019-04-28,1.192,1.21,1.17,0.040000000000000036,0.030000000000000027,1.22,1.23,1.21,0.020000000000000018,0.010000000000000009,1.184,1.2,1.16,0.040000000000000036,0.020000000000000018,1.198,1.22,1.18,0.040000000000000036,0.010000000000000009,7856,14304,2669,11635,-2955
2019-05-05,1.15,1.2,1.1,0.09999999999999987,-0.07999999999999985,1.198,1.3,1.15,0.15000000000000013,-0.1200000000000001,1.106,1.18,1.07,0.10999999999999988,-0.10999999999999988,1.148,1.23,1.08,0.1499999999999999,-0.050000000000000044,33561,113293,8916,104377,-99360
2019-05-12,1.126,1.15,1.07,0.07999999999999985,0.06999999999999984,1.172,1.2,1.14,0.06000000000000005,0.0,1.108,1.14,1.07,0.06999999999999984,0.06999999999999984,1.158,1.19,1.12,0.06999999999999984,0.020000000000000018,6760,16551,2873,13678,2087
2019-05-19,1.274,1.33,1.16,0.17000000000000015,0.13000000000000012,1.316,1.37,1.27,0.10000000000000009,0.020000000000000018,1.22,1.28,1.13,0.15000000000000013,0.13000000000000012,1.3,1.37,1.25,0.1200000000000001,0.030000000000000027,8470,29538,1419,28119,-3139
2019-05-26,1.295,1.34,1.27,0.07000000000000006,0.040000000000000036,1.345,1.4,1.29,0.10999999999999988,-0.010000000000000009,1.2275,1.27,1.17,0.10000000000000009,0.050000000000000044,1.2825,1.35,1.21,0.14000000000000012,0.13000000000000012,5929,8913,2691,6222,4180
2019-06-02,1.41,1.49,1.36,0.1299999999999999,0.05999999999999983,1.442,1.49,1.4,0.09000000000000008,0.020000000000000018,1.336,1.38,1.28,0.09999999999999987,-0.040000000000000036,1.396,1.44,1.35,0.08999999999999986,-0.020000000000000018,16772,25366,6283,19083,-19083
2019-06-09,1.464,1.51,1.41,0.10000000000000009,0.07000000000000006,1.506,1.52,1.49,0.030000000000000027,0.020000000000000018,1.342,1.38,1.28,0.09999999999999987,-0.009999999999999787,1.41,1.48,1.32,0.15999999999999992,-0.020000000000000018,4726,8581,1247,7334,3120
2019-06-16,1.3699999999999999,1.44,1.24,0.19999999999999996,-0.1200000000000001,1.44,1.5,1.36,0.1399999999999999,-0.06999999999999984,1.316,1.44,1.11,0.32999999999999985,-0.25,1.396,1.44,1.26,0.17999999999999994,-0.1499999999999999,13262,31511,0,31511,24792
2019-06-23,1.416,1.53,1.29,0.24,0.15999999999999992,1.5819999999999999,1.88,1.39,0.49,0.17000000000000015,1.344,1.4,1.29,0.10999999999999988,0.09999999999999987,1.424,1.49,1.35,0.1399999999999999,0.05999999999999983,58577,221604,8167,213437,7290
2019-06-30,1.4375,1.46,1.42,0.040000000000000036,0.010000000000000009,1.4875,1.55,1.46,0.09000000000000008,-0.08000000000000007,1.4024999999999999,1.43,1.39,0.040000000000000036,-0.030000000000000027,1.43,1.47,1.39,0.08000000000000007,-0.06000000000000005,8925,11512,4133,7379,2626
2019-07-07,1.436,1.47,1.42,0.050000000000000044,0.050000000000000044,1.46,1.48,1.42,0.06000000000000005,0.010000000000000009,1.398,1.42,1.37,0.04999999999999982,-0.04999999999999982,1.43,1.46,1.4,0.06000000000000005,-0.020000000000000018,6574,17851,2626,15225,-2217
2019-07-14,1.372,1.44,1.31,0.1299999999999999,-0.09999999999999987,1.422,1.48,1.37,0.10999999999999988,-0.07999999999999985,1.348,1.4,1.3,0.09999999999999987,-0.05999999999999983,1.356,1.4,1.32,0.07999999999999985,-0.039999999999999813,9488,29981,219,29762,-1412
2019-07-21,1.296,1.4,1.24,0.15999999999999992,-0.1399999999999999,1.328,1.4,1.25,0.1499999999999999,-0.010000000000000009,1.252,1.4,1.16,0.24,-0.16999999999999993,1.282,1.4,1.21,0.18999999999999995,-0.1499999999999999,4691,10806,0,10806,3442
2019-07-28,1.324,1.37,1.29,0.08000000000000007,0.06000000000000005,1.42,1.44,1.4,0.040000000000000036,0.010000000000000009,1.32,1.37,1.29,0.08000000000000007,0.06000000000000005,1.378,1.4,1.35,0.04999999999999982,-0.010000000000000009,9696,17471,1306,16165,16165
2019-08-04,1.39,1.4,1.38,0.020000000000000018,-0.010000000000000009,1.428,1.44,1.4,0.040000000000000036,0.0,1.382,1.39,1.37,0.019999999999999796,-0.019999999999999796,1.406,1.44,1.38,0.06000000000000005,-0.020000000000000018,8308,12966,2643,10323,-3977
2019-08-11,1.37,1.38,1.36,0.019999999999999796,0.009999999999999787,1.424,1.44,1.4,0.040000000000000036,0.010000000000000009,1.358,1.37,1.33,0.040000000000000036,-0.040000000000000036,1.3840000000000001,1.43,1.36,0.06999999999999984,-0.010000000000000009,5765,10006,769,9237,-953
2019-08-18,1.384,1.4,1.37,0.029999999999999805,0.029999999999999805,1.396,1.43,1.37,0.05999999999999983,0.050000000000000044,1.372,1.4,1.35,0.04999999999999982,-0.020000000000000018,1.378,1.42,1.35,0.06999999999999984,-0.029999999999999805,2959,5676,466,5210,316
2019-08-25,1.3820000000000001,1.44,1.36,0.07999999999999985,0.07999999999999985,1.404,1.44,1.36,0.07999999999999985,0.07999999999999985,1.372,1.39,1.36,0.029999999999999805,0.029999999999999805,1.388,1.43,1.36,0.06999999999999984,0.039999999999999813,5242,10657,175,10482,-5362
2019-09-01,1.3975,1.41,1.38,0.030000000000000027,0.020000000000000018,1.4449999999999998,1.51,1.41,0.10000000000000009,-0.030000000000000027,1.3725,1.4,1.36,0.039999999999999813,0.039999999999999813,1.385,1.41,1.36,0.04999999999999982,0.039999999999999813,5341,10863,252,10611,-10611
2019-09-08,1.368,1.4,1.33,0.06999999999999984,-0.06999999999999984,1.414,1.52,1.35,0.16999999999999993,0.08000000000000007,1.344,1.36,1.33,0.030000000000000027,-0.020000000000000018,1.3900000000000001,1.52,1.34,0.17999999999999994,0.16999999999999993,2167,5583,0,5583,-5583
2019-09-15,1.478,1.54,1.35,0.18999999999999995,0.030000000000000027,1.584,1.65,1.48,0.16999999999999993,0.08000000000000007,1.3800000000000001,1.48,1.33,0.1499999999999999,-0.10999999999999988,1.448,1.58,1.35,0.22999999999999998,-0.10999999999999988,16851,53359,377,52982,11328
2019-09-22,1.448,1.63,1.36,0.2699999999999998,0.04999999999999982,1.5779999999999998,1.76,1.39,0.3700000000000001,0.13000000000000012,1.38,1.45,1.3,0.1499999999999999,0.029999999999999805,1.494,1.69,1.3,0.3899999999999999,0.06000000000000005,9938,31716,922,30794,27109
2019-09-29,1.8619999999999999,2.05,1.7,0.34999999999999987,0.34999999999999987,2.152,2.76,1.86,0.8999999999999997,0.69,1.778,2.0,1.65,0.3500000000000001,0.30000000000000004,2.054,2.59,1.85,0.7399999999999998,0.7399999999999998,83166,283523,4030,279493,220835
2019-10-06,2.702,2.88,2.42,0.45999999999999996,-0.28000000000000025,2.91,3.17,2.55,0.6200000000000001,-0.6200000000000001,2.468,2.6,2.33,0.27,-0.27,2.648,2.85,2.36,0.4900000000000002,-0.4900000000000002,94473,184964,47217,137747,-137747
2019-10-13,2.484,2.6,2.35,0.25,0.04999999999999982,2.608,2.85,2.48,0.3700000000000001,-0.020000000000000018,2.402,2.51,2.26,0.25,0.010000000000000231,2.5020000000000002,2.6,2.42,0.18000000000000016,-0.06000000000000005,24931,41471,1295,40176,9877
2019-10-20,2.288,2.48,2.16,0.31999999999999984,-0.31999999999999984,2.376,2.48,2.3,0.18000000000000016,-0.08000000000000007,2.186,2.3,2.15,0.1499999999999999,-0.13999999999999968,2.248,2.31,2.2,0.10999999999999988,-0.10999999999999988,14432,24289,6239,18050,5589
2019-10-27,2.366,2.49,2.2,0.29000000000000004,0.29000000000000004,2.4819999999999998,2.59,2.35,0.23999999999999977,0.19999999999999973,2.302,2.44,2.2,0.23999999999999977,0.10999999999999988,2.382,2.49,2.26,0.23000000000000043,0.10000000000000009,12441,19601,8193,11408,7857
