Date,OMEX_stock_Open_average,OMEX_stock_Open_max,OMEX_stock_Open_min,OMEX_stock_Open_volatility,OMEX_stock_Open_change,OMEX_stock_High_average,OMEX_stock_High_max,OMEX_stock_High_min,OMEX_stock_High_volatility,OMEX_stock_High_change,OMEX_stock_Low_average,OMEX_stock_Low_max,OMEX_stock_Low_min,OMEX_stock_Low_volatility,OMEX_stock_Low_change,OMEX_stock_Close_average,OMEX_stock_Close_max,OMEX_stock_Close_min,OMEX_stock_Close_volatility,OMEX_stock_Close_change,OMEX_stock_Volume_average,OMEX_stock_Volume_max,OMEX_stock_Volume_min,OMEX_stock_Volume_volatility,OMEX_stock_Volume_change
2018-09-09,8.226,8.58,7.75,0.8300000000000001,-0.8100000000000005,8.386000000000001,9.06,7.75,1.3100000000000005,-1.3100000000000005,7.8999999999999995,8.41,7.35,1.0600000000000005,-1.0600000000000005,8.03,8.44,7.37,1.0699999999999994,-1.0699999999999994,41381,66513,11956,54557,14118
2018-09-16,7.54,7.85,7.24,0.6099999999999994,0.5099999999999998,7.984,8.53,7.63,0.8999999999999995,0.8999999999999995,7.434,7.75,7.15,0.5999999999999996,0.5999999999999996,7.7299999999999995,8.18,7.3,0.8799999999999999,0.8799999999999999,41057,119866,15637,104229,93261
2018-09-23,8.368,9.0,7.99,1.0099999999999998,-0.9700000000000006,8.652000000000001,9.38,8.26,1.120000000000001,-0.9400000000000013,7.968,8.03,7.89,0.13999999999999968,0.13999999999999968,8.166,8.5,8.03,0.47000000000000064,-0.40000000000000036,17589,42240,5427,36813,-33259
2018-09-30,8.124,8.21,8.02,0.19000000000000128,-0.0600000000000005,8.324,8.35,8.28,0.07000000000000028,-0.009999999999999787,8.02,8.05,8.0,0.05000000000000071,0.0,8.188,8.33,8.08,0.25,0.25,11503,17277,5748,11529,4040
2018-10-07,8.164,8.42,7.92,0.5,-0.14999999999999858,8.26,8.45,8.13,0.3199999999999985,-0.3099999999999987,7.876,8.06,7.8,0.2600000000000007,-0.23000000000000043,8.114,8.31,8.0,0.3100000000000005,-0.2599999999999998,17360,28513,6559,21954,-17453
2018-10-14,8.144,8.43,8.0,0.4299999999999997,-0.05000000000000071,8.29,8.65,8.0,0.6500000000000004,-0.11999999999999922,7.7139999999999995,8.11,6.61,1.4999999999999991,-1.2399999999999993,7.91,8.35,6.85,1.5,-1.200000000000001,60204,254036,8413,245623,242340
2018-10-21,6.802,7.17,6.4,0.7699999999999996,0.3899999999999997,7.068,7.17,6.78,0.3899999999999997,0.3899999999999997,6.588,6.84,6.37,0.46999999999999975,0.41000000000000014,6.856,7.14,6.43,0.71,0.6699999999999999,48827,115799,25957,89842,-89842
2018-10-28,6.826,7.12,6.43,0.6900000000000004,-0.6900000000000004,7.068,7.47,6.7,0.7699999999999996,-0.41999999999999993,6.614,6.87,6.2,0.6699999999999999,-0.4900000000000002,6.742,7.09,6.38,0.71,-0.6200000000000001,51033,135533,12724,122809,55305
2018-11-04,6.264,6.4,6.02,0.3800000000000008,-0.34000000000000075,6.362,6.41,6.24,0.16999999999999993,-0.16999999999999993,6.124,6.37,6.0,0.3700000000000001,-0.03000000000000025,6.2700000000000005,6.4,6.15,0.25,0.05000000000000071,23953,45203,12672,32531,-32531
2018-11-11,6.01,6.15,5.89,0.2600000000000007,-0.2600000000000007,6.1160000000000005,6.24,5.95,0.29000000000000004,-0.29000000000000004,5.918,6.1,5.69,0.40999999999999925,-0.3099999999999996,6.024,6.13,5.91,0.21999999999999975,-0.16999999999999993,35028,53418,12482,40936,-32157
2018-11-18,5.805,5.93,5.62,0.3099999999999996,-0.009999999999999787,5.9675,6.0,5.94,0.05999999999999961,-0.040000000000000036,5.655,5.92,5.5,0.41999999999999993,0.33000000000000007,5.779999999999999,5.96,5.63,0.33000000000000007,0.28000000000000025,24527,37079,7122,29957,-29957
2018-11-25,5.676,6.08,5.15,0.9299999999999997,-0.8199999999999994,5.822,6.15,5.5,0.6500000000000004,-0.5700000000000003,5.4639999999999995,5.97,5.15,0.8199999999999994,-0.8199999999999994,5.532,6.1,5.2,0.8999999999999995,-0.8199999999999994,37545,51983,15194,36789,15320
2018-12-02,5.0625,5.28,4.85,0.4300000000000006,-0.3799999999999999,5.1775,5.28,5.1,0.1800000000000006,-0.16999999999999993,4.835,5.0,4.63,0.3700000000000001,-0.13999999999999968,4.970000000000001,5.19,4.86,0.33000000000000007,-0.2400000000000002,31827,44286,22582,21704,-21704
2018-12-09,5.048,5.42,4.84,0.5800000000000001,0.08999999999999986,5.096,5.42,4.95,0.46999999999999975,0.08999999999999986,4.718,4.77,4.62,0.14999999999999947,-0.04999999999999982,4.892,5.23,4.75,0.4800000000000004,-0.15000000000000036,23423,54872,9149,45723,546
2018-12-16,4.232,4.75,3.77,0.98,-0.98,4.318,4.8,4.0,0.7999999999999998,-0.7999999999999998,3.89,4.24,3.56,0.6800000000000002,-0.6800000000000002,3.994,4.53,3.62,0.9100000000000001,-0.9100000000000001,59172,79296,46227,33069,-2680
2018-12-23,3.7375,3.78,3.68,0.09999999999999964,0.06000000000000005,3.9625,4.13,3.81,0.31999999999999984,0.14000000000000012,3.495,3.63,3.36,0.27,0.06000000000000005,3.6550000000000002,3.75,3.53,0.2200000000000002,-0.2100000000000004,59010,75310,41645,33665,-22078
2018-12-30,3.5675,3.85,3.3,0.5500000000000003,0.33000000000000007,3.8975,4.35,3.63,0.7199999999999998,0.7199999999999998,3.4,3.72,3.16,0.56,0.56,3.6,3.75,3.33,0.41999999999999993,0.41999999999999993,65766,100076,51201,48875,-46664
2019-01-06,4.242,4.82,3.9,0.9200000000000004,0.9200000000000004,4.65,5.31,4.23,1.0799999999999992,1.0799999999999992,4.034,4.3,3.84,0.45999999999999996,0.45999999999999996,4.454,5.31,3.98,1.3299999999999996,1.21,39108,48697,20616,28081,-5111
2019-01-13,6.038,6.53,5.33,1.2000000000000002,0.9199999999999999,6.376,6.58,6.19,0.3899999999999997,-0.21999999999999975,5.562,5.69,5.33,0.3600000000000003,0.3200000000000003,5.98,6.29,5.65,0.6399999999999997,-0.1999999999999993,96670,245946,34540,211406,-52870
2019-01-20,5.81,6.1,5.57,0.5299999999999994,-0.5299999999999994,5.9125,6.1,5.76,0.33999999999999986,-0.33999999999999986,5.37,5.45,5.25,0.20000000000000018,0.020000000000000462,5.68,5.8,5.6,0.20000000000000018,-0.1299999999999999,40576,67312,11810,55502,-55502
2019-01-27,5.242,5.63,4.72,0.9100000000000001,-0.28000000000000025,5.588,6.1,5.09,1.0099999999999998,0.08000000000000007,4.936,5.37,4.72,0.6500000000000004,-0.33000000000000007,5.224,5.65,4.88,0.7700000000000005,0.25,56732,121862,19238,102624,8135
2019-02-03,5.514,5.71,5.33,0.3799999999999999,-0.3799999999999999,5.7,5.96,5.51,0.4500000000000002,-0.20000000000000018,5.358,5.51,5.3,0.20999999999999996,0.020000000000000462,5.512,5.75,5.3,0.4500000000000002,-0.11999999999999922,13823,23001,5584,17417,-17417
2019-02-10,5.468,5.56,5.38,0.17999999999999972,0.019999999999999574,5.704,5.95,5.52,0.4300000000000006,-0.1200000000000001,5.37,5.47,5.29,0.17999999999999972,0.10999999999999943,5.466,5.51,5.39,0.1200000000000001,0.040000000000000036,22457,47766,12921,34845,-5750
2019-02-17,5.9975,7.06,5.51,1.5499999999999998,1.5099999999999998,6.4625,7.1,5.55,1.5499999999999998,1.5499999999999998,5.6925,6.41,5.11,1.2999999999999998,1.2999999999999998,6.345,7.1,5.35,1.75,1.75,59240,110709,38379,72330,11063
2019-02-24,7.556,7.75,7.28,0.46999999999999975,-0.46999999999999975,7.91,8.42,7.65,0.7699999999999996,-0.7699999999999996,7.164,7.5,6.94,0.5599999999999996,-0.4400000000000004,7.444,7.82,7.06,0.7600000000000007,-0.6000000000000005,54202,109657,25353,84304,-84304
2019-03-03,7.364,7.54,7.15,0.3899999999999997,-0.25,7.498,7.77,7.15,0.6199999999999992,-0.6199999999999992,7.1,7.4,6.63,0.7700000000000005,-0.7700000000000005,7.264,7.59,6.88,0.71,-0.71,31764,61033,15738,45295,23928
2019-03-10,7.038,7.4,6.73,0.6699999999999999,0.5200000000000005,7.364,7.55,7.13,0.41999999999999993,0.27000000000000046,6.8100000000000005,6.99,6.65,0.33999999999999986,0.22999999999999954,7.162,7.39,6.97,0.41999999999999993,0.21999999999999975,32211,65145,11694,53451,18307
2019-03-17,7.332,7.57,7.16,0.41000000000000014,0.07000000000000028,7.574,7.77,7.49,0.27999999999999936,-0.23999999999999932,7.15,7.2,7.1,0.10000000000000053,-0.0600000000000005,7.29,7.41,7.11,0.2999999999999998,-0.07000000000000028,27425,59820,9583,50237,-37238
2019-03-24,7.344,7.43,7.18,0.25,-0.25,7.54,8.0,7.36,0.6399999999999997,-0.6399999999999997,7.166,7.21,7.11,0.09999999999999964,0.009999999999999787,7.246,7.41,7.15,0.2599999999999998,0.009999999999999787,18895,43624,4740,38884,-38884
2019-03-31,7.074,7.38,6.85,0.5300000000000002,-0.3600000000000003,7.294,7.56,7.14,0.41999999999999993,-0.35999999999999943,6.842,7.15,6.68,0.47000000000000064,-0.3000000000000007,7.014,7.26,6.88,0.3799999999999999,-0.3799999999999999,34969,52902,14359,38543,-20907
2019-04-07,6.94,7.09,6.83,0.2599999999999998,0.0699999999999994,7.093999999999999,7.14,7.01,0.1299999999999999,0.009999999999999787,6.69,6.9,6.32,0.5800000000000001,-0.5800000000000001,6.774,6.94,6.55,0.39000000000000057,-0.39000000000000057,33084,107723,3061,104662,97862
2019-04-14,6.5275,6.62,6.36,0.2599999999999998,-0.010000000000000675,6.8325000000000005,7.0,6.65,0.34999999999999964,0.28000000000000025,6.25,6.45,6.01,0.4400000000000004,0.35000000000000053,6.5225,6.68,6.41,0.2699999999999996,0.0,41942,56333,33252,23081,-16285
2019-04-21,5.898,6.37,5.33,1.04,-1.04,6.06,6.55,5.5,1.0499999999999998,-1.0499999999999998,5.4,6.09,4.5,1.5899999999999999,-0.96,5.692,6.24,5.25,0.9900000000000002,-0.8600000000000003,86214,191988,19741,172247,24503
2019-04-28,5.108,5.3,4.92,0.3799999999999999,-0.1899999999999995,5.414,5.6,5.27,0.33000000000000007,-0.20999999999999996,4.934,5.1,4.67,0.4299999999999997,0.05999999999999961,5.126,5.38,5.01,0.3700000000000001,0.2599999999999998,52319,68993,27357,41636,-10062
2019-05-05,5.104,5.25,5.0,0.25,-0.25,5.274,5.54,5.04,0.5,-0.3600000000000003,4.904,5.1,4.75,0.34999999999999964,-0.34999999999999964,5.108,5.24,5.0,0.2400000000000002,-0.09999999999999964,32021,61942,18278,43664,-9493
2019-05-12,4.91,5.01,4.59,0.41999999999999993,-0.40000000000000036,4.972,5.09,4.69,0.39999999999999947,-0.33999999999999986,4.75,4.95,4.4,0.5499999999999998,-0.4299999999999997,4.86,5.02,4.54,0.47999999999999954,-0.47999999999999954,33846,40804,25718,15086,-5819
2019-05-19,4.412,4.59,4.27,0.3200000000000003,0.020000000000000462,4.598,4.74,4.48,0.2599999999999998,-0.22999999999999954,4.284,4.4,4.21,0.1900000000000004,0.1900000000000004,4.434,4.6,4.29,0.3099999999999996,-0.11999999999999922,16952,31328,3714,27614,-27614
2019-05-26,4.4375,4.63,4.26,0.3700000000000001,-0.2400000000000002,4.5275,4.71,4.34,0.3700000000000001,-0.3700000000000001,4.2275,4.48,3.99,0.4900000000000002,-0.4900000000000002,4.3875,4.71,4.24,0.46999999999999975,-0.46999999999999975,24178,31707,8636,23071,-2844
2019-06-02,4.01,4.16,3.75,0.41000000000000014,-0.41000000000000014,4.094,4.23,3.93,0.30000000000000027,-0.28000000000000025,3.816,4.05,3.63,0.41999999999999993,-0.3199999999999994,3.9499999999999997,4.1,3.79,0.3099999999999996,-0.1599999999999997,18472,50752,6469,44283,4956
2019-06-09,4.056,4.2,3.91,0.29000000000000004,0.15000000000000036,4.232,4.48,3.99,0.4900000000000002,0.4300000000000006,3.97,4.19,3.81,0.38000000000000034,0.3099999999999996,4.132,4.48,3.86,0.6200000000000006,0.6200000000000006,16746,21672,9151,12521,-5442
2019-06-16,4.602,4.69,4.45,0.2400000000000002,0.2400000000000002,4.736,4.88,4.59,0.29000000000000004,0.29000000000000004,4.4879999999999995,4.55,4.31,0.2400000000000002,0.23000000000000043,4.698,4.88,4.53,0.34999999999999964,0.34999999999999964,10547,19096,3466,15630,-2817
2019-06-23,5.428,6.07,4.77,1.3000000000000007,0.8000000000000007,5.7299999999999995,6.33,5.14,1.1900000000000004,0.6900000000000004,5.152,5.63,4.65,0.9799999999999995,0.6999999999999993,5.4959999999999996,5.85,4.67,1.1799999999999997,1.13,32232,52157,12918,39239,-27381
2019-06-30,5.7675,5.9,5.64,0.2600000000000007,-0.16000000000000014,5.83,5.93,5.73,0.1999999999999993,-0.17999999999999972,5.635,5.73,5.55,0.1800000000000006,-0.11000000000000032,5.745,5.78,5.72,0.0600000000000005,0.019999999999999574,6841,8883,4362,4521,-3446
2019-07-07,5.654,5.85,5.53,0.3199999999999994,-0.05000000000000071,5.946,6.2,5.85,0.35000000000000053,-0.33999999999999986,5.526,5.65,5.21,0.4400000000000004,-0.05000000000000071,5.672,5.98,5.55,0.4300000000000006,-0.3700000000000001,7979,11799,4534,7265,-4861
2019-07-14,5.612,5.69,5.53,0.16000000000000014,-0.1200000000000001,5.742,5.88,5.59,0.29000000000000004,-0.11000000000000032,5.412,5.5,5.35,0.15000000000000036,-0.040000000000000036,5.5200000000000005,5.61,5.4,0.20999999999999996,-0.08999999999999986,8174,10262,2465,7797,-6826
2019-07-21,5.164,5.45,4.94,0.5099999999999998,-0.4800000000000004,5.332,5.45,5.2,0.25,0.0,4.882,5.05,4.8,0.25,-0.25,4.992,5.25,4.83,0.41999999999999993,-0.33999999999999986,17271,28546,5091,23455,1211
2019-07-28,5.0760000000000005,5.32,4.93,0.39000000000000057,0.14000000000000057,5.208,5.32,5.14,0.1800000000000006,-0.020000000000000462,4.906,4.97,4.85,0.1200000000000001,-0.019999999999999574,4.97,5.02,4.9,0.11999999999999922,-0.009999999999999787,11616,15530,7347,8183,-7255
2019-08-04,4.946,4.99,4.85,0.14000000000000057,-0.009999999999999787,4.986,5.0,4.97,0.03000000000000025,-0.03000000000000025,4.74,4.82,4.61,0.20999999999999996,0.08999999999999986,4.894,4.95,4.75,0.20000000000000018,0.20000000000000018,10651,19924,6837,13087,1682
2019-08-11,4.366,4.8,4.0,0.7999999999999998,-0.54,4.518,4.8,4.26,0.54,-0.54,4.064,4.2,3.88,0.3200000000000003,-0.1200000000000001,4.152,4.3,3.88,0.41999999999999993,0.019999999999999574,21120,29934,13627,16307,-164
2019-08-18,4.47,4.67,4.2,0.46999999999999975,0.4399999999999995,4.716,4.95,4.55,0.40000000000000036,0.1800000000000006,4.359999999999999,4.58,4.18,0.40000000000000036,0.1200000000000001,4.498,4.64,4.18,0.45999999999999996,0.2600000000000007,16714,23542,8505,15037,3791
2019-08-25,4.49,4.72,4.35,0.3700000000000001,-0.16999999999999993,4.644,4.72,4.54,0.17999999999999972,0.0,4.258,4.41,4.0,0.41000000000000014,-0.2400000000000002,4.526,4.6,4.46,0.13999999999999968,0.09999999999999964,21936,54335,13182,41153,-409
2019-09-01,4.4275,4.55,4.3,0.25,-0.1200000000000001,4.545,4.6,4.5,0.09999999999999964,-0.09999999999999964,4.26,4.3,4.17,0.1299999999999999,0.1299999999999999,4.41,4.57,4.3,0.27000000000000046,-0.27000000000000046,9218,16671,4469,12202,3948
2019-09-08,4.502,4.67,4.36,0.3099999999999996,-0.17999999999999972,4.53,4.67,4.37,0.2999999999999998,-0.16999999999999993,4.296,4.37,4.2,0.16999999999999993,-0.1200000000000001,4.354,4.45,4.2,0.25,-0.20000000000000018,14765,21366,7102,14264,13063
2019-09-15,4.18,4.35,4.07,0.27999999999999936,-0.2699999999999996,4.296,4.48,4.1,0.3800000000000008,-0.3800000000000008,4.024,4.22,3.9,0.31999999999999984,-0.31999999999999984,4.082,4.34,3.95,0.3899999999999997,-0.3899999999999997,31621,51356,19101,32255,-3684
2019-09-22,3.904,4.07,3.83,0.2400000000000002,-0.23000000000000043,4.058,4.1,4.02,0.08000000000000007,-0.08000000000000007,3.822,3.86,3.79,0.06999999999999984,-0.06000000000000005,3.88,3.92,3.86,0.06000000000000005,0.020000000000000018,9984,14289,5748,8541,4349
2019-09-29,3.908,4.0,3.83,0.16999999999999993,0.16999999999999993,4.038,4.16,3.97,0.18999999999999995,0.009999999999999787,3.816,3.85,3.8,0.050000000000000266,0.0,3.884,4.02,3.8,0.21999999999999975,-0.03000000000000025,9166,16697,5614,11083,6224
2019-10-06,3.848,4.0,3.7,0.2999999999999998,0.14000000000000012,3.94,4.0,3.86,0.14000000000000012,-0.08000000000000007,3.654,3.82,3.5,0.31999999999999984,-0.27,3.826,3.92,3.73,0.18999999999999995,0.029999999999999805,37451,78075,14581,63494,63494
2019-10-13,3.722,3.75,3.63,0.1200000000000001,0.10000000000000009,3.814,3.84,3.73,0.10999999999999988,-0.10999999999999988,3.616,3.7,3.56,0.14000000000000012,-0.04999999999999982,3.684,3.78,3.56,0.21999999999999975,0.04999999999999982,11794,23796,2938,20858,17219
2019-10-20,3.576,3.7,3.47,0.22999999999999998,-0.15000000000000036,3.684,3.72,3.62,0.10000000000000009,-0.020000000000000018,3.536,3.58,3.46,0.1200000000000001,-0.03000000000000025,3.618,3.69,3.57,0.1200000000000001,0.06999999999999984,9604,16440,2287,14153,1761
