Date,KMB_stock_Open_average,KMB_stock_Open_max,KMB_stock_Open_min,KMB_stock_Open_volatility,KMB_stock_Open_change,KMB_stock_High_average,KMB_stock_High_max,KMB_stock_High_min,KMB_stock_High_volatility,KMB_stock_High_change,KMB_stock_Low_average,KMB_stock_Low_max,KMB_stock_Low_min,KMB_stock_Low_volatility,KMB_stock_Low_change,KMB_stock_Close_average,KMB_stock_Close_max,KMB_stock_Close_min,KMB_stock_Close_volatility,KMB_stock_Close_change,KMB_stock_Volume_average,KMB_stock_Volume_max,KMB_stock_Volume_min,KMB_stock_Volume_volatility,KMB_stock_Volume_change
2019-10-20,134.89,137.0,130.56,6.439999999999998,-1.7900000000000205,136.742,139.55,134.61,4.939999999999998,-3.3200000000000216,132.932,136.68,129.38,7.300000000000011,-2.5,134.45,139.19,129.38,9.810000000000002,-4.990000000000009,2791509,4600252,1891895,2708357,-566301
2019-10-27,133.31,134.43,131.69,2.740000000000009,-1.5200000000000102,134.244,135.0,133.65,1.3499999999999943,-1.3199999999999932,131.728,132.62,131.07,1.5500000000000114,0.37999999999999545,132.682,133.67,131.88,1.789999999999992,0.1599999999999966,1360295,1940665,1008429,932236,-932236
2019-11-03,131.114,131.9,129.31,2.5900000000000034,-0.11000000000001364,132.286,133.04,131.05,1.9899999999999807,0.46999999999999886,130.094,130.83,129.01,1.8200000000000216,1.6299999999999955,130.934,131.76,129.36,2.3999999999999773,2.0999999999999943,1434954,1697825,1092477,605348,-605348
2019-11-10,131.716,132.17,131.26,0.9099999999999966,0.2600000000000193,132.606,133.43,132.08,1.3499999999999943,0.12000000000000455,131.332,131.94,130.88,1.0600000000000023,0.3199999999999932,131.798,132.42,131.2,1.2199999999999989,0.4300000000000068,1036051,1271128,610439,660689,579873
2019-11-17,133.058,134.3,131.43,2.8700000000000045,2.1999999999999886,134.364,134.9,133.11,1.789999999999992,0.18000000000000682,132.284,133.14,131.43,1.7099999999999795,0.37000000000000455,133.39000000000001,134.6,132.52,2.079999999999984,1.009999999999991,1398922,1810906,1136904,674002,-674002
2019-11-24,134.79,136.53,133.74,2.789999999999992,2.3700000000000045,135.5225,136.76,134.19,2.569999999999993,2.569999999999993,133.965,135.84,132.62,3.219999999999999,3.219999999999999,135.13,136.34,133.35,2.990000000000009,2.990000000000009,1417447,2000627,1107402,893225,-274561
2019-12-01,136.098,136.68,135.53,1.1500000000000057,0.6599999999999966,137.316,138.32,136.67,1.6500000000000057,1.0600000000000023,135.738,136.68,135.16,1.5200000000000102,1.1100000000000136,136.66400000000002,137.49,136.03,1.460000000000008,0.6799999999999784,1417877,1689747,1046694,643053,-476415
2019-12-08,136.514,137.18,135.28,1.9000000000000057,-1.7299999999999898,137.218,137.49,136.68,0.8100000000000023,-0.6099999999999852,135.72,136.07,134.9,1.1699999999999875,-1.1200000000000045,136.37199999999999,136.98,135.92,1.0600000000000023,-1.039999999999992,1224237,1640801,976748,664053,-472702
2019-12-15,136.022,137.37,135.24,2.1299999999999955,0.8799999999999955,136.888,138.66,135.87,2.789999999999992,1.549999999999983,135.296,136.51,134.59,1.9199999999999875,0.7800000000000011,136.194,138.01,135.19,2.819999999999993,2.1899999999999977,1576449,2433783,1057656,1376127,314775
2019-12-22,137.3025,137.81,136.8,1.009999999999991,-0.3100000000000023,137.9675,138.34,137.53,0.8100000000000023,-0.12999999999999545,136.84,137.27,136.46,0.8100000000000023,0.5100000000000193,137.375,138.07,136.97,1.0999999999999943,1.0999999999999943,916004,1310947,342042,968905,-189667
2019-12-29,136.7925,137.79,134.98,2.8100000000000023,-2.8100000000000023,137.4525,137.81,136.77,1.039999999999992,-1.039999999999992,135.4725,136.3,134.62,1.6800000000000068,-1.6800000000000068,136.515,137.55,135.79,1.7600000000000193,-1.0999999999999943,1105804,1367531,730234,637297,622690
