Date,MYGN_Open_average,MYGN_Open_max,MYGN_Open_min,MYGN_Open_volatility,MYGN_Open_change,MYGN_High_average,MYGN_High_max,MYGN_High_min,MYGN_High_volatility,MYGN_High_change,MYGN_Low_average,MYGN_Low_max,MYGN_Low_min,MYGN_Low_volatility,MYGN_Low_change,MYGN_Close_average,MYGN_Close_max,MYGN_Close_min,MYGN_Close_volatility,MYGN_Close_change,MYGN_Volume_average,MYGN_Volume_max,MYGN_Volume_min,MYGN_Volume_volatility,MYGN_Volume_change
2018-11-04,33.646,38.27,30.82,7.450000000000003,-7.360000000000003,34.104,38.61,30.91,7.699999999999999,-7.699999999999999,31.962,36.48,29.63,6.849999999999998,-6.849999999999998,32.232,36.67,29.66,7.010000000000002,-7.010000000000002,1746648,3290484,1223450,2067034,-176367
2018-11-11,30.504,32.34,29.39,2.950000000000003,2.440000000000005,31.306,32.6,30.36,2.240000000000002,2.240000000000002,30.018,31.76,29.08,2.6800000000000033,2.4300000000000033,30.828,32.19,29.55,2.639999999999997,2.1999999999999993,1068421,1337919,873069,464850,209738
2018-11-18,31.295,31.9,30.65,1.25,-0.9799999999999969,31.85,32.82,31.11,1.7100000000000009,-1.7100000000000009,30.65,31.6,30.17,1.4299999999999997,-1.360000000000003,31.0325,31.7,30.69,1.009999999999998,-0.6699999999999982,804494,1183082,550277,632805,-472943
2018-11-25,31.832,32.89,30.94,1.9499999999999993,1.7899999999999956,32.449999999999996,33.66,31.62,2.0399999999999956,1.3099999999999987,31.196,32.18,30.47,1.7100000000000009,1.240000000000002,31.88,32.59,31.08,1.5100000000000051,1.5100000000000051,917028,1093820,734897,358923,320566
2018-12-02,31.855,32.56,31.42,1.1400000000000006,-1.1400000000000006,32.31,32.89,31.82,1.0700000000000003,-1.0700000000000003,31.112499999999997,31.4,30.79,0.6099999999999994,-0.41000000000000014,31.6075,32.13,31.2,0.9300000000000033,-0.39000000000000057,966776,1084203,900989,183214,-177819
2018-12-09,31.208,31.49,31.04,0.4499999999999993,-0.33999999999999986,31.688,31.95,31.32,0.629999999999999,0.33000000000000185,30.726,31.05,30.24,0.8100000000000023,0.6500000000000021,31.108,31.3,30.79,0.5100000000000016,0.26000000000000156,758642,1166837,540109,626728,356436
2018-12-16,29.118,31.16,27.28,3.879999999999999,-3.879999999999999,29.53,31.32,27.74,3.580000000000002,-3.580000000000002,27.838,28.65,26.8,1.8499999999999979,-1.6999999999999993,28.372,29.5,27.23,2.2699999999999996,-2.2699999999999996,1319692,2912691,295340,2617351,-853046
2018-12-23,28.1725,28.66,27.4,1.2600000000000016,1.2600000000000016,28.865,29.22,28.52,0.6999999999999993,0.5799999999999983,27.805,28.57,27.17,1.3999999999999986,1.3999999999999986,28.69,29.07,28.48,0.5899999999999999,0.46000000000000085,488357,680349,310168,370181,-154426
2018-12-30,29.7125,30.52,28.88,1.6400000000000006,1.3300000000000018,30.419999999999998,32.41,29.2,3.2099999999999973,1.1500000000000021,28.455,29.68,27.29,2.3900000000000006,-0.9299999999999997,29.3975,31.32,27.98,3.34,-1.0199999999999996,1614703,2482782,781962,1700820,1700820
2019-01-06,29.792,30.58,28.66,1.9199999999999982,1.4600000000000009,30.462,30.93,29.05,1.879999999999999,1.7199999999999989,29.236,30.05,28.1,1.9499999999999993,0.759999999999998,29.858,30.67,28.92,1.75,-0.029999999999997584,1027964,1381181,694905,686276,-301196
2019-01-13,28.7975,29.32,28.12,1.1999999999999993,-0.3100000000000023,29.43,29.71,28.87,0.8399999999999999,0.23000000000000043,28.38,28.78,27.99,0.7900000000000027,-0.060000000000002274,28.9625,29.67,28.22,1.4500000000000028,0.33000000000000185,685174,867985,467310,400675,-151407
2019-01-20,28.52,29.74,27.54,2.1999999999999993,-2.1999999999999993,28.718,29.74,27.87,1.8699999999999974,-1.8699999999999974,27.722,28.62,27.11,1.5100000000000016,-1.5100000000000016,28.06,28.89,27.39,1.5,-1.5,851373,1143587,652242,491345,491345
2019-01-27,27.82,28.76,26.92,1.8399999999999999,-0.4799999999999969,28.372,28.94,27.72,1.2200000000000024,-0.0400000000000027,27.308,28.06,26.85,1.2099999999999973,-0.3000000000000007,27.862,28.9,26.93,1.9699999999999989,0.13000000000000256,971655,1145185,784882,360303,169358
2019-02-03,28.132,29.42,26.8,2.620000000000001,1.7900000000000027,29.466,30.16,28.67,1.4899999999999984,1.129999999999999,27.668,28.98,26.05,2.9299999999999997,1.4499999999999993,28.654,29.39,27.87,1.5199999999999996,1.379999999999999,1150515,1984505,741232,1243273,-378357
2019-02-10,30.3275,31.11,29.43,1.6799999999999997,1.6799999999999997,31.14,31.65,30.59,1.0599999999999987,1.0599999999999987,30.0325,30.5,29.4,1.1000000000000014,1.1000000000000014,30.7675,31.46,30.18,1.2800000000000011,0.9400000000000013,841711,1243754,634442,609312,542925
2019-02-17,31.85,32.6,31.37,1.2300000000000004,1.2300000000000004,32.246,32.86,31.62,1.2399999999999984,1.2399999999999984,31.328,31.68,31.03,0.6499999999999986,0.6499999999999986,31.872,32.41,31.48,0.9299999999999962,0.3099999999999987,932289,1071835,830851,240984,-182073
2019-02-24,31.018,31.66,30.35,1.3099999999999987,-0.629999999999999,31.378,31.98,30.91,1.0700000000000003,-0.870000000000001,30.28,30.7,29.7,1.0,-0.3299999999999983,30.724,31.03,30.43,0.6000000000000014,-0.010000000000001563,855249,913854,733410,180444,-171983
2019-03-03,29.288,30.42,28.39,2.030000000000001,-1.0900000000000034,29.714000000000002,30.46,29.17,1.2899999999999991,-0.4499999999999993,28.708000000000002,29.6,28.0,1.6000000000000014,-0.5899999999999999,29.228,29.97,28.48,1.4899999999999984,0.33999999999999986,761074,1105336,585604,519732,519732
2019-03-10,32.814,34.06,30.83,3.230000000000004,3.0700000000000003,33.504,34.33,32.16,2.1700000000000017,1.7900000000000063,32.51,33.57,30.82,2.75,2.4299999999999997,33.22,34.14,31.89,2.25,2.019999999999996,1561777,2457107,1168815,1288292,-22074
2019-03-17,33.315999999999995,34.0,32.76,1.240000000000002,-0.8900000000000006,33.662,34.2,33.34,0.8599999999999994,-0.8599999999999994,32.844,33.38,32.32,1.0600000000000023,-0.7700000000000031,33.242,33.52,33.04,0.480000000000004,-0.23000000000000398,780821,901726,599080,302646,41588
2019-03-24,34.13,34.93,33.38,1.5499999999999972,-0.05999999999999517,34.654,35.09,33.86,1.230000000000004,-0.4100000000000037,33.582,34.56,32.99,1.5700000000000003,-0.14999999999999858,33.976,34.7,33.1,1.6000000000000014,-1.1199999999999974,859960,1331015,586177,744838,-39597
2019-03-31,32.602,33.29,31.85,1.4399999999999977,-0.3999999999999986,32.874,33.41,32.27,1.1399999999999935,-0.35999999999999943,31.95,32.76,31.02,1.7399999999999984,-0.4299999999999997,32.466,32.83,31.72,1.1099999999999994,0.020000000000003126,673745,1087372,401747,685625,-160142
2019-04-07,33.018,33.53,32.68,0.8500000000000014,0.030000000000001137,33.49,33.79,33.27,0.519999999999996,-0.0899999999999963,32.642,33.2,32.02,1.1799999999999997,0.6199999999999974,33.108000000000004,33.56,32.7,0.8599999999999994,0.5499999999999972,480788,664512,342144,322368,-84920
2019-04-14,32.6225,33.36,31.98,1.379999999999999,-1.379999999999999,32.769999999999996,33.48,32.23,1.25,-1.25,31.855,32.82,31.31,1.5100000000000016,-1.1600000000000001,32.254999999999995,33.0,31.92,1.0799999999999983,-1.0799999999999983,523447,753079,340887,412192,-128541
2019-04-21,32.004,32.6,31.6,1.0,-0.3299999999999983,32.294,32.65,31.93,0.7199999999999989,-0.38000000000000256,31.672,32.02,31.48,0.5400000000000027,0.07000000000000028,31.936,32.45,31.59,0.860000000000003,-0.610000000000003,516344,643828,359119,284709,-80775
2019-04-28,32.55,33.86,31.55,2.3099999999999987,1.8999999999999986,33.498,35.04,32.15,2.8900000000000006,2.8900000000000006,32.264,33.5,31.17,2.3299999999999983,2.3299999999999983,33.184,35.0,31.48,3.5199999999999996,3.5199999999999996,619282,925782,397333,528449,18954
2019-05-05,29.548000000000002,34.67,27.01,7.66,-7.170000000000002,30.106,35.24,27.63,7.610000000000003,-7.610000000000003,28.169999999999998,33.9,26.02,7.879999999999999,-7.169999999999998,28.78,34.33,26.84,7.489999999999998,-7.489999999999998,1859331,4968460,766770,4201690,215938
2019-05-12,26.404,27.09,25.8,1.2899999999999991,-1.2899999999999991,26.63,27.16,25.8,1.3599999999999994,-1.3599999999999994,25.964,26.42,25.19,1.2300000000000004,-1.2300000000000004,26.148,26.58,25.2,1.379999999999999,-1.379999999999999,1011329,1765357,670579,1094778,133592
2019-05-19,25.0275,25.61,24.4,1.2100000000000009,-1.1000000000000014,25.36,25.89,24.77,1.120000000000001,-0.8100000000000023,24.439999999999998,24.97,23.93,1.0399999999999991,-0.7199999999999989,24.8,25.76,24.14,1.620000000000001,-1.2700000000000031,933461,1284203,672198,612005,-413138
2019-05-26,24.028,24.71,23.3,1.4100000000000001,0.240000000000002,24.56,24.99,23.85,1.139999999999997,0.4299999999999997,23.564,23.99,23.08,0.9100000000000001,0.5500000000000007,24.044,24.77,23.45,1.3200000000000003,0.6700000000000017,1487439,2972570,925173,2047397,-435385
2019-06-02,24.892,25.16,24.42,0.7399999999999984,0.5799999999999983,25.34,25.58,25.02,0.5599999999999987,0.10000000000000142,24.562,24.89,23.98,0.9100000000000001,-0.370000000000001,24.84,25.27,24.14,1.129999999999999,-0.759999999999998,684145,908077,570503,337574,-157131
2019-06-09,24.444,25.74,23.55,2.1899999999999977,-0.23999999999999844,25.332,26.29,24.53,1.759999999999998,0.25,23.768,24.51,23.45,1.0600000000000023,0.35999999999999943,24.560000000000002,25.99,23.6,2.389999999999997,1.1600000000000001,948633,1421187,590896,830291,166333
2019-06-16,24.202,24.94,23.52,1.4200000000000017,-1.4200000000000017,24.416,25.51,23.55,1.9600000000000009,-1.9600000000000009,23.650000000000002,24.19,22.78,1.4100000000000001,-1.2699999999999996,23.79,24.26,23.04,1.2200000000000024,-1.1500000000000021,817489,1107899,606929,500970,309303
2019-06-23,25.376,28.12,22.83,5.290000000000003,5.0,26.66,28.36,23.41,4.949999999999999,4.949999999999999,24.63,27.38,22.07,5.309999999999999,5.169999999999998,26.244,27.78,22.67,5.109999999999999,4.819999999999997,2270395,3463277,1124399,2338878,-349774
2019-06-30,27.6925,27.96,27.4,0.5600000000000023,0.22000000000000242,27.927500000000002,28.18,27.63,0.5500000000000007,-0.5500000000000007,27.18,27.47,26.83,0.6400000000000006,-0.26000000000000156,27.695,27.97,27.21,0.759999999999998,-0.7399999999999984,556658,759383,421555,337828,-285192
2019-07-07,26.092,26.73,25.23,1.5,-0.14999999999999858,26.54,26.99,25.99,1.0,-0.629999999999999,25.576,26.48,25.01,1.4699999999999989,-0.7199999999999989,26.038,26.7,25.18,1.5199999999999996,-0.6400000000000006,630849,767720,502500,265220,-223246
2019-07-14,26.694,28.62,25.88,2.740000000000002,2.740000000000002,27.596,29.7,26.14,3.5599999999999987,2.849999999999998,26.292,27.32,25.64,1.6799999999999997,1.6799999999999997,27.04,28.51,25.99,2.520000000000003,1.7300000000000004,951086,2335459,286363,2049096,850336
2019-07-21,28.078,28.72,27.49,1.2300000000000004,-0.26000000000000156,28.782,28.98,28.51,0.46999999999999886,0.23999999999999844,27.672,28.06,26.68,1.379999999999999,-0.870000000000001,28.58,28.93,28.15,0.7800000000000011,0.33999999999999986,534993,672477,381943,290534,227245
2019-07-28,35.384,45.24,28.63,16.610000000000003,16.610000000000003,40.308,48.4,29.52,18.88,17.529999999999998,35.03,44.9,28.41,16.49,16.49,39.196,47.08,29.14,17.939999999999998,15.73,3746802,10968425,610855,10357570,1765490
2019-08-04,45.348,45.61,44.94,0.6700000000000017,0.030000000000001137,45.936,46.35,45.52,0.8299999999999983,0.15000000000000568,44.04,45.04,42.38,2.6599999999999966,1.9699999999999989,45.269999999999996,45.86,44.83,1.0300000000000011,0.45000000000000284,914896,1400179,701456,698723,-698269
2019-08-11,29.828,45.21,23.86,21.35,-20.04,30.65,47.1,25.31,21.790000000000003,-21.790000000000003,27.791999999999998,43.83,22.59,21.24,-19.88,28.736,44.55,23.2,21.349999999999998,-19.47,3948019,10682235,1667724,9014511,-90308
2019-08-18,24.072,25.05,22.63,2.4200000000000017,-2.4200000000000017,24.650000000000002,25.6,23.19,2.41,-2.41,23.330000000000002,24.5,22.32,2.1799999999999997,-2.0500000000000007,23.535999999999998,25.09,22.49,2.6000000000000014,-1.9299999999999997,1050710,1873678,588037,1285641,-476211
2019-08-25,22.855,23.27,22.19,1.0799999999999983,0.41999999999999815,23.45,23.85,23.12,0.7300000000000004,0.6500000000000021,22.525,23.07,22.04,1.0300000000000011,1.0300000000000011,23.002499999999998,23.53,22.08,1.4500000000000028,1.4500000000000028,610840,757436,450942,306494,-136333
2019-09-01,24.012,24.67,23.34,1.3300000000000018,1.2300000000000004,24.506,24.84,23.71,1.129999999999999,1.0500000000000007,23.662,24.22,23.15,1.0700000000000003,0.6799999999999997,24.108,24.68,23.57,1.1099999999999994,0.8399999999999999,733462,1062216,426877,635339,-517259
2019-09-08,26.324,27.89,24.33,3.5600000000000023,3.0100000000000016,27.546,28.64,26.16,2.4800000000000004,2.4800000000000004,25.938,26.96,24.33,2.6300000000000026,2.6300000000000026,27.184,28.5,25.38,3.120000000000001,3.120000000000001,1152027,1333003,1022821,310182,-134257
2019-09-15,27.956,28.34,27.25,1.0899999999999999,-1.0899999999999999,28.4,28.91,27.92,0.9899999999999984,-0.8999999999999986,27.292,28.07,26.62,1.4499999999999993,-1.0,27.878,28.52,27.3,1.2199999999999989,-0.7199999999999989,1441406,2995473,802787,2192686,14891
2019-09-22,28.48,30.55,27.17,3.379999999999999,0.7800000000000011,29.933999999999997,31.22,28.99,2.2300000000000004,-2.1999999999999993,27.742,28.91,26.71,2.1999999999999993,1.3599999999999994,29.348,30.93,28.47,2.460000000000001,-2.3000000000000007,1921302,3252512,670521,2581991,-2581991
2019-09-29,28.562,28.99,28.1,0.889999999999997,-0.25,29.148,29.86,28.43,1.4299999999999997,-0.41999999999999815,28.080000000000002,28.73,27.54,1.1900000000000013,0.5700000000000003,28.608,28.96,28.14,0.8200000000000003,0.6700000000000017,601452,880318,483960,396358,-366635
2019-10-06,28.946,29.53,28.46,1.0700000000000003,0.7800000000000011,29.298000000000002,29.96,28.76,1.1999999999999993,0.9699999999999989,28.602,29.39,27.98,1.4100000000000001,1.4100000000000001,28.924,29.68,28.29,1.3900000000000006,1.379999999999999,397486,508752,300409,208343,-180726
2019-10-13,30.28,30.96,29.77,1.1900000000000013,1.1900000000000013,30.81,31.46,30.3,1.1600000000000001,1.1600000000000001,30.054,30.73,29.52,1.2100000000000009,1.2100000000000009,30.476,31.28,29.82,1.4600000000000009,1.4600000000000009,510708,742724,363389,379335,48750
2019-10-20,32.064,32.56,31.15,1.4100000000000037,1.3599999999999994,33.068,33.89,32.45,1.4399999999999977,1.4399999999999977,31.608,32.51,30.95,1.5599999999999987,1.5599999999999987,32.486,33.38,31.61,1.7700000000000031,1.0900000000000034,632665,862384,480531,381853,-381853
