Date,YUMA_Open_average,YUMA_Open_max,YUMA_Open_min,YUMA_Open_volatility,YUMA_Open_change,YUMA_High_average,YUMA_High_max,YUMA_High_min,YUMA_High_volatility,YUMA_High_change,YUMA_Low_average,YUMA_Low_max,YUMA_Low_min,YUMA_Low_volatility,YUMA_Low_change,YUMA_Close_average,YUMA_Close_max,YUMA_Close_min,YUMA_Close_volatility,YUMA_Close_change,YUMA_Volume_average,YUMA_Volume_max,YUMA_Volume_min,YUMA_Volume_volatility,YUMA_Volume_change
2019-10-27,3.16,3.59,2.96,0.6299999999999999,0.5699999999999998,3.316,3.81,3.08,0.73,0.52,3.042,3.3,2.9,0.3999999999999999,0.33999999999999986,3.162,3.37,3.0,0.3700000000000001,0.25,50934,89737,21226,68511,22561
2019-11-03,3.21,3.3,3.1,0.19999999999999973,-0.1299999999999999,3.258,3.33,3.21,0.1200000000000001,-0.1200000000000001,3.116,3.2,3.05,0.15000000000000036,-0.0900000000000003,3.186,3.25,3.08,0.16999999999999993,-0.10999999999999988,9821,14169,5630,8539,-8539
2019-11-10,3.168,3.23,3.11,0.1200000000000001,0.020000000000000018,3.36,3.57,3.23,0.33999999999999986,0.20999999999999996,3.132,3.16,3.1,0.06000000000000005,0.03000000000000025,3.23,3.31,3.2,0.10999999999999988,0.10000000000000009,16340,24041,8726,15315,10515
2019-11-17,3.29,3.5,3.1,0.3999999999999999,-0.2799999999999998,3.37,3.5,3.32,0.18000000000000016,-0.18000000000000016,3.156,3.23,3.05,0.18000000000000016,0.15000000000000036,3.258,3.32,3.21,0.10999999999999988,-0.020000000000000018,15665,24372,4831,19541,-19541
2019-11-24,3.19,3.23,3.14,0.08999999999999986,-0.029999999999999805,3.2025,3.26,3.14,0.11999999999999966,-0.07999999999999963,3.0875,3.16,3.0,0.16000000000000014,-0.16000000000000014,3.135,3.22,3.09,0.13000000000000034,-0.13000000000000034,8067,17610,2685,14925,12524
2019-12-01,3.04,3.06,3.0,0.06000000000000005,-0.04999999999999982,3.114,3.25,3.06,0.18999999999999995,0.16000000000000014,2.986,3.03,2.95,0.07999999999999963,-0.019999999999999574,3.0664,3.2319999999999998,2.97,0.26199999999999957,0.21199999999999974,11797,15841,3108,12733,12733
2019-12-08,3.314,3.45,3.22,0.22999999999999998,0.010000000000000231,3.48,3.77,3.24,0.5299999999999998,-0.3599999999999999,3.164,3.35,3.07,0.28000000000000025,0.03000000000000025,3.246,3.47,3.12,0.3500000000000001,-0.08999999999999986,37935,78277,9374,68903,-52722
2019-12-15,3.082,3.11,3.05,0.06000000000000005,0.009999999999999787,3.146,3.18,3.11,0.07000000000000028,-0.020000000000000018,3.038,3.06,3.01,0.050000000000000266,0.03000000000000025,3.11,3.14,3.08,0.06000000000000005,0.009999999999999787,8744,13966,5143,8823,-423
2019-12-22,3.07,3.1,3.01,0.0900000000000003,-0.03000000000000025,3.085,3.1,3.07,0.03000000000000025,-0.03000000000000025,3.02,3.05,3.0,0.04999999999999982,-0.04999999999999982,3.04,3.05,3.03,0.020000000000000018,-0.009999999999999787,5259,7827,3147,4680,3230
2019-12-29,3.65,4.9,3.02,1.8800000000000003,1.8700000000000006,3.743333333333333,5.1,3.04,2.0599999999999996,2.0599999999999996,3.2133333333333334,3.62,3.01,0.6100000000000003,0.6100000000000003,3.3433333333333333,3.95,3.01,0.9400000000000004,0.9400000000000004,340362,1005167,3532,1001635,1001635
