Date,DUK_stock_Open_average,DUK_stock_Open_max,DUK_stock_Open_min,DUK_stock_Open_volatility,DUK_stock_Open_change,DUK_stock_High_average,DUK_stock_High_max,DUK_stock_High_min,DUK_stock_High_volatility,DUK_stock_High_change,DUK_stock_Low_average,DUK_stock_Low_max,DUK_stock_Low_min,DUK_stock_Low_volatility,DUK_stock_Low_change,DUK_stock_Close_average,DUK_stock_Close_max,DUK_stock_Close_min,DUK_stock_Close_volatility,DUK_stock_Close_change,DUK_stock_Volume_average,DUK_stock_Volume_max,DUK_stock_Volume_min,DUK_stock_Volume_volatility,DUK_stock_Volume_change
2019-10-13,95.218,96.16,94.73,1.4299999999999926,-1.2099999999999937,95.596,96.16,95.15,1.009999999999991,-0.5699999999999932,94.67,94.94,94.41,0.5300000000000011,-0.3400000000000034,95.15599999999999,95.35,95.0,0.3499999999999943,0.21999999999999886,2521333,3041858,1951149,1090709,547535
2019-10-20,95.702,96.27,95.16,1.1099999999999994,1.1099999999999994,96.01,96.5,95.4,1.0999999999999943,0.9599999999999937,95.192,95.96,94.66,1.2999999999999972,0.3299999999999983,95.664,96.17,95.32,0.8500000000000085,0.10000000000000853,1842519,2218576,1589009,629567,229067
2019-10-27,94.134,95.03,93.65,1.3799999999999955,-0.730000000000004,94.51,95.25,93.94,1.3100000000000023,-0.7000000000000028,93.6,93.88,93.33,0.5499999999999972,-0.09999999999999432,94.056,94.38,93.53,0.8499999999999943,0.28000000000000114,2473843,2761627,1831272,930355,-114429
2019-11-03,93.056,94.34,91.7,2.6400000000000006,-2.6400000000000006,93.354,94.42,91.78,2.6400000000000006,-2.6400000000000006,91.896,93.06,89.22,3.8400000000000034,-3.8400000000000034,92.536,93.64,89.95,3.6899999999999977,-3.6899999999999977,3638395,6147135,2186910,3960225,3041264
2019-11-10,88.424,89.98,87.7,2.280000000000001,-1.3400000000000034,88.868,90.0,88.11,1.8900000000000006,-1.2800000000000011,87.524,88.09,87.23,0.8599999999999994,0.6200000000000045,88.11,88.58,87.59,0.9899999999999949,0.980000000000004,4331144,5468115,3567098,1901017,-1304679
2019-11-17,87.542,88.9,86.98,1.9200000000000017,-1.6500000000000057,87.938,89.72,87.34,2.3799999999999955,-2.3799999999999955,86.85,88.42,86.36,2.0600000000000023,-2.0600000000000023,87.322,88.65,86.66,1.990000000000009,-1.5100000000000051,8022298,16085084,4277497,11807587,1485608
2019-11-24,87.9025,88.8,87.2,1.5999999999999943,1.5999999999999943,88.45,88.93,87.67,1.2600000000000051,1.2600000000000051,87.5075,88.02,86.73,1.289999999999992,1.0999999999999943,88.1325,88.56,87.6,0.960000000000008,0.5700000000000074,4345089,6570888,1325593,5245295,-4928716
2019-12-01,88.258,89.21,87.5,1.7099999999999937,1.3399999999999892,88.902,89.94,87.94,2.0,1.769999999999996,87.972,89.01,87.15,1.8599999999999994,1.7600000000000051,88.63000000000001,89.76,87.29,2.469999999999999,2.469999999999999,3657090,4559620,2964685,1594935,-1237432
2019-12-08,89.312,89.83,88.98,0.8499999999999943,-0.5100000000000051,89.778,90.43,89.36,1.0700000000000074,0.5700000000000074,88.952,89.19,88.67,0.519999999999996,-0.01999999999999602,89.398,90.1,89.0,1.0999999999999943,0.8199999999999932,4597693,5842944,3208908,2634036,1243429
2019-12-15,90.52,90.75,90.22,0.5300000000000011,-0.5300000000000011,90.97,91.5,90.75,0.75,0.11999999999999034,89.796,90.26,89.4,0.8599999999999994,0.29999999999999716,90.444,90.62,89.95,0.6700000000000017,0.13000000000000966,4630545,6715322,2969480,3745842,2117793
2019-12-22,90.2975,90.62,90.0,0.6200000000000045,-0.1600000000000108,90.72749999999999,90.99,90.51,0.47999999999998977,0.10999999999999943,89.8775,90.22,89.61,0.6099999999999994,0.6099999999999994,90.435,90.97,90.15,0.8199999999999932,0.8199999999999932,2693843,5060680,804538,4256142,-2464503
2019-12-29,90.75,91.28,90.23,1.0499999999999972,-0.36999999999999034,91.2825,91.78,91.04,0.7399999999999949,0.029999999999986926,90.315,90.62,90.03,0.5900000000000034,-0.30999999999998806,90.685,91.21,90.34,0.8699999999999903,-0.39000000000000057,2853448,3809879,2237675,1572204,587756
