Date,PGNX_Open_average,PGNX_Open_max,PGNX_Open_min,PGNX_Open_volatility,PGNX_Open_change,PGNX_High_average,PGNX_High_max,PGNX_High_min,PGNX_High_volatility,PGNX_High_change,PGNX_Low_average,PGNX_Low_max,PGNX_Low_min,PGNX_Low_volatility,PGNX_Low_change,PGNX_Close_average,PGNX_Close_max,PGNX_Close_min,PGNX_Close_volatility,PGNX_Close_change,PGNX_Volume_average,PGNX_Volume_max,PGNX_Volume_min,PGNX_Volume_volatility,PGNX_Volume_change
2018-08-05,8.594,9.18,8.06,1.1199999999999992,-1.1199999999999992,8.718,9.42,8.25,1.17,-1.17,8.34,8.88,7.94,0.9400000000000004,-0.9400000000000004,8.458,8.94,8.07,0.8699999999999992,-0.8099999999999987,3514004,9013052,1172439,7840613,-616916
2018-08-12,7.986,8.25,7.79,0.45999999999999996,-0.33999999999999986,8.102,8.41,7.93,0.4800000000000004,-0.46999999999999975,7.7459999999999996,8.08,7.55,0.5300000000000002,-0.33000000000000007,7.906,8.14,7.81,0.33000000000000096,-0.33000000000000096,1481451,2054245,1079673,974572,-284518
2018-08-19,7.83,7.89,7.66,0.22999999999999954,-0.0699999999999994,7.9399999999999995,8.02,7.85,0.16999999999999993,-0.040000000000000036,7.668,7.81,7.56,0.25,-0.02999999999999936,7.794,7.93,7.67,0.2599999999999998,0.03000000000000025,864962,1210609,712487,498122,-25473
2018-08-26,7.922,8.04,7.74,0.29999999999999893,0.1200000000000001,8.038,8.11,7.91,0.1999999999999993,-0.1999999999999993,7.7860000000000005,7.91,7.68,0.23000000000000043,0.05000000000000071,7.932,8.06,7.83,0.23000000000000043,-0.23000000000000043,877540,1179660,723327,456333,-242155
2018-09-02,7.8075,7.91,7.67,0.2400000000000002,-0.15000000000000036,7.885,7.98,7.67,0.3100000000000005,-0.25,7.4825,7.61,7.32,0.29000000000000004,-0.2599999999999998,7.702500000000001,7.93,7.36,0.5699999999999994,-0.46999999999999975,1186615,1391513,886154,505359,-268694
2018-09-09,6.788,7.4,5.8,1.6000000000000005,-1.3900000000000006,6.948,7.49,6.06,1.4300000000000006,-1.3800000000000008,6.556,7.18,5.6,1.58,-1.5500000000000007,6.746,7.42,5.61,1.8099999999999996,-1.7999999999999998,2392684,6116668,807743,5308925,2023540
2018-09-16,6.098,6.59,5.6,0.9900000000000002,0.9900000000000002,6.362,6.61,6.05,0.5600000000000005,0.5500000000000007,5.956,6.29,5.45,0.8399999999999999,0.8399999999999999,6.256,6.57,5.88,0.6900000000000004,0.5300000000000002,2748070,4385350,1931953,2453397,937638
2018-09-23,6.244,6.48,6.1,0.3800000000000008,-0.17999999999999972,6.384,6.54,6.24,0.2999999999999998,-0.20000000000000018,6.136,6.29,6.0,0.29000000000000004,-0.1299999999999999,6.242,6.45,6.12,0.33000000000000007,-0.1800000000000006,1113836,1507029,822422,684607,-207891
2018-09-30,6.188,6.26,6.13,0.1299999999999999,-0.1200000000000001,6.33,6.54,6.24,0.2999999999999998,0.20000000000000018,6.042,6.13,5.83,0.2999999999999998,-0.2999999999999998,6.126,6.25,5.95,0.2999999999999998,-0.20000000000000018,1128762,1828892,838527,990365,922585
2018-10-07,5.806,5.91,5.65,0.2599999999999998,-0.23999999999999932,5.924,6.11,5.74,0.3700000000000001,-0.22999999999999954,5.678,5.87,5.43,0.4400000000000004,-0.40000000000000036,5.736,5.92,5.55,0.3700000000000001,-0.3700000000000001,1508906,1728293,1385253,343040,-86589
2018-10-14,5.56,5.77,5.31,0.45999999999999996,0.45999999999999996,5.758,5.99,5.55,0.4400000000000004,0.4400000000000004,5.422,5.65,5.26,0.39000000000000057,0.3800000000000008,5.584,5.77,5.36,0.40999999999999925,0.33999999999999986,1855252,3353281,897747,2455534,222152
2018-10-21,5.244,5.69,4.94,0.75,-0.6700000000000008,5.35,5.69,5.12,0.5700000000000003,-0.5700000000000003,5.004,5.3,4.84,0.45999999999999996,-0.45999999999999996,5.122,5.37,4.89,0.4800000000000004,-0.41999999999999993,1199363,1457715,895400,562315,401855
2018-10-28,5.0200000000000005,5.27,4.78,0.4899999999999993,0.27999999999999936,5.2059999999999995,5.41,5.01,0.40000000000000036,0.29000000000000004,4.888,5.14,4.68,0.45999999999999996,0.45999999999999996,5.07,5.28,4.8,0.4800000000000004,0.4800000000000004,1162465,1547642,814279,733363,-307797
2018-11-04,5.41,5.72,5.28,0.4399999999999995,0.41999999999999993,5.586,5.79,5.38,0.41000000000000014,0.33999999999999986,5.146,5.33,4.72,0.6100000000000003,0.20000000000000018,5.456,5.64,5.3,0.33999999999999986,0.08999999999999986,1139181,1658922,743800,915122,-139450
2018-11-11,5.29,5.43,5.07,0.35999999999999943,-0.14999999999999947,5.468,5.67,5.3,0.3700000000000001,0.040000000000000036,5.16,5.27,5.06,0.20999999999999996,0.019999999999999574,5.266,5.38,5.08,0.2999999999999998,0.13999999999999968,1507864,1739879,1299902,439977,286998
2018-11-18,5.175,5.4,5.09,0.3100000000000005,-0.28000000000000025,5.285,5.4,5.18,0.22000000000000064,-0.0600000000000005,5.0475,5.11,4.98,0.1299999999999999,-0.040000000000000036,5.165,5.22,5.06,0.16000000000000014,0.02999999999999936,811984,1027239,406057,621182,-621182
2018-11-25,5.1979999999999995,5.32,5.06,0.2600000000000007,-0.13999999999999968,5.33,5.42,5.23,0.1899999999999995,-0.1899999999999995,5.032,5.2,4.8,0.40000000000000036,-0.20000000000000018,5.196,5.36,5.04,0.3200000000000003,-0.16999999999999993,1280613,2719714,579608,2140106,1829837
2018-12-02,4.890000000000001,5.29,4.57,0.7199999999999998,-0.5800000000000001,4.975,5.29,4.74,0.5499999999999998,-0.46999999999999975,4.6375,4.95,4.47,0.4800000000000004,-0.4500000000000002,4.7375,5.02,4.56,0.45999999999999996,-0.45999999999999996,1484821,1646177,1054056,592121,47970
2018-12-09,4.682,4.98,4.39,0.5900000000000007,0.10000000000000053,4.872,5.34,4.58,0.7599999999999998,0.1200000000000001,4.496,4.7,4.24,0.45999999999999996,0.3199999999999994,4.662,4.98,4.34,0.6400000000000006,0.2599999999999998,1986788,3943454,858341,3085113,-1043532
2018-12-16,4.226,4.57,3.97,0.6000000000000001,-0.6000000000000001,4.308,4.68,3.98,0.6999999999999997,-0.6999999999999997,3.952,4.37,3.7,0.6699999999999999,-0.6699999999999999,4.056,4.41,3.73,0.6800000000000002,-0.6800000000000002,1955370,4280348,1038080,3242268,3047499
2018-12-23,3.7975000000000003,3.91,3.68,0.22999999999999998,0.19999999999999973,3.9625,4.07,3.79,0.28000000000000025,0.28000000000000025,3.68,3.8,3.62,0.17999999999999972,0.17999999999999972,3.895,4.05,3.64,0.4099999999999997,0.4099999999999997,1123700,1562586,635634,926952,442925
2018-12-30,4.215,4.38,4.1,0.28000000000000025,0.16999999999999993,4.3675,4.54,4.21,0.33000000000000007,0.23000000000000043,4.115,4.26,4.01,0.25,0.20999999999999996,4.2475000000000005,4.35,4.19,0.15999999999999925,0.14999999999999947,1735351,2181786,1431245,750541,493507
2019-01-06,4.67,4.82,4.41,0.41000000000000014,0.3899999999999997,4.83,4.95,4.7,0.25,0.1899999999999995,4.534,4.72,4.33,0.3899999999999997,0.3899999999999997,4.73,4.82,4.62,0.20000000000000018,0.1200000000000001,1198924,1740106,762112,977994,-977994
2019-01-13,4.784,4.87,4.64,0.23000000000000043,0.07000000000000028,4.904,4.98,4.79,0.1900000000000004,0.15000000000000036,4.72,4.79,4.62,0.16999999999999993,0.16000000000000014,4.81,4.91,4.63,0.28000000000000025,0.28000000000000025,838443,999221,667493,331728,-310304
2019-01-20,4.734999999999999,4.89,4.6,0.29000000000000004,-0.29000000000000004,4.7975,4.91,4.7,0.20999999999999996,-0.1900000000000004,4.605,4.74,4.5,0.2400000000000002,-0.1800000000000006,4.6725,4.78,4.57,0.20999999999999996,-0.1299999999999999,986164,1232458,774248,458210,267046
2019-01-27,4.5200000000000005,4.6,4.44,0.15999999999999925,-0.15999999999999925,4.574,4.65,4.53,0.1200000000000001,-0.08000000000000007,4.402,4.43,4.36,0.0699999999999994,-0.0699999999999994,4.4959999999999996,4.56,4.43,0.1299999999999999,0.04999999999999982,1213033,1898524,905675,992849,53176
2019-02-03,4.598,4.67,4.56,0.11000000000000032,-0.010000000000000675,4.682,4.76,4.61,0.14999999999999947,-0.14999999999999947,4.492,4.57,4.41,0.16000000000000014,-0.16000000000000014,4.588,4.67,4.52,0.15000000000000036,-0.15000000000000036,1052874,1586014,583294,1002720,-551357
2019-02-10,4.648,4.75,4.57,0.17999999999999972,0.1299999999999999,4.756,4.92,4.6,0.3200000000000003,0.3200000000000003,4.566,4.67,4.47,0.20000000000000018,0.20000000000000018,4.708,4.9,4.6,0.3000000000000007,0.3000000000000007,788762,1220401,623887,596514,596514
2019-02-17,4.7575,4.9,4.62,0.28000000000000025,-0.28000000000000025,4.7875,5.0,4.63,0.3700000000000001,-0.3700000000000001,4.61,4.75,4.44,0.3099999999999996,-0.3099999999999996,4.6475,4.76,4.46,0.2999999999999998,-0.2999999999999998,979024,1238445,785945,452500,-173921
2019-02-24,4.414,4.52,4.26,0.2599999999999998,-0.08999999999999986,4.512,4.6,4.43,0.16999999999999993,-0.05999999999999961,4.292,4.37,4.21,0.16000000000000014,0.020000000000000462,4.414,4.52,4.25,0.2699999999999996,0.08999999999999986,996077,1184300,898364,285936,-254966
2019-03-03,4.272,4.52,4.05,0.46999999999999975,-0.46999999999999975,4.344,4.56,4.07,0.4899999999999993,-0.4899999999999993,4.114,4.31,3.96,0.34999999999999964,-0.3299999999999996,4.17,4.4,4.02,0.3800000000000008,-0.3800000000000008,1495460,2662863,746844,1916019,179515
2019-03-10,4.176,4.43,4.03,0.39999999999999947,0.39999999999999947,4.348,4.6,4.12,0.47999999999999954,0.47999999999999954,4.12,4.32,3.97,0.3500000000000001,0.3500000000000001,4.272,4.42,4.11,0.3099999999999996,0.3099999999999996,1699866,2725507,783819,1941688,1354437
2019-03-17,4.546,4.64,4.4,0.23999999999999932,0.16999999999999993,4.698,4.78,4.62,0.16000000000000014,-0.009999999999999787,4.444,4.57,4.33,0.2400000000000002,-0.019999999999999574,4.54,4.64,4.33,0.3099999999999996,-0.2699999999999996,1645235,2266657,1190431,1076226,422351
2019-03-24,4.412,4.61,4.33,0.28000000000000025,0.28000000000000025,4.532,4.68,4.41,0.2699999999999996,0.2699999999999996,4.346,4.55,4.24,0.3099999999999996,0.3099999999999996,4.458,4.64,4.29,0.34999999999999964,0.34999999999999964,2147218,4785257,1040423,3744834,671640
2019-03-31,4.854,4.94,4.7,0.2400000000000002,0.21999999999999975,5.024,5.24,4.79,0.4500000000000002,0.4500000000000002,4.784,4.92,4.63,0.29000000000000004,0.2400000000000002,4.954,5.24,4.78,0.45999999999999996,0.45999999999999996,1138694,1488857,701544,787313,625855
2019-04-07,5.16,5.5,4.9,0.5999999999999996,0.21999999999999975,5.328,5.62,5.09,0.5300000000000002,0.3200000000000003,5.002,5.22,4.88,0.33999999999999986,0.17999999999999972,5.154,5.47,4.9,0.5699999999999994,0.16000000000000014,1300608,2295296,889360,1405936,131150
2019-04-14,5.0649999999999995,5.27,4.82,0.4499999999999993,-0.4499999999999993,5.1225,5.33,4.93,0.40000000000000036,-0.40000000000000036,4.84,5.04,4.62,0.41999999999999993,-0.33000000000000007,4.96,5.13,4.85,0.28000000000000025,-0.28000000000000025,882419,1333843,628516,705327,-13623
2019-04-21,4.954,5.12,4.82,0.2999999999999998,0.10999999999999943,5.038,5.12,4.94,0.17999999999999972,0.09999999999999964,4.854,4.92,4.77,0.15000000000000036,0.07000000000000028,4.96,5.07,4.88,0.1900000000000004,0.13999999999999968,644230,832523,479002,353521,-159442
2019-04-28,5.078,5.15,5.0,0.15000000000000036,-0.019999999999999574,5.172,5.29,5.13,0.16000000000000014,0.16000000000000014,4.96,5.02,4.91,0.10999999999999943,0.05999999999999961,5.108,5.28,4.99,0.29000000000000004,0.1900000000000004,919577,1153473,775749,377724,-51381
2019-05-05,5.172,5.43,4.95,0.47999999999999954,-0.16999999999999993,5.33,5.56,5.06,0.5,-0.4500000000000002,5.028,5.14,4.85,0.29000000000000004,-0.20999999999999996,5.1659999999999995,5.47,4.91,0.5599999999999996,-0.5599999999999996,830593,1073608,665983,407625,-168636
2019-05-12,4.766,4.88,4.67,0.20999999999999996,0.0,4.878,4.98,4.8,0.1800000000000006,0.0,4.672,4.79,4.59,0.20000000000000018,0.0,4.756,4.88,4.64,0.2400000000000002,0.010000000000000675,783448,1091181,606061,485120,-470177
2019-05-19,4.456,4.6,4.32,0.27999999999999936,-0.25,4.574,4.63,4.53,0.09999999999999964,-0.08000000000000007,4.324,4.4,4.28,0.1200000000000001,0.05999999999999961,4.448,4.57,4.29,0.28000000000000025,0.25,638236,946722,503324,443398,-433924
2019-05-26,4.3549999999999995,4.56,4.16,0.39999999999999947,-0.39999999999999947,4.42,4.68,4.23,0.4499999999999993,-0.4499999999999993,4.2375,4.39,4.11,0.27999999999999936,-0.27999999999999936,4.29,4.41,4.19,0.21999999999999975,-0.21999999999999975,545384,669662,428564,241098,-49484
2019-06-02,4.216,4.41,4.14,0.27000000000000046,-0.04999999999999982,4.342,4.42,4.21,0.20999999999999996,-0.05999999999999961,4.086,4.15,4.02,0.13000000000000078,0.0600000000000005,4.212,4.37,4.09,0.28000000000000025,0.17999999999999972,642504,845891,519866,326025,-326025
2019-06-09,4.196,4.3,4.05,0.25,-0.05999999999999961,4.2620000000000005,4.41,4.14,0.27000000000000046,-0.17999999999999972,4.074,4.21,4.02,0.1900000000000004,-0.1299999999999999,4.136,4.23,4.06,0.17000000000000082,-0.1299999999999999,497189,579522,446033,133489,8521
2019-06-16,4.61,4.96,4.11,0.8499999999999996,0.8499999999999996,4.856,5.27,4.37,0.8999999999999995,0.8999999999999995,4.584,4.92,4.09,0.8300000000000001,0.8300000000000001,4.82,5.2,4.37,0.8300000000000001,0.8300000000000001,1006679,1908846,671531,1237315,1134965
2019-06-23,5.448,5.82,5.16,0.6600000000000001,0.6600000000000001,5.706,6.19,5.26,0.9300000000000006,0.9300000000000006,5.356,5.74,4.87,0.8700000000000001,0.8700000000000001,5.634,6.17,5.22,0.9500000000000002,0.9500000000000002,1467484,2289392,909957,1379435,1119706
2019-06-30,5.975,6.13,5.84,0.29000000000000004,-0.29000000000000004,6.045,6.31,5.91,0.39999999999999947,-0.39999999999999947,5.77,5.9,5.65,0.25,-0.14000000000000057,5.9025,5.96,5.86,0.09999999999999964,-0.09999999999999964,1077576,2235927,338420,1897507,-1651273
2019-07-07,5.712,5.83,5.59,0.2400000000000002,-0.08000000000000007,5.776,5.84,5.68,0.16000000000000014,-0.019999999999999574,5.552,5.64,5.47,0.16999999999999993,0.15999999999999925,5.666,5.74,5.61,0.1299999999999999,0.02999999999999936,729409,858395,643971,214424,154786
2019-07-14,5.402,5.64,5.3,0.33999999999999986,-0.33000000000000007,5.484,5.64,5.37,0.2699999999999996,-0.2699999999999996,5.232,5.31,5.19,0.11999999999999922,-0.11999999999999922,5.34,5.43,5.26,0.16999999999999993,-0.16999999999999993,660302,1013784,504855,508929,-76206
2019-07-21,5.186,5.32,5.06,0.2600000000000007,-0.2600000000000007,5.264,5.34,5.19,0.14999999999999947,-0.14999999999999947,5.066,5.14,5.0,0.13999999999999968,-0.08999999999999986,5.156,5.27,5.01,0.2599999999999998,-0.020000000000000462,469434,629928,407875,222053,-205775
2019-07-28,5.308,5.46,5.17,0.29000000000000004,0.020000000000000462,5.41,5.56,5.19,0.3699999999999992,-0.09999999999999964,5.138,5.34,4.93,0.41000000000000014,-0.08999999999999986,5.262,5.46,5.01,0.4500000000000002,-0.2400000000000002,661851,847294,313642,533652,478325
2019-08-04,4.878,4.97,4.8,0.16999999999999993,-0.14999999999999947,4.982,5.07,4.92,0.15000000000000036,-0.07000000000000028,4.704,4.81,4.57,0.23999999999999932,-0.14999999999999947,4.84,4.95,4.65,0.2999999999999998,-0.10999999999999943,675016,907449,416304,491145,95028
2019-08-11,3.936,4.41,3.68,0.73,-0.73,4.022,4.42,3.81,0.6099999999999999,-0.6099999999999999,3.712,3.9,3.54,0.3599999999999999,-0.11999999999999966,3.788,3.94,3.6,0.33999999999999986,-0.19999999999999973,1072468,1967945,763762,1204183,-1154687
2019-08-18,3.886,4.47,3.52,0.9499999999999997,0.7199999999999998,4.1259999999999994,4.55,3.73,0.8199999999999998,0.7199999999999998,3.7199999999999998,4.1,3.42,0.6799999999999997,0.5999999999999996,3.972,4.5,3.54,0.96,0.75,1400594,2190954,668363,1522591,813538
2019-08-25,4.408,4.51,4.32,0.1899999999999995,0.1899999999999995,4.492,4.6,4.38,0.21999999999999975,0.16000000000000014,4.26,4.42,4.15,0.2699999999999996,0.1200000000000001,4.374,4.5,4.2,0.2999999999999998,0.09000000000000075,834666,1309746,555102,754644,-58133
2019-09-01,4.5424999999999995,4.76,4.34,0.41999999999999993,0.41999999999999993,4.665,4.91,4.45,0.45999999999999996,0.45999999999999996,4.4625,4.64,4.26,0.3799999999999999,0.3799999999999999,4.615,4.84,4.39,0.4500000000000002,0.4500000000000002,1171061,1354686,924358,430328,-112044
2019-09-08,5.264,5.54,4.89,0.6500000000000004,0.6000000000000005,5.444,5.63,5.03,0.5999999999999996,0.5599999999999996,5.13,5.43,4.78,0.6499999999999995,0.33999999999999986,5.334,5.53,5.01,0.5200000000000005,0.33999999999999986,1438657,2202779,835362,1367417,914303
2019-09-15,5.454,5.64,5.33,0.3099999999999996,-0.009999999999999787,5.578,5.78,5.42,0.3600000000000003,-0.27000000000000046,5.26,5.41,5.07,0.33999999999999986,-0.2599999999999998,5.442,5.66,5.24,0.41999999999999993,-0.41999999999999993,1607665,3505647,546141,2959506,1343834
2019-09-22,5.232,5.43,5.12,0.3099999999999996,0.0,5.366,5.49,5.25,0.2400000000000002,-0.05999999999999961,5.112,5.17,5.0,0.16999999999999993,-0.020000000000000462,5.234,5.41,5.14,0.27000000000000046,-0.16000000000000014,866123,1158440,478064,680376,184954
2019-09-29,5.2299999999999995,5.7,4.75,0.9500000000000002,0.4900000000000002,5.558,5.87,5.25,0.6200000000000001,0.5499999999999998,5.018,5.59,4.58,1.0099999999999998,0.5599999999999996,5.382,5.74,4.95,0.79,0.6200000000000001,3879450,10380021,461342,9918679,1947885
2019-10-06,5.172,5.63,4.84,0.79,-0.46999999999999975,5.348,5.72,5.19,0.5299999999999994,-0.39999999999999947,4.954,5.26,4.75,0.5099999999999998,-0.16000000000000014,5.068,5.26,4.84,0.41999999999999993,-0.08000000000000007,1261777,1554232,986332,567900,-214134
