Date,IGT_Open_average,IGT_Open_max,IGT_Open_min,IGT_Open_volatility,IGT_Open_change,IGT_High_average,IGT_High_max,IGT_High_min,IGT_High_volatility,IGT_High_change,IGT_Low_average,IGT_Low_max,IGT_Low_min,IGT_Low_volatility,IGT_Low_change,IGT_Close_average,IGT_Close_max,IGT_Close_min,IGT_Close_volatility,IGT_Close_change,IGT_Volume_average,IGT_Volume_max,IGT_Volume_min,IGT_Volume_volatility,IGT_Volume_change
2019-10-13,13.814,14.47,13.23,1.2400000000000002,-0.7400000000000002,14.148,14.79,13.67,1.1199999999999992,-0.17999999999999972,13.296,14.01,13.0,1.0099999999999998,0.16999999999999993,13.738,14.36,13.13,1.2299999999999986,-0.2599999999999998,3579507,5479443,1866343,3613100,-800208
2019-10-20,13.602,14.09,13.19,0.9000000000000004,-0.3999999999999986,13.842,14.36,13.41,0.9499999999999993,-0.6899999999999995,13.368,13.71,13.06,0.6500000000000004,-0.3200000000000003,13.54,14.11,13.31,0.7999999999999989,-0.6699999999999999,1925433,3519024,1039565,2479459,-2479459
2019-10-27,13.472,13.78,13.34,0.4399999999999995,0.3699999999999992,13.676,14.23,13.4,0.8300000000000001,0.6100000000000012,13.294,13.76,13.0,0.7599999999999998,0.4399999999999995,13.584,14.12,13.24,0.879999999999999,0.6499999999999986,1304934,1955334,960598,994736,923803
2019-11-03,13.764000000000001,14.3,13.43,0.870000000000001,-0.7100000000000009,13.96,14.4,13.68,0.7200000000000006,-0.7100000000000009,13.4,13.97,13.19,0.7800000000000011,-0.7800000000000011,13.624,14.29,13.32,0.9699999999999989,-0.7999999999999989,2027907,2719932,1426888,1293044,-1017583
2019-11-10,14.328,15.8,13.02,2.780000000000001,2.129999999999999,14.936,16.25,13.2,3.0500000000000007,2.33,14.012,15.28,12.88,2.3999999999999986,2.25,14.572,15.93,12.9,3.0299999999999994,2.200000000000001,4926460,13613963,1958599,11655364,-1193234
2019-11-17,15.444,15.55,15.38,0.16999999999999993,-0.009999999999999787,15.626,15.74,15.51,0.23000000000000043,-0.13000000000000078,15.248,15.33,15.16,0.16999999999999993,-0.10999999999999943,15.364,15.61,15.18,0.4299999999999997,-0.28999999999999915,1481414,1756648,1211847,544801,292357
2019-11-24,14.855,15.28,14.64,0.6399999999999988,-0.4499999999999993,14.99,15.28,14.88,0.3999999999999986,-0.379999999999999,14.5625,14.67,14.48,0.1899999999999995,-0.1899999999999995,14.715,14.85,14.48,0.3699999999999992,-0.3099999999999987,1444838,2421641,490342,1931299,-1295614
2019-12-01,14.145999999999999,14.24,13.98,0.2599999999999998,0.2599999999999998,14.32,14.4,14.22,0.17999999999999972,0.0,13.96,14.06,13.82,0.2400000000000002,0.20999999999999908,14.128,14.3,14.03,0.27000000000000135,-0.11000000000000121,1423425,2288861,959241,1329620,-1310968
2019-12-08,14.434,14.77,14.05,0.7199999999999989,0.7199999999999989,14.706,15.04,14.4,0.6399999999999988,0.41999999999999993,14.304,14.61,13.91,0.6999999999999993,0.5700000000000003,14.502,14.72,14.26,0.46000000000000085,0.23000000000000043,1409119,1772398,904419,867979,-761281
2019-12-15,14.812,15.08,14.49,0.5899999999999999,0.41000000000000014,15.03,15.37,14.51,0.8599999999999994,0.5099999999999998,14.668,15.0,14.28,0.7200000000000006,0.5099999999999998,14.86,15.06,14.44,0.620000000000001,0.45000000000000107,1440717,3027418,694638,2332780,-5887
2019-12-22,14.9375,15.03,14.82,0.20999999999999908,0.20999999999999908,15.01,15.11,14.89,0.21999999999999886,0.1899999999999995,14.7325,14.9,14.63,0.2699999999999996,0.049999999999998934,14.89,14.96,14.83,0.13000000000000078,-0.02999999999999936,704454,929716,356799,572917,515365
2019-12-29,14.926666666666666,15.13,14.79,0.34000000000000163,0.07000000000000028,15.103333333333333,15.21,15.02,0.19000000000000128,0.0600000000000005,14.77,14.83,14.73,0.09999999999999964,0.019999999999999574,15.026666666666667,15.08,14.97,0.10999999999999943,0.05999999999999872,1137302,1796168,653716,1142452,-308307
