Date,PowerShares S&P 500 High Div Low Vol_etf_Open_average,PowerShares S&P 500 High Div Low Vol_etf_Open_max,PowerShares S&P 500 High Div Low Vol_etf_Open_min,PowerShares S&P 500 High Div Low Vol_etf_Open_volatility,PowerShares S&P 500 High Div Low Vol_etf_Open_change,PowerShares S&P 500 High Div Low Vol_etf_High_average,PowerShares S&P 500 High Div Low Vol_etf_High_max,PowerShares S&P 500 High Div Low Vol_etf_High_min,PowerShares S&P 500 High Div Low Vol_etf_High_volatility,PowerShares S&P 500 High Div Low Vol_etf_High_change,PowerShares S&P 500 High Div Low Vol_etf_Low_average,PowerShares S&P 500 High Div Low Vol_etf_Low_max,PowerShares S&P 500 High Div Low Vol_etf_Low_min,PowerShares S&P 500 High Div Low Vol_etf_Low_volatility,PowerShares S&P 500 High Div Low Vol_etf_Low_change,PowerShares S&P 500 High Div Low Vol_etf_Close_average,PowerShares S&P 500 High Div Low Vol_etf_Close_max,PowerShares S&P 500 High Div Low Vol_etf_Close_min,PowerShares S&P 500 High Div Low Vol_etf_Close_volatility,PowerShares S&P 500 High Div Low Vol_etf_Close_change
2019-09-01,41.37,41.37,41.37,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.28,41.28,41.28,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2019-09-08,43.0,43.0,43.0,0.0,0.0,43.21,43.21,43.21,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2019-09-15,42.83,42.83,42.83,0.0,0.0,43.02,43.02,43.02,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.77,42.77,42.77,0.0,0.0
2019-09-22,42.56,42.56,42.56,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.57,42.57,42.57,0.0,0.0
2019-09-29,41.54,41.54,41.54,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2019-10-06,41.85,41.85,41.85,0.0,0.0,42.22,42.22,42.22,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2019-10-13,41.99,41.99,41.99,0.0,0.0,42.38,42.38,42.38,0.0,0.0,41.99,41.99,41.99,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2019-10-20,42.6,42.6,42.6,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2019-10-27,42.6,42.6,42.6,0.0,0.0,43.01,43.01,43.01,0.0,0.0,42.6,42.6,42.6,0.0,0.0,43.01,43.01,43.01,0.0,0.0
2019-11-03,43.15,43.15,43.15,0.0,0.0,43.26,43.26,43.26,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2019-11-10,43.12,43.12,43.12,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2019-11-17,42.84,42.84,42.84,0.0,0.0,42.97,42.97,42.97,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2019-11-24,43.17,43.17,43.17,0.0,0.0,43.2,43.2,43.2,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.05,43.05,43.05,0.0,0.0
2019-12-01,43.14,43.14,43.14,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.11,43.11,43.11,0.0,0.0,43.32,43.32,43.32,0.0,0.0
2019-12-08,43.36,43.36,43.36,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.13,43.13,43.13,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2019-12-15,43.95,43.95,43.95,0.0,0.0,44.17,44.17,44.17,0.0,0.0,43.91,43.91,43.91,0.0,0.0,44.03,44.03,44.03,0.0,0.0
2019-12-22,44.05,44.05,44.05,0.0,0.0,44.05,44.05,44.05,0.0,0.0,43.91,43.91,43.91,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2019-12-29,43.32,43.32,43.32,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.48,43.48,43.48,0.0,0.0
