Date,VNOStock_Open_average,VNOStock_Open_max,VNOStock_Open_min,VNOStock_Open_volatility,VNOStock_Open_change,VNOStock_High_average,VNOStock_High_max,VNOStock_High_min,VNOStock_High_volatility,VNOStock_High_change,VNOStock_Low_average,VNOStock_Low_max,VNOStock_Low_min,VNOStock_Low_volatility,VNOStock_Low_change,VNOStock_Close_average,VNOStock_Close_max,VNOStock_Close_min,VNOStock_Close_volatility,VNOStock_Close_change,VNOStock_Volume_average,VNOStock_Volume_max,VNOStock_Volume_min,VNOStock_Volume_volatility,VNOStock_Volume_change
2019-10-20,63.816,64.93,62.48,2.45000000000001,2.020000000000003,64.346,64.97,63.39,1.5799999999999983,1.4699999999999989,63.398,64.33,62.45,1.8799999999999955,1.7800000000000011,64.108,64.71,63.38,1.3299999999999912,0.8999999999999986,793625,998735,630217,368518,264940
2019-10-27,64.994,66.65,63.79,2.8600000000000065,0.7199999999999989,65.746,66.82,64.45,2.3699999999999903,0.8699999999999903,64.312,65.42,63.38,2.039999999999999,0.6499999999999986,65.3,66.71,64.04,2.6699999999999875,0.9299999999999926,1187043,1495710,976718,518992,-151106
2019-11-03,65.166,65.56,64.82,0.7400000000000091,0.05000000000001137,65.798,66.0,65.36,0.6400000000000006,0.09999999999999432,64.884,65.13,64.7,0.4299999999999926,0.020000000000010232,65.422,65.77,64.95,0.8199999999999932,0.0,984102,1475041,698898,776143,91134
2019-11-10,65.29,65.59,64.72,0.8700000000000045,0.010000000000005116,65.736,66.17,65.22,0.9500000000000028,-0.12000000000000455,64.848,65.24,64.41,0.8299999999999983,0.03999999999999204,65.202,65.7,64.68,1.019999999999996,-0.3100000000000023,890671,1200218,570862,629356,415398
2019-11-17,64.402,65.48,63.3,2.180000000000007,-2.180000000000007,64.478,65.53,63.45,2.0799999999999983,-2.0799999999999983,63.578,64.94,62.5,2.4399999999999977,-2.4399999999999977,63.978,65.09,63.09,2.0,-2.0,819557,939048,737855,201193,-63021
2019-11-24,63.9925,64.48,63.33,1.1500000000000057,1.1500000000000057,64.485,64.99,63.96,1.029999999999994,1.029999999999994,63.7975,64.33,63.18,1.1499999999999986,1.1499999999999986,64.2475,64.57,63.57,0.9999999999999929,0.9999999999999929,886840,1361203,489035,872168,-429045
2019-12-01,64.186,64.61,63.19,1.4200000000000017,0.09999999999999432,64.904,66.03,64.33,1.7000000000000028,1.4200000000000017,63.786,64.61,62.97,1.6400000000000006,1.259999999999998,64.432,65.56,63.37,2.190000000000005,2.190000000000005,1048215,1688058,691718,996340,786948
2019-12-08,65.866,66.94,65.31,1.6299999999999955,-0.3100000000000023,66.278,66.95,65.51,1.4399999999999977,-0.769999999999996,65.122,65.95,64.41,1.5400000000000063,-0.7800000000000011,65.70400000000001,66.65,65.04,1.6099999999999994,-0.6800000000000068,1212864,1678918,858902,820016,131394
2019-12-15,64.15,65.52,63.39,2.1299999999999955,1.8599999999999994,64.772,65.89,63.81,2.0799999999999983,2.0799999999999983,63.577999999999996,64.96,62.75,2.2099999999999937,2.2099999999999937,64.254,65.34,63.13,2.210000000000001,1.4799999999999969,1679066,2477609,890850,1586759,1586759
2019-12-22,65.4475,66.04,65.15,0.8900000000000006,0.6700000000000017,65.805,66.18,65.44,0.7400000000000091,0.7400000000000091,65.15,65.44,64.82,0.6200000000000045,0.6200000000000045,65.555,65.96,65.09,0.8699999999999903,0.7999999999999972,733123,985189,357830,627359,101471
2019-12-29,65.785,66.72,65.08,1.6400000000000006,-0.8100000000000023,66.36500000000001,66.9,65.92,0.980000000000004,0.1700000000000017,65.13499999999999,65.35,64.79,0.5599999999999881,-0.4199999999999875,65.9125,66.5,65.5,1.0,0.37000000000000455,1243654,1757485,827392,930093,283321
