Date,HP_Open_average,HP_Open_max,HP_Open_min,HP_Open_volatility,HP_Open_change,HP_High_average,HP_High_max,HP_High_min,HP_High_volatility,HP_High_change,HP_Low_average,HP_Low_max,HP_Low_min,HP_Low_volatility,HP_Low_change,HP_Close_average,HP_Close_max,HP_Close_min,HP_Close_volatility,HP_Close_change,HP_Volume_average,HP_Volume_max,HP_Volume_min,HP_Volume_volatility,HP_Volume_change
2019-10-27,39.24,41.0,37.95,3.049999999999997,1.740000000000002,40.172,41.99,38.23,3.760000000000005,2.030000000000001,38.494,40.78,37.03,3.75,1.7800000000000011,39.496,41.88,37.5,4.380000000000003,2.0600000000000023,1657272,1835762,1362963,472799,257668
2019-11-03,40.822,42.04,39.85,2.1899999999999977,-2.1899999999999977,41.488,42.16,40.88,1.279999999999994,-0.8799999999999955,40.252,41.05,39.76,1.2899999999999991,-1.2899999999999991,40.942,41.49,40.5,0.990000000000002,-0.3100000000000023,1582243,1970971,1035347,935624,-749004
2019-11-10,40.154,41.28,39.39,1.8900000000000006,-1.25,40.676,41.85,39.95,1.8999999999999986,-1.1400000000000006,39.26,39.94,38.23,1.7100000000000009,-1.7100000000000009,39.626,40.56,38.84,1.7199999999999989,-1.3499999999999943,1908079,3253415,1255044,1998371,216798
2019-11-17,38.544000000000004,38.95,38.04,0.9100000000000037,0.730000000000004,39.354,40.06,38.64,1.4200000000000017,1.4200000000000017,38.102,38.75,37.3,1.4500000000000028,1.3000000000000043,38.922,39.92,38.39,1.5300000000000011,1.5100000000000051,2060479,2436042,1366611,1069431,930748
2019-11-24,39.48,39.91,38.3,1.6099999999999994,-0.05000000000000426,40.2775,40.57,40.06,0.509999999999998,0.35999999999999943,38.5075,39.49,37.96,1.5300000000000011,1.5300000000000011,39.44,40.46,37.97,2.490000000000002,1.8299999999999983,3764682,9041876,1490909,7550967,-7156962
2019-12-01,39.272,40.3,38.5,1.7999999999999972,1.3299999999999983,40.304,41.22,39.4,1.8200000000000003,1.8200000000000003,38.832,40.21,38.09,2.1199999999999974,2.1199999999999974,39.552,40.73,38.39,2.3399999999999963,2.3399999999999963,1580525,2012261,1236680,775581,-620820
2019-12-08,41.632,42.57,40.62,1.9500000000000028,1.9500000000000028,42.436,43.21,41.22,1.990000000000002,1.990000000000002,41.328,42.39,40.27,2.1199999999999974,2.1199999999999974,41.894,42.61,40.77,1.8399999999999963,1.6399999999999935,1394752,1697870,1166212,531658,-291250
2019-12-15,43.212,44.06,42.56,1.5,1.5,44.056,45.51,43.26,2.25,2.25,43.094,44.06,42.55,1.5100000000000051,1.5100000000000051,43.84,45.43,42.93,2.5,2.5,1639799,2575730,1250181,1325549,-268283
2019-12-22,45.1525,45.42,44.78,0.6400000000000006,-0.5700000000000003,45.81,46.17,45.42,0.75,0.010000000000005116,44.6525,44.82,44.34,0.4799999999999969,0.10999999999999943,44.995000000000005,45.54,44.43,1.1099999999999994,0.6999999999999957,1069966,1706231,638516,1067715,1067715
2019-12-29,45.7,46.25,44.99,1.259999999999998,1.259999999999998,46.03,46.69,45.52,1.1699999999999946,1.1699999999999946,44.56,45.08,44.24,0.8399999999999963,0.8399999999999963,45.516666666666666,45.85,45.27,0.5799999999999983,0.4200000000000017,1699859,1996250,1293406,702844,-702844
