Date,GORO_Open_average,GORO_Open_max,GORO_Open_min,GORO_Open_volatility,GORO_Open_change,GORO_High_average,GORO_High_max,GORO_High_min,GORO_High_volatility,GORO_High_change,GORO_Low_average,GORO_Low_max,GORO_Low_min,GORO_Low_volatility,GORO_Low_change,GORO_Close_average,GORO_Close_max,GORO_Close_min,GORO_Close_volatility,GORO_Close_change,GORO_Volume_average,GORO_Volume_max,GORO_Volume_min,GORO_Volume_volatility,GORO_Volume_change
2019-10-27,4.122,4.3,3.88,0.41999999999999993,0.22999999999999954,4.288,4.54,4.08,0.45999999999999996,0.45999999999999996,4.036,4.3,3.87,0.4299999999999997,0.3799999999999999,4.2459999999999996,4.54,3.96,0.5800000000000001,0.5800000000000001,153086,221279,96964,124315,49199
2019-11-03,4.37,4.56,4.14,0.41999999999999993,-0.41999999999999993,4.468,4.7,4.26,0.4400000000000004,-0.4400000000000004,4.24,4.51,4.09,0.41999999999999993,-0.39999999999999947,4.354,4.56,4.2,0.35999999999999943,-0.35999999999999943,144827,188365,101963,86402,-59993
2019-11-10,4.422,4.53,4.21,0.3200000000000003,0.3200000000000003,4.56,4.72,4.38,0.33999999999999986,0.21999999999999975,4.37,4.51,4.15,0.35999999999999943,0.27999999999999936,4.466,4.58,4.33,0.25,0.09999999999999964,110388,145717,87774,57943,-27529
2019-11-17,4.452,4.51,4.37,0.13999999999999968,-0.04999999999999982,4.548,4.66,4.38,0.28000000000000025,-0.16000000000000014,4.372,4.5,4.2,0.2999999999999998,-0.1899999999999995,4.416,4.52,4.26,0.2599999999999998,-0.22000000000000064,93333,114269,78055,36214,17988
2019-11-24,4.205,4.26,4.18,0.08000000000000007,0.08000000000000007,4.3375,4.49,4.25,0.2400000000000002,0.16999999999999993,4.165,4.26,4.11,0.14999999999999947,0.08999999999999986,4.28,4.46,4.17,0.29000000000000004,0.29000000000000004,97924,145755,75232,70523,-18035
2019-12-01,4.536,4.66,4.35,0.3100000000000005,0.3100000000000005,4.692,4.94,4.45,0.4900000000000002,0.3799999999999999,4.4959999999999996,4.63,4.34,0.29000000000000004,0.29000000000000004,4.616,4.82,4.41,0.41000000000000014,0.41000000000000014,114656,172770,72328,100442,27286
2019-12-08,4.9959999999999996,5.25,4.85,0.40000000000000036,0.25,5.134,5.35,4.89,0.45999999999999996,0.45999999999999996,4.89,5.08,4.7,0.3799999999999999,0.3799999999999999,5.074,5.33,4.83,0.5,0.5,140312,206986,80500,126486,35522
2019-12-15,5.202,5.35,5.08,0.2699999999999996,-0.2699999999999996,5.258,5.39,5.17,0.21999999999999975,-0.21999999999999975,5.112,5.18,5.0,0.17999999999999972,-0.17999999999999972,5.146,5.21,5.02,0.1900000000000004,-0.1900000000000004,208301,645414,82459,562955,534931
2019-12-22,5.3774999999999995,5.6,5.05,0.5499999999999998,0.5499999999999998,5.547499999999999,5.83,5.21,0.6200000000000001,0.3899999999999997,5.3275,5.56,5.05,0.5099999999999998,0.40000000000000036,5.4350000000000005,5.59,5.2,0.3899999999999997,0.28000000000000025,139261,171213,122451,48762,9550
2019-12-29,5.6075,5.7,5.5,0.20000000000000018,0.1200000000000001,5.665,5.75,5.61,0.13999999999999968,0.0,5.4275,5.48,5.38,0.10000000000000053,-0.04999999999999982,5.52,5.65,5.42,0.23000000000000043,-0.23000000000000043,125624,151053,91053,60000,2700
