Date,GILT_Open_average,GILT_Open_max,GILT_Open_min,GILT_Open_volatility,GILT_Open_change,GILT_High_average,GILT_High_max,GILT_High_min,GILT_High_volatility,GILT_High_change,GILT_Low_average,GILT_Low_max,GILT_Low_min,GILT_Low_volatility,GILT_Low_change,GILT_Close_average,GILT_Close_max,GILT_Close_min,GILT_Close_volatility,GILT_Close_change,GILT_Volume_average,GILT_Volume_max,GILT_Volume_min,GILT_Volume_volatility,GILT_Volume_change
2019-01-20,8.82,8.96,8.75,0.21000000000000085,0.10999999999999943,8.858,8.96,8.76,0.20000000000000107,0.19000000000000128,8.744,8.83,8.68,0.15000000000000036,0.15000000000000036,8.788,8.92,8.68,0.2400000000000002,0.2400000000000002,5464,11567,2466,9101,7814
2019-01-27,9.342,9.69,8.91,0.7799999999999994,0.7799999999999994,9.472,9.87,8.91,0.9599999999999991,0.9199999999999999,9.294,9.69,8.9,0.7899999999999991,0.7899999999999991,9.382,9.76,8.9,0.8599999999999994,0.8599999999999994,9687,31422,521,30901,5286
2019-02-03,9.604,9.79,9.29,0.5,-0.129999999999999,9.656,9.79,9.48,0.3099999999999987,-0.05999999999999872,9.482,9.68,9.29,0.39000000000000057,-0.17999999999999972,9.532,9.68,9.46,0.21999999999999886,-0.17999999999999972,52115,197465,1740,195725,43565
2019-02-10,8.6875,8.84,8.45,0.39000000000000057,0.20000000000000107,8.825,8.9,8.75,0.15000000000000036,0.08999999999999986,8.627500000000001,8.74,8.41,0.33000000000000007,0.2400000000000002,8.74,8.84,8.58,0.2599999999999998,0.2400000000000002,31399,81949,9703,72246,-72246
2019-02-17,8.944,9.18,8.76,0.41999999999999993,0.41999999999999993,9.094000000000001,9.4,8.9,0.5,0.5,8.94,9.18,8.76,0.41999999999999993,0.41999999999999993,9.024,9.28,8.84,0.4399999999999995,0.4399999999999995,7790,11519,4066,7453,-2506
2019-02-24,9.268,9.34,9.2,0.14000000000000057,-0.02000000000000135,9.268,9.34,9.2,0.14000000000000057,-0.02000000000000135,9.112,9.21,8.98,0.23000000000000043,-0.129999999999999,9.144,9.29,9.05,0.23999999999999844,-0.05999999999999872,9048,17022,2600,14422,14422
2019-03-03,8.988,9.16,8.83,0.33000000000000007,-0.33000000000000007,9.018,9.16,8.83,0.33000000000000007,-0.22000000000000064,8.832,8.99,8.67,0.3200000000000003,-0.1899999999999995,8.922,9.07,8.83,0.2400000000000002,-0.13000000000000078,26731,64248,10913,53335,37690
2019-03-10,8.88,8.99,8.72,0.2699999999999996,-0.019999999999999574,8.918000000000001,8.99,8.82,0.16999999999999993,0.0,8.788,8.93,8.55,0.379999999999999,0.03999999999999915,8.874,8.99,8.77,0.22000000000000064,0.09999999999999964,7045,10302,5621,4681,3134
2019-03-17,9.086,9.24,8.85,0.39000000000000057,-0.15000000000000036,9.158,9.25,8.91,0.33999999999999986,-0.25,9.036,9.19,8.77,0.41999999999999993,-0.22000000000000064,9.114,9.23,8.87,0.3600000000000012,-0.2400000000000002,15588,30853,7372,23481,11130
2019-03-24,8.452,8.9,8.27,0.6300000000000008,-0.6300000000000008,8.516,8.98,8.3,0.6799999999999997,-0.6799999999999997,8.34,8.81,8.06,0.75,-0.5600000000000005,8.472,8.97,8.27,0.7000000000000011,-0.7000000000000011,73939,263059,13971,249088,-32739
2019-03-31,8.386000000000001,8.58,8.21,0.3699999999999992,0.15000000000000036,8.428,8.58,8.29,0.2900000000000009,0.15000000000000036,8.306,8.45,8.2,0.25,0.10999999999999943,8.368,8.48,8.26,0.22000000000000064,0.09999999999999964,14206,28191,2571,25620,22127
2019-04-07,8.498,8.6,8.42,0.17999999999999972,-0.019999999999999574,8.53,8.6,8.45,0.15000000000000036,-0.019999999999999574,8.42,8.49,8.38,0.10999999999999943,0.10999999999999943,8.458,8.54,8.4,0.1399999999999988,0.08999999999999986,9208,16299,4378,11921,-10487
2019-04-14,8.7025,8.79,8.56,0.22999999999999865,0.22999999999999865,8.765,8.83,8.67,0.16000000000000014,0.16000000000000014,8.6725,8.76,8.56,0.1999999999999993,0.1999999999999993,8.725,8.79,8.67,0.11999999999999922,0.09999999999999964,8794,12977,4740,8237,1390
2019-04-21,8.888,8.93,8.83,0.09999999999999964,0.0600000000000005,8.948,9.1,8.85,0.25,0.25,8.856,8.92,8.79,0.13000000000000078,0.11000000000000121,8.932,9.1,8.84,0.2599999999999998,0.2599999999999998,10846,16148,6524,9624,-6911
2019-04-28,8.864,8.99,8.7,0.2900000000000009,-0.2900000000000009,8.942,9.01,8.85,0.16000000000000014,-0.14000000000000057,8.782,8.88,8.6,0.28000000000000114,-0.23000000000000043,8.88,8.97,8.83,0.14000000000000057,0.0,7657,9572,4897,4675,3044
2019-05-05,8.966,9.1,8.83,0.2699999999999996,-0.2699999999999996,9.02,9.1,8.92,0.17999999999999972,-0.17999999999999972,8.922,8.98,8.82,0.16000000000000014,-0.10999999999999943,8.954,8.99,8.88,0.10999999999999943,-0.049999999999998934,3984,8318,885,7433,2391
2019-05-12,8.774000000000001,8.97,8.64,0.33000000000000007,-0.08999999999999986,8.834,8.97,8.64,0.33000000000000007,-0.3200000000000003,8.686,8.76,8.51,0.25,-0.22000000000000064,8.728,8.88,8.51,0.370000000000001,-0.370000000000001,10779,14757,3551,11206,2675
2019-05-19,8.5825,8.61,8.52,0.08999999999999986,-0.08999999999999986,8.6175,8.69,8.52,0.16999999999999993,-0.09999999999999964,8.4825,8.55,8.4,0.15000000000000036,-0.019999999999999574,8.55,8.58,8.52,0.0600000000000005,-0.030000000000001137,52773,177172,2623,174549,-174549
2019-05-26,8.267999999999999,8.45,8.12,0.33000000000000007,-0.33000000000000007,8.302,8.48,8.12,0.3600000000000012,-0.3600000000000012,8.204,8.35,8.05,0.29999999999999893,-0.29999999999999893,8.264,8.4,8.11,0.2900000000000009,-0.2900000000000009,35899,55423,10583,44840,-5461
2019-06-02,8.396,8.55,8.21,0.33999999999999986,0.33999999999999986,8.514000000000001,8.68,8.39,0.28999999999999915,0.28999999999999915,8.368,8.55,8.21,0.33999999999999986,0.33999999999999986,8.436,8.62,8.3,0.3199999999999985,0.27999999999999936,14350,23921,5367,18554,3023
2019-06-09,8.512,8.67,8.38,0.28999999999999915,-0.16999999999999993,8.54,8.67,8.4,0.2699999999999996,-0.16999999999999993,8.38,8.52,8.3,0.21999999999999886,-0.11999999999999922,8.422,8.53,8.31,0.21999999999999886,-0.07000000000000028,9303,13307,2926,10381,5824
2019-06-16,8.482000000000001,8.61,8.39,0.21999999999999886,-0.07000000000000028,8.572,8.67,8.5,0.16999999999999993,-0.019999999999999574,8.408,8.47,8.35,0.120000000000001,-0.07000000000000028,8.478,8.53,8.42,0.10999999999999943,-0.07000000000000028,15675,33269,7754,25515,-640
2019-06-23,8.386,8.51,8.26,0.25,0.25,8.422,8.51,8.31,0.1999999999999993,0.1899999999999995,8.312,8.44,8.2,0.2400000000000002,0.15000000000000036,8.356,8.46,8.21,0.25,0.06999999999999851,7630,18379,1909,16470,-11632
2019-06-30,8.28,8.35,8.23,0.11999999999999922,-0.03999999999999915,8.32,8.41,8.23,0.17999999999999972,-0.17999999999999972,8.1875,8.28,8.05,0.22999999999999865,-0.21999999999999886,8.2725,8.35,8.2,0.15000000000000036,-0.15000000000000036,9441,21294,1887,19407,12735
2019-07-07,8.591999999999999,8.78,8.35,0.4299999999999997,0.2699999999999996,8.664,8.81,8.41,0.40000000000000036,0.20999999999999908,8.544,8.73,8.3,0.4299999999999997,0.23999999999999844,8.61,8.77,8.33,0.4399999999999995,0.22000000000000064,8779,14699,1460,13239,-6488
2019-07-14,8.496,8.63,8.31,0.3200000000000003,-0.1899999999999995,8.566,8.72,8.4,0.3200000000000003,-0.25,8.424,8.63,8.31,0.3200000000000003,-0.16000000000000014,8.498,8.67,8.4,0.2699999999999996,-0.129999999999999,8442,20059,3428,16631,-3107
2019-07-21,8.36,8.47,8.29,0.1800000000000015,0.16000000000000014,8.38,8.48,8.29,0.19000000000000128,0.08999999999999986,8.278,8.42,8.13,0.28999999999999915,0.11999999999999922,8.326,8.45,8.14,0.3099999999999987,0.05999999999999872,5578,12349,1988,10361,1330
2019-07-28,8.52,8.65,8.42,0.23000000000000043,0.23000000000000043,8.58,8.94,8.42,0.5199999999999996,0.5199999999999996,8.458,8.65,8.31,0.33999999999999986,0.33999999999999986,8.512,8.85,8.31,0.5399999999999991,0.5399999999999991,10334,37222,896,36326,32333
2019-08-04,8.802,8.95,8.65,0.29999999999999893,-0.2599999999999998,8.828,8.95,8.65,0.29999999999999893,-0.28999999999999915,8.66,8.82,8.45,0.370000000000001,-0.370000000000001,8.709999999999999,8.93,8.5,0.4299999999999997,-0.4299999999999997,9785,13280,6243,7037,-4218
2019-08-11,8.066,8.41,7.63,0.7800000000000002,-0.1999999999999993,8.166,8.49,7.71,0.7800000000000002,-0.16000000000000014,7.892,8.3,7.6,0.7000000000000011,-0.25,8.036,8.39,7.67,0.7200000000000006,-0.16999999999999993,26777,34222,14237,19985,19985
2019-08-18,8.28,8.36,8.19,0.16999999999999993,-0.040000000000000924,8.338,8.39,8.19,0.20000000000000107,-0.19000000000000128,8.192,8.28,7.97,0.3099999999999996,-0.22999999999999954,8.267999999999999,8.37,8.01,0.35999999999999943,-0.35999999999999943,12339,29083,1848,27235,2388
2019-08-25,7.9625,8.0,7.93,0.07000000000000028,-0.07000000000000028,8.135,8.2,8.1,0.09999999999999964,-0.02000000000000135,7.95,8.0,7.91,0.08999999999999986,-0.07000000000000028,8.0775,8.09,8.07,0.019999999999999574,0.0,9474,12264,7862,4402,-1820
2019-09-01,8.214,8.36,7.99,0.3699999999999992,0.3200000000000003,8.236,8.36,8.07,0.28999999999999915,0.25,8.062,8.2,7.91,0.28999999999999915,0.2599999999999989,8.134,8.31,7.94,0.3700000000000001,0.34000000000000075,34030,99309,8484,90825,8873
2019-09-08,8.372,8.39,8.33,0.0600000000000005,0.03999999999999915,8.38,8.39,8.36,0.030000000000001137,0.009999999999999787,8.32,8.36,8.28,0.08000000000000007,0.030000000000001137,8.362,8.38,8.34,0.040000000000000924,-0.009999999999999787,12773,21460,3749,17711,-12673
2019-09-15,8.372,8.4,8.33,0.07000000000000028,0.02999999999999936,8.384,8.42,8.36,0.0600000000000005,0.0,8.314,8.36,8.25,0.10999999999999943,-0.05000000000000071,8.316,8.36,8.26,0.09999999999999964,-0.040000000000000924,8499,25813,1861,23952,4375
2019-09-22,8.366,8.38,8.35,0.030000000000001137,-0.030000000000001137,8.442,8.51,8.39,0.11999999999999922,0.09999999999999964,8.34,8.36,8.3,0.05999999999999872,0.0,8.368,8.39,8.35,0.040000000000000924,-0.009999999999999787,7467,15762,2785,12977,-12977
2019-09-29,8.246,8.38,8.06,0.3200000000000003,-0.3200000000000003,8.258000000000001,8.38,8.06,0.3200000000000003,-0.3200000000000003,8.178,8.35,7.95,0.39999999999999947,-0.39999999999999947,8.228,8.36,7.99,0.3699999999999992,-0.3699999999999992,11830,22419,4636,17783,2893
2019-10-06,8.096,8.2,7.96,0.23999999999999932,0.23999999999999932,8.202,8.34,8.05,0.28999999999999915,0.2599999999999998,8.07,8.2,7.96,0.23999999999999932,0.23999999999999932,8.134,8.27,7.97,0.2999999999999998,0.21999999999999886,7456,11611,3449,8162,-2247
2019-10-13,8.104,8.31,7.91,0.40000000000000036,-0.3200000000000003,8.152,8.35,7.98,0.3699999999999992,-0.27999999999999936,8.052,8.31,7.91,0.40000000000000036,-0.3600000000000003,8.092,8.33,7.98,0.34999999999999964,-0.33000000000000007,7537,15913,2280,13633,-1896
2019-10-20,8.132,8.32,7.99,0.33000000000000007,0.17999999999999972,8.206,8.4,8.02,0.3800000000000008,0.33999999999999986,8.062,8.16,7.93,0.23000000000000043,0.23000000000000043,8.112,8.27,7.93,0.33999999999999986,0.33999999999999986,7998,18321,2750,15571,13427
