Date,Global X FTSE Nordic Region_etf_Open_average,Global X FTSE Nordic Region_etf_Open_max,Global X FTSE Nordic Region_etf_Open_min,Global X FTSE Nordic Region_etf_Open_volatility,Global X FTSE Nordic Region_etf_Open_change,Global X FTSE Nordic Region_etf_High_average,Global X FTSE Nordic Region_etf_High_max,Global X FTSE Nordic Region_etf_High_min,Global X FTSE Nordic Region_etf_High_volatility,Global X FTSE Nordic Region_etf_High_change,Global X FTSE Nordic Region_etf_Low_average,Global X FTSE Nordic Region_etf_Low_max,Global X FTSE Nordic Region_etf_Low_min,Global X FTSE Nordic Region_etf_Low_volatility,Global X FTSE Nordic Region_etf_Low_change,Global X FTSE Nordic Region_etf_Close_average,Global X FTSE Nordic Region_etf_Close_max,Global X FTSE Nordic Region_etf_Close_min,Global X FTSE Nordic Region_etf_Close_volatility,Global X FTSE Nordic Region_etf_Close_change
2018-12-02,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2018-12-09,20.74,20.74,20.74,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-12-16,20.13,20.13,20.13,0.0,0.0,20.21,20.21,20.21,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2018-12-23,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,18.79,18.79,18.79,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2018-12-30,19.95,19.95,19.95,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-01-06,20.3,20.3,20.3,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2019-01-13,20.49,20.49,20.49,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2019-01-20,20.42,20.42,20.42,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2019-01-27,20.68,20.68,20.68,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-02-03,20.56,20.56,20.56,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2019-02-10,21.03,21.03,21.03,0.0,0.0,21.13,21.13,21.13,0.0,0.0,20.79,20.79,20.79,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-02-17,20.82,20.82,20.82,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-02-24,21.07,21.07,21.07,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-03-03,20.49,20.49,20.49,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2019-03-10,21.39,21.39,21.39,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2019-03-17,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2019-03-24,21.1,21.1,21.1,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-03-31,21.71,21.71,21.71,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.78,21.78,21.78,0.0,0.0
2019-04-07,22.04,22.04,22.04,0.0,0.0,22.04,22.04,22.04,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0
2019-04-14,22.0,22.0,22.0,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-04-21,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2019-04-28,21.33,21.33,21.33,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-05-05,20.72,20.72,20.72,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-05-12,20.59,20.59,20.59,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-05-19,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-05-26,20.25,20.25,20.25,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2019-06-02,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-06-09,21.21,21.21,21.21,0.0,0.0,21.25,21.25,21.25,0.0,0.0,20.96,20.96,20.96,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-06-16,21.53,21.53,21.53,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-06-23,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-06-30,21.16,21.16,21.16,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2019-07-07,21.07,21.07,21.07,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2019-07-14,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2019-07-21,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-07-28,20.08,20.08,20.08,0.0,0.0,20.13,20.13,20.13,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.97,19.97,19.97,0.0,0.0
2019-08-04,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2019-08-11,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2019-08-18,19.81,19.81,19.81,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2019-08-25,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-09-01,20.32,20.32,20.32,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-09-08,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2019-09-15,20.83,20.83,20.83,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2019-09-22,20.33,20.33,20.33,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2019-09-29,19.87,19.87,19.87,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-10-06,20.42,20.42,20.42,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.49,20.49,20.49,0.0,0.0
2019-10-13,20.85,20.85,20.85,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-10-20,21.03,21.03,21.03,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2019-10-27,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-11-03,20.97,20.97,20.97,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.97,20.97,20.97,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-11-10,20.95,20.95,20.95,0.0,0.0,21.06,21.06,21.06,0.0,0.0,20.95,20.95,20.95,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2019-11-17,20.6,20.6,20.6,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-11-24,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-12-01,21.03,21.03,21.03,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2019-12-08,21.49,21.49,21.49,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-12-15,21.78,21.78,21.78,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2019-12-22,22.0,22.0,22.0,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2019-12-29,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.85,21.85,21.85,0.0,0.0
