Date,LNC_stock_Open_average,LNC_stock_Open_max,LNC_stock_Open_min,LNC_stock_Open_volatility,LNC_stock_Open_change,LNC_stock_High_average,LNC_stock_High_max,LNC_stock_High_min,LNC_stock_High_volatility,LNC_stock_High_change,LNC_stock_Low_average,LNC_stock_Low_max,LNC_stock_Low_min,LNC_stock_Low_volatility,LNC_stock_Low_change,LNC_stock_Close_average,LNC_stock_Close_max,LNC_stock_Close_min,LNC_stock_Close_volatility,LNC_stock_Close_change,LNC_stock_Volume_average,LNC_stock_Volume_max,LNC_stock_Volume_min,LNC_stock_Volume_volatility,LNC_stock_Volume_change
2019-10-20,60.93,61.95,60.43,1.5200000000000031,0.4299999999999997,61.788000000000004,62.35,61.17,1.1799999999999997,0.5399999999999991,60.484,60.78,59.93,0.8500000000000014,0.4200000000000017,61.332,61.81,60.88,0.9299999999999997,0.7100000000000009,1190189,1623397,974632,648765,79370
2019-10-27,59.992,61.88,56.65,5.230000000000004,-5.230000000000004,60.73,62.95,58.0,4.950000000000003,-4.510000000000005,59.228,61.78,55.05,6.730000000000004,-5.149999999999999,60.06,62.18,56.48,5.700000000000003,-4.159999999999997,2264343,4825495,1077067,3748428,1594350
2019-11-03,60.358,61.23,58.91,2.3200000000000003,1.8800000000000026,61.19,62.44,59.68,2.759999999999998,1.3100000000000023,59.666,61.0,58.33,2.6700000000000017,1.1799999999999997,60.51,61.12,59.61,1.509999999999998,0.7700000000000031,2324792,2597461,2069848,527613,-139836
2019-11-10,59.698,60.28,59.21,1.0700000000000003,0.10000000000000142,60.205999999999996,60.86,59.61,1.25,-1.0300000000000011,59.153999999999996,59.95,58.43,1.5200000000000031,-0.9699999999999989,59.622,60.78,58.76,2.020000000000003,-1.3999999999999986,1396194,1470323,1326077,144246,84323
2019-11-17,57.812,58.47,57.31,1.1599999999999966,-1.0,58.052,58.65,57.31,1.3399999999999963,-0.44999999999999574,57.002,57.65,56.38,1.269999999999996,0.14000000000000057,57.662,58.17,57.0,1.1700000000000017,0.14000000000000057,1573923,2029261,1159984,869277,-869277
2019-11-24,58.845,59.39,58.21,1.1799999999999997,1.1799999999999997,59.195,59.56,58.78,0.7800000000000011,0.740000000000002,58.4375,59.01,57.72,1.2899999999999991,1.2899999999999991,59.01,59.47,58.72,0.75,0.3299999999999983,1073156,1487561,502815,984746,-984746
2019-12-01,57.624,59.37,56.53,2.8399999999999963,-1.5399999999999991,58.04,59.7,57.27,2.4299999999999997,-1.3200000000000003,56.918,58.51,55.71,2.799999999999997,-0.9499999999999957,57.18,58.58,56.15,2.4299999999999997,-0.8099999999999952,1309710,1962531,903003,1059528,-75841
2019-12-08,58.298,60.51,57.52,2.989999999999995,2.989999999999995,59.148,61.03,58.07,2.960000000000001,2.960000000000001,57.906,59.48,57.27,2.2099999999999937,2.2099999999999937,58.678,60.15,57.71,2.4399999999999977,1.8099999999999952,1120788,1403783,837258,566525,383821
2019-12-15,60.672,61.2,60.26,0.9400000000000048,0.18999999999999773,61.026,61.51,60.77,0.7399999999999949,-0.030000000000001137,60.196,60.68,59.98,0.7000000000000028,-0.09000000000000341,60.452,61.01,60.01,1.0,-0.4100000000000037,1926740,3507015,1061185,2445830,922906
2019-12-22,59.5925,60.0,59.25,0.75,-0.490000000000002,59.795,60.15,59.62,0.5300000000000011,-0.519999999999996,59.0075,59.21,58.66,0.5500000000000043,-0.5200000000000031,59.1875,59.51,58.74,0.769999999999996,-0.7100000000000009,880362,1241602,318656,922946,224220
2019-12-29,58.96,59.4,58.63,0.769999999999996,-0.3299999999999983,59.2825,59.85,58.87,0.980000000000004,-0.30000000000000426,58.3375,58.9,57.62,1.2800000000000011,-0.8300000000000054,58.85,59.75,57.97,1.7800000000000011,-0.7000000000000028,1438501,2347629,842694,1504935,755092
